Lat,Lon,Boya,Pixel
37.8118,-0.784483,1.2055,0.02325289220445686
37.760617,-0.8078,0.8549,0.010877139116120007
37.761783,-0.78355,0.8559,0.013659771298989654
37.748233,-0.749617,0.6627,0.011366721190926101
37.74045,-0.727117,0.415,0.016610465064230893
37.710417,-0.778383,0.2778,0.0134933283035126
37.718,-0.839783,1.1208,0.018787406488425203
37.694517,-0.8104,0.4573,0.01739788453819023
37.666817,-0.809683,0.145,0.01799875684082508
37.659833,-0.781967,0.2482,0.007784359325240884
37.6518,-0.728883,0.5752,0.018256939326723415
37.68735,-0.783783,0.1752,0.02242001321994596
37.8118,-0.784483,0.6388,0.014694896216193834
37.760617,-0.8078,0.9606,0.0
37.761783,-0.78355,0.905,0.012767938366677199
37.748233,-0.749617,0.5685,0.011952816702735921
37.74045,-0.727117,0.445,0.006835407849090795
37.710417,-0.778383,0.4183,0.011299320496618748
37.718,-0.839783,0.8986,0.033733953825301595
37.694517,-0.8104,0.6498,0.01845777365896437
37.666817,-0.809683,0.6111,0.017734841857519414
37.659833,-0.781967,0.4551,0.012658866885532107
37.6518,-0.728883,0.1782,0.0
37.68735,-0.783783,0.4792,0.015199744465967847
37.74045,-0.727117,0.22,0.011890989172065424
37.8118,-0.784483,0.2661,0.014399270940985944
37.760617,-0.8078,0.4463,0.014104601616660753
37.761783,-0.78355,0.339,0.007493027033180826
37.748233,-0.749617,0.2316,0.016057888796139095
37.74045,-0.727117,0.72,0.023920148455848295
37.710417,-0.778383,0.3462,0.00919735277744217
37.718,-0.839783,0.5733,0.016644118612425193
37.694517,-0.8104,0.5151,0.010966665370182859
37.666817,-0.809683,0.4193,0.013516715158604913
37.659833,-0.781967,0.5274,0.010754954457903901
37.6518,-0.728883,0.3112,0.01396899900606109
37.68735,-0.783783,0.6303,0.00969148817886081
37.8118,-0.784483,0.282,0.013524062892732521
37.760617,-0.8078,0.3873,0.01449295342899859
37.761783,-0.78355,0.3392,0.013809561069744328
37.748233,-0.749617,0.2881,0.012677837577131059
37.74045,-0.727117,0.15,0.01779603585600853
37.710417,-0.778383,0.3093,0.011440636900564035
37.718,-0.839783,0.5096,0.013902786136087444
37.694517,-0.8104,0.4459,0.009621027947610451
37.666817,-0.809683,0.4966,0.021886575501412153
37.659833,-0.781967,0.4527,0.008873135032546189
37.6518,-0.728883,0.3647,0.0158160217365043
37.68735,-0.783783,0.3692,0.01866520346245832
37.8118,-0.784483,0.3713,0.017070618872013357
37.760617,-0.8078,0.9685,0.014747137824694315
37.761783,-0.78355,1.0018,0.011554947601527803
37.748233,-0.749617,0.5543,0.014977306877780292
37.710417,-0.778383,0.3704,0.019085703728099663
37.718,-0.839783,1.2307,0.014151154758615626
37.694517,-0.8104,0.9973,0.018764097450508013
37.666817,-0.809683,1.3542,0.02195839159604576
37.659833,-0.781967,1.1665,0.01555878074011869
37.6518,-0.728883,0.5769,0.012696689512166712
37.68735,-0.783783,0.4939,0.018043744274311595
37.8118,-0.784483,13.3862,0.010678155813366175
37.760617,-0.8078,16.4526,0.014445581680370701
37.761783,-0.78355,14.8515,0.006281561987836742
37.748233,-0.749617,14.4718,0.005255424314075046
37.74045,-0.727117,7.145,4.868871312484973e-05
37.710417,-0.778383,18.1624,0.00977915209821529
37.718,-0.839783,17.2703,0.006426775569303168
37.694517,-0.8104,18.0257,0.011647829553112388
37.666817,-0.809683,16.6669,0.007774795250346263
37.659833,-0.781967,14.565,0.0068291805736306645
37.6518,-0.728883,17.6161,0.011377075221389532
37.68735,-0.783783,17.7467,0.012970555728922287
37.74045,-0.727117,0.295,0.012542405683133338
37.74045,-0.727117,0.17,0.016552713699638844
37.8118,-0.784483,0.2386,0.0235719070252445
37.760617,-0.8078,0.3391,0.025128298956486914
37.761783,-0.78355,0.2347,0.02397947158250544
37.748233,-0.749617,0.1737,0.018561216122988198
37.710417,-0.778383,0.2924,0.022904544344378844
37.718,-0.839783,0.4127,0.028575683426525857
37.694517,-0.8104,0.3615,0.03419782573150264
37.666817,-0.809683,0.3693,0.021800600406196382
37.659833,-0.781967,0.347,0.020505170958737533
37.6518,-0.728883,0.3961,0.02560414487702979
37.68735,-0.783783,0.3276,0.02840815567308002
37.8118,-0.784483,0.3049,0.0
37.760617,-0.8078,0.328,0.004947483604256477
37.761783,-0.78355,0.2743,0.0221482686077555
37.748233,-0.749617,0.4799,0.025213884707126353
37.74045,-0.727117,0.585,0.0
37.710417,-0.778383,0.3113,0.0001447155631871687
37.718,-0.839783,0.5216,0.003862454659408993
37.694517,-0.8104,0.4698,0.0
37.666817,-0.809683,0.528,0.0
37.659833,-0.781967,0.4646,0.0
37.6518,-0.728883,0.2801,0.0
37.68735,-0.783783,0.4333,0.0
37.8118,-0.784483,0.4446,0.006045374941701691
37.760617,-0.8078,0.3554,0.0035870165318354135
37.761783,-0.78355,0.6864,0.012941559246327314
37.748233,-0.749617,0.7599,0.00717017595242295
37.74045,-0.727117,0.54,0.014821205857313342
37.710417,-0.778383,0.4897,0.008938607837383946
37.718,-0.839783,0.3541,0.012753997360252671
37.694517,-0.8104,0.3683,0.010066029926141104
37.666817,-0.809683,0.3683,0.006854280764754448
37.659833,-0.781967,0.5931,0.008996322052553296
37.6518,-0.728883,0.7277,0.002421930328839355
37.68735,-0.783783,0.3675,0.006551705016237166
37.8118,-0.784483,0.1587,0.010430629766132269
37.760617,-0.8078,0.5263,0.02228746811548869
37.761783,-0.78355,1.051,0.014845720544043515
37.748233,-0.749617,1.427,0.0
37.74045,-0.727117,0.47,0.01872973723544015
37.710417,-0.778383,0.8915,0.023631972467733756
37.718,-0.839783,0.6328,0.022339442279189825
37.694517,-0.8104,0.3806,0.022645402441008225
37.666817,-0.809683,0.2742,0.015499933001895746
37.659833,-0.781967,0.3257,0.021228105243709352
37.6518,-0.728883,0.2891,0.01547777224590795
37.68735,-0.783783,0.4262,0.018984157022916608
37.8118,-0.784483,0.3492,0.009126656843970219
37.760617,-0.8078,1.2258,0.004124911657224099
37.761783,-0.78355,1.2824,0.005857833473580993
37.748233,-0.749617,1.5318,0.01057358105511715
37.74045,-0.727117,1.285,0.010537463654246595
37.710417,-0.778383,2.1163,0.005348983350106412
37.718,-0.839783,1.4272,0.01724321198546224
37.694517,-0.8104,1.6102,0.00775569144429432
37.666817,-0.809683,1.3295,0.00948743817086021
37.659833,-0.781967,1.1708,0.006111009848407573
37.6518,-0.728883,1.441,0.007669885862722165
37.68735,-0.783783,1.6781,0.006211811198025114
37.8118,-0.784483,0.293,0.006695007724273536
37.760617,-0.8078,0.3756,0.003298241464007232
37.761783,-0.78355,0.3101,0.007274291374617153
37.748233,-0.749617,0.3078,0.010599452019151714
37.74045,-0.727117,0.225,0.014406962371948693
37.710417,-0.778383,0.414,0.0038746747110659876
37.718,-0.839783,0.6773,0.01252106318457259
37.694517,-0.8104,0.452,0.006428376693899433
37.666817,-0.809683,0.5787,0.01988265777213706
37.659833,-0.781967,0.5945,0.0082408606281711
37.6518,-0.728883,0.5976,0.005344797727755374
37.68735,-0.783783,0.4883,0.0045867675604919595
37.8118,-0.784483,0.4078,0.007576325158071186
37.760617,-0.8078,0.2242,0.00868233929698666
37.761783,-0.78355,0.5185,0.006400838054509627
37.748233,-0.749617,0.4291,0.013311463304691844
37.74045,-0.727117,0.49,0.017007078289882176
37.710417,-0.778383,0.1727,0.006918317806493077
37.718,-0.839783,0.2319,0.004677146492112014
37.694517,-0.8104,0.3465,0.014007648453116417
37.666817,-0.809683,0.1184,0.014879894856777456
37.659833,-0.781967,0.3546,0.004733010208130711
37.6518,-0.728883,0.407,0.009085137241830429
37.68735,-0.783783,0.5772,0.0079583453738855
37.8118,-0.784483,1.0901,0.006104145561241441
37.760617,-0.8078,3.1395,0.0068130839046918685
37.761783,-0.78355,2.3981,0.011101926263007853
37.748233,-0.749617,1.2203,0.008532619129659401
37.74045,-0.727117,0.275,0.009993215169136723
37.710417,-0.778383,3.0083,0.007870723299371699
37.718,-0.839783,4.4914,0.01039542749317156
37.694517,-0.8104,3.9547,0.0
37.666817,-0.809683,4.0504,0.008342355955392122
37.659833,-0.781967,3.2087,0.005237629093850653
37.6518,-0.728883,1.8089,0.0036839809941334855
37.68735,-0.783783,3.1727,0.007807295252051618
37.8118,-0.784483,0.592,0.01800424036466413
37.760617,-0.8078,0.6949,0.01463346452348762
37.761783,-0.78355,0.5961,0.018180058648188908
37.748233,-0.749617,0.4189,0.011151169374999072
37.74045,-0.727117,0.215,0.024483761025799647
37.710417,-0.778383,0.3213,0.017377945387529
37.718,-0.839783,0.5982,0.013876174887021383
37.694517,-0.8104,0.4286,0.028897498837775655
37.666817,-0.809683,0.3998,0.017634375538263056
37.659833,-0.781967,0.3193,0.016926302574574947
37.6518,-0.728883,0.247,0.015737229337294895
37.68735,-0.783783,0.3207,0.015240914705726836
37.8118,-0.784483,0.5488,0.01691219057991273
37.760617,-0.8078,0.5796,0.010024609678010974
37.761783,-0.78355,0.8339,0.0023570701369964
37.748233,-0.749617,0.9213,0.006694464336356355
37.74045,-0.727117,1.085,0.014136458384907909
37.710417,-0.778383,1.2034,0.008769475932543477
37.718,-0.839783,1.4184,0.010334161058482196
37.694517,-0.8104,1.686,0.01034037942170269
37.666817,-0.809683,1.8337,0.015184941805071302
37.659833,-0.781967,1.561,0.008204657778454324
37.6518,-0.728883,0.4611,0.00928565301001072
37.68735,-0.783783,1.8445,0.0052332802054782706
37.8118,-0.784483,0.1939,0.009932186868455675
37.760617,-0.8078,0.224,0.006820724526834156
37.761783,-0.78355,0.2098,0.013837808898339668
37.748233,-0.749617,0.1827,0.020034872098929353
37.74045,-0.727117,0.17,0.017433531996276643
37.710417,-0.778383,0.2546,0.01159285399545398
37.718,-0.839783,0.2555,0.014017721948524317
37.694517,-0.8104,0.2812,0.013633891422715452
37.666817,-0.809683,0.4948,0.017303850553515885
37.659833,-0.781967,0.5816,0.013972361934267812
37.6518,-0.728883,0.3994,0.016886654309928417
37.68735,-0.783783,0.3736,0.019911850802600384
37.8118,-0.784483,0.2716,0.020645475222004786
37.760617,-0.8078,0.4676,0.01114813752226635
37.761783,-0.78355,0.1566,0.02401926347778903
37.748233,-0.749617,0.3676,0.02015582254777352
37.74045,-0.727117,0.37,0.019202218209910724
37.710417,-0.778383,0.409,0.013348730332735512
37.718,-0.839783,0.3016,0.022027369692093797
37.694517,-0.8104,0.4096,0.019509444530639384
37.666817,-0.809683,0.13,0.021263660449120734
37.659833,-0.781967,0.6654,0.022608876849214237
37.6518,-0.728883,0.3731,0.018954457197752263
37.68735,-0.783783,0.6138,0.017732624016288254
37.8118,-0.784483,0.3444,0.009078988883023461
37.760617,-0.8078,0.2308,0.012946338936065635
37.761783,-0.78355,0.3324,0.014217559274079071
37.748233,-0.749617,0.6433,0.014333635891994668
37.74045,-0.727117,0.525,0.01542714287319945
37.710417,-0.778383,0.9667,0.00838224307840897
37.718,-0.839783,0.2976,0.015796803300165467
37.694517,-0.8104,0.7369,0.014843394772873985
37.666817,-0.809683,0.1337,0.015208640084084537
37.659833,-0.781967,0.5954,0.010388336040907435
37.6518,-0.728883,0.6023,0.010432383795786235
37.68735,-0.783783,0.9072,0.008807399219626354
37.8118,-0.784483,0.3467,0.0069272984595348435
37.760617,-0.8078,0.3056,0.004438940267492499
37.761783,-0.78355,0.2714,0.005213745895566212
37.748233,-0.749617,0.1907,0.006941288399199645
37.74045,-0.727117,0.11,0.019416383674575224
37.710417,-0.778383,0.1859,0.006688710069283843
37.718,-0.839783,0.2827,0.02749934947739045
37.694517,-0.8104,0.2116,0.014073671359154914
37.666817,-0.809683,0.1739,0.013831752559377087
37.659833,-0.781967,0.1284,0.007154844882380631
37.6518,-0.728883,0.0443,0.007275026239868667
37.68735,-0.783783,0.1632,0.015832900263679523
37.8118,-0.784483,0.5227,0.007040381405709518
37.760617,-0.8078,0.432,0.006265848047203488
37.761783,-0.78355,0.4284,0.003492527136889597
37.748233,-0.749617,0.3749,0.007506742284426259
37.74045,-0.727117,0.11,0.01904849832256635
37.710417,-0.778383,0.2623,0.013161493698135018
37.718,-0.839783,0.4821,0.026632972061634064
37.694517,-0.8104,0.2642,0.007725279493671324
37.666817,-0.809683,0.3221,0.01366420705906219
37.659833,-0.781967,0.3226,0.009269537740490504
37.6518,-0.728883,0.3285,0.004399665734834141
37.68735,-0.783783,0.2577,0.007414457336482074
37.8118,-0.784483,0.5644,0.01499836446924342
37.760617,-0.8078,0.4079,0.013781045266013179
37.761783,-0.78355,0.4446,0.02497253639416562
37.748233,-0.749617,0.3627,0.014133186596963141
