Lat,Lon,Boya,Pixel
37.8118,-0.784483,1.2055,0.018172445707023144
37.760617,-0.8078,0.8549,0.007449329908316334
37.761783,-0.78355,0.8559,0.008561393724650972
37.748233,-0.749617,0.6627,0.006482587195932865
37.74045,-0.727117,0.415,0.007568840454849932
37.710417,-0.778383,0.2778,0.00615344235363106
37.718,-0.839783,1.1208,0.01492461572504706
37.694517,-0.8104,0.4573,0.009665714007698827
37.666817,-0.809683,0.145,0.03261236618790361
37.659833,-0.781967,0.2482,0.005550407364757525
37.6518,-0.728883,0.5752,0.011347672281165918
37.68735,-0.783783,0.1752,0.012122626752696104
37.8118,-0.784483,0.6388,0.011057023579875628
37.760617,-0.8078,0.9606,0.0
37.761783,-0.78355,0.905,0.006790693745844894
37.748233,-0.749617,0.5685,0.00757252723754694
37.74045,-0.727117,0.445,0.0023773220794585845
37.710417,-0.778383,0.4183,0.005278544422859947
37.718,-0.839783,0.8986,0.024530763737857342
37.694517,-0.8104,0.6498,0.011422759025461145
37.666817,-0.809683,0.6111,0.017859156243503094
37.659833,-0.781967,0.4551,0.007932729501691129
37.6518,-0.728883,0.1782,0.0
37.68735,-0.783783,0.4792,0.00810935981442324
37.74045,-0.727117,0.22,0.007751713946668638
37.8118,-0.784483,0.2661,0.011373972209791342
37.760617,-0.8078,0.4463,0.008762435625410743
37.761783,-0.78355,0.339,0.005229623820115294
37.748233,-0.749617,0.2316,0.01015098400724431
37.74045,-0.727117,0.72,0.014850147016760375
37.710417,-0.778383,0.3462,0.005678598639658756
37.718,-0.839783,0.5733,0.008983673424356513
37.694517,-0.8104,0.5151,0.007109932006440229
37.666817,-0.809683,0.4193,0.018254456524219777
37.659833,-0.781967,0.5274,0.006984241565482484
37.6518,-0.728883,0.3112,0.009359079076805048
37.68735,-0.783783,0.6303,0.00711700483225286
37.8118,-0.784483,0.282,0.010084798611286614
37.760617,-0.8078,0.3873,0.007023640584924983
37.761783,-0.78355,0.3392,0.006430268611034585
37.748233,-0.749617,0.2881,0.007424650830216706
37.74045,-0.727117,0.15,0.00666136553304063
37.710417,-0.778383,0.3093,0.004564160662185814
37.718,-0.839783,0.5096,0.013295984930462308
37.694517,-0.8104,0.4459,0.0046853700898484224
37.666817,-0.809683,0.4966,0.022319060232904222
37.659833,-0.781967,0.4527,0.0046297828666865826
37.6518,-0.728883,0.3647,0.009600552523301708
37.68735,-0.783783,0.3692,0.011055345802257458
37.8118,-0.784483,0.3713,0.012761485038532151
37.760617,-0.8078,0.9685,0.008690388226467703
37.761783,-0.78355,1.0018,0.0075008194738378125
37.748233,-0.749617,0.5543,0.009275207528844476
37.710417,-0.778383,0.3704,0.0106553354093598
37.718,-0.839783,1.2307,0.008467395453610353
37.694517,-0.8104,0.9973,0.011171859689056873
37.666817,-0.809683,1.3542,0.026540890336036682
37.659833,-0.781967,1.1665,0.0096078811523815
37.6518,-0.728883,0.5769,0.009562981004516283
37.68735,-0.783783,0.4939,0.01062938767588801
37.8118,-0.784483,13.3862,0.02694735469089614
37.760617,-0.8078,16.4526,0.023583442179693118
37.761783,-0.78355,14.8515,0.01924839165682594
37.748233,-0.749617,14.4718,0.016163131429089442
37.74045,-0.727117,7.145,0.0005345200705859396
37.710417,-0.778383,18.1624,0.014456650656130578
37.718,-0.839783,17.2703,0.01808826190729936
37.694517,-0.8104,18.0257,0.019564153626561165
37.666817,-0.809683,16.6669,0.023243388988905482
37.659833,-0.781967,14.565,0.01730248321675592
37.6518,-0.728883,17.6161,0.018434327613148425
37.68735,-0.783783,17.7467,0.027701757848262787
37.74045,-0.727117,0.295,0.005830036579734749
37.74045,-0.727117,0.17,0.007564684065679709
37.8118,-0.784483,0.2386,0.015448451973497868
37.760617,-0.8078,0.3391,0.0115049769067102
37.761783,-0.78355,0.2347,0.00999962269432015
37.748233,-0.749617,0.1737,0.008337849181973271
37.710417,-0.778383,0.2924,0.008728982673750984
37.718,-0.839783,0.4127,0.01365313958376646
37.694517,-0.8104,0.3615,0.025452696200874116
37.666817,-0.809683,0.3693,0.021648790273401473
37.659833,-0.781967,0.347,0.009979078985957636
37.6518,-0.728883,0.3961,0.015330360477997197
37.68735,-0.783783,0.3276,0.012971861494912041
37.8118,-0.784483,0.3049,0.0
37.760617,-0.8078,0.328,0.005354140626473559
37.761783,-0.78355,0.2743,0.00846040103998449
37.748233,-0.749617,0.4799,0.007179104128024644
37.74045,-0.727117,0.585,0.0
37.710417,-0.778383,0.3113,0.0014411337777144378
37.718,-0.839783,0.5216,0.0013865732277433078
37.694517,-0.8104,0.4698,0.0
37.666817,-0.809683,0.528,0.0
37.659833,-0.781967,0.4646,0.0
37.6518,-0.728883,0.2801,0.0
37.68735,-0.783783,0.4333,0.0
37.8118,-0.784483,0.4446,0.005512370857306653
37.760617,-0.8078,0.3554,0.0022721192508470267
37.761783,-0.78355,0.6864,0.008647467695280082
37.748233,-0.749617,0.7599,0.004156922830993103
37.74045,-0.727117,0.54,0.0050306697505422765
37.710417,-0.778383,0.4897,0.00553666189726856
37.718,-0.839783,0.3541,0.008369728483052718
37.694517,-0.8104,0.3683,0.0058676937672620015
37.666817,-0.809683,0.3683,0.010191009690364202
37.659833,-0.781967,0.5931,0.006874637548915214
37.6518,-0.728883,0.7277,0.001804225690041979
37.68735,-0.783783,0.3675,0.004760086245369166
37.8118,-0.784483,0.1587,0.008611485827714205
37.760617,-0.8078,0.5263,0.011195541876885626
37.761783,-0.78355,1.051,0.011711046720544497
37.748233,-0.749617,1.427,0.0
37.74045,-0.727117,0.47,0.00918374541733
37.710417,-0.778383,0.8915,0.014781132236950927
37.718,-0.839783,0.6328,0.012342657066053815
37.694517,-0.8104,0.3806,0.014905523819228014
37.666817,-0.809683,0.2742,0.021084781632655196
37.659833,-0.781967,0.3257,0.011494161250690619
37.6518,-0.728883,0.2891,0.00882539613586333
37.68735,-0.783783,0.4262,0.01108595599523849
37.8118,-0.784483,0.3492,0.007066536280843947
37.760617,-0.8078,1.2258,0.003659340009714166
37.761783,-0.78355,1.2824,0.005801281943503354
37.748233,-0.749617,1.5318,0.008334642897049585
37.74045,-0.727117,1.285,0.006249908125028014
37.710417,-0.778383,2.1163,0.005281986099564367
37.718,-0.839783,1.4272,0.016668415317932766
37.694517,-0.8104,1.6102,0.00866576082383593
37.666817,-0.809683,1.3295,0.022489426243636344
37.659833,-0.781967,1.1708,0.006735982657927606
37.6518,-0.728883,1.441,0.00784764969204035
37.68735,-0.783783,1.6781,0.005729978257376287
37.8118,-0.784483,0.293,0.0062700363083018195
37.760617,-0.8078,0.3756,0.0019606657636662326
37.761783,-0.78355,0.3101,0.003923351423711413
37.748233,-0.749617,0.3078,0.005452472845920258
37.74045,-0.727117,0.225,0.007652435710446702
37.710417,-0.778383,0.414,0.002372451928547687
37.718,-0.839783,0.6773,0.006105469358671043
37.694517,-0.8104,0.452,0.003954185172915459
37.666817,-0.809683,0.5787,0.014593165885243151
37.659833,-0.781967,0.5945,0.004956875837201046
37.6518,-0.728883,0.5976,0.004117008932452235
37.68735,-0.783783,0.4883,0.0027458390039909217
37.8118,-0.784483,0.4078,0.004764843421677749
37.760617,-0.8078,0.2242,0.004088675040596475
37.761783,-0.78355,0.5185,0.0033351846246255767
37.748233,-0.749617,0.4291,0.006601890141610056
37.74045,-0.727117,0.49,0.006570882267422146
37.710417,-0.778383,0.1727,0.004067554681872328
37.718,-0.839783,0.2319,0.0030041911975584095
37.694517,-0.8104,0.3465,0.008965873314688603
37.666817,-0.809683,0.1184,0.014924372287674082
37.659833,-0.781967,0.3546,0.0027097128655037116
37.6518,-0.728883,0.407,0.006151708386217554
37.68735,-0.783783,0.5772,0.003670059028081596
37.8118,-0.784483,1.0901,0.00928958257039388
37.760617,-0.8078,3.1395,0.006884497072961595
37.761783,-0.78355,2.3981,0.012709957133564685
37.748233,-0.749617,1.2203,0.009138870234083798
37.74045,-0.727117,0.275,0.008415443214794828
37.710417,-0.778383,3.0083,0.010545886639091704
37.718,-0.839783,4.4914,0.016972243061496153
37.694517,-0.8104,3.9547,0.0
37.666817,-0.809683,4.0504,0.014815623458060954
37.659833,-0.781967,3.2087,0.011722101519505182
37.6518,-0.728883,1.8089,0.009618027342690362
37.68735,-0.783783,3.1727,0.012155983390079604
37.8118,-0.784483,0.592,0.01363904272309608
37.760617,-0.8078,0.6949,0.007213493653883536
37.761783,-0.78355,0.5961,0.00972332339733839
37.748233,-0.749617,0.4189,0.005583945306069735
37.74045,-0.727117,0.215,0.012241033526758352
37.710417,-0.778383,0.3213,0.008345483026156822
37.718,-0.839783,0.5982,0.010197722042600313
