Lat,Lon,Boya,Pixel
37.659833,-0.781967,0.3922,0.030322222039103508
37.6518,-0.728883,0.3048,0.033388889498180814
37.68735,-0.783783,0.3379,0.029233333344260853
37.8118,-0.784483,0.4996,0.04196666719184981
37.760617,-0.8078,0.7165,0.03733333324392637
37.761783,-0.78355,0.6181,0.038799999902645745
37.748233,-0.749617,0.412,0.03106666687462065
37.74045,-0.727117,0.265,0.030088889102141064
37.710417,-0.778383,0.4848,0.029866666429572634
37.718,-0.839783,0.8375,0.035811110503143735
37.694517,-0.8104,0.6909,0.029888889027966395
37.666817,-0.809683,0.6811,0.030088888481259346
37.659833,-0.781967,0.5301,0.02646666703124841
37.6518,-0.728883,0.2963,0.026622222322556708
37.68735,-0.783783,0.5371,0.02868888878987895
37.8118,-0.784483,0.5122,0.022122222516271803
37.760617,-0.8078,0.5131,0.0208666670239634
37.761783,-0.78355,0.5568,0.020244444410006206
37.748233,-0.749617,0.607,0.020088888704776764
37.74045,-0.727117,0.905,0.01949999998841021
37.710417,-0.778383,0.7597,0.01872222229010529
37.718,-0.839783,0.4812,0.020699999812576506
37.694517,-0.8104,0.6655,0.02017777764962779
37.666817,-0.809683,0.7222,0.02027777810063627
37.659833,-0.781967,0.947,0.019388888445165422
37.6518,-0.728883,0.9501,0.018544444607363805
37.68735,-0.783783,0.8139,0.01914444441596667
37.8118,-0.784483,0.2703,0.04287777799699041
37.760617,-0.8078,0.2022,0.038188888794846006
37.761783,-0.78355,0.1914,0.0355222225189209
37.748233,-0.749617,0.1087,0.03398888889286253
37.74045,-0.727117,0.02,0.03211111140747865
37.710417,-0.778383,0.0362,0.03322222249375449
37.718,-0.839783,0.088,0.03895555519395404
37.694517,-0.8104,0.069,0.034977777964539
37.666817,-0.809683,0.1756,0.04347777780559328
37.659833,-0.781967,0.0624,0.036022222290436424
37.6518,-0.728883,0.0528,0.04352222217453851
37.68735,-0.783783,0.0111,0.035277778075801
37.8118,-0.784483,0.3673,0.07281111097998089
37.760617,-0.8078,0.3667,0.07278888838158713
37.761783,-0.78355,0.2618,0.06468888993064563
37.748233,-0.749617,0.2453,0.07257777783605787
37.710417,-0.778383,0.2693,0.07032222135199441
37.718,-0.839783,0.5138,0.07009999950726827
37.694517,-0.8104,0.4001,0.07124444511201647
37.666817,-0.809683,0.4172,0.06720000091526243
37.659833,-0.781967,0.3233,0.068022221326828
37.6518,-0.728883,0.1581,0.08205555544959174
37.68735,-0.783783,0.3041,0.06296666835745175
37.8118,-0.784483,0.803,0.09545555462439854
37.760617,-0.8078,0.914,0.09062222225798501
37.761783,-0.78355,1.169,0.08566666642824809
37.748233,-0.749617,0.686,0.08064444445901447
37.74045,-0.727117,0.145,0.08842222144206364
37.710417,-0.778383,1.0096,0.0823333321346177
37.718,-0.839783,0.9959,0.0881444439291954
37.694517,-0.8104,0.9318,0.08884444584449132
37.666817,-0.809683,0.774,0.08475555645094977
37.659833,-0.781967,0.7283,0.084200000597371
37.6518,-0.728883,0.5568,0.09351111120647854
37.68735,-0.783783,0.8697,0.08636666586001714
37.8118,-0.784483,0.5861,0.23893333143658108
37.760617,-0.8078,0.7255,0.26732221908039516
37.761783,-0.78355,0.4966,0.29366667071978253
37.748233,-0.749617,0.3365,0.07860000017616484
37.74045,-0.727117,0.22,0.10272222343418333
37.710417,-0.778383,0.6885,0.10076666706138188
37.718,-0.839783,1.1746,0.19200000001324546
37.694517,-0.8104,1.048,0.15938888821336958
37.666817,-0.809683,1.0894,0.08549999942382176
37.659833,-0.781967,0.9067,0.05085555546813541
37.6518,-0.728883,0.9208,0.056533333328035146
37.68735,-0.783783,0.8184,0.06702222095595466
37.8118,-0.784483,0.8121,0.023577777668833733
37.760617,-0.8078,0.8053,0.021077778190374374
37.761783,-0.78355,5.587,0.025166666756073635
37.748233,-0.749617,0.8644,0.01756666683488422
37.74045,-0.727117,1.22,0.020211111340257857
37.710417,-0.778383,2.2266,0.015822222249375448
37.718,-0.839783,0.4792,0.022111111424035497
37.694517,-0.8104,1.4061,0.017022222487462893
37.666817,-0.809683,0.89,0.019288889028959803
37.659833,-0.781967,0.7618,0.034477777779102325
37.6518,-0.728883,0.7462,0.12973333564069536
37.68735,-0.783783,2.0619,0.015866666618320677
37.8118,-0.784483,0.549,0.030488888629608683
37.760617,-0.8078,0.4413,0.05912222175134553
37.761783,-0.78355,0.6173,0.06286666666467984
37.748233,-0.749617,0.6288,0.05960000016623073
37.74045,-0.727117,0.265,0.04676666690243615
37.710417,-0.778383,0.2688,0.07055555532375972
37.718,-0.839783,0.9673,0.07215555674499935
37.694517,-0.8104,0.4471,0.07281111097998089
37.666817,-0.809683,0.1151,0.07579999913771947
37.659833,-0.781967,0.3996,0.07367777658833398
37.6518,-0.728883,0.5361,0.09436666634347704
37.68735,-0.783783,0.3835,0.0736555556456248
37.8118,-0.784483,0.4114,0.21833333041932848
37.760617,-0.8078,0.2577,0.30632222692171734
37.761783,-0.78355,0.2379,0.4852222171094682
37.748233,-0.749617,0.3017,0.36490000287691754
37.74045,-0.727117,0.445,0.1431222210327784
37.710417,-0.778383,0.2417,0.4874555634127723
37.718,-0.839783,0.3059,0.9387444456418356
37.694517,-0.8104,0.2601,0.08733333233329985
37.666817,-0.809683,0.2412,0.09664444542593426
37.659833,-0.781967,0.2273,0.05624444492989116
