Lat,Lon,Boya,Pixel
37.8118,-0.784483,1.2055,0.05095887018574609
37.760617,-0.8078,0.8549,0.02963405619892809
37.761783,-0.78355,0.8559,0.030676262349718146
37.748233,-0.749617,0.6627,0.024628853425383568
37.74045,-0.727117,0.415,0.0357946397529708
37.710417,-0.778383,0.2778,0.02708069918056329
37.718,-0.839783,1.1208,0.05355131294992235
37.694517,-0.8104,0.4573,0.040262864695654974
37.666817,-0.809683,0.145,0.06205762177705765
37.659833,-0.781967,0.2482,0.02515735591037406
37.6518,-0.728883,0.5752,0.04074439861708217
37.68735,-0.783783,0.1752,0.0401915255934
37.8118,-0.784483,0.6388,0.02008983575635486
37.760617,-0.8078,0.9606,0.0
37.761783,-0.78355,0.905,0.01731963652289576
37.748233,-0.749617,0.5685,0.025479248103996117
37.74045,-0.727117,0.445,0.013830159506243136
37.710417,-0.778383,0.4183,0.01643535556892554
37.718,-0.839783,0.8986,0.0753332268860605
37.694517,-0.8104,0.6498,0.03868391571773423
37.666817,-0.809683,0.6111,0.03394150325200624
37.659833,-0.781967,0.4551,0.020529803095592394
37.6518,-0.728883,0.1782,0.0
37.68735,-0.783783,0.4792,0.022864514366827078
37.74045,-0.727117,0.22,0.029197376117938094
37.8118,-0.784483,0.2661,0.03618309564060635
37.760617,-0.8078,0.4463,0.02599728335109022
37.761783,-0.78355,0.339,0.01759249044375287
37.748233,-0.749617,0.2316,0.029149718582630157
37.74045,-0.727117,0.72,0.04905292888482412
37.710417,-0.778383,0.3462,0.019586049744652376
37.718,-0.839783,0.5733,0.03346897868646516
37.694517,-0.8104,0.5151,0.028070393121904798
37.666817,-0.809683,0.4193,0.045610915455553264
37.659833,-0.781967,0.5274,0.023006679076287482
37.6518,-0.728883,0.3112,0.03214168113966783
37.68735,-0.783783,0.6303,0.02174054893354575
37.8118,-0.784483,0.282,0.02647297617254986
37.760617,-0.8078,0.3873,0.023715024814009666
37.761783,-0.78355,0.3392,0.0222294671047065
37.748233,-0.749617,0.2881,0.024045371243523225
37.74045,-0.727117,0.15,0.03596110517779986
37.710417,-0.778383,0.3093,0.018254664830035634
37.718,-0.839783,0.5096,0.043148558172914714
37.694517,-0.8104,0.4459,0.013017603467839459
37.666817,-0.809683,0.4966,0.055231678817007274
37.659833,-0.781967,0.4527,0.019471865975194506
37.6518,-0.728883,0.3647,0.03469031035072274
37.68735,-0.783783,0.3692,0.03453300210336844
37.8118,-0.784483,0.3713,0.03390890401270655
37.760617,-0.8078,0.9685,0.03131130586067835
37.761783,-0.78355,1.0018,0.02783134352001879
37.748233,-0.749617,0.5543,0.029567671215368643
37.710417,-0.778383,0.3704,0.03598387042681376
