Fecha,Total desaguado por rambla Albujón,Drenaje Los Alcázares,Desembocadura rambla Albujón,Aguas arriba Barrio de la Fuensanta,Badén aguas abajo La Puebla,Pasaje la balsa,EDAR Torre-Pacheco,Tuberías salmuera bajo N-332,Canal D-7,Azud CHS,Tramo Medio Rambla Albujón,Surgencia,Aliviadero,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2023-08-11,127.51,0.0,127.51,0.0,0.0,0.0,0.0,0,56.85,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,69.23,0.0,69.23,0.0,0.0,0.0,0.0,0,45.71,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0
2023-08-18,140.24,0.0,140.24,0.0,0.0,0.0,0.0,0,45.9,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,79.83,0.0,79.83,0.0,0.0,0.0,0.0,0,19.09,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0
2023-08-23,111.77,0.0,111.77,0.0,0.0,0.0,0.0,0,20.45,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0
2023-08-25,92.9,0.0,92.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0
2023-08-28,73.5,0.0,73.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,94.26,0.0,94.26,0.0,0.0,0.0,0.0,0,18.41,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,59.73,0.0,59.73,0.0,0.0,0.0,0.0,0,16.39,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,107.58,0.0,107.58,0.0,0.0,0.0,0.0,0,21.56,0.0,0.0,0,0.0,10.2,0.0,0,0.0,0.0,18.52,13.05,0.0,0.0,0.0,0.0
2023-09-06,130.42,0.0,130.42,0.0,0.0,0.0,0.0,0,53.4,0.0,0.0,0,0.0,0.8,0.0,0,0.0,0.0,7.68,9.99,0.0,0.0,0.54,0.0
2023-09-08,86.49,0.0,86.49,0.0,0.0,0.0,0.0,0,44.76,0.0,0.0,0,0.0,0.64,0.0,0,0.0,0.0,6.75,11.51,0.0,0.0,0.0,0.0
2023-09-13,91.94,0.0,91.94,0.0,0.0,0.0,0.0,0,24.75,0.0,0.0,0,0.0,0.32,0.0,0,0.0,0.0,10.4,6.84,0.0,0.0,0.0,0.0
2023-09-15,138.62,0.0,138.62,0.0,0.0,0.0,0.0,0,60.1,0.0,0.0,0,0.0,0.56,0.0,0,0.0,0.0,9.1,3.48,0.0,0.0,0.0,0.0
2023-09-18,128.98,0.0,128.98,0.0,0.0,0.0,0.0,0,45.46,0.0,0.0,0,0.0,1.51,0.0,0,0.0,0.0,7.48,10.6,0.0,0.0,8.4,0.0
2023-09-20,143.12,0.0,143.12,0.0,0.0,0.0,0.0,0,82.97,0.0,0.0,0,0.0,1.43,0.0,0,0.0,0.0,7.2,9.04,0.0,0.0,13.68,0.0
2023-09-22,70.22,0.0,70.22,0.0,0.0,0.0,0.0,0,29.95,0.0,0.0,0,0.0,1.11,0.0,0,0.0,0.0,6.0,3.2,0.0,0.0,1.12,0.0
2023-09-25,160.53,0.0,160.53,0.0,0.0,0.0,0.0,0,30.35,0.0,0.0,0,0.0,1.03,0.0,0,0.0,0.0,7.2,1.08,0.0,0.0,5.6,0.0
2023-09-27,92.27,0.0,92.27,0.0,0.0,0.0,0.0,0,35.39,0.0,0.0,0,0.0,4.77,0.0,0,0.0,0.0,8.86,5.06,0.0,0.0,0.0,0.0
2023-09-29,225.3,0.0,225.3,0.0,0.0,0.0,0.0,0,46.88,0.0,0.0,0,0.0,4.08,0.0,0,0.0,0.0,5.99,8.98,0.0,0.0,1.53,0.0
2023-10-02,99.46,0.0,99.46,0.0,0.0,0.0,0.0,0,28.3,0.0,0.0,0,0.0,1.79,0.0,0,0.0,0.0,5.41,6.21,0.0,0.0,0.0,0.0
2023-10-04,185.25,0.0,185.22,0.0,0.0,0.0,0.0,0,44.8,0.0,0.0,0,0.0,4.88,0.0,0,0.0,0.0,5.2,5.63,0.0,0.0,0.0,0.0
2023-10-06,103.03,0.0,103.03,0.0,0.0,0.0,0.0,0,36.9,0.0,0.0,0,0.0,4.44,0.0,0,0.0,0.0,5.23,4.14,0.0,0.0,0.0,0.0
2023-10-09,89.91,0.0,89.91,0.0,0.0,0.0,0.0,0,42.81,0.0,0.0,0,0.0,4.12,0.0,0,0.0,0.0,2.66,4.53,0.0,0.0,0.0,0.0
2023-10-11,172.47,0.0,172.47,0.0,0.0,0.0,0.0,0,46.78,0.0,0.0,0,0.0,4.1,0.0,0,0.0,0.0,5.68,4.96,0.0,0.0,0.0,0.0
2023-10-16,178.08,0.0,178.08,0.0,0.0,0.0,0.0,0,25.29,0.0,0.0,0,0.0,6.1,0.0,0,0.0,0.0,7.36,9.64,0.0,0.0,0.0,0.0
2023-10-18,123.83,0.0,123.83,0.0,0.0,0.0,0.0,0,31.43,0.0,0.0,0,0.0,5.52,0.0,0,0.0,0.0,7.74,4.65,0.0,0.0,4.16,0.0
2023-10-20,154.2,0.0,154.2,0.0,0.0,0.0,0.0,0,19.49,0.0,0.0,0,0.0,5.73,0.0,0,0.0,0.0,8.55,3.98,0.0,0.0,2.8,0.0
2023-11-02,106.96,0.0,106.96,0.0,0.0,0.0,0.0,0,37.53,0.0,0.0,0,0.0,3.82,0.0,0,0.0,0.0,6.7,4.47,0.0,0.0,0.0,0.0
2023-11-03,108.15,0.0,108.15,0.0,0.0,0.0,0.0,0,31.78,0.0,0.0,0,0.0,3.28,0.0,0,0.0,0.0,7.21,4.94,0.0,0.0,0.0,0.0
2023-11-06,110.53,0.0,110.3,0.0,0.0,0.0,0.0,0,37.79,0.0,0.0,0,0.0,2.74,0.0,0,0.0,0.0,4.07,11.89,0.0,0.0,8.26,0.0
2023-11-08,205.65,0.0,205.65,0.0,0.0,0.0,0.0,0,46.66,0.0,0.0,0,0.0,2.46,0.0,0,0.0,0.0,4.1,10.41,0.0,0.0,8.37,0.0
2023-11-10,114.52,0.0,114.52,0.0,0.0,0.0,0.0,0,34.6,0.0,0.0,0,0.0,1.2,0.0,0,0.0,0.0,4.4,10.39,0.0,0.0,4.19,0.0
2023-11-13,149.98,0.0,149.98,0.0,0.0,0.0,0.0,0,45.99,0.0,0.0,0,0.0,1.62,0.0,0,0.0,0.0,2.96,4.75,0.0,1.87,6.82,0.0
2023-11-15,105.31,0.0,105.31,0.0,0.0,0.0,0.0,0,24.55,0.0,0.0,0,0.0,2.41,0.0,0,0.0,0.0,7.6,4.7,0.0,0.0,7.66,0.0
2023-11-17,95.6,0.0,95.6,0.0,0.0,0.0,0.0,0,21.12,0.0,0.0,0,0.0,3.05,0.0,0,0.0,0.0,7.39,3.31,0.0,0.0,5.48,0.0
2023-11-20,113.89,0.0,113.89,0.0,0.0,0.0,0.0,0,19.6,0.0,0.0,0,0.0,8.91,0.0,0,0.0,0.0,8.16,6.99,0.0,0.0,0.0,0.0
2023-11-22,55.02,0.0,55.02,0.0,0.0,0.0,0.0,0,11.95,0.0,0.0,0,0.0,4.89,0.0,0,0.0,0.0,3.36,4.2,0.0,0.0,0.0,0.0
2023-11-24,54.34,0.0,54.34,0.0,0.0,0.0,0.0,0,15.25,0.0,0.0,0,0.0,4.89,0.0,0,0.0,0.0,3.64,4.0,0.0,0.0,0.0,0.0
2023-11-27,110.93,0.0,110.93,0.0,0.0,0.0,0.0,0,21.4,0.0,0.0,0,0.0,1.44,0.0,0,0.0,0.0,5.44,7.21,0.0,0.0,0.88,0.0
2023-11-29,143.56,0.0,143.56,0.0,0.0,0.0,0.0,0,30.9,0.0,0.0,0,0.0,7.22,0.0,0,0.0,0.0,7.32,7.08,0.0,0.0,0.0,0.0
2023-12-01,116.16,0.0,116.16,0.0,0.0,0.0,0.0,0,24.47,0.0,0.0,0,0.0,7.7,0.0,0,0.0,0.0,8.04,7.38,0.0,0.0,0.0,0.0
2023-12-04,51.85,0.0,51.85,0.0,0.0,0.0,0.0,0,25.99,0.0,0.0,0,0.0,3.13,0.0,0,0.0,0.0,6.72,6.36,0.0,0.0,0.0,0.0
2023-12-05,98.57,0.0,98.57,0.0,0.0,0.0,0.0,0,27.59,0.0,0.0,0,0.0,3.53,0.0,0,0.0,0.0,7.36,6.75,0.0,0.0,0.0,0.0
2023-12-11,195.36,0.0,166.34,0.0,0.0,0.0,0.0,0,31.86,0.0,0.0,0,29.02,6.18,0.0,0,0.0,0.0,11.21,7.68,0.0,0.0,10.64,0.0
2023-12-13,142.25,0.0,142.25,0.0,0.0,0.0,0.0,0,35.92,0.0,0.0,0,0.0,5.38,0.0,0,0.0,0.0,7.29,6.48,0.0,0.0,10.16,0.0
2023-12-15,132.18,0.0,132.18,0.0,0.0,0.0,0.0,0,31.32,0.0,0.0,0,0.0,3.45,0.0,0,0.0,0.0,5.63,5.64,0.0,0.0,7.56,0.0
2023-12-18,166.87,0.0,166.87,0.0,0.0,0.0,0.0,0,35.05,0.0,0.0,0,0.0,3.77,0.0,0,0.0,0.0,7.56,5.3,0.0,0.0,0.0,0.0
2023-12-20,185.84,0.0,173.36,0.0,0.0,0.0,0.0,0,32.08,0.0,0.0,0,12.48,4.48,0.0,0,0.0,0.0,6.99,4.56,0.0,0.0,5.55,0.0
2023-12-22,174.97,0.0,164.19,0.0,0.0,0.0,0.0,0,34.98,0.0,0.0,0,10.78,4.89,0.0,0,0.0,0.0,7.72,5.66,0.0,0.0,7.93,0.0
2023-12-26,107.65,0.0,98.66,0.0,0.0,0.0,0.0,0,34.46,0.0,0.0,0,8.99,7.1,0.0,0,0.0,0.0,4.24,7.42,0.0,0.0,16.93,0.0
2023-12-27,123.44,0.0,116.78,0.0,0.0,0.0,0.0,0,32.96,0.0,0.0,0,6.66,7.75,0.0,0,0.0,0.0,4.77,7.02,0.0,0.0,14.42,0.0
2023-12-29,176.22,0.0,170.88,0.0,0.0,0.0,0.0,0,33.57,0.0,0.0,0,5.34,7.14,0.0,0,0.0,0.0,4.59,9.21,0.0,0.0,9.82,0.0
2024-01-26,148.13,0.0,148.13,0.0,0.0,0.0,0.0,0,50.74,0.0,0.0,0,0.0,10.0,0.0,0,0.0,0.0,7.4,7.11,0.0,0.0,0.0,0.0
2024-01-30,152.34,0.0,152.34,0.0,0.0,0.0,0.0,0,51.54,0.0,0.0,0,0.0,10.12,0.0,0,0.0,0.0,6.38,5.92,0.0,0.0,0.0,0.0
2024-01-31,162.59,0.0,162.59,0.0,0.0,0.0,0.0,0,60.26,0.0,0.0,0,0.0,10.53,0.0,0,0.0,0.0,7.29,6.15,0.0,0.0,0.0,0.0
2024-02-02,175.85,0.0,175.85,0.0,0.0,0.0,0.0,0,59.19,0.0,0.0,0,0.0,10.49,0.0,0,0.0,0.0,5.62,4.38,0.0,0.0,0.0,0.0
2024-02-05,176.08,0.0,176.08,0.0,0.0,0.0,0.0,0,56.67,0.0,0.0,0,0.0,13.13,0.0,0,0.0,0.0,5.83,5.03,0.0,0.0,1.14,0.0
2024-02-07,179.03,0.0,179.03,0.0,0.0,0.0,0.0,0,59.92,0.0,0.0,0,0.0,11.77,0.0,0,0.0,0.0,6.17,3.87,0.0,0.0,3.35,0.0
2024-02-09,215.12,0.0,215.12,0.0,0.0,0.0,0.0,0,41.93,0.0,0.0,0,0.0,8.74,0.0,0,0.0,0.0,8.74,4.4,0.0,0.0,4.14,0.0
2024-02-12,74.33,0.0,74.33,0.0,0.0,0.0,0.0,0,40.88,0.0,0.0,0,0.0,9.54,0.0,0,0.0,0.0,8.76,4.79,0.0,0.0,3.02,0.0
2024-02-14,147.31,0.0,147.31,0.0,0.0,0.0,0.0,0,52.46,0.0,0.0,0,0.0,10.25,0.0,0,0.0,0.0,6.2,3.88,0.0,0.0,3.77,0.0
2024-02-16,145.98,0.0,145.98,0.0,0.0,0.0,0.0,0,30.3,0.0,0.0,0,0.0,8.49,0.0,0,0.0,0.0,8.04,4.99,0.0,0.0,2.32,0.0
2024-02-20,139.65,0.0,122.92,0.0,0.0,0.0,0.0,0,30.76,0.0,0.0,0,16.73,7.46,0.0,0,0.0,0.0,7.26,5.17,0.0,0.0,20.88,0.0
2024-02-21,122.73,0.0,113.37,0.0,0.0,0.0,0.0,0,33.43,0.0,0.0,0,9.36,7.36,0.0,0,0.0,0.0,7.14,5.04,0.0,0.0,16.46,0.0
2024-02-23,122.38,0.0,122.38,0.0,0.0,0.0,0.0,0,38.37,0.0,0.0,0,0.0,12.64,0.0,0,0.0,0.0,3.02,0.85,0.0,0.0,0.74,0.0
2024-02-26,137.18,0.0,137.18,0.0,0.0,0.0,0.0,0,35.39,0.0,0.0,0,0.0,10.06,0.0,0,0.0,0.0,8.33,2.11,0.0,0.0,0.0,0.0
2024-02-28,126.12,0.0,126.12,0.0,0.0,0.0,0.0,0,26.74,0.0,0.0,0,0.0,5.2,0.0,0,0.0,0.0,0.12,0.64,0.0,0.0,0.0,0.0
2024-03-01,134.3,0.0,134.3,0.0,0.0,0.0,0.0,0,28.19,0.0,0.0,0,0.0,13.73,0.0,0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
2024-03-04,53.58,0.0,53.58,0.0,0.0,0.0,0.0,0,31.37,0.0,0.0,0,0.0,7.35,0.0,0,0.0,0.0,5.7,4.21,0.0,0.0,0.0,0.0
2024-03-06,127.45,0.0,127.45,0.0,0.0,0.0,0.0,0,30.07,0.0,0.0,0,0.0,6.75,0.0,0,0.0,0.0,5.26,4.8,0.0,0.0,5.15,0.0
2024-03-08,137.11,0.0,137.11,0.0,0.0,0.0,0.0,0,37.52,0.0,0.0,0,0.0,8.91,0.0,0,0.0,0.0,4.62,6.24,0.0,0.0,7.11,0.0
2024-03-11,149.21,0.0,149.21,0.0,0.0,0.0,0.0,0,53.11,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.93,2.77,0.0,0.0,1.42,0.0
2024-03-13,121.56,0.0,121.56,0.0,0.0,0.0,0.0,0,45.97,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.12,2.56,0.0,0.0,1.6,0.0
2024-03-15,131.48,0.0,131.48,0.0,0.0,0.0,0.0,0,36.85,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.26,2.18,0.0,0.0,0.0,0.0
2024-03-20,131.48,0.0,127.24,0.0,0.0,0.0,0.0,0,32.57,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.52,2.2,0.0,0.0,3.08,0.0
2024-03-22,131.48,0.0,138.49,0.0,0.0,0.0,0.0,0,30.98,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.24,3.0,0.0,0.0,3.99,0.0
2024-03-25,238.08,0.0,238.08,0.0,0.0,0.0,0.0,0,145.99,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.16,2.54,2.94,0.0,0.0,2.94,3.99
2024-04-15,41.5,0.0,41.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
2024-04-17,33.6,0.0,33.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,58.4,0.0,58.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64
2024-04-22,47.4,0.0,47.4,0.0,0.0,0.0,0.0,0,0.0,0.0,7.79,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,0.0
2024-04-24,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0,0.0,0.0,114.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,210.0,0.0,210.0,0.0,0.0,0.0,0.0,0,0.0,0.0,70.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0
2024-04-30,304.0,0.0,304.0,0.0,0.0,0.0,0.0,0,0.0,0.0,116.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2024-05-02,372.0,0.0,372.0,0.0,0.0,0.0,0.0,0,0.0,0.0,222.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0
2024-05-03,284.0,0.0,284.0,0.0,0.0,0.0,0.0,0,0.0,0.0,144.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0
2024-05-06,188.0,0.0,188.0,0.0,0.0,0.0,0.0,0,0.0,0.0,116.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0
2024-05-08,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0,0.0,0.0,176.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,172.0,0.0,172.0,0.0,0.0,0.0,0.0,0,5.77,0.0,121.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0
2024-05-13,169.0,0.0,169.0,0.0,0.0,0.0,0.0,0,11.7,0.0,114.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0
2024-05-15,159.8,0.0,159.8,0.0,0.0,0.0,0.0,0,0.0,0.0,136.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,166.25,0.0,166.25,0.0,0.0,0.0,0.0,0,32.2,0.0,101.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0
2024-05-20,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0,46.9,0.0,49.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
2024-05-22,103.3,0.0,103.3,0.0,0.0,0.0,0.0,0,41.8,0.0,81.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0,26.4,0.0,93.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,118.0,0.0,118.0,0.0,0.0,0.0,0.0,0,19.9,0.0,90.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0
2024-05-29,111.54,0.0,111.54,0.0,0.0,0.0,0.0,0,17.5,0.0,70.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,104.67,0.0,104.67,0.0,0.0,0.0,0.0,0,13.6,0.0,101.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
2024-06-03,43.29,0.0,43.29,0.0,0.0,0.0,0.0,0,22.3,0.0,41.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,111.11,0.0,111.11,0.0,0.0,0.0,0.0,0,23.1,0.0,91.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,86.7,0.0,86.7,0.0,0.0,0.0,0.0,0,38.9,0.0,70.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0
2024-06-10,104.2,0.0,104.2,0.0,0.0,0.0,0.0,0,13.5,0.0,68.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0
2024-06-12,154.1,0.0,154.1,0.0,0.0,0.0,0.0,0,24.9,0.0,105.31,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0
2024-06-14,443.5,0.0,443.5,0.0,0.0,0.0,0.0,0,260.5,0.0,152.6,0,0.0,0.0,0.0,0,0.0,0.0,155.63,0.0,0.0,0.0,22.83,0.0
2024-06-17,264.0,0.0,264.0,0.0,0.0,0.0,0.0,0,155.6,0.0,142.62,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0
2024-06-19,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0,74.6,0.0,104.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0
2024-06-21,215.0,0.0,215.0,0.0,0.0,0.0,0.0,0,50.5,0.0,138.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0
2024-06-24,129.34,0.0,129.34,0.0,0.0,0.0,0.0,0,49.63,0.0,62.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.41,0.0
2024-06-26,209.0,0.0,209.0,0.0,0.0,0.0,0.0,0,36.0,0.0,126.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0
2024-06-28,183.1,0.0,183.1,0.0,0.0,0.0,0.0,0,59.9,0.0,170.31,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0
2024-07-01,154.8,0.0,154.8,0.0,0.0,0.0,0.0,0,50.1,0.0,100.92,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,0.0
2024-07-03,154.6,0.0,154.6,0.0,0.0,0.0,0.0,0,34.2,0.0,114.54,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
2024-07-05,143.8,0.0,143.8,0.0,0.0,0.0,0.0,0,46.7,0.0,114.67,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0
2024-07-08,135.4,0.0,135.4,0.0,0.0,0.0,0.0,0,36.1,0.0,132.31,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
2024-07-10,93.6,0.0,93.6,0.0,0.0,0.0,0.0,0,31.6,0.0,114.14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0
2024-07-12,48.5,0.0,48.5,0.0,0.0,0.0,0.0,0,45.9,0.0,85.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0
2024-07-15,115.0,0.0,115.0,0.0,0.0,0.0,0.0,0,33.8,0.0,93.36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0
2024-07-17,118.7,0.0,118.7,0.0,0.0,0.0,0.0,0,46.7,0.0,101.44,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0
2024-07-19,109.6,0.0,109.6,0.0,0.0,0.0,0.0,0,27.7,0.0,94.33,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0
2024-07-22,83.8,0.0,83.8,0.0,0.0,0.0,0.0,0,20.1,0.0,66.86,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0
2024-07-24,90.4,0.0,90.4,0.0,0.0,0.0,0.0,0,26.3,0.0,79.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
2024-07-26,117.1,0.0,117.1,0.0,0.0,0.0,0.0,0,43.4,0.0,146.26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
2024-07-29,84.4,0.0,84.4,0.0,0.0,0.0,0.0,0,37.3,0.0,84.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0
2024-07-31,79.6,0.0,79.6,0.0,0.0,0.0,0.0,0,32.1,0.0,186.93,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0
2024-08-02,42.5,0.0,42.5,0.0,0.0,0.0,0.0,0,35.8,0.0,161.32,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,0.0
2024-08-05,32.9,0.0,32.9,0.0,0.0,0.0,0.0,0,12.5,0.0,239.46,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0
2024-08-07,24.3,0.0,24.3,0.0,0.0,0.0,0.0,0,42.2,0.0,46.24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0
2024-08-09,23.7,0.0,23.7,0.0,0.0,0.0,0.0,0,27.3,0.0,65.54,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0
2024-08-12,14.1,0.0,14.1,0.0,0.0,0.0,0.0,0,33.4,0.0,73.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0
2024-08-14,42.8,0.0,42.8,0.0,0.0,0.0,0.0,0,26.2,0.0,131.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0
2024-08-16,18.6,0.0,18.6,0.0,0.0,0.0,0.0,0,51.2,0.0,48.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0
2024-08-20,33.7,0.0,33.7,0.0,0.0,0.0,0.0,0,29.2,0.0,44.44,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0
2024-08-21,23.4,0.0,23.4,0.0,0.0,0.0,0.0,0,26.2,0.0,104.73,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0
2024-08-23,19.2,0.0,19.2,0.0,0.0,0.0,0.0,0,28.1,0.0,22.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0
2024-08-26,50.3,0.0,50.3,0.0,0.0,0.0,0.0,0,42.4,0.0,155.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0
2024-08-28,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0,33.4,0.0,54.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0
2024-08-30,37.2,0.0,37.2,0.0,0.0,0.0,0.0,0,38.5,0.0,62.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0
2024-09-02,43.9,0.0,43.9,0.0,0.0,0.0,0.0,0,27.8,0.0,59.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0
2024-09-04,63.7,0.0,63.7,0.0,0.0,0.0,0.0,0,64.5,0.0,163.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
2024-09-06,41.1,0.0,41.1,0.0,0.0,0.0,0.0,0,48.5,0.0,65.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0
