Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2016-08-09,CTD1,4187246,695025,0.010972801,0.017247956,0.033435922,0.016780281,0.012436718,0.003689716,0.0036431374,0.0014297082,10.547
2016-08-09,CTD2,4181518,693105,0.0071803858,0.01053012,0.01937531,0.01102135,0.00828079,0.0025447959,0.002516696,0.0010055117,11.54
2016-08-09,CTD3,4181698,695238,0.007966208,0.011565162,0.020110957,0.010630411,0.0077515263,0.0023109643,0.0022742038,0.00090434565,11.967
2016-08-09,CTD4,4180266,698264,0.008062084,0.010309625,0.014764223,0.008630959,0.006252049,0.0018940298,0.0018491419,0.000740986,8.42
2016-08-09,CTD6,4176009,695829,0.008602544,0.01312852,0.023303784,0.010863613,0.0077067325,0.002229318,0.0021900574,0.0008681567,11.273
2016-08-09,CTD7,4176724,690397,0.009098829,0.013826707,0.02583522,0.013888611,0.010367216,0.0031316024,0.0030987,0.001227168,12.67
2016-08-09,CTD8,4174178,693048,0.011637802,0.018578455,0.034337766,0.014250711,0.010012525,0.0028302637,0.0027765334,0.001088002,13.84
2016-08-09,CTD9,4171106,693183,0.01248887,0.019313833,0.036751106,0.019724585,0.014879508,0.004476624,0.0044259382,0.0017315024,3.66
2016-08-09,CTD10,4170388,695646,0.008200456,0.013219413,0.026664661,0.013814554,0.010340616,0.0031271046,0.0031077517,0.0012340308,12.667
2016-08-09,CTD11,4169609,700351,0.0127466405,0.01818193,0.029332206,0.014960781,0.010687087,0.0030868582,0.003021513,0.001184418,9.49
2016-08-09,CTD12,4173438,695414,0.009594027,0.015367705,0.029283462,0.013396436,0.009623213,0.0027880655,0.002748763,0.0010842842,9.643
2016-09-08,CTD1,4187246,695025,0.0074141016,0.011389623,0.02297908,0.014666862,0.011467192,0.003629842,0.0036226104,0.0014447187,20.69
2016-09-08,CTD2,4181518,693105,0.0073939953,0.011605996,0.022479063,0.0116417715,0.008549078,0.0025504862,0.002524316,0.0010047373,15.453
2016-09-08,CTD3,4181698,695238,0.007158684,0.011124007,0.020901041,0.010483822,0.007581408,0.0022369446,0.0022087097,0.0008798485,12.993
2016-09-08,CTD4,4180266,698264,0.007230526,0.011114151,0.021499254,0.0118339015,0.008836063,0.0026833664,0.0026598498,0.0010601716,14.823
2016-09-08,CTD6,4176009,695829,0.0060909125,0.009625891,0.019258818,0.010137401,0.007506512,0.002271974,0.002254209,0.00090328394,13.47
2016-09-08,CTD7,4176724,690397,0.0057316483,0.00939105,0.019966764,0.010684125,0.008049293,0.0024727155,0.0024667014,0.0009904995,16.1
2016-09-08,CTD9,4171106,693183,0.009937508,0.015518122,0.031118577,0.019131107,0.014862239,0.004631581,0.0046138233,0.0018209004,3.8
2016-09-08,CTD10,4170388,695646,0.0077262647,0.012557411,0.026611755,0.015316417,0.011797414,0.0036603203,0.0036547238,0.001453053,16.087
2016-09-08,CTD11,4169609,700351,0.00643777,0.010480074,0.02196847,0.012150924,0.009191142,0.0028178585,0.0028107907,0.0011236372,13.64
2016-09-08,CTD12,4173438,695414,0.0060425512,0.009880769,0.020530393,0.0105869295,0.007860441,0.0023763315,0.0023638187,0.0009469597,13.523
2017-06-30,CTD1,4187246,695025,0.014555452,0.025258243,0.04570271,0.01201373,0.007833761,0.0020894378,0.0020409217,0.00080174045,1.003
2017-06-30,CTD2,4181518,693105,0.008633186,0.016471583,0.032805778,0.008189881,0.005347556,0.0014498516,0.0014278888,0.0005706153,0.647
2017-06-30,CTD3,4181698,695238,0.0076408233,0.013795227,0.022945467,0.005160859,0.003286002,0.0009007639,0.0008846046,0.00035753555,1.103
2017-06-30,CTD4,4180266,698264,0.007890233,0.014952558,0.030679425,0.008510471,0.005669013,0.0015612615,0.001541939,0.0006169993,1.0585
2017-06-30,CTD6,4176009,695829,0.009010917,0.015879365,0.03186345,0.011587843,0.008145101,0.0023135839,0.0022838202,0.00090505404,1.2235
2017-06-30,CTD7,4176724,690397,0.012265761,0.023942998,0.047303878,0.010590269,0.0067862007,0.0017701709,0.0017351509,0.0006832186,1.085
2017-06-30,CTD8,4174178,693048,0.008777427,0.01660745,0.03474905,0.0104705775,0.0071165683,0.0019671319,0.0019429465,0.0007722274,0.7295
2017-06-30,CTD9,4171106,693183,0.014966193,0.026597496,0.058497857,0.026220882,0.020387648,0.0061719166,0.006119407,0.0023600971,0.4625
2017-06-30,CTD10,4170388,695646,0.00749276,0.0138700865,0.023317393,0.0050675385,0.0032169272,0.0008808788,0.0008668754,0.00035092354,0.663
2017-06-30,CTD11,4169609,700351,0.006228648,0.011510907,0.022985807,0.007494589,0.0051139547,0.001445827,0.0014330839,0.00057700695,1.0195
2017-06-30,CTD12,4173438,695414,0.0073962267,0.013280294,0.027460238,0.009996373,0.0070650657,0.0020403631,0.002023509,0.00080975343,1.1075
2018-02-20,CTD1,4187246,695025,0.0016908413,0.0025979525,0.005738363,0.004381372,0.0035860972,0.0011962997,0.001208947,0.00049716583,3.3965
2018-02-20,CTD2,4181518,693105,0.003636068,0.0067895213,0.01547827,0.005600198,0.0039193174,0.0011203192,0.0011062449,0.00044458252,4.2665
