Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.0052539385,0.011133158,0.026786368,0.011980714,0.010666545,0.0033181314,8.69,-0.413,52.489,-0.037,6.354,0.021,-3.929,0.382,-46.135,0.43,-56.419,0.058,-10.284,0.629,0.56,0.17,0.068,-0.105,-0.047,-0.514,-0.492,-0.628,-0.676,-0.114,-0.275,-0.691,-0.023,0.012,0.679,0.697,0.035,-0.708,-0.475,-1.582,0.531,-1.192,0.596,1.283,1.516,1.278,1.435,0.678,-0.511,0.61,0.966
2016-08-09,CTD12,4173438,695414,0.0066451426,0.014458304,0.031143188,0.011302636,0.008896005,0.0025627646,8.52,-0.366,37.055,0.122,-19.311,0.238,-43.246,0.467,-56.365,0.556,-80.3,0.119,-23.935,0.419,0.33,-0.601,-0.172,-1.347,-0.489,-0.815,-0.501,-1.161,-0.908,-0.346,-0.745,-0.826,0.079,0.131,0.85,0.864,0.053,-0.806,-0.323,-2.222,0.994,-1.13,1.262,0.883,1.367,2.14,2.719,0.496,-0.252,0.565,0.943
2016-09-08,CTD1,4187246,695025,0.0042532845,0.011676991,0.031612147,0.016007638,0.014298342,0.0045705354,18.69,-0.461,54.005,-0.156,23.168,-0.101,15.7,0.328,-30.837,0.377,-38.305,0.056,-7.468,0.864,0.772,0.732,0.331,0.496,0.251,-0.36,-0.441,-0.447,-0.613,-0.087,-0.236,-0.658,-0.094,-0.055,0.601,0.625,0.039,-0.75,-0.524,-1.481,0.277,-1.158,0.31,1.588,1.814,0.75,0.84,0.919,-0.718,0.64,0.964
2016-09-08,CTD2,4181518,693105,0.0058894455,0.012199383,0.02722052,0.012320066,0.010590674,0.0033558446,13.22,-0.381,45.234,-0.005,0.803,0.071,-12.451,0.377,-44.431,0.44,-57.686,0.075,-13.254,0.557,0.479,0.022,0.009,-0.339,-0.153,-0.542,-0.471,-0.704,-0.711,-0.162,-0.361,-0.656,-0.003,0.041,0.654,0.678,0.044,-0.715,-0.411,-1.58,0.601,-1.058,0.699,1.068,1.372,1.341,1.56,0.621,-0.416,0.622,0.956
2016-09-08,CTD3,4181698,695238,0.0034058844,0.009334972,0.023847917,0.010766617,0.008661829,0.002548552,13.57,-0.437,65.192,-0.071,14.244,0.037,-8.325,0.378,-50.947,0.467,-73.517,0.108,-22.569,0.702,0.565,0.34,0.123,-0.199,-0.09,-0.476,-0.441,-0.686,-0.792,-0.211,-0.538,-0.747,-0.044,0.019,0.727,0.755,0.063,-0.852,-0.413,-1.886,0.504,-1.137,0.626,1.312,1.75,1.287,1.6,0.79,-0.476,0.606,0.939
2016-09-08,CTD4,4180266,698264,0.005604607,0.01096994,0.022973206,0.010913252,0.009458096,0.0029905157,12.38,-0.354,47.629,0.003,-0.474,0.074,-14.571,0.356,-48.103,0.417,-62.201,0.071,-14.098,0.52,0.45,-0.011,-0.004,-0.335,-0.159,-0.528,-0.455,-0.682,-0.679,-0.155,-0.324,-0.589,0.002,0.045,0.59,0.618,0.043,-0.676,-0.389,-1.424,0.593,-0.945,0.685,0.94,1.228,1.243,1.434,0.583,-0.387,0.645,0.957
2016-09-08,CTD5,4179450,700268,0.0047259415,0.0116108535,0.017791962,0.0035809018,0.002353885,0.0005715388,1.27,-0.21,29.921,0.529,-193.133,0.663,-338.703,0.665,-223.054,0.766,-368.624,0.207,-145.57,0.107,0.07,-3.436,-0.455,-6.026,-1.213,-2.59,-0.525,-4.28,-1.32,-1.69,-2.59,-1.042,0.399,0.433,1.018,1.016,0.042,-0.869,-0.005,-4.316,3.11,-0.036,4.731,0.011,0.875,4.766,7.25,0.176,-0.001,0.517,0.943
2016-09-08,CTD6,4176009,695829,0.004282588,0.009926241,0.023435911,0.010658518,0.0088601075,0.0027215334,12.32,-0.405,58.074,-0.036,6.921,0.057,-12.122,0.375,-51.152,0.451,-70.196,0.092,-19.044,0.619,0.515,0.162,0.061,-0.284,-0.129,-0.508,-0.453,-0.697,-0.748,-0.189,-0.446,-0.692,-0.023,0.031,0.68,0.708,0.054,-0.779,-0.408,-1.714,0.553,-1.078,0.666,1.158,1.53,1.306,1.571,0.696,-0.438,0.617,0.947
2016-09-08,CTD7,4176724,690397,0.005435858,0.012137997,0.028698994,0.013005079,0.011393724,0.0036686142,13.91,-0.406,47.541,-0.034,5.493,0.032,-5.382,0.376,-42.049,0.432,-52.923,0.066,-10.875,0.618,0.542,0.158,0.063,-0.154,-0.07,-0.51,-0.479,-0.642,-0.688,-0.132,-0.312,-0.679,-0.022,0.018,0.667,0.688,0.039,-0.718,-0.453,-1.586,0.536,-1.141,0.612,1.223,1.488,1.268,1.447,0.674,-0.486,0.616,0.961
2016-09-08,CTD9,4171106,693183,0.004751015,0.01422335,0.041321952,0.02297853,0.019873422,0.00627548,,-0.488,46.107,-0.235,26.788,-0.166,19.988,0.285,-19.319,0.35,-26.118,0.072,-6.8,1.059,0.916,1.107,0.532,0.826,0.459,-0.275,-0.384,-0.371,-0.6,-0.097,-0.281,-0.632,-0.143,-0.088,0.538,0.577,0.056,-0.812,-0.521,-1.46,0.138,-1.083,0.16,1.749,2.04,0.401,0.464,1.135,-0.841,0.67,0.952
