Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl
2016-08-09,CTD1,4187246,695025,0.005731157,0.014207409,0.038568657,0.018638626,0.0170158,0.004787862,0.0046895384,0.0018007173,0.0056829103,0.014454156,0.039117813,0.019008828,0.01605457,0.0049948087,0.5182927,0.0,10.27
2016-08-09,CTD2,4181518,693105,0.0061484445,0.011972377,0.023884796,0.011033784,0.010584949,0.003230629,0.0031829225,0.0012446915,0.0061178263,0.011799649,0.024192063,0.011337929,0.0101308925,0.003347566,0.46724638,0.0,11.29
2016-08-09,CTD3,4181698,695238,0.0062793368,0.012703992,0.024710445,0.012148,0.011127428,0.0034067265,0.003342095,0.0013201119,0.006240739,0.012703475,0.024764562,0.01212898,0.010621661,0.003402267,0.50282925,0.0,12.56
2016-08-09,CTD4,4180266,698264,0.0036118168,0.006785014,0.015658265,0.009603352,0.01290134,0.003911526,0.0039216955,0.0015820895,0.0036397362,0.006492031,0.016038617,0.010661883,0.012085402,0.0041480972,0.63983315,0.0,8.48
2016-08-09,CTD6,4176009,695829,0.0065942276,0.012779382,0.024055956,0.009152798,0.007927722,0.002314353,0.0022753547,0.0009009904,0.006558838,0.012684781,0.024236284,0.009220223,0.007660309,0.0023520337,0.31171608,0.0,12.64
2016-08-09,CTD7,4176724,690397,0.013368423,0.021022636,0.0364347,0.01902283,0.018591052,0.0057212044,0.0055950857,0.0021801041,0.01312339,0.020781763,0.036852933,0.019121837,0.017680854,0.0057473877,0.595136,0.0,13.99
2016-08-09,CTD8,4174178,693048,0.0077019064,0.01676312,0.03372512,0.012039777,0.009535782,0.0026410918,0.0025738513,0.0010092695,0.0076012104,0.016859,0.033768218,0.012039851,0.00941098,0.0026996378,0.42793238,0.0,14.12
2016-08-09,CTD9,4171106,693183,0.006087794,0.016020028,0.040854033,0.02219395,0.019630406,0.005633065,0.0055235513,0.0021086298,0.005984252,0.016306255,0.041706342,0.02168231,0.01886277,0.0059794937,0.3814799,0.0,3.66
2016-08-09,CTD10,4170388,695646,0.013091566,0.021001317,0.036947016,0.018572835,0.017491495,0.0052627916,0.0051411605,0.0019936734,0.012876673,0.0208034,0.037351605,0.018702812,0.016661331,0.005308367,0.5947752,0.0,10.85
2016-08-09,CTD11,4169609,700351,0.0043315855,0.009476996,0.026094498,0.012157884,0.011369099,0.003227481,0.0032065627,0.0012303779,0.004356719,0.009389774,0.02679436,0.012237355,0.010907218,0.0035015282,0.53581643,0.0,9.53
2016-08-09,CTD12,4173438,695414,0.01127791,0.020572433,0.036850583,0.012884595,0.010512082,0.002897272,0.0028239845,0.0010946572,0.011097433,0.020443011,0.036994934,0.012728461,0.010140864,0.0029168134,0.35050568,0.0,10.5
2016-09-08,CTD1,4187246,695025,0.006207642,0.012908329,0.029258177,0.01699419,0.016272835,0.004910323,0.0047994447,0.0018157054,0.0061516417,0.012812335,0.029810939,0.017168444,0.016068513,0.0053518624,0.47756115,0.0,23.19
