Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2016-09-08,CTD4,4180266,698264,0.1196,0.0895,0.0668,0.044,0.0375,0.0311,0.0301,0.0256,0.0254,0.0075,0.0005,0.0142,0.0107,0.00538102,0.0084329555,0.017104443,0.009806661,0.007483394,0.0023039908,0.0022890803,0.0009150217,0.0053873323,0.0084486725,0.017237332,0.009652834,0.007877458,0.0022336654,13.55
2016-09-08,CTD6,4176009,695829,0.1166,0.0862,0.0644,0.04,0.0337,0.0272,0.0251,0.021,0.0211,0.0072,0.0005,0.0095,0.007,0.0065888213,0.0103188595,0.019942816,0.010286571,0.007690974,0.0023005109,0.002276823,0.00091038225,0.0065928376,0.010346785,0.02003014,0.010124569,0.008099697,0.0022345104,13.9
2016-09-08,CTD7,4176724,690397,0.1202,0.0895,0.0703,0.0444,0.0377,0.0308,0.0298,0.0244,0.0248,0.0074,0.0006,0.0119,0.0083,0.0064161755,0.010458245,0.0216526,0.011541264,0.008612197,0.002611856,0.0025957297,0.001040885,0.00640875,0.010489292,0.021771546,0.011352071,0.009046844,0.0025438291,15.895
2016-09-08,CTD9,4171106,693183,0.121,0.0933,0.0792,0.0541,0.0467,0.0355,0.0347,0.0297,0.0297,0.0084,0.0005,0.0174,0.0126,0.009851409,0.015453519,0.03083936,0.019270614,0.015157631,0.0048468914,0.004828156,0.0019033923,0.009811909,0.0155641865,0.031089414,0.01873835,0.015864851,0.004731448,3.8
2016-09-08,CTD10,4170388,695646,0.1201,0.0914,0.0751,0.049,0.0424,0.0322,0.0314,0.0262,0.0258,0.0083,0.0005,0.0139,0.0101,0.007997258,0.012899798,0.027413853,0.016326621,0.012701652,0.0039966,0.0039799144,0.0015764722,0.007965052,0.012967536,0.027643776,0.015921012,0.013282109,0.0038947402,14.865
2016-09-08,CTD11,4169609,700351,0.1194,0.0905,0.0721,0.0469,0.0402,0.033,0.0317,0.0269,0.0276,0.0085,0.0006,0.0159,0.0116,0.00623437,0.010245188,0.021897234,0.012531611,0.009714669,0.0030141682,0.0030104576,0.0012063143,0.0062216846,0.010271467,0.022090867,0.012293703,0.010187499,0.0029433437,13.7
2016-09-08,CTD12,4173438,695414,0.1191,0.0888,0.0687,0.0447,0.0377,0.0305,0.029,0.0241,0.0244,0.0078,0.0006,0.0125,0.0095,0.006784298,0.010533255,0.020969592,0.012143477,0.009175999,0.0028447933,0.0028296234,0.0011295978,0.0067816353,0.010565986,0.021151062,0.011921803,0.009610126,0.0027637433,13.025
2017-06-30,CTD1,4187246,695025,0.1269,0.1037,0.0838,0.0483,0.039,0.032,0.0306,0.0285,0.0254,0.0102,0.0011,0.0166,0.0121,0.013001307,0.02272808,0.041443713,0.011541264,0.007581408,0.0020489956,0.002013281,0.000796014,0.012945832,0.02297921,0.04107063,0.01144077,0.008022293,0.0019877085,0.9715
2017-06-30,CTD2,4181518,693105,0.1399,0.12,0.1002,0.0709,0.0638,0.0594,0.0587,0.0569,0.0536,0.0197,0.0011,0.0439,0.0355,0.009040141,0.017061781,0.031254612,0.006735012,0.004254722,0.0011399037,0.0011176403,0.00044776828,0.008990452,0.017239869,0.031143188,0.006682062,0.0045608827,0.0011227288,0.9365
2017-06-30,CTD3,4181698,695238,0.1405,0.1194,0.0961,0.0713,0.0654,0.0623,0.0622,0.0601,0.0585,0.021,0.001,0.047,0.039,0.0075835697,0.013584243,0.023005998,0.0054059313,0.0034694881,0.000953778,0.0009364642,0.0003777826,0.007560422,0.013670946,0.02294498,0.005358176,0.0037264745,0.0009370929,1.5154999999999998
2017-06-30,CTD4,4180266,698264,0.1411,0.12,0.0984,0.0707,0.0647,0.0602,0.0595,0.0569,0.0562,0.02,0.0009,0.0447,0.0366,0.00907478,0.016721314,0.028703239,0.006716879,0.004379786,0.0012045004,0.001184028,0.00047483333,0.009035008,0.016854338,0.028741164,0.0066504343,0.0046867076,0.0011839723,1.512
2017-06-30,CTD6,4176009,695829,0.1479,0.1263,0.1068,0.0807,0.0747,0.0705,0.0707,0.0667,0.0675,0.0239,0.0008,0.0552,0.0456,0.007608714,0.014366672,0.027990112,0.0073707406,0.0049179825,0.001336192,0.0013147063,0.0005259095,0.00756947,0.014491523,0.027906777,0.007306468,0.005250895,0.0013118499,1.854
2017-06-30,CTD7,4176724,690397,0.1519,0.1358,0.1209,0.086,0.0778,0.0721,0.0724,0.0683,0.0672,0.0243,0.001,0.0549,0.0452,0.011686963,0.022875605,0.046262253,0.011007561,0.007160964,0.0019035863,0.0018718408,0.00073682674,0.011616378,0.023158662,0.04541024,0.010937272,0.007578536,0.0018601465,1.552
2017-06-30,CTD8,4174178,693048,0.1502,0.1313,0.1128,0.0833,0.0768,0.0723,0.0732,0.0688,0.0687,0.0245,0.001,0.0571,0.0471,0.009521529,0.018191645,0.033471674,0.007299737,0.0046655284,0.0012513162,0.0012308423,0.0004928281,0.009455072,0.018410167,0.033228815,0.0072478717,0.00499153,0.0012309798,0.9935
2017-06-30,CTD9,4171106,693183,0.155,0.1406,0.1277,0.1012,0.0887,0.0762,0.0759,0.0719,0.0705,0.0246,0.001,0.0584,0.0477,0.016230635,0.028125005,0.060782634,0.026990114,0.021012975,0.0063581625,0.006308979,0.0024163665,0.016121557,0.028571198,0.060478445,0.026241194,0.022006158,0.006277348,0.4625
2017-06-30,CTD10,4170388,695646,0.1498,0.1287,0.1061,0.0824,0.077,0.0733,0.0733,0.0692,0.07,0.0245,0.0009,0.0577,0.0477,0.0074096294,0.013665981,0.02487514,0.006367644,0.00416348,0.0011491238,0.0011314623,0.00045515836,0.0073703555,0.013750509,0.024869818,0.006298391,0.0044595087,0.0011304438,0.7235
2017-06-30,CTD11,4169609,700351,0.1653,0.1398,0.12,0.1001,0.0959,0.0929,0.0952,0.0838,0.0929,0.0326,0.0012,0.0776,0.0664,0.005832959,0.0102973245,0.02105085,0.008687492,0.0063787256,0.001915407,0.0019044826,0.00076362217,0.005817458,0.010321626,0.021203846,0.008556647,0.0067265793,0.0018760483,1.1375
2017-06-30,CTD12,4173438,695414,0.1496,0.1297,0.1105,0.0839,0.0776,0.0726,0.0734,0.0688,0.0695,0.0244,0.0009,0.0576,0.0482,0.008385684,0.01591452,0.030570345,0.007729807,0.0050533433,0.0013784241,0.0013608142,0.0005468231,0.008331306,0.016088994,0.030405464,0.0076336674,0.005393868,0.0013527742,1.5275
2018-02-20,CTD1,4187246,695025,0.1509,0.1164,0.0954,0.0749,0.0762,0.0789,0.0853,0.0733,0.0885,0.0411,0.0142,0.0865,0.0899,0.0015073201,0.0023100253,0.0050561293,0.0038334609,0.003087569,0.0010308886,0.0010453128,0.00042358792,0.001486374,0.002327331,0.0050652907,0.0038032543,0.0032157325,0.0010083831,3.2845
2018-02-20,CTD2,4181518,693105,0.1416,0.1113,0.0892,0.0594,0.0561,0.0563,0.0582,0.0539,0.0557,0.0259,0.0109,0.0526,0.0482,0.0037507892,0.007294271,0.016253263,0.005065793,0.003404306,0.00093615515,0.0009222757,0.00036955436,0.0037247655,0.0073059625,0.016289027,0.005011898,0.003602021,0.0009205181,4.5120000000000005
2018-02-20,CTD3,4181698,695238,0.1309,0.0983,0.0747,0.04,0.0344,0.03,0.0276,0.0245,0.0225,0.0088,0.0035,0.0134,0.0081,0.0052482584,0.009943182,0.021748897,0.0057575125,0.003795291,0.0010234099,0.001001535,0.0004014976,0.0052166316,0.00999019,0.02174455,0.005687395,0.0040639783,0.0010091994,3.695
2018-02-20,CTD4,4180266,698264,0.1226,0.0896,0.0665,0.0318,0.0259,0.0209,0.0189,0.0151,0.0143,0.0055,0.0007,0.0035,0.0022,0.00625348,0.011490617,0.02208545,0.0053120907,0.0034131827,0.00091105624,0.0008871662,0.00035451524,0.0062273955,0.011531211,0.022022603,0.005260917,0.0036589606,0.00089801295,3.478
2018-02-20,CTD6,4176009,695829,0.1225,0.0897,0.0677,0.0327,0.0265,0.0208,0.0187,0.0148,0.0142,0.0054,0.0006,0.0036,0.0021,0.00672674,0.012510154,0.024596913,0.006309636,0.0040680575,0.0010895643,0.0010661328,0.00042412346,0.006695784,0.012587941,0.024532774,0.006279097,0.004363443,0.0010718445,7.4525
2018-02-20,CTD7,4176724,690397,0.1282,0.0958,0.0754,0.0395,0.0342,0.0303,0.0292,0.0238,0.0244,0.0093,0.0027,0.0148,0.0111,0.004526362,0.0089394795,0.020298503,0.005225169,0.0034310026,0.0009297233,0.000912431,0.00036752448,0.0044919373,0.008973133,0.020245116,0.0051528052,0.0036521372,0.0009156761,2.675
2018-02-20,CTD8,4174178,693048,0.1271,0.0953,0.0749,0.0368,0.0309,0.0259,0.0244,0.0207,0.0199,0.0091,0.0029,0.0101,0.0074,0.0062496536,0.012151569,0.025329811,0.0059797317,0.0038390558,0.0010267273,0.0010056663,0.00039997455,0.006204581,0.01223924,0.025187742,0.005926607,0.0041094683,0.001013701,3.108
2018-02-20,CTD9,4171106,693183,0.1286,0.1016,0.0864,0.0492,0.0398,0.0247,0.0228,0.0179,0.0169,0.0057,0.0006,0.0056,0.0037,0.014598099,0.02433716,0.049061608,0.023789369,0.01767931,0.005133074,0.0050414153,0.0019505242,0.014496994,0.024746675,0.049045123,0.023174712,0.018427894,0.0049948087,0.6809999999999999
2018-02-20,CTD10,4170388,695646,0.122,0.0896,0.0705,0.0331,0.027,0.0206,0.0188,0.015,0.0139,0.0051,0.0007,0.0035,0.0023,0.0072174156,0.013705043,0.02843225,0.00734864,0.0047928616,0.001277152,0.0012475079,0.0004936516,0.0071714846,0.013826435,0.028338289,0.007284446,0.005120662,0.0012558922,6.6595
2018-02-20,CTD11,4169609,700351,0.1197,0.0893,0.0688,0.033,0.0263,0.02,0.0179,0.0144,0.0131,0.0059,0.0008,0.0039,0.0027,0.0064161755,0.012481147,0.027506683,0.0074175894,0.0048877583,0.0013155323,0.0012919395,0.0005155175,0.0063717137,0.012580517,0.027382707,0.0073260926,0.005205262,0.0012941497,6.117
2018-02-20,CTD12,4173438,695414,0.123,0.0903,0.07,0.0335,0.0282,0.0228,0.0205,0.0157,0.0154,0.0057,0.0007,0.0045,0.0027,0.006463378,0.012155112,0.025555914,0.0063310643,0.0040755556,0.0010913248,0.0010740423,0.0004306003,0.006426361,0.012231985,0.025478188,0.0062513216,0.004377972,0.0010761801,6.898
2018-03-07,CTD1,4187246,695025,0.128,0.1014,0.0829,0.0406,0.0323,0.0232,0.022,0.0174,0.016,0.0077,0.0008,0.0055,0.0037,0.014812678,0.025892034,0.049403727,0.013480904,0.008800872,0.0023066036,0.0022403891,0.00087021024,0.014802881,0.026223427,0.04886237,0.013398315,0.0092707565,0.0022235455,3.917
2018-03-07,CTD2,4181518,693105,0.1211,0.0899,0.0701,0.034,0.0283,0.0223,0.0207,0.0169,0.0152,0.0077,0.0008,0.0052,0.0033,0.008316111,0.015384839,0.029389147,0.0069537186,0.0044704773,0.0011910216,0.0011643479,0.0004626631,0.008274992,0.015494041,0.029250931,0.0069072363,0.004787544,0.001172135,5.798
2018-03-07,CTD3,4181698,695238,0.1209,0.0901,0.0718,0.0343,0.0286,0.0211,0.0199,0.016,0.0145,0.0069,0.0006,0.0043,0.0028,0.010044553,0.018230548,0.034951355,0.008980719,0.005847452,0.0015612615,0.0015283899,0.00060546555,0.009998594,0.018400228,0.034749225,0.008966138,0.0062282817,0.0015303899,5.2155000000000005
2018-03-07,CTD4,4180266,698264,0.1229,0.0941,0.0781,0.0364,0.0293,0.0222,0.0204,0.016,0.0154,0.0075,0.0008,0.005,0.0037,0.011845374,0.021592073,0.041279044,0.009942318,0.006412426,0.0016830873,0.0016405395,0.0006432858,0.011793356,0.021837264,0.040852915,0.009894321,0.0068052905,0.0016388422,3.4535
2018-03-07,CTD6,4176009,695829,0.117,0.0854,0.0649,0.0306,0.0248,0.0194,0.0172,0.0137,0.0125,0.0061,0.0006,0.0031,0.0019,0.007904429,0.014411399,0.027367527,0.006735012,0.004347808,0.0011630874,0.0011356405,0.00045135434,0.007868629,0.014508154,0.027252896,0.0067070066,0.0046592355,0.0011446424,5.715
2018-03-07,CTD7,4176724,690397,0.1198,0.0896,0.0693,0.0322,0.0261,0.021,0.0186,0.015,0.0133,0.0068,0.0008,0.0034,0.0018,0.009627643,0.017421503,0.030940682,0.006511482,0.0041147545,0.0010886851,0.0010595842,0.00042127463,0.009597638,0.017559646,0.03074157,0.0064920904,0.0044185664,0.0010748777,3.012
2018-03-07,CTD8,4174178,693048,0.12,0.091,0.0715,0.0327,0.0265,0.021,0.0189,0.0151,0.0138,0.007,0.0007,0.0043,0.003,0.010434207,0.018931102,0.033588056,0.0068608695,0.004298667,0.0011376097,0.0011071524,0.00043975151,0.010406833,0.019095114,0.033351284,0.006860742,0.004614908,0.0011213726,3.4415
2018-03-07,CTD9,4171106,693183,0.1212,0.0934,0.0754,0.0395,0.0293,0.0192,0.0175,0.0136,0.0122,0.0065,0.0009,0.0035,0.002,0.0138703445,0.023189705,0.045201432,0.01724257,0.012160793,0.0033549166,0.003280285,0.0012706874,0.013792853,0.02352022,0.045085184,0.016939411,0.012701007,0.0032322123,0.509
2018-03-07,CTD10,4170388,695646,0.1165,0.0847,0.0643,0.0297,0.0242,0.0189,0.0171,0.0131,0.0114,0.0059,0.0007,0.0029,0.0019,0.007668441,0.014188867,0.02708317,0.006123896,0.0038947875,0.0010451595,0.001016067,0.0004045603,0.0076285074,0.014284887,0.026914435,0.006059992,0.0041832444,0.0010310673,4.3055
