Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD1,4187246,695025,0.011168694,0.017767137,0.034073807,0.016632598,0.013229241,0.0036168438,10.685,-0.315,26.936,0.033,-3.839,0.146,-19.306,0.344,-30.775,0.441,-46.242,0.114,-15.467,0.448,0.356,-0.131,-0.051,-0.658,-0.321,-0.547,-0.407,-0.822,-0.769,-0.275,-0.527,-0.546,0.024,0.089,0.563,0.606,0.066,-0.736,-0.274,-1.507,0.68,-0.706,0.855,0.661,1.122,1.304,1.639,0.548,-0.256,0.664,0.933
2016-08-09,CTD2,4181518,693105,0.0078779925,0.011445166,0.021303117,0.01163782,0.009286255,0.002616414,11.665,-0.301,40.432,-0.008,1.446,0.104,-20.313,0.293,-38.985,0.393,-60.745,0.112,-21.759,0.471,0.375,0.031,0.013,-0.433,-0.236,-0.446,-0.362,-0.695,-0.707,-0.249,-0.464,-0.471,-0.006,0.066,0.466,0.521,0.072,-0.716,-0.261,-1.311,0.548,-0.598,0.686,0.608,1.063,1.019,1.277,0.581,-0.265,0.705,0.929
2016-08-09,CTD3,4181698,695238,0.0066109016,0.010425748,0.020055331,0.011225296,0.009156718,0.0026387193,11.67,-0.316,46.054,-0.037,6.832,0.065,-13.293,0.282,-39.222,0.373,-59.347,0.101,-20.125,0.517,0.422,0.137,0.063,-0.267,-0.149,-0.409,-0.359,-0.619,-0.666,-0.21,-0.404,-0.472,-0.027,0.041,0.451,0.503,0.068,-0.706,-0.296,-1.261,0.472,-0.648,0.579,0.698,1.108,0.908,1.114,0.62,-0.319,0.71,0.934
2016-08-09,CTD4,4180266,698264,0.008127184,0.010880876,0.016012732,0.009840584,0.0079318555,0.0025081758,8.39,-0.191,29.454,0.05,-9.716,0.157,-34.17,0.239,-39.17,0.337,-63.624,0.107,-24.454,0.29,0.234,-0.156,-0.077,-0.547,-0.336,-0.426,-0.311,-0.692,-0.626,-0.266,-0.392,-0.289,0.043,0.114,0.328,0.39,0.071,-0.561,-0.127,-0.913,0.61,-0.255,0.757,0.231,0.666,0.898,1.114,0.409,-0.114,0.77,0.926
2016-08-09,CTD5,4179450,700268,0.011315398,0.018881697,0.026587224,0.005076611,0.0033498525,0.00081958395,0.29,-0.169,15.349,0.576,-144.02,0.699,-245.559,0.679,-159.37,0.776,-260.909,0.205,-101.539,0.078,0.051,-3.829,-0.482,-6.529,-1.247,-3.009,-0.534,-4.926,-1.325,-1.917,-2.7,-0.914,0.461,0.491,0.968,0.97,0.038,-0.805,0.05,-4.217,3.593,0.399,5.446,-0.107,0.748,5.06,7.668,0.143,0.014,0.527,0.945
2016-08-09,CTD6,4176009,695829,0.008457326,0.013017064,0.022727186,0.0108244,0.008250715,0.0021784934,10.59,-0.272,32.822,0.092,-15.562,0.224,-44.379,0.355,-48.384,0.467,-77.201,0.135,-28.818,0.355,0.271,-0.354,-0.128,-1.009,-0.48,-0.63,-0.399,-1.005,-0.836,-0.375,-0.655,-0.509,0.071,0.142,0.56,0.607,0.072,-0.739,-0.189,-1.552,0.84,-0.522,1.101,0.434,0.984,1.466,1.923,0.469,-0.158,0.667,0.923
2016-08-09,CTD7,4176724,690397,0.009666791,0.014721514,0.02735021,0.014842082,0.01192278,0.0033772076,12.01,-0.3,31.365,-0.004,0.552,0.105,-15.945,0.296,-30.813,0.393,-47.31,0.109,-16.497,0.466,0.374,0.015,0.007,-0.436,-0.237,-0.454,-0.367,-0.696,-0.702,-0.243,-0.451,-0.472,-0.003,0.066,0.469,0.522,0.069,-0.707,-0.265,-1.302,0.556,-0.608,0.692,0.613,1.055,1.033,1.286,0.572,-0.267,0.703,0.931
2016-08-09,CTD8,4174178,693048,0.011305991,0.017912947,0.031134222,0.01366129,0.010284633,0.0027115627,13.7,-0.27,23.707,0.135,-17.374,0.271,-41.407,0.39,-41.081,0.503,-65.113,0.141,-24.033,0.324,0.244,-0.541,-0.179,-1.289,-0.566,-0.736,-0.422,-1.166,-0.89,-0.431,-0.748,-0.552,0.103,0.17,0.62,0.66,0.069,-0.753,-0.177,-1.716,0.981,-0.537,1.303,0.41,0.985,1.705,2.265,0.432,-0.135,0.644,0.925
2016-08-09,CTD9,4171106,693183,0.012790599,0.019897293,0.038655303,0.02092268,0.017137077,0.004932758,,-0.32,24.388,-0.025,2.463,0.075,-8.095,0.298,-21.925,0.386,-32.483,0.099,-10.558,0.51,0.418,0.095,0.042,-0.313,-0.169,-0.436,-0.376,-0.646,-0.68,-0.21,-0.408,-0.493,-0.018,0.046,0.479,0.527,0.065,-0.706,-0.304,-1.305,0.508,-0.686,0.62,0.722,1.124,0.986,1.204,0.608,-0.32,0.697,0.936
2016-08-09,CTD10,4170388,695646,0.008175398,0.013197403,0.026587224,0.013262273,0.010715043,0.0030089053,13.575,-0.337,38.16,-0.002,0.371,0.104,-17.554,0.334,-37.79,0.426,-55.715,0.106,-17.925,0.506,0.409,0.01,0.004,-0.467,-0.233,-0.499,-0.405,-0.735,-0.739,-0.237,-0.477,-0.558,-0.002,0.062,0.557,0.6,0.064,-0.741,-0.312,-1.486,0.592,-0.773,0.733,0.777,1.207,1.193,1.476,0.602,-0.313,0.665,0.936
2016-08-09,CTD11,4169609,700351,0.009433291,0.013465799,0.022874536,0.011954913,0.009205894,0.0025156466,9.47,-0.259,30.545,0.059,-9.385,0.188,-34.364,0.314,-39.931,0.426,-64.909,0.13,-24.978,0.365,0.281,-0.215,-0.086,-0.786,-0.411,-0.538,-0.368,-0.874,-0.776,-0.336,-0.571,-0.445,0.047,0.122,0.482,0.538,0.076,-0.71,-0.181,-1.358,0.724,-0.451,0.94,0.4,0.929,1.23,1.597,0.485,-0.161,0.7,0.921
2016-08-09,CTD12,4173438,695414,0.009164445,0.014503995,0.027513,0.012391843,0.009568761,0.0025570716,9.215,-0.31,32.6,0.079,-11.752,0.205,-35.56,0.379,-44.352,0.484,-68.16,0.129,-23.808,0.404,0.312,-0.323,-0.112,-0.978,-0.441,-0.643,-0.424,-0.989,-0.845,-0.345,-0.655,-0.592,0.057,0.124,0.628,0.667,0.067,-0.768,-0.245,-1.705,0.823,-0.704,1.065,0.602,1.125,1.561,2.021,0.507,-0.209,0.64,0.929
2016-09-08,CTD1,4187246,695025,0.0069185174,0.010993131,0.022455614,0.013685756,0.011547242,0.0033534777,19.44,-0.343,46.434,-0.109,17.897,-0.025,4.365,0.243,-28.536,0.321,-42.068,0.085,-13.532,0.635,0.536,0.402,0.207,0.098,0.06,-0.314,-0.33,-0.462,-0.576,-0.149,-0.304,-0.454,-0.079,-0.015,0.389,0.442,0.064,-0.696,-0.354,-1.141,0.289,-0.689,0.343,0.857,1.199,0.59,0.7,0.731,-0.441,0.738,0.941
2016-09-08,CTD2,4181518,693105,0.0063542374,0.010387781,0.021269983,0.01097166,0.008756075,0.0024190734,14.445,-0.344,49.252,-0.027,5.123,0.085,-17.939,0.319,-44.129,0.417,-67.192,0.112,-23.063,0.54,0.431,0.109,0.045,-0.382,-0.197,-0.458,-0.386,-0.698,-0.737,-0.24,-0.491,-0.552,-0.019,0.051,0.538,0.586,0.07,-0.765,-0.31,-1.482,0.535,-0.752,0.671,0.795,1.25,1.096,1.373,0.645,-0.327,0.675,0.931
2016-09-08,CTD3,4181698,695238,0.0069710007,0.010737058,0.020921426,0.010488034,0.008102473,0.0021959192,12.435,-0.322,45.337,0.012,-2.211,0.14,-30.284,0.332,-47.549,0.442,-75.621,0.128,-28.072,0.476,0.367,-0.046,-0.018,-0.634,-0.318,-0.511,-0.385,-0.812,-0.793,-0.301,-0.587,-0.548,0.009,0.084,0.554,0.604,0.075,-0.781,-0.259,-1.558,0.636,-0.67,0.824,0.654,1.176,1.24,1.605,0.59,-0.253,0.67,0.924
2016-09-08,CTD4,4180266,698264,0.0061667254,0.009274731,0.017980294,0.009996121,0.008105249,0.0022531727,14.875,-0.319,52.203,-0.037,7.781,0.067,-15.557,0.285,-44.422,0.379,-67.76,0.104,-23.338,0.522,0.423,0.14,0.063,-0.28,-0.156,-0.412,-0.36,-0.628,-0.677,-0.216,-0.42,-0.481,-0.028,0.042,0.459,0.512,0.069,-0.717,-0.295,-1.291,0.477,-0.654,0.588,0.705,1.128,0.925,1.141,0.627,-0.318,0.707,0.932
2016-09-08,CTD5,4179450,700268,0.0068352697,0.012073278,0.018966293,0.003951181,0.0026809792,0.00065997534,1.0699999999999998,-0.222,30.102,0.507,-170.261,0.637,-290.17,0.655,-200.364,0.752,-320.273,0.192,-119.909,0.119,0.081,-3.229,-0.456,-5.503,-1.147,-2.419,-0.537,-3.867,-1.265,-1.448,-2.274,-1.039,0.375,0.41,1.018,1.016,0.041,-0.837,-0.042,-4.019,2.914,-0.297,4.295,0.097,0.892,4.578,6.747,0.186,-0.014,0.516,0.945
2016-09-08,CTD6,4176009,695829,0.006810469,0.010720818,0.020455644,0.010293552,0.008166532,0.0022883099,12.465,-0.312,44.39,0.02,-3.872,0.135,-29.175,0.33,-48.262,0.429,-73.565,0.115,-25.303,0.457,0.363,-0.079,-0.032,-0.597,-0.3,-0.517,-0.394,-0.789,-0.757,-0.271,-0.518,-0.527,0.015,0.083,0.538,0.585,0.068,-0.736,-0.269,-1.463,0.642,-0.674,0.81,0.648,1.115,1.225,1.545,0.561,-0.259,0.674,0.931
