Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl
2016-08-09,CTD1,4187246,695025,0.00548488,0.014068826,0.038568657,0.018638626,0.018126449,0.005038069,0.0049259397,0.0018441271,0.0054107076,0.014162022,0.03925518,0.019008828,0.016972704,0.0054074237,0.50532585,-0.0,10.547
2016-08-09,CTD2,4181518,693105,0.007742479,0.012539335,0.02057884,0.010966365,0.010584949,0.003443368,0.0033984997,0.0013566196,0.0077155055,0.012348487,0.020635728,0.011002682,0.0101308925,0.0034576727,0.53482944,-0.0,11.54
2016-08-09,CTD3,4181698,695238,0.013700734,0.01917735,0.028220039,0.012217348,0.0123006515,0.0037960047,0.0037253227,0.0014636529,0.013448065,0.018851347,0.028354988,0.01217747,0.011191441,0.0038103536,0.64484555,-0.0,11.967
2016-08-09,CTD4,4180266,698264,0.0040911026,0.006785014,0.015658265,0.009603352,0.0144297965,0.005026113,0.005055509,0.0019813834,0.0041302927,0.006492031,0.016038617,0.010661883,0.012685243,0.0053100353,1.9443634,-0.0,8.42
2016-08-09,CTD6,4176009,695829,0.007210639,0.013782662,0.024519771,0.009232115,0.007959064,0.0023268962,0.0022867022,0.000907675,0.0071628513,0.013674915,0.024637235,0.009277159,0.007686844,0.0023546845,0.30368656,-0.0,11.273
2016-08-09,CTD7,4176724,690397,0.01777906,0.026177911,0.04268131,0.01965066,0.019480065,0.0059345476,0.0057872445,0.0022389037,0.017369527,0.025868105,0.04330116,0.019877417,0.018144837,0.005959615,0.6927377,-0.0,12.67
2016-08-09,CTD8,4174178,693048,0.012984775,0.022541858,0.039593555,0.0155253755,0.0137127405,0.0039096368,0.0038120437,0.0014751791,0.012749432,0.02235528,0.03988272,0.0155733125,0.013011256,0.003912055,0.42793238,-0.0,13.84
2016-08-09,CTD9,4171106,693183,0.0035206291,0.012621457,0.045291834,0.02219395,0.018030316,0.004520993,0.0043694563,0.0016078596,0.0034723182,0.0134501215,0.045935716,0.021515785,0.017419849,0.005007605,0.02432288,-0.0,3.66
2016-08-09,CTD10,4170388,695646,0.012511696,0.020498855,0.03679708,0.018572835,0.017491495,0.0052627916,0.0051411605,0.0019936734,0.012316268,0.020298984,0.037178066,0.018702812,0.016661331,0.005308367,0.5875995,-0.0,12.667
2016-08-09,CTD11,4169609,700351,0.005541958,0.0131924,0.033155058,0.014334279,0.014070129,0.0038181085,0.00374545,0.0014058381,0.0054814043,0.013162714,0.033654135,0.014755674,0.0129391765,0.004062297,0.53581643,-0.0,9.49
2016-08-09,CTD12,4173438,695414,0.009684341,0.019127056,0.03607479,0.012677302,0.010512082,0.002897272,0.0028239845,0.0010946572,0.009537111,0.019064521,0.036208637,0.012728461,0.010140864,0.0029157563,0.31559712,-0.0,9.643
2016-09-08,CTD1,4187246,695025,0.003181232,0.010131392,0.034762554,0.020108024,0.017737297,0.004910323,0.0047717467,0.0017849209,0.0031559775,0.010559577,0.035929263,0.019909084,0.017219648,0.0053871735,0.196403,-0.0,20.69
2016-09-08,CTD2,4181518,693105,0.004886458,0.0110733835,0.024496019,0.010899341,0.009379546,0.002710612,0.002655605,0.0010318822,0.0048465636,0.011086315,0.024854759,0.011006134,0.0091352705,0.002779965,0.30567616,-0.0,15.453
2016-09-08,CTD3,4181698,695238,0.0006692186,0.0019136698,0.00643525,0.003139336,0.0019657393,0.0005101925,0.0004884427,0.00019770909,0.00072511076,0.0019630268,0.006344336,0.0030301842,0.0020047592,0.0004935273,5.814471e-05,-0.0,12.993
2016-09-08,CTD4,4180266,698264,0.014109802,0.021108048,0.033775456,0.017183837,0.016654443,0.005272768,0.00515845,0.0020267975,0.01383275,0.020852132,0.034064226,0.017235637,0.015786631,0.005253517,0.6027563,-0.0,14.823
2016-09-08,CTD6,4176009,695829,0.0027033964,0.00832467,0.024599077,0.0090183765,0.006421532,0.001651989,0.0015925759,0.0006170214,0.0026824595,0.0086830435,0.024960322,0.008931153,0.006451502,0.0016969646,0.0027906308,-0.0,13.47
2016-09-08,CTD7,4176724,690397,0.005979565,0.011571803,0.022691267,0.01111521,0.009825755,0.0029214656,0.0028719385,0.0011262529,0.00594945,0.0114864,0.022937927,0.01121128,0.009540207,0.002970071,0.38662773,-0.0,16.1
2016-09-08,CTD9,4171106,693183,0.0074830623,0.015789302,0.03523769,0.021346202,0.020323368,0.006347452,0.0062277378,0.0024009498,0.007388066,0.015718475,0.03596908,0.021565663,0.019884063,0.006600138,0.5097211,-0.0,3.8
2016-09-08,CTD10,4170388,695646,0.0050486913,0.012893108,0.03633919,0.018829856,0.018750735,0.005240408,0.0051337667,0.0019209952,0.004990247,0.012956128,0.0371475,0.01925595,0.017468903,0.005661503,0.5538571,-0.0,16.087
2016-09-08,CTD11,4169609,700351,0.0032024544,0.009385182,0.027798692,0.012952649,0.0109941745,0.0029937648,0.0029105814,0.001102183,0.0031736705,0.009650285,0.028480474,0.0130444,0.0106596295,0.003171777,0.1734304,-0.0,13.64
2016-09-08,CTD12,4173438,695414,0.006433067,0.012368953,0.02384603,0.011015766,0.010314101,0.0030994127,0.0030536058,0.0011940356,0.0063931323,0.01222111,0.024089132,0.01116582,0.009815838,0.0031672528,0.4520019,-0.0,13.523
2017-06-30,CTD1,4187246,695025,0.017563008,0.029990256,0.04841963,0.01454331,0.010372231,0.0027547977,0.0026398397,0.0010253708,0.017399043,0.029981714,0.048473865,0.014502885,0.0104265865,0.0026533515,0.22882253,-0.0,1.183
2017-06-30,CTD2,4181518,693105,0.004140075,0.010238707,0.01584468,0.0032318502,0.0019043643,0.0004974455,0.00048420997,0.00019092372,0.004114847,0.010527579,0.015873604,0.003174487,0.0020107694,0.0004841058,3.1042066e-05,-0.0,0.68
2017-06-30,CTD3,4181698,695238,0.027345017,0.03508341,0.04538994,0.0148561755,0.011022604,0.0029545105,0.0027850778,0.0010752128,0.02684399,0.035119537,0.045748446,0.014751363,0.010721985,0.0028013755,0.2997426,-0.0,1.357
2017-06-30,CTD4,4180266,698264,0.016332252,0.026202045,0.04214056,0.014357367,0.010685908,0.002870462,0.0027480547,0.0010689951,0.0161457,0.026217168,0.042270653,0.014329078,0.010611325,0.0027830154,0.29237705,-0.0,1.29
2017-06-30,CTD6,4176009,695829,0.026543194,0.036841877,0.052834313,0.016879972,0.012581656,0.0033038529,0.0031176182,0.0011952929,0.026217215,0.03682155,0.053231347,0.016835136,0.012265029,0.0031525856,0.34179753,-0.0,1.637
2017-06-30,CTD7,4176724,690397,0.030073417,0.043065924,0.06486806,0.018118074,0.013408884,0.00334106,0.0031516626,0.0011846476,0.029940637,0.04279965,0.065008044,0.018214902,0.012963171,0.0032081567,0.3805063,-0.0,0.68
2017-06-30,CTD8,4174178,693048,0.0145575525,0.026535034,0.04251626,0.011381512,0.007945119,0.0021183747,0.00204649,0.0008000727,0.014410926,0.026531136,0.042515613,0.011362686,0.008055392,0.0020598338,0.17725752,-0.0,0.753
2017-06-30,CTD9,4171106,693183,0.016806394,0.030760411,0.064853124,0.030674035,0.026645416,0.0071195075,0.006869544,0.0025659828,0.016678605,0.03082318,0.06509313,0.030640695,0.02591289,0.0073611178,0.5068917,-0.0,0.81
2017-06-30,CTD10,4170388,695646,0.016212951,0.024927143,0.033846017,0.009887233,0.0069915405,0.0019370411,0.0018664284,0.0007384081,0.016053272,0.024885984,0.033939864,0.009821676,0.0070758536,0.0018731481,0.1713117,-0.0,0.71
2017-06-30,CTD11,4169609,700351,0.012924529,0.023011493,0.036201537,0.010846005,0.0079346765,0.0021775092,0.0021190604,0.0008381182,0.012759714,0.022973435,0.03623866,0.010800577,0.007956437,0.0021301738,0.18921699,-1.1e-44,1.28
2017-06-30,CTD12,4173438,695414,0.023078604,0.03215271,0.048700947,0.01852909,0.015865937,0.004342507,0.004143927,0.0015812648,0.022612026,0.032037597,0.04921606,0.018520748,0.014899169,0.004256546,0.50438833,-0.0,1.413
