Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl
2017-06-30,CTD1,4187246,695025,0.023568008,0.034183595,0.043663643,0.01498799,0.009146495,0.00232008,0.002350536,0.00092993054,0.023581615,0.034338873,0.043720137,0.01535486,0.009757633,0.0021099816,0.0011735262,-8.000000000000001e-45,0.963
2017-06-30,CTD2,4181518,693105,0.013951228,0.022363907,0.026365198,0.0068001538,0.0038678003,0.0010000895,0.0010586272,0.00042683896,0.014022442,0.022508806,0.026334025,0.0070460257,0.0042994088,0.0009420455,0.0002358455,-8.000000000000001e-45,0.72
2017-06-30,CTD3,4181698,695238,0.017591918,0.024643049,0.03181565,0.010574366,0.0073545063,0.0019455052,0.0019215259,0.00077773904,0.017462393,0.024656076,0.031839468,0.01068209,0.0074404264,0.0018623079,0.104799,-8.000000000000001e-45,1.1
2017-06-30,CTD4,4180266,698264,0.016405266,0.024626616,0.035083488,0.012217858,0.008422147,0.0021632651,0.002177963,0.0008687448,0.016311308,0.024674179,0.035139456,0.012403205,0.008548083,0.002070887,0.10172809,-8.000000000000001e-45,1.122
2017-06-30,CTD6,4176009,695829,0.02760178,0.03737489,0.04562618,0.021837726,0.01327069,0.0036680896,0.003562633,0.001440924,0.027312431,0.037826806,0.04541024,0.021793755,0.0146009615,0.0032368107,0.00028289304,-8.000000000000001e-45,0.393
2017-06-30,CTD7,4176724,690397,0.027574467,0.043261304,0.05605534,0.018559577,0.010679221,0.0027100407,0.0028547205,0.0011584185,0.02776255,0.043010365,0.056231547,0.018911576,0.011746905,0.0024028374,0.00029707127,-8.000000000000001e-45,1.781
2017-06-30,CTD8,4174178,693048,0.01681284,0.025656167,0.035782803,0.013493528,0.008641208,0.002283774,0.002266005,0.00092257455,0.016736204,0.025837071,0.035740558,0.013640926,0.009141394,0.0021293631,0.007254061,-8.000000000000001e-45,0.759
2017-06-30,CTD10,4170388,695646,0.011502781,0.01674348,0.024568347,0.0065914574,0.005295718,0.0012776662,0.0012900282,0.0005046503,0.011488923,0.016553294,0.024704577,0.0067846337,0.0049842405,0.0013244802,0.29242626,-8.000000000000001e-45,0.683
2017-06-30,CTD11,4169609,700351,0.011993377,0.0168688,0.026210168,0.0081456015,0.007397401,0.0018179364,0.0017607801,0.0006847041,0.01192659,0.016599346,0.02637346,0.008340031,0.006622849,0.0018986596,0.45264724,-2e-44,0.963
2017-06-30,CTD12,4173438,695414,0.021588668,0.029599868,0.039192073,0.017662713,0.012229726,0.0033887236,0.0033613564,0.0013491674,0.021286955,0.029820232,0.039138924,0.017588884,0.01260664,0.003137973,0.058143307,-8.000000000000001e-45,0.634
2018-01-31,CTD1,4187246,695025,0.0070279893,0.0102367345,0.018485997,0.006153711,0.006157391,0.0014743756,0.0015017631,0.00057959824,0.007051447,0.010008527,0.018709555,0.0064109215,0.0053607174,0.0015950263,0.55762786,-2e-44,3.895
2018-01-31,CTD2,4181518,693105,0.005060727,0.008557997,0.015714372,0.0037392322,0.0030049612,0.00065360544,0.00066095346,0.00025692978,0.005046344,0.008422405,0.015889008,0.0038989778,0.002773286,0.00069745455,0.33208665,-2.8899999999999995e-42,2.901
2018-01-31,CTD3,4181698,695238,0.006856955,0.010010969,0.0178414,0.005740043,0.0055035427,0.0012974618,0.0012846265,0.0005000118,0.006880946,0.009805422,0.018054964,0.0059816847,0.0048546796,0.0013998833,0.5027405,-2e-44,1.593
2018-01-31,CTD4,4180266,698264,0.006832595,0.0111810565,0.01846761,0.0060087247,0.00420399,0.0010483074,0.0010761068,0.0004325696,0.006843555,0.01113651,0.018526338,0.0061623445,0.0042724595,0.0010516907,0.13636474,-2e-44,1.685
