Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez
2017-06-30,CTD10,4170388,695646,0.149,0.1288,0.1055,0.0821,0.0774,0.0734,0.073,0.0693,0.0702,0.0245,0.0008,0.0583,0.0476,0.8340000000000001,1.6725
2017-06-30,CTD11,4169609,700351,0.1653,0.1385,0.1204,0.0992,0.0951,0.0926,0.0937,0.0829,0.0933,0.0325,0.0012,0.0774,0.0661,1.2475,1.4475
2017-06-30,CTD12,4173438,695414,0.1496,0.1288,0.1102,0.0843,0.0773,0.0718,0.0729,0.0679,0.0689,0.0244,0.0009,0.0568,0.0482,1.518,2.378
2018-02-20,CTD1,4187246,695025,0.1509,0.1155,0.0949,0.0757,0.0762,0.0775,0.0829,0.0711,0.0875,0.0411,0.0133,0.0853,0.0871,3.802,2.406
2018-02-20,CTD2,4181518,693105,0.1416,0.1113,0.0885,0.059,0.0558,0.0562,0.0577,0.053,0.0547,0.0259,0.0109,0.0526,0.0472,6.013999999999999,2.3440000000000003
2018-02-20,CTD3,4181698,695238,0.1309,0.0988,0.0749,0.0401,0.0349,0.031,0.0279,0.0249,0.0221,0.0088,0.0035,0.0134,0.0081,3.2825,2.1775
2018-02-20,CTD4,4180266,698264,0.1226,0.0901,0.0666,0.0318,0.026,0.0209,0.0189,0.0148,0.015,0.0055,0.0007,0.0038,0.002,3.3710000000000004,2.0395
2018-02-20,CTD5,4179450,700268,0.1265,0.0975,0.0711,0.0275,0.0214,0.0181,0.016,0.0123,0.0111,0.005,0.0006,0.0028,0.0019,0.3774999999999999,0.6925
2018-02-20,CTD6,4176009,695829,0.1225,0.09,0.0676,0.0324,0.0261,0.0206,0.0188,0.0147,0.0143,0.0054,0.0006,0.0036,0.0025,7.7995,2.4595
2018-02-20,CTD7,4176724,690397,0.129,0.096,0.0754,0.0396,0.0346,0.0304,0.0293,0.0234,0.0245,0.01,0.0027,0.0151,0.0113,2.7245,2.2945
2018-02-20,CTD8,4174178,693048,0.1271,0.0953,0.0747,0.0367,0.0305,0.026,0.0233,0.0201,0.0187,0.0091,0.0029,0.01,0.0074,2.731,2.5620000000000003
2018-02-20,CTD9,4171106,693183,0.1278,0.1017,0.0867,0.0491,0.0398,0.0246,0.0228,0.0176,0.0173,0.0061,0.0006,0.0057,0.0033,,
2018-02-20,CTD10,4170388,695646,0.1222,0.0896,0.0705,0.0331,0.0273,0.0206,0.0196,0.0151,0.0141,0.0051,0.0005,0.0035,0.0027,7.0785,3.1895
2018-02-20,CTD11,4169609,700351,0.1196,0.0893,0.0687,0.0325,0.0263,0.0199,0.0178,0.0143,0.0131,0.0059,0.0009,0.0039,0.0027,7.227,2.9165
2018-02-20,CTD12,4173438,695414,0.1241,0.0903,0.0702,0.0335,0.0278,0.0225,0.0199,0.0155,0.0152,0.0057,0.0006,0.0045,0.003,7.774999999999999,2.8035
2018-03-07,CTD1,4187246,695025,0.128,0.1009,0.0827,0.0403,0.032,0.0231,0.0212,0.0172,0.016,0.0077,0.0008,0.0055,0.0037,5.204000000000001,5.959
2018-03-07,CTD2,4181518,693105,0.1211,0.0903,0.0702,0.0341,0.0284,0.0222,0.0209,0.017,0.0152,0.0077,0.0008,0.0052,0.0032,5.7275,3.1945
2018-03-07,CTD3,4181698,695238,0.1209,0.0905,0.0725,0.0347,0.0288,0.0213,0.0201,0.0163,0.0145,0.0069,0.0006,0.0044,0.0033,4.538,3.921
2018-03-07,CTD4,4180266,698264,0.1229,0.0941,0.0785,0.0367,0.0294,0.0224,0.0204,0.0164,0.0154,0.0075,0.0008,0.005,0.0037,3.3035,3.135
2018-03-07,CTD5,4179450,700268,0.1185,0.0902,0.0673,0.0263,0.021,0.0172,0.0159,0.0125,0.0116,0.0058,0.0008,0.0033,0.0023,0.7050000000000001,0.8225
2018-03-07,CTD6,4176009,695829,0.117,0.0856,0.0649,0.0305,0.0249,0.0193,0.0173,0.0136,0.0126,0.0061,0.0006,0.0031,0.0021,6.032,3.0735
2018-03-07,CTD7,4176724,690397,0.1198,0.0894,0.0693,0.0325,0.0262,0.021,0.0188,0.0151,0.0131,0.007,0.0008,0.0033,0.0018,3.027,3.0395000000000003
2018-03-07,CTD8,4174178,693048,0.12,0.0908,0.0713,0.0328,0.0265,0.0209,0.0188,0.0151,0.0139,0.007,0.0007,0.0041,0.0029,3.6225,3.0525
2018-03-07,CTD9,4171106,693183,0.1194,0.0937,0.0756,0.0396,0.0298,0.0187,0.0176,0.0135,0.012,0.0065,0.0009,0.0034,0.0018,,
2018-03-07,CTD10,4170388,695646,0.1165,0.0847,0.0643,0.0297,0.0242,0.0191,0.0172,0.013,0.0116,0.006,0.0007,0.0029,0.0016,4.3535,2.863
2018-03-07,CTD11,4169609,700351,0.1168,0.0875,0.0683,0.0307,0.0247,0.0182,0.0159,0.0129,0.0109,0.0057,0.0006,0.0029,0.002,3.974,3.209
2018-03-07,CTD12,4173438,695414,0.1188,0.0861,0.0648,0.0302,0.0249,0.0193,0.0172,0.0139,0.013,0.008,0.0009,0.0038,0.0028,4.6565,2.6870000000000003
2018-05-16,CTD1,4187246,695025,0.1288,0.1064,0.0857,0.0524,0.0458,0.0391,0.039,0.035,0.0324,0.0104,0.0008,0.0237,0.0181,2.67,0.516
2018-05-16,CTD2,4181518,693105,0.1333,0.1085,0.0881,0.0576,0.0511,0.0482,0.0476,0.0443,0.0429,0.014,0.001,0.0331,0.0264,2.582,1.2635
2018-05-16,CTD3,4181698,695238,0.1319,0.1072,0.0855,0.0574,0.0521,0.0487,0.0475,0.045,0.044,0.0142,0.0009,0.0342,0.0274,2.8875,1.115
2018-05-16,CTD4,4180266,698264,0.128,0.1025,0.081,0.0523,0.0474,0.0437,0.0428,0.0397,0.0397,0.0128,0.0009,0.0302,0.0243,1.992,1.0695
2018-05-16,CTD5,4179450,700268,0.1323,0.1114,0.0915,0.0552,0.0491,0.0462,0.046,0.0427,0.0424,0.0135,0.0008,0.033,0.0265,0.5775,0.615
2018-05-16,CTD6,4176009,695829,0.1353,0.1121,0.0882,0.0604,0.0542,0.0508,0.0512,0.0476,0.0484,0.0149,0.001,0.0368,0.0302,0.8465,1.1505
2018-05-16,CTD7,4176724,690397,0.1388,0.1207,0.1078,0.0654,0.057,0.0494,0.0491,0.0449,0.044,0.0145,0.0009,0.0335,0.0261,3.2775,3.806
2018-05-16,CTD8,4174178,693048,0.1363,0.1153,0.0966,0.0621,0.057,0.0522,0.0527,0.0486,0.0485,0.015,0.0008,0.0378,0.03,0.812,1.45
2018-05-16,CTD9,4171106,693183,0.1405,0.1233,0.1138,0.0862,0.0727,0.0558,0.0563,0.0522,0.0508,0.0153,0.0008,0.0387,0.0311,,
2018-05-16,CTD10,4170388,695646,0.1359,0.1134,0.0937,0.064,0.0567,0.0541,0.0522,0.0496,0.0492,0.0156,0.0006,0.0393,0.0317,2.559,1.7935
2018-05-16,CTD11,4169609,700351,0.1395,0.1129,0.0951,0.064,0.0574,0.0537,0.0557,0.0458,0.0516,0.0161,0.0008,0.0397,0.0332,1.507,1.8825
2018-05-16,CTD12,4173438,695414,0.1388,0.1161,0.0951,0.064,0.058,0.0552,0.0559,0.0522,0.0512,0.0161,0.0007,0.0405,0.0338,0.7045,1.41
2018-06-20,CTD1,4187246,695025,0.1414,0.1193,0.0988,0.0743,0.0669,0.0622,0.0617,0.0583,0.0576,0.0135,0.0008,0.0455,0.0358,0.9615,1.063
2018-06-20,CTD2,4181518,693105,0.1438,0.1212,0.1002,0.071,0.0649,0.0631,0.0633,0.0575,0.0592,0.014,0.0008,0.0467,0.0369,0.8975,0.6890000000000001
2018-06-20,CTD3,4181698,695238,0.1444,0.1223,0.0996,0.0745,0.0672,0.065,0.0659,0.0616,0.0621,0.015,0.0007,0.0495,0.0405,1.2505,0.7715000000000001
2018-06-20,CTD4,4180266,698264,0.1328,0.1082,0.0847,0.0568,0.0501,0.0475,0.047,0.0439,0.0423,0.0105,0.0006,0.0321,0.0255,0.5589999999999999,0.7335
2018-06-20,CTD5,4179450,700268,0.1387,0.1228,0.1025,0.0646,0.0573,0.0565,0.0549,0.0521,0.0515,0.0114,0.0006,0.041,0.0319,0.3475,0.42
2018-06-20,CTD6,4176009,695829,0.1424,0.1213,0.0992,0.0706,0.0638,0.0615,0.0605,0.0563,0.0585,0.0139,0.0006,0.0465,0.0362,0.8095,0.8755
2018-06-20,CTD7,4176724,690397,0.1424,0.1203,0.0975,0.0723,0.0649,0.0614,0.0627,0.0586,0.0589,0.0147,0.0006,0.0461,0.0372,0.5215000000000001,1.053
2018-06-20,CTD8,4174178,693048,0.1454,0.1258,0.1076,0.0756,0.0674,0.0645,0.0646,0.0597,0.0616,0.0145,0.0008,0.0486,0.0395,0.979,1.3665
2018-06-20,CTD9,4171106,693183,0.1484,0.1336,0.1191,0.09,0.0767,0.065,0.0645,0.0598,0.0614,0.0144,0.0008,0.0493,0.0391,,
2018-06-20,CTD10,4170388,695646,0.1458,0.1232,0.1022,0.0768,0.0689,0.0652,0.0659,0.0607,0.0631,0.015,0.0006,0.0498,0.0404,2.169,1.2885
2018-06-20,CTD11,4169609,700351,0.1468,0.1151,0.0987,0.0718,0.0656,0.065,0.0644,0.0549,0.0626,0.0154,0.0007,0.0506,0.0406,0.435,1.188
2018-06-20,CTD12,4173438,695414,0.1488,0.1285,0.1073,0.0803,0.074,0.071,0.0722,0.0674,0.0689,0.0159,0.0007,0.0547,0.0448,1.8415,1.019
2018-07-10,CTD1,4187246,695025,0.154,0.1304,0.1111,0.0883,0.0812,0.0778,0.0787,0.0719,0.0749,0.0169,0.001,0.0581,0.0459,0.5735,7.572
2018-07-10,CTD2,4181518,693105,0.1545,0.1344,0.1121,0.0836,0.0761,0.0739,0.0745,0.0683,0.0707,0.0161,0.001,0.055,0.0433,0.373,1.086
2018-07-10,CTD3,4181698,695238,0.1528,0.1299,0.1076,0.0827,0.0752,0.0733,0.0734,0.0679,0.0716,0.0161,0.0008,0.0553,0.0444,0.6765,1.2635
2018-07-10,CTD4,4180266,698264,0.1526,0.1286,0.1064,0.0844,0.0782,0.0753,0.0755,0.0689,0.0725,0.0162,0.001,0.0583,0.0454,2.0825,0.9795
2018-07-10,CTD5,4179450,700268,0.1579,0.1365,0.1181,0.0888,0.0813,0.0794,0.0808,0.0735,0.0779,0.017,0.0009,0.0636,0.0507,0.9775,0.6775
2018-07-10,CTD6,4176009,695829,0.1483,0.1239,0.1034,0.0787,0.0708,0.0683,0.0683,0.0623,0.0661,0.0147,0.0011,0.0504,0.0399,2.931,1.1565
2018-07-10,CTD7,4176724,690397,0.1461,0.1216,0.0996,0.0757,0.0677,0.0642,0.0656,0.0609,0.0613,0.0139,0.0011,0.0463,0.0362,0.649,0.839
2018-07-10,CTD8,4174178,693048,0.1514,0.1284,0.1116,0.0838,0.0745,0.071,0.0718,0.0675,0.0685,0.0156,0.001,0.0537,0.0416,2.1085000000000003,1.5975
2018-07-10,CTD9,4171106,693183,0.1468,0.1288,0.1132,0.084,0.0726,0.063,0.0624,0.0575,0.0592,0.0138,0.001,0.0455,0.0337,,
2018-07-10,CTD10,4170388,695646,0.1507,0.1258,0.1062,0.0827,0.077,0.074,0.0746,0.0672,0.0725,0.0166,0.001,0.0565,0.0458,1.6935,1.3145
2018-07-10,CTD11,4169609,700351,0.1504,0.1228,0.1026,0.0788,0.0725,0.0698,0.0706,0.0621,0.0682,0.0165,0.0008,0.0538,0.0434,2.03,1.0935
2018-07-10,CTD12,4173438,695414,0.1525,0.1284,0.1094,0.0845,0.0771,0.0754,0.0765,0.0689,0.0734,0.0162,0.001,0.0582,0.0465,2.6945,1.3885
2018-08-29,CTD1,4187246,695025,0.1286,0.098,0.0782,0.0507,0.0453,0.0417,0.0406,0.0352,0.0364,0.0108,0.0008,0.0215,0.0146,0.4965,9.37
2018-08-29,CTD2,4181518,693105,0.1281,0.0978,0.0742,0.0453,0.0394,0.0369,0.036,0.0308,0.0318,0.0098,0.0006,0.0166,0.0118,0.5685,0.7355
2018-08-29,CTD3,4181698,695238,0.1262,0.096,0.0708,0.0419,0.0361,0.0332,0.0317,0.0271,0.0273,0.0096,0.0008,0.0135,0.0096,0.6905,0.619
2018-08-29,CTD4,4180266,698264,0.1273,0.0955,0.0696,0.0442,0.0388,0.0354,0.0349,0.029,0.0303,0.0098,0.0007,0.016,0.0118,0.6579999999999999,0.6145
2018-08-29,CTD5,4179450,700268,0.1287,0.1011,0.0791,0.0437,0.0372,0.034,0.0334,0.0283,0.0285,0.0098,0.0007,0.0161,0.0112,0.3025,0.515
2018-08-29,CTD6,4176009,695829,0.1253,0.096,0.072,0.0431,0.0362,0.033,0.0315,0.0268,0.0269,0.0091,0.0006,0.0139,0.0099,1.047,0.877
2018-08-29,CTD7,4176724,690397,0.127,0.0972,0.0744,0.0462,0.0398,0.0367,0.0364,0.0303,0.0314,0.0101,0.0007,0.0173,0.0118,0.802,0.8734999999999999
2018-08-29,CTD8,4174178,693048,0.126,0.0967,0.0745,0.0439,0.0374,0.033,0.0317,0.0275,0.0272,0.0088,0.0007,0.0135,0.0094,1.296,2.012
2018-08-29,CTD9,4171106,693183,0.1277,0.1046,0.0868,0.0573,0.0471,0.0378,0.0372,0.0325,0.033,0.0101,0.0005,0.0205,0.0142,,
2018-08-29,CTD10,4170388,695646,0.1241,0.0935,0.0701,0.0424,0.0367,0.033,0.0321,0.027,0.028,0.0092,0.0005,0.0149,0.0105,1.3535,0.7135
2018-08-29,CTD11,4169609,700351,0.1252,0.0955,0.0712,0.0445,0.0383,0.0337,0.0326,0.0277,0.029,0.0095,0.0006,0.016,0.011,0.8485,0.877
2018-08-29,CTD12,4173438,695414,0.1249,0.0959,0.0747,0.0425,0.0361,0.0322,0.0301,0.0256,0.026,0.0086,0.0007,0.0131,0.009,1.1995,2.0535
2018-10-03,CTD1,4187246,695025,0.1203,0.0854,0.0615,0.0312,0.0252,0.0211,0.0209,0.0152,0.0157,0.005,0.0006,0.0066,0.0048,0.325,0.7915
2018-10-03,CTD2,4181518,693105,0.1197,0.0856,0.0584,0.0289,0.0232,0.0198,0.0193,0.0145,0.0135,0.0045,0.0006,0.0046,0.0027,0.445,0.5785
2018-10-03,CTD3,4181698,695238,0.1186,0.0857,0.0576,0.0275,0.022,0.0195,0.0177,0.0133,0.0122,0.0045,0.0006,0.004,0.0029,0.3379999999999999,0.5389999999999999
2018-10-03,CTD4,4180266,698264,0.1202,0.0831,0.0552,0.0286,0.0239,0.0192,0.019,0.0139,0.0148,0.0047,0.0006,0.0052,0.0029,0.2284999999999999,0.367
2018-10-03,CTD5,4179450,700268,0.1219,0.0924,0.0672,0.0281,0.0221,0.0186,0.0178,0.0134,0.0132,0.0044,0.0004,0.0045,0.0032,0.0625,0.4775
2018-10-03,CTD6,4176009,695829,0.1186,0.0864,0.0613,0.0288,0.0222,0.0185,0.017,0.0133,0.0126,0.0045,0.0005,0.0037,0.0027,0.9855,1.5790000000000002
2018-10-03,CTD7,4176724,690397,0.1184,0.0843,0.0575,0.0283,0.0227,0.02,0.0182,0.0137,0.0133,0.0044,0.0006,0.0039,0.0023,0.2465,0.6695
2018-10-03,CTD8,4174178,693048,0.123,0.0937,0.0729,0.0353,0.0263,0.0201,0.0185,0.014,0.0134,0.0045,0.0006,0.0038,0.0028,1.2745,1.5495
2018-10-03,CTD9,4171106,693183,0.1219,0.0956,0.0756,0.0418,0.0313,0.0207,0.0205,0.015,0.0148,0.0047,0.0006,0.0058,0.0038,,
2018-10-03,CTD10,4170388,695646,0.1196,0.0864,0.06,0.0303,0.024,0.0195,0.0185,0.0141,0.0135,0.0044,0.0006,0.0048,0.0033,1.0074999999999998,1.112
2018-10-03,CTD11,4169609,700351,0.118,0.0863,0.0588,0.03,0.0238,0.0198,0.0185,0.0146,0.014,0.0047,0.0005,0.0056,0.0041,0.597,1.104
2018-10-03,CTD12,4173438,695414,0.1201,0.0897,0.0671,0.0311,0.024,0.0192,0.0181,0.0134,0.0132,0.005,0.0004,0.0037,0.0023,1.1785,2.927
2018-11-07,CTD1,4187246,695025,0.1276,0.0901,0.0617,0.0317,0.0263,0.0221,0.0195,0.0162,0.0146,0.0063,0.0008,0.0043,0.0031,0.685,111.6385
2018-11-07,CTD2,4181518,693105,0.1262,0.0914,0.0613,0.0291,0.024,0.021,0.0173,0.0144,0.0123,0.0063,0.0007,0.0025,0.0017,0.436,0.995
2018-11-07,CTD3,4181698,695238,0.1255,0.0904,0.0598,0.0286,0.0233,0.0194,0.0168,0.0132,0.0122,0.0054,0.0007,0.0021,0.0015,1.105,2.179
2018-11-07,CTD4,4180266,698264,0.1254,0.0881,0.0564,0.0285,0.0226,0.0186,0.0174,0.0132,0.0126,0.0059,0.0005,0.0023,0.0012,1.39,1.0305
2018-11-07,CTD5,4179450,700268,0.1308,0.1004,0.0697,0.0279,0.0226,0.0189,0.0161,0.0131,0.0114,0.0054,0.0007,0.0019,0.0014,0.595,0.4675
2018-11-07,CTD6,4176009,695829,0.1267,0.0941,0.0662,0.0297,0.0239,0.0193,0.0164,0.0127,0.012,0.0057,0.0008,0.0018,0.001,1.4695,1.1585
2018-11-07,CTD7,4176724,690397,0.124,0.0874,0.0575,0.0285,0.0238,0.0206,0.0174,0.0138,0.0132,0.006,0.0005,0.0024,0.0018,0.364,0.4955
2018-11-07,CTD8,4174178,693048,0.1309,0.1008,0.0741,0.0335,0.026,0.0197,0.0173,0.0133,0.0122,0.0052,0.0007,0.002,0.0011,1.0655,2.341
2018-11-07,CTD9,4171106,693183,0.1274,0.1002,0.0758,0.0396,0.0285,0.0196,0.0175,0.0136,0.0124,0.0054,0.0005,0.0038,0.0024,,
2018-11-07,CTD10,4170388,695646,0.1238,0.0876,0.0576,0.0282,0.0227,0.0189,0.0162,0.0127,0.0117,0.0054,0.0004,0.0024,0.0015,0.9925,1.488
2018-11-07,CTD11,4169609,700351,0.1223,0.0881,0.058,0.0279,0.0226,0.0179,0.0156,0.0125,0.0112,0.0054,0.0007,0.0028,0.0016,0.933,1.194
2018-11-07,CTD12,4173438,695414,0.1246,0.0908,0.0624,0.0282,0.0225,0.0192,0.0168,0.0134,0.012,0.0052,0.0005,0.002,0.0014,0.8400000000000001,1.092
2019-03-12,CTD1,4187246,695025,0.1294,0.0949,0.0689,0.0387,0.0319,0.0271,0.0264,0.0205,0.0201,0.0075,0.0008,0.0072,0.005,0.2465,0.8174999999999999
2019-03-12,CTD2,4181518,693105,0.1296,0.0984,0.0703,0.0345,0.0281,0.0251,0.0232,0.0183,0.0174,0.0067,0.0006,0.0055,0.0032,0.5105,1.29
2019-03-12,CTD3,4181698,695238,0.1287,0.0972,0.0693,0.0337,0.0277,0.0234,0.0217,0.0178,0.0173,0.0065,0.0007,0.0053,0.0033,0.518,1.083
2019-03-12,CTD4,4180266,698264,0.1256,0.0905,0.0606,0.0318,0.0269,0.0231,0.0209,0.0168,0.0158,0.0064,0.0006,0.0055,0.0033,0.3329999999999999,0.7204999999999999
2019-03-12,CTD5,4179450,700268,0.1307,0.1051,0.0788,0.0322,0.0254,0.0224,0.0209,0.0168,0.016,0.0067,0.0006,0.0056,0.0041,0.21,0.56
2019-03-12,CTD6,4176009,695829,0.1259,0.0942,0.0668,0.0311,0.0256,0.0226,0.0205,0.0161,0.0151,0.0062,0.0006,0.0049,0.0031,0.3305,1.045
2019-03-12,CTD7,4176724,690397,0.1249,0.0904,0.0621,0.0318,0.0265,0.0227,0.0211,0.0165,0.016,0.0063,0.0008,0.0047,0.0027,0.2754999999999999,1.1364999999999998
2019-03-12,CTD8,4174178,693048,0.1231,0.0888,0.0611,0.0299,0.0246,0.0209,0.0192,0.0152,0.0143,0.006,0.0005,0.0042,0.0026,0.2754999999999999,0.8345
2019-03-12,CTD9,4171106,693183,0.1282,0.1036,0.0842,0.05,0.0376,0.0222,0.0215,0.0171,0.0158,0.0065,0.0006,0.0061,0.0041,0.252,0.341
2019-03-12,CTD10,4170388,695646,0.1233,0.0889,0.0611,0.0319,0.0266,0.0231,0.0213,0.0174,0.0173,0.0069,0.0006,0.0066,0.0058,0.321,0.7755000000000001
2019-03-12,CTD11,4169609,700351,0.1242,0.0903,0.0627,0.033,0.0273,0.0238,0.0223,0.0175,0.0175,0.0069,0.0006,0.0071,0.0054,0.21,0.8445
2019-03-12,CTD12,4173438,695414,0.1272,0.0989,0.073,0.033,0.0264,0.0224,0.0209,0.0164,0.0157,0.0062,0.0006,0.0052,0.0033,0.299,0.9095
2019-06-25,CTD1,4187246,695025,0.1613,0.139,0.1203,0.1016,0.0963,0.093,0.0954,0.0876,0.0925,0.0215,0.001,0.0769,0.0618,1.549,1.136
2019-06-25,CTD2,4181518,693105,0.1598,0.1367,0.1178,0.0985,0.0918,0.0898,0.0901,0.0847,0.0897,0.0208,0.001,0.0741,0.0572,2.669,1.4415
2019-06-25,CTD3,4181698,695238,0.1568,0.1327,0.1119,0.0922,0.0868,0.0846,0.0855,0.0777,0.0827,0.0198,0.0009,0.0693,0.0548,2.8965,1.365
2019-06-25,CTD4,4180266,698264,0.1545,0.1308,0.1088,0.0905,0.0824,0.0806,0.0812,0.0756,0.0786,0.019,0.0008,0.0644,0.0509,3.2305,1.209
2019-06-25,CTD5,4179450,700268,0.1644,0.1445,0.1241,0.0931,0.0869,0.085,0.0878,0.0812,0.0842,0.0204,0.0008,0.0709,0.0557,0.235,0.5075000000000001
