Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,Turbidez
2018-08-29,CTD7,4176724,690397,0.011400386,0.018797252,0.026919227,0.008073694,0.006136265,0.0017240794,0.0016938364,0.0006779692,0.5655,1.2955
2018-08-29,CTD8,4174178,693048,0.013109423,0.022325719,0.033254568,0.009315931,0.006797244,0.0018614255,0.0018196458,0.00072261324,0.816,1.8565
2018-08-29,CTD9,4171106,693183,0.012189527,0.022121787,0.042965204,0.018623987,0.016293082,0.004447939,0.0043356465,0.0016537103,0.1415,1.285
2018-08-29,CTD10,4170388,695646,0.007821742,0.014721328,0.023118943,0.006027094,0.0042976914,0.0011994719,0.0011810515,0.00047220968,0.8845,0.589
2018-08-29,CTD11,4169609,700351,0.008943438,0.016620865,0.025143718,0.006572493,0.0046586874,0.0012840388,0.001258613,0.0005032287,0.8015,0.932
2018-08-29,CTD12,4173438,695414,0.0084749805,0.0176437,0.029751083,0.007305265,0.0049730954,0.0012978817,0.0012660921,0.0004982616,0.8174999999999999,0.921
2018-10-03,CTD1,4187246,695025,0.012484046,0.019268094,0.027064309,0.008705062,0.0070938296,0.0019891588,0.0019326141,0.000768211,0.2715,0.6445000000000001
2018-10-03,CTD2,4181518,693105,0.019657569,0.026003284,0.031390768,0.010221051,0.0075210207,0.0021017748,0.0019991605,0.00079796393,0.366,4.874499999999999
2018-10-03,CTD3,4181698,695238,0.012060975,0.017748745,0.01996745,0.00525946,0.0036770594,0.0010605847,0.0010223625,0.0004128075,0.28,1.0385
2018-10-03,CTD4,4180266,698264,0.008831081,0.012628944,0.015062954,0.005130254,0.0036465817,0.0011775355,0.0011769877,0.00047220968,0.154,0.3815
2018-10-03,CTD5,4179450,700268,0.02016066,0.029669207,0.03891199,0.008834891,0.006079657,0.0015250782,0.0014804781,0.000564335,0.0365,0.27
2018-10-03,CTD6,4176009,695829,0.014230315,0.023305003,0.033244606,0.00879502,0.0064158705,0.0017782681,0.0017347652,0.0006894959,0.7395,1.3715
2018-10-03,CTD7,4176724,690397,0.009067794,0.015030129,0.018397981,0.004939642,0.0034419869,0.0009828295,0.0009665428,0.00039263332,0.183,2.9795000000000003
2018-10-03,CTD8,4174178,693048,0.017004257,0.028068794,0.045475893,0.015150932,0.011291242,0.0030662972,0.0029526479,0.0011490221,0.937,2.5705
2018-10-03,CTD9,4171106,693183,0.020915797,0.031446833,0.054336846,0.024641816,0.022932626,0.006247686,0.005968408,0.0022793077,0.105,2.6765
2018-10-03,CTD10,4170388,695646,0.01801848,0.025477087,0.033957113,0.010984304,0.008425248,0.0023372087,0.0022606861,0.00089861493,0.738,0.8825000000000001
2018-10-03,CTD11,4169609,700351,0.013170263,0.020326069,0.026876671,0.007837946,0.0058609345,0.0016797904,0.0016334575,0.0006593081,0.4595,0.998
2018-10-03,CTD12,4173438,695414,0.012794075,0.023640579,0.036455948,0.00915656,0.006147106,0.0016447084,0.001598125,0.00062815106,0.8975000000000001,2.268
2018-11-07,CTD1,4187246,695025,0.0053845188,0.009904095,0.014569357,0.0045509073,0.0032380826,0.00094851333,0.0009264622,0.00038740496,0.641,0.5335
2018-11-07,CTD2,4181518,693105,0.009559055,0.014742332,0.016776983,0.0040830537,0.0026127405,0.0007498828,0.00069977494,0.00027859752,0.362,1.3370000000000002
2018-11-07,CTD3,4181698,695238,0.0047663893,0.009596573,0.013136308,0.0027273712,0.0017549965,0.00046069353,0.00044812277,0.00018001343,0.879,0.471
2018-11-07,CTD4,4180266,698264,0.011889971,0.015378201,0.016455382,0.006129315,0.004749997,0.0014387636,0.0014095627,0.00057751086,0.925,0.7435
2018-11-07,CTD5,4179450,700268,0.0154725695,0.023532217,0.025681313,0.0051785763,0.0033529948,0.0009242781,0.00089767127,0.00035791472,0.5065,0.3685
2018-11-07,CTD6,4176009,695829,0.009715861,0.01675852,0.02212365,0.0053898706,0.0036481791,0.0010338008,0.0010084651,0.00040919418,0.9165,1.4165
2018-11-07,CTD7,4176724,690397,0.0016903692,0.0047186725,0.00888905,0.0017658335,0.0010083921,0.0002494864,0.00023714433,9.284815e-05,0.31,2.379
2018-11-07,CTD8,4174178,693048,0.012871531,0.022253942,0.032084234,0.008027307,0.005632585,0.0015453907,0.001507163,0.00059944385,0.766,2.764
2018-11-07,CTD9,4171106,693183,0.013252883,0.02322012,0.038139623,0.01423654,0.011046347,0.0031651375,0.0030702474,0.0012003348,0.204,4.5305
2018-11-07,CTD10,4170388,695646,0.0040279995,0.008316682,0.012533175,0.0028768035,0.0018275948,0.00049120694,0.0004767381,0.00019055446,0.7635000000000001,3.3955
2018-11-07,CTD11,4169609,700351,0.0049313935,0.010398212,0.01602746,0.0034314918,0.002267483,0.000611505,0.00059565326,0.00024148215,1.3464999999999998,4.1705000000000005
2018-11-07,CTD12,4173438,695414,0.008006836,0.014264763,0.017890302,0.0036900376,0.0023389081,0.00065130286,0.0006352908,0.00025380607,0.6719999999999999,0.9715
2019-03-12,CTD1,4187246,695025,0.01332863,0.02048311,0.029879875,0.010522599,0.008447383,0.0024201635,0.002365361,0.00093738263,0.136,0.5865
2019-03-12,CTD2,4181518,693105,0.011076991,0.019122032,0.023224968,0.004477855,0.0027726146,0.0007602076,0.0007388904,0.0002938949,0.37,1.0945
2019-03-12,CTD3,4181698,695238,0.017481308,0.02638341,0.03555,0.009396632,0.006740584,0.0018522987,0.0017900056,0.0007030724,0.3804999999999999,0.6950000000000001
2019-03-12,CTD4,4180266,698264,0.0091059115,0.012935,0.014095104,0.0036015608,0.0024345145,0.0007167776,0.0007004415,0.0002846964,0.246,0.347
2019-03-12,CTD5,4179450,700268,0.017016934,0.028444612,0.03433268,0.0058207293,0.0035026872,0.00094533386,0.0009179461,0.00036049425,0.19,0.5135000000000001
2019-03-12,CTD6,4176009,695829,0.0124736875,0.020884294,0.024982559,0.0054563372,0.0034889325,0.00094896846,0.0009157189,0.00036012454,0.2575,0.6214999999999999
2019-03-12,CTD7,4176724,690397,0.011599017,0.01651586,0.01814883,0.0047622714,0.0032649937,0.00093676103,0.0009260119,0.0003702501,0.1915,0.6555
2019-03-12,CTD8,4174178,693048,0.011048505,0.016630018,0.020128999,0.0054630307,0.003991517,0.0011560185,0.0011377027,0.00046247948,0.1905,0.785
2019-03-12,CTD9,4171106,693183,0.01926993,0.030968934,0.054405082,0.03140987,0.028705077,0.008688391,0.0083247805,0.0031598036,0.183,0.518
2019-03-12,CTD10,4170388,695646,0.011569554,0.015922125,0.018631011,0.006192518,0.0046259277,0.0013654468,0.0013434626,0.0005529156,0.245,0.7050000000000001
2019-03-12,CTD11,4169609,700351,0.010505368,0.016343381,0.021191465,0.006179824,0.004613703,0.0013144416,0.0012913566,0.0005252633,0.2284999999999999,0.831
2019-03-12,CTD12,4173438,695414,0.014750052,0.02576341,0.037054367,0.007879998,0.005348941,0.0013971649,0.0013447928,0.00051762874,0.2205,0.7789999999999999
2019-06-25,CTD1,4187246,695025,0.009991379,0.018767454,0.031010266,0.009524829,0.0066608614,0.0018632563,0.0018043154,0.00071843417,1.314,1.0205
2019-06-25,CTD2,4181518,693105,0.008046258,0.016136274,0.025240803,0.0058159623,0.0035942707,0.000983775,0.000955771,0.00037484718,2.1195,1.458
2019-06-25,CTD3,4181698,695238,0.010991696,0.019485978,0.02988909,0.008827629,0.0056675156,0.0015416082,0.001494501,0.0005910039,1.8445,1.461
2019-06-25,CTD4,4180266,698264,0.006948813,0.0136075085,0.020503297,0.0042989077,0.002583745,0.00071208423,0.0006918303,0.00027346314,1.6845,1.1405
2019-06-25,CTD5,4179450,700268,0.012401354,0.023480985,0.032709908,0.006271819,0.0036948253,0.0009966354,0.00096372043,0.00037794557,0.16,0.5285
2019-06-25,CTD6,4176009,695829,0.009988448,0.018500656,0.02914043,0.008120347,0.0053868704,0.0014852699,0.0014292587,0.00056819525,2.3405,1.648
2019-06-25,CTD7,4176724,690397,0.00749004,0.01637959,0.025558354,0.0058111995,0.0036084594,0.00096783077,0.00094053766,0.00037388448,1.4385,1.897
2019-06-25,CTD8,4174178,693048,0.007210639,0.015714385,0.025525643,0.0061823605,0.0036851238,0.0009904213,0.0009632509,0.00037970036,1.5575,1.4685
2019-06-25,CTD9,4171106,693183,0.017229035,0.028816454,0.051329106,0.021034634,0.017384,0.0047175526,0.0045554424,0.0017482695,0.774,1.63
2019-06-25,CTD10,4170388,695646,0.010935104,0.02179343,0.03366479,0.0091415215,0.0056176805,0.0014736807,0.0014081665,0.0005483001,1.388,1.3865
2019-06-25,CTD11,4169609,700351,0.0039123497,0.010628176,0.021368202,0.0068680714,0.0046504755,0.0012598748,0.0012237084,0.0004793977,1.131,1.4505
2019-06-25,CTD12,4173438,695414,0.009979659,0.019152192,0.02914043,0.007770488,0.0048752897,0.0012877989,0.0012444059,0.00048898975,1.614,1.493
2019-07-10,CTD1,4187246,695025,0.015305701,0.023163628,0.034241058,0.01114248,0.008506681,0.0023824216,0.002290117,0.0008981406,0.465,4.334
2019-07-10,CTD2,4181518,693105,0.016572455,0.025512787,0.032572296,0.008265321,0.005377363,0.0014629002,0.0013991261,0.00054887484,0.953,0.933
2019-07-10,CTD3,4181698,695238,0.014260549,0.023503747,0.030972403,0.0079844715,0.0047920994,0.0013357756,0.0012837229,0.0005087786,1.035,1.196
2019-07-10,CTD4,4180266,698264,0.019584287,0.02744157,0.035071913,0.010903797,0.008060865,0.0023064057,0.0022095304,0.0008775155,0.628,3.867
2019-07-10,CTD6,4176009,695829,0.015600477,0.025530646,0.037075862,0.010116873,0.0068212394,0.0018414061,0.0017705164,0.0006938696,0.47,3.592
2019-07-10,CTD7,4176724,690397,0.010399189,0.019782348,0.028968977,0.007183047,0.004307165,0.0011633328,0.00111173,0.00043974558,1.266,0.886
2019-07-10,CTD8,4174178,693048,0.018480625,0.029171454,0.042281196,0.010997778,0.007184921,0.0019086815,0.0018259963,0.00071089854,1.081,0.875
2019-07-10,CTD9,4171106,693183,0.017224777,0.029019067,0.055641357,0.024548575,0.021129861,0.0056489976,0.0053932844,0.0020288848,1.354,0.765
2019-07-10,CTD10,4170388,695646,0.013867106,0.024833174,0.036371008,0.009750286,0.0062345206,0.0016625633,0.0015870465,0.0006199477,1.4,1.322
2019-07-10,CTD11,4169609,700351,0.010944521,0.02054088,0.03393689,0.009458576,0.0065415646,0.0017887836,0.0017244401,0.0006833477,0.752,5.24
2019-07-10,CTD12,4173438,695414,0.018949332,0.027534287,0.036349792,0.010518293,0.0072835507,0.0019745422,0.0018785456,0.00074270496,0.627,0.666
2019-07-30,CTD1,4187246,695025,0.006799491,0.013015264,0.022998247,0.007681447,0.006163404,0.0022152995,0.00217354,0.00087335537,0.2465,0.873
