Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD1,4187246,695025,0.011307813,0.017969118,0.034428872,0.01698891,0.012539909,0.0036974149,0.0036482834,0.0014348704,0.011234064,0.018133275,0.034468252,0.016595101,0.013079599,0.0035755902,0.41793156,0.0,10.27,-0.314,26.606,0.028,-3.211,0.178,-24.094,0.339,-29.817,0.466,-50.7,0.151,-20.883,0.452,0.334,-0.111,-0.04,-0.83,-0.409,-0.536,-0.374,-0.911,-0.861,-0.375,-0.719,-0.557,0.021,0.106,0.572,0.626,0.085,-0.833,-0.216,-1.688,0.693,-0.594,0.94,0.561,1.178,1.329,1.8,0.581,-0.204,0.667,0.913,-0.311,26.135,0.044,-5.112,0.162,-21.308,0.35,-31.247,0.45,-47.443,0.118,-16.196,0.434,0.342,-0.176,-0.067,-0.734,-0.354,-0.567,-0.409,-0.86,-0.787,-0.294,-0.558,-0.55,0.032,0.099,0.573,0.616,0.067,-0.743,-0.262,-1.543,0.713,-0.691,0.905,0.632,1.113,1.356,1.72,0.536,-0.24,0.66,0.931
2016-08-09,CTD2,4181518,693105,0.008004437,0.01159237,0.020032745,0.01102135,0.00828079,0.0025447959,0.002516696,0.0009985595,0.0080195805,0.011638663,0.020011267,0.010844853,0.0086765,0.0024619063,0.33446836,0.0,11.29,-0.267,36.345,0.025,-4.469,0.167,-34.498,0.29,-40.815,0.415,-70.843,0.142,-30.028,0.401,0.301,-0.09,-0.037,-0.691,-0.38,-0.473,-0.338,-0.821,-0.781,-0.348,-0.602,-0.437,0.02,0.107,0.453,0.52,0.087,-0.752,-0.173,-1.367,0.638,-0.418,0.85,0.397,0.977,1.103,1.468,0.537,-0.164,0.715,0.912,-0.265,35.949,0.035,-6.289,0.146,-29.333,0.297,-42.238,0.395,-65.282,0.111,-23.044,0.39,0.312,-0.126,-0.055,-0.587,-0.318,-0.492,-0.366,-0.76,-0.708,-0.268,-0.461,-0.429,0.028,0.096,0.451,0.504,0.069,-0.668,-0.218,-1.233,0.64,-0.504,0.799,0.469,0.919,1.1,1.375,0.498,-0.204,0.71,0.93
2016-08-09,CTD3,4181698,695238,0.0066049104,0.010402294,0.020110957,0.011028249,0.0087221,0.0027092285,0.002704002,0.0010711503,0.0066109016,0.010425748,0.020093167,0.010827807,0.009147521,0.002637746,0.34522784,0.0,12.56,-0.318,46.409,-0.029,5.456,0.088,-18.519,0.292,-40.952,0.395,-64.927,0.117,-23.975,0.512,0.405,0.11,0.048,-0.372,-0.204,-0.426,-0.357,-0.675,-0.716,-0.249,-0.482,-0.492,-0.022,0.054,0.475,0.531,0.076,-0.747,-0.274,-1.363,0.51,-0.631,0.644,0.669,1.142,0.985,1.246,0.626,-0.29,0.702,0.926,-0.317,46.148,-0.019,3.562,0.065,-13.403,0.3,-42.587,0.374,-59.551,0.084,-16.964,0.5,0.422,0.072,0.033,-0.269,-0.145,-0.444,-0.39,-0.621,-0.645,-0.177,-0.341,-0.484,-0.014,0.041,0.473,0.515,0.055,-0.665,-0.326,-1.234,0.508,-0.716,0.601,0.744,1.082,0.978,1.158,0.583,-0.339,0.696,0.946
2016-08-09,CTD4,4180266,698264,0.008539009,0.010796283,0.015540763,0.008974891,0.007396591,0.0024533607,0.0024704451,0.0010289801,0.008589972,0.010880876,0.015308044,0.008855747,0.007716121,0.0023626524,0.14342621,0.0,8.48,-0.18,28.278,0.092,-18.797,0.187,-42.573,0.268,-47.075,0.355,-70.851,0.096,-23.775,0.254,0.209,-0.292,-0.139,-0.662,-0.382,-0.508,-0.348,-0.765,-0.636,-0.257,-0.369,-0.29,0.079,0.139,0.361,0.412,0.06,-0.519,-0.129,-0.898,0.727,-0.272,0.882,0.226,0.615,1.046,1.27,0.355,-0.108,0.751,0.936,-0.169,26.579,0.103,-21.017,0.17,-37.694,0.267,-47.596,0.33,-64.274,0.069,-16.678,0.235,0.205,-0.322,-0.162,-0.577,-0.334,-0.518,-0.367,-0.699,-0.569,-0.181,-0.255,-0.267,0.088,0.131,0.347,0.385,0.044,-0.437,-0.161,-0.755,0.725,-0.318,0.832,0.259,0.536,1.019,1.17,0.31,-0.131,0.754,0.953
2016-08-09,CTD6,4176009,695829,0.008728256,0.01312852,0.023303784,0.010997228,0.007855099,0.0022900982,0.002249018,0.0008909757,0.008732,0.013189688,0.023285594,0.01088243,0.008250715,0.0022059307,0.2539348,0.0,12.64,-0.279,33.259,0.088,-14.762,0.251,-51.136,0.359,-48.021,0.496,-84.394,0.167,-36.374,0.366,0.261,-0.344,-0.116,-1.192,-0.562,-0.63,-0.377,-1.108,-0.928,-0.478,-0.848,-0.54,0.068,0.154,0.586,0.64,0.086,-0.837,-0.151,-1.773,0.857,-0.448,1.199,0.375,1.061,1.521,2.129,0.501,-0.126,0.662,0.908,-0.277,32.872,0.096,-16.074,0.23,-45.385,0.363,-48.946,0.477,-78.257,0.138,-29.31,0.358,0.271,-0.374,-0.133,-1.057,-0.494,-0.646,-0.404,-1.032,-0.852,-0.387,-0.683,-0.528,0.073,0.145,0.578,0.625,0.072,-0.753,-0.192,-1.61,0.858,-0.541,1.131,0.446,1.007,1.514,1.997,0.471,-0.158,0.66,0.923
2016-08-09,CTD7,4176724,690397,0.009490996,0.014346379,0.027014345,0.014752869,0.011038794,0.0033040885,0.0032684698,0.0012929076,0.009463251,0.014429287,0.027091311,0.01444761,0.011514215,0.0031956136,0.37259644,0.0,13.99,-0.306,32.687,-0.014,1.921,0.13,-20.886,0.294,-30.766,0.42,-53.572,0.144,-22.806,0.482,0.361,0.052,0.021,-0.564,-0.308,-0.441,-0.34,-0.769,-0.79,-0.327,-0.616,-0.491,-0.011,0.079,0.483,0.549,0.09,-0.805,-0.217,-1.475,0.564,-0.531,0.754,0.547,1.135,1.062,1.419,0.62,-0.223,0.704,0.911,-0.305,32.391,-0.001,0.088,0.112,-17.546,0.304,-32.303,0.403,-49.937,0.113,-17.634,0.468,0.373,0.002,0.001,-0.475,-0.253,-0.466,-0.372,-0.721,-0.721,-0.254,-0.478,-0.488,-0.0,0.07,0.487,0.539,0.071,-0.722,-0.264,-1.354,0.574,-0.622,0.72,0.623,1.081,1.077,1.352,0.576,-0.265,0.695,0.929
2016-08-09,CTD8,4174178,693048,0.011349454,0.017084971,0.030805638,0.014012694,0.009857922,0.0027962578,0.0027395575,0.001074012,0.011305991,0.017206708,0.030812684,0.0138373505,0.010311555,0.0026788744,0.29216945,0.0,14.12,-0.287,26.069,0.099,-12.833,0.268,-42.91,0.375,-38.902,0.515,-68.98,0.174,-30.077,0.365,0.257,-0.395,-0.127,-1.322,-0.601,-0.665,-0.383,-1.179,-0.967,-0.514,-0.927,-0.575,0.076,0.161,0.623,0.674,0.087,-0.867,-0.149,-1.906,0.899,-0.465,1.278,0.382,1.1,1.621,2.305,0.5,-0.122,0.649,0.907,-0.283,25.663,0.109,-14.151,0.251,-38.862,0.38,-39.814,0.499,-64.524,0.146,-24.71,0.355,0.265,-0.436,-0.146,-1.197,-0.538,-0.685,-0.411,-1.11,-0.893,-0.425,-0.761,-0.563,0.082,0.154,0.617,0.66,0.073,-0.783,-0.187,-1.745,0.909,-0.558,1.22,0.449,1.046,1.628,2.184,0.47,-0.15,0.646,0.921
2016-08-09,CTD9,4171106,693183,0.012887651,0.019614693,0.038908083,0.020383308,0.015258424,0.0045438446,0.00447989,0.0017464709,0.012790599,0.019829134,0.03901237,0.019856324,0.015883295,0.004385973,0.47174186,0.0,3.66,-0.33,25.281,-0.019,1.922,0.125,-14.555,0.312,-23.358,0.437,-39.836,0.144,-16.478,0.515,0.386,0.075,0.029,-0.566,-0.297,-0.458,-0.356,-0.781,-0.812,-0.323,-0.641,-0.541,-0.014,0.073,0.531,0.591,0.088,-0.832,-0.244,-1.588,0.57,-0.623,0.762,0.648,1.235,1.131,1.511,0.647,-0.254,0.683,0.914,-0.326,24.798,-0.001,0.069,0.11,-12.528,0.325,-24.729,0.421,-37.326,0.111,-12.597,0.492,0.394,0.003,0.001,-0.489,-0.249,-0.49,-0.393,-0.74,-0.741,-0.25,-0.491,-0.537,-0.0,0.067,0.536,0.583,0.068,-0.742,-0.292,-1.458,0.591,-0.716,0.739,0.717,1.168,1.164,1.455,0.594,-0.292,0.674,0.933
2016-08-09,CTD10,4170388,695646,0.008215142,0.013139853,0.026191412,0.0135051105,0.010057968,0.0030901958,0.0030795357,0.0012280812,0.00818507,0.013205121,0.026302509,0.013234393,0.010539183,0.0030089053,0.43304616,0.0,10.85,-0.332,37.924,-0.014,2.058,0.133,-23.319,0.32,-35.866,0.445,-61.243,0.146,-25.378,0.512,0.381,0.054,0.021,-0.611,-0.315,-0.471,-0.361,-0.805,-0.827,-0.333,-0.665,-0.554,-0.01,0.078,0.547,0.605,0.088,-0.841,-0.243,-1.631,0.589,-0.633,0.791,0.651,1.249,1.174,1.576,0.644,-0.25,0.677,0.913,-0.332,37.709,-0.001,0.167,0.112,-19.156,0.331,-37.542,0.428,-56.865,0.113,-19.323,0.499,0.397,0.004,0.002,-0.504,-0.254,-0.496,-0.396,-0.751,-0.753,-0.255,-0.508,-0.551,-0.001,0.067,0.55,0.596,0.068,-0.754,-0.294,-1.498,0.597,-0.734,0.75,0.736,1.195,1.189,1.493,0.602,-0.295,0.669,0.932
2016-08-09,CTD11,4169609,700351,0.010594092,0.014990315,0.023515444,0.012665654,0.009100578,0.0026744625,0.002616302,0.0010325395,0.010563619,0.015091099,0.023349918,0.012509639,0.009492766,0.002544773,0.1954708,0.0,9.53,-0.221,24.184,0.084,-12.244,0.244,-43.173,0.3,-36.428,0.442,-67.358,0.164,-30.929,0.306,0.22,-0.288,-0.111,-1.015,-0.547,-0.546,-0.332,-1.01,-0.853,-0.464,-0.727,-0.392,0.071,0.163,0.45,0.521,0.093,-0.754,-0.081,-1.4,0.797,-0.209,1.109,0.177,0.85,1.25,1.739,0.458,-0.068,0.718,0.901,-0.215,23.438,0.094,-13.674,0.228,-39.079,0.302,-37.112,0.422,-62.517,0.137,-25.405,0.293,0.222,-0.319,-0.13,-0.912,-0.489,-0.56,-0.352,-0.943,-0.782,-0.383,-0.593,-0.375,0.079,0.156,0.441,0.502,0.078,-0.672,-0.113,-1.253,0.8,-0.277,1.054,0.229,0.788,1.238,1.631,0.422,-0.093,0.718,0.916
