Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2016-09-08,CTD4,4180266,698264,0.1196,0.0895,0.0668,0.0443,0.0378,0.0305,0.0305,0.0254,0.0252,0.0075,0.0005,0.0143,0.011,0.013034536,0.018500656,0.028131861,0.01449079,0.014649527,0.004621614,0.0045049917,0.0017528116,0.012790599,0.018261459,0.028113594,0.014456104,0.013490983,0.004605106,13.55
2016-09-08,CTD6,4176009,695829,0.1166,0.0865,0.0642,0.0405,0.034,0.0272,0.025,0.0213,0.0211,0.0072,0.0005,0.0094,0.0071,0.00302549,0.008493967,0.023209797,0.009092814,0.0064613004,0.0017419539,0.0016929943,0.00066734117,0.0030041174,0.008788778,0.023630342,0.00908358,0.006622849,0.0017399004,13.9
2016-09-08,CTD7,4176724,690397,0.1202,0.0898,0.0702,0.0449,0.0376,0.0313,0.0301,0.0242,0.0253,0.0072,0.0005,0.0117,0.0083,0.005979565,0.012178509,0.02600316,0.011754035,0.009825755,0.0029214656,0.0028719385,0.0011262529,0.00594945,0.012282843,0.026595168,0.011779145,0.009540207,0.002970071,15.895
2016-09-08,CTD9,4171106,693183,0.1213,0.0933,0.0793,0.0544,0.0465,0.0354,0.035,0.0301,0.0299,0.0083,0.0005,0.0174,0.0123,0.006933538,0.015287411,0.040888462,0.023354677,0.020835783,0.006347452,0.0062277378,0.0024009498,0.0068477,0.015263408,0.041607276,0.023302164,0.02055582,0.006600138,3.8
2016-09-08,CTD10,4170388,695646,0.1201,0.0913,0.0748,0.0484,0.0424,0.0324,0.0312,0.0261,0.0259,0.008,0.0005,0.0133,0.0096,0.0074158907,0.015434597,0.03418007,0.017680287,0.017291304,0.005081328,0.0049879374,0.0019170316,0.007313051,0.015302386,0.034642454,0.018045882,0.016353736,0.005330084,14.865
2016-09-08,CTD11,4169609,700351,0.1194,0.0905,0.0719,0.0464,0.0404,0.0331,0.0314,0.0263,0.0276,0.0085,0.0006,0.0159,0.0116,0.0035855295,0.010739749,0.027912332,0.012816878,0.010381201,0.0029646393,0.002881909,0.0010820364,0.0035378777,0.011183533,0.028648453,0.013020797,0.010281272,0.0031155986,13.7
2016-09-08,CTD12,4173438,695414,0.1188,0.0885,0.0684,0.0442,0.0376,0.0307,0.0291,0.0241,0.0245,0.0078,0.0006,0.0125,0.0101,0.0027696604,0.008702121,0.022468738,0.012093774,0.010327489,0.0026775994,0.0025918032,0.0009747228,0.0027492878,0.009068005,0.02324992,0.011995478,0.010041493,0.0028497872,13.025
2017-06-30,CTD1,4187246,695025,0.1269,0.1047,0.0837,0.0479,0.0396,0.0323,0.0305,0.0285,0.0256,0.0102,0.0011,0.0168,0.0123,0.0137856,0.027497182,0.046204355,0.01157814,0.008428933,0.0023177671,0.0022438774,0.0008891755,0.013713298,0.027634006,0.045923997,0.011522852,0.00850755,0.0022659737,0.9715
2017-06-30,CTD2,4181518,693105,0.1399,0.1204,0.101,0.0724,0.063,0.0599,0.0576,0.0569,0.0528,0.0197,0.0011,0.0438,0.0357,0.00715896,0.015184122,0.022196712,0.0047429833,0.0028392284,0.00075556024,0.0007388904,0.00029079345,0.0071091005,0.01539363,0.022173017,0.0047310423,0.0030648913,0.0007370876,0.9365
2017-06-30,CTD3,4181698,695238,0.1405,0.1189,0.0961,0.0712,0.0654,0.0623,0.0632,0.0625,0.0585,0.021,0.001,0.0474,0.0392,0.014753919,0.022910388,0.03270006,0.010330496,0.0077150157,0.0021414128,0.002081424,0.00082800246,0.014662619,0.023037,0.03273293,0.010300096,0.007753518,0.0021156187,1.5154999999999998
