Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2018-10-03,CTD6,4176009,695829,0.1186,0.0865,0.0613,0.0288,0.0222,0.0185,0.017,0.0133,0.0126,0.0045,0.0005,0.0037,0.0027,0.7395,0.171,-4.753,0.5,-23.162,0.592,-33.484,0.361,-18.409,0.468,-28.732,0.129,-10.323,-0.137,-0.106,-1.42,-0.514,-2.053,-0.964,-1.592,-0.409,-2.485,-0.827,-0.893,-0.633,0.494,0.691,0.714,0.299,0.339,0.045,0.114,0.64,0.242,2.641,1.768,3.427,-0.589,-0.062,1.872,2.428,-0.029,0.213,0.78,0.927
2018-10-03,CTD7,4176724,690397,0.1185,0.0841,0.0574,0.0283,0.0227,0.0197,0.0182,0.0138,0.0134,0.0045,0.0007,0.0042,0.0022,0.183,0.189,-5.531,0.496,-23.445,0.575,-32.162,0.34,-17.914,0.433,-26.631,0.11,-8.717,-0.157,-0.126,-1.346,-0.532,-1.846,-0.91,-1.507,-0.407,-2.24,-0.754,-0.733,-0.5,0.524,0.697,0.716,0.272,0.309,0.04,0.218,0.663,0.443,2.576,1.677,3.212,-0.564,-0.12,1.758,2.192,-0.059,0.223,0.794,0.935
2018-10-03,CTD8,4174178,693048,0.123,0.0937,0.073,0.0351,0.0264,0.0198,0.0187,0.014,0.0134,0.0045,0.0006,0.0038,0.0028,0.937,0.124,-3.026,0.455,-17.818,0.56,-27.206,0.351,-14.791,0.469,-24.18,0.141,-9.389,-0.106,-0.08,-1.301,-0.47,-1.986,-0.955,-1.386,-0.39,-2.266,-0.849,-0.88,-0.685,0.337,0.59,0.623,0.316,0.362,0.052,-0.046,0.531,-0.096,2.308,1.469,3.068,-0.55,0.027,1.798,2.391,0.013,0.199,0.773,0.92
2018-10-03,CTD9,4171106,693183,0.1239,0.0949,0.0754,0.0418,0.0313,0.0206,0.0201,0.0152,0.0149,0.0047,0.0006,0.0058,0.0039,0.105,0.115,-2.725,0.388,-13.386,0.504,-21.411,0.287,-10.661,0.413,-18.686,0.144,-8.025,-0.114,-0.085,-1.009,-0.419,-1.614,-0.895,-1.012,-0.334,-1.773,-0.781,-0.762,-0.605,0.267,0.498,0.543,0.266,0.323,0.062,-0.077,0.51,-0.139,1.855,1.228,2.478,-0.541,0.046,1.474,1.968,0.025,0.225,0.803,0.91
2018-10-03,CTD10,4170388,695646,0.1196,0.0862,0.0603,0.0303,0.0238,0.0196,0.0185,0.0141,0.0138,0.0044,0.0006,0.0047,0.0031,0.738,0.177,-4.983,0.48,-21.402,0.567,-30.416,0.331,-16.42,0.434,-25.433,0.12,-9.014,-0.151,-0.119,-1.291,-0.509,-1.834,-0.922,-1.415,-0.391,-2.192,-0.771,-0.777,-0.544,0.479,0.665,0.689,0.273,0.313,0.044,0.156,0.644,0.311,2.45,1.632,3.119,-0.574,-0.086,1.714,2.182,-0.043,0.226,0.795,0.928
2018-10-03,CTD11,4169609,700351,0.118,0.0863,0.0588,0.0297,0.0239,0.0198,0.0186,0.0146,0.0139,0.0047,0.0005,0.0056,0.004,0.4595,0.19,-5.419,0.488,-22.083,0.566,-30.254,0.329,-16.663,0.422,-24.834,0.108,-8.171,-0.161,-0.13,-1.298,-0.528,-1.779,-0.899,-1.438,-0.398,-2.143,-0.738,-0.705,-0.48,0.513,0.684,0.705,0.264,0.301,0.04,0.225,0.663,0.445,2.499,1.631,3.106,-0.561,-0.123,1.703,2.116,-0.062,0.228,0.799,0.934
2018-10-03,CTD12,4173438,695414,0.1201,0.0902,0.067,0.0313,0.024,0.0192,0.0179,0.0135,0.0132,0.005,0.0006,0.0038,0.0025,0.8975000000000001,0.148,-3.839,0.485,-20.862,0.58,-30.58,0.363,-17.024,0.473,-26.741,0.132,-9.718,-0.12,-0.092,-1.398,-0.501,-2.049,-0.957,-1.536,-0.409,-2.412,-0.837,-0.877,-0.651,0.42,0.647,0.673,0.313,0.354,0.046,0.042,0.579,0.09,2.524,1.618,3.291,-0.561,-0.024,1.874,2.445,-0.011,0.201,0.773,0.926
2018-11-07,CTD1,4187246,695025,0.1276,0.0903,0.0618,0.0318,0.0267,0.0226,0.0203,0.0161,0.0146,0.0063,0.0008,0.0043,0.0033,0.641,0.187,-5.107,0.479,-20.372,0.544,-26.379,0.321,-15.265,0.397,-21.272,0.087,-6.007,-0.162,-0.136,-1.259,-0.544,-1.63,-0.839,-1.378,-0.408,-1.921,-0.676,-0.542,-0.371,0.487,0.661,0.679,0.256,0.287,0.034,0.27,0.622,0.525,2.408,1.439,2.867,-0.507,-0.155,1.648,1.962,-0.08,0.219,0.803,0.946
2018-11-07,CTD2,4181518,693105,0.1262,0.0915,0.0611,0.0291,0.0236,0.0204,0.0174,0.0143,0.0122,0.0063,0.0007,0.0025,0.0017,0.362,0.199,-5.438,0.517,-23.435,0.59,-31.444,0.355,-17.998,0.443,-26.006,0.104,-8.009,-0.158,-0.128,-1.432,-0.553,-1.921,-0.915,-1.647,-0.425,-2.38,-0.757,-0.733,-0.489,0.577,0.737,0.753,0.278,0.311,0.036,0.264,0.687,0.555,2.758,1.777,3.401,-0.565,-0.143,1.842,2.271,-0.068,0.218,0.79,0.939
2018-11-07,CTD3,4181698,695238,0.1255,0.09,0.0597,0.0285,0.0232,0.0196,0.0169,0.0134,0.0121,0.0054,0.0007,0.0022,0.0015,0.879,0.202,-5.639,0.519,-23.977,0.59,-31.992,0.354,-18.337,0.44,-26.353,0.103,-8.016,-0.161,-0.131,-1.431,-0.556,-1.91,-0.912,-1.65,-0.425,-2.372,-0.751,-0.721,-0.479,0.586,0.742,0.757,0.276,0.308,0.035,0.279,0.694,0.585,2.769,1.785,3.402,-0.565,-0.151,1.837,2.257,-0.072,0.22,0.792,0.94
2018-11-07,CTD4,4180266,698264,0.1254,0.0882,0.0566,0.0284,0.0228,0.019,0.0174,0.0134,0.0122,0.0059,0.0005,0.0024,0.0017,0.925,0.218,-6.33,0.513,-23.873,0.589,-32.522,0.332,-17.543,0.426,-26.192,0.109,-8.648,-0.18,-0.144,-1.351,-0.544,-1.841,-0.924,-1.547,-0.4,-2.31,-0.744,-0.763,-0.489,0.617,0.753,0.769,0.254,0.29,0.039,0.313,0.755,0.623,2.703,1.875,3.367,-0.604,-0.161,1.734,2.16,-0.081,0.243,0.805,0.934
2018-11-07,CTD5,4179450,700268,0.1309,0.0998,0.0689,0.0279,0.0224,0.0189,0.0166,0.013,0.0117,0.0054,0.0006,0.0021,0.0013,0.5065,0.183,-4.494,0.563,-25.822,0.633,-34.623,0.424,-21.329,0.509,-30.129,0.109,-8.801,-0.125,-0.101,-1.779,-0.578,-2.386,-0.966,-2.129,-0.478,-3.007,-0.841,-0.878,-0.606,0.614,0.788,0.8,0.336,0.364,0.033,0.203,0.646,0.501,3.252,1.986,4.05,-0.555,-0.112,2.245,2.796,-0.046,0.18,0.757,0.943
2018-11-07,CTD6,4176009,695829,0.1267,0.094,0.0659,0.0297,0.0239,0.0192,0.0164,0.0127,0.012,0.0057,0.0008,0.0021,0.0008,0.9165,0.176,-4.536,0.52,-23.032,0.595,-31.203,0.379,-18.496,0.468,-26.666,0.108,-8.171,-0.135,-0.108,-1.518,-0.55,-2.056,-0.927,-1.739,-0.442,-2.507,-0.792,-0.768,-0.538,0.524,0.716,0.733,0.307,0.34,0.036,0.184,0.622,0.408,2.802,1.714,3.482,-0.542,-0.104,1.965,2.441,-0.047,0.196,0.774,0.939
2018-11-07,CTD7,4176724,690397,0.124,0.0875,0.0573,0.0284,0.0234,0.0204,0.0174,0.0138,0.0132,0.006,0.0005,0.0028,0.0016,0.31,0.209,-6.023,0.51,-23.783,0.578,-31.306,0.337,-17.759,0.42,-25.283,0.097,-7.524,-0.171,-0.141,-1.363,-0.557,-1.794,-0.889,-1.554,-0.416,-2.212,-0.718,-0.658,-0.431,0.583,0.732,0.748,0.261,0.292,0.035,0.313,0.703,0.632,2.673,1.722,3.244,-0.559,-0.169,1.75,2.124,-0.084,0.228,0.8,0.942
2018-11-07,CTD8,4174178,693048,0.1309,0.1011,0.0741,0.0334,0.0258,0.0197,0.0173,0.0134,0.0125,0.0053,0.0007,0.002,0.0011,0.766,0.154,-3.604,0.503,-20.049,0.593,-28.868,0.379,-16.445,0.483,-25.264,0.128,-8.82,-0.12,-0.093,-1.486,-0.517,-2.139,-0.964,-1.663,-0.424,-2.554,-0.844,-0.892,-0.654,0.456,0.678,0.7,0.321,0.359,0.043,0.07,0.592,0.155,2.679,1.7,3.468,-0.562,-0.04,1.963,2.542,-0.018,0.196,0.768,0.929
2018-11-07,CTD9,4171106,693183,0.1298,0.0997,0.0753,0.0394,0.0292,0.0199,0.0175,0.0137,0.0124,0.0054,0.0005,0.0037,0.0023,0.204,0.139,-3.25,0.434,-15.351,0.547,-24.216,0.313,-12.1,0.441,-20.966,0.149,-8.866,-0.128,-0.095,-1.156,-0.448,-1.824,-0.954,-1.206,-0.353,-2.09,-0.826,-0.884,-0.668,0.356,0.577,0.615,0.279,0.331,0.058,-0.025,0.583,-0.048,2.143,1.503,2.891,-0.594,0.014,1.618,2.184,0.007,0.23,0.795,0.911
2018-11-07,CTD10,4170388,695646,0.1238,0.0879,0.0575,0.0281,0.0225,0.0189,0.0163,0.0128,0.0117,0.0054,0.0006,0.0024,0.0017,0.7635000000000001,0.209,-6.015,0.516,-24.211,0.592,-33.068,0.343,-18.196,0.438,-27.053,0.111,-8.857,-0.169,-0.135,-1.392,-0.545,-1.901,-0.929,-1.599,-0.409,-2.378,-0.76,-0.779,-0.509,0.601,0.748,0.764,0.266,0.302,0.039,0.28,0.728,0.573,2.737,1.86,3.418,-0.595,-0.147,1.79,2.236,-0.072,0.233,0.798,0.935
2018-11-07,CTD11,4169609,700351,0.1223,0.088,0.058,0.0281,0.0226,0.0183,0.0157,0.0126,0.0112,0.0054,0.0007,0.0027,0.0016,1.3464999999999998,0.205,-5.878,0.516,-24.224,0.591,-32.884,0.347,-18.346,0.439,-27.006,0.108,-8.661,-0.165,-0.133,-1.405,-0.547,-1.907,-0.924,-1.614,-0.415,-2.377,-0.759,-0.762,-0.502,0.592,0.743,0.76,0.27,0.305,0.038,0.274,0.713,0.565,2.742,1.83,3.409,-0.584,-0.145,1.807,2.247,-0.07,0.228,0.795,0.936
2018-11-07,CTD12,4173438,695414,0.1246,0.0911,0.0622,0.0279,0.0225,0.0189,0.0167,0.0132,0.0117,0.0054,0.0005,0.002,0.0014,0.6719999999999999,0.189,-5.1,0.531,-24.865,0.604,-33.467,0.381,-19.765,0.469,-28.367,0.107,-8.602,-0.142,-0.115,-1.547,-0.559,-2.082,-0.934,-1.801,-0.445,-2.584,-0.791,-0.784,-0.535,0.573,0.746,0.761,0.302,0.334,0.035,0.225,0.658,0.501,2.903,1.819,3.6,-0.557,-0.124,1.982,2.458,-0.055,0.202,0.776,0.94
2019-03-12,CTD1,4187246,695025,0.1294,0.0947,0.069,0.0385,0.0323,0.0269,0.026,0.0203,0.0199,0.0075,0.0008,0.0075,0.0051,0.136,0.157,-3.933,0.422,-15.414,0.491,-20.4,0.284,-11.481,0.362,-16.467,0.088,-4.986,-0.151,-0.127,-1.064,-0.498,-1.408,-0.785,-1.087,-0.371,-1.559,-0.634,-0.472,-0.344,0.363,0.555,0.58,0.24,0.276,0.038,0.181,0.534,0.324,1.992,1.14,2.374,-0.463,-0.11,1.451,1.73,-0.062,0.217,0.814,0.942
2019-03-12,CTD2,4181518,693105,0.1296,0.0979,0.0703,0.0346,0.0281,0.0251,0.0231,0.0183,0.017,0.0067,0.0006,0.0053,0.0032,0.37,0.164,-4.01,0.478,-18.687,0.554,-25.373,0.34,-14.677,0.429,-21.362,0.104,-6.685,-0.139,-0.113,-1.314,-0.525,-1.784,-0.878,-1.437,-0.412,-2.091,-0.739,-0.655,-0.47,0.44,0.643,0.665,0.283,0.318,0.039,0.161,0.58,0.328,2.43,1.452,2.992,-0.513,-0.094,1.745,2.148,-0.046,0.205,0.788,0.938
2019-03-12,CTD3,4181698,695238,0.1287,0.0971,0.0693,0.0337,0.0276,0.0236,0.0219,0.0175,0.0168,0.0065,0.0007,0.0053,0.0033,0.3804999999999999,0.167,-4.131,0.485,-19.375,0.557,-25.933,0.346,-15.244,0.43,-21.802,0.1,-6.558,-0.139,-0.114,-1.343,-0.535,-1.797,-0.874,-1.48,-0.421,-2.117,-0.735,-0.637,-0.454,0.454,0.654,0.675,0.285,0.319,0.037,0.18,0.582,0.37,2.483,1.462,3.032,-0.507,-0.105,1.772,2.164,-0.051,0.202,0.786,0.941
2019-03-12,CTD4,4180266,698264,0.1256,0.0902,0.0607,0.0321,0.0266,0.0233,0.0209,0.0167,0.0163,0.0064,0.0006,0.0056,0.0034,0.246,0.195,-5.388,0.475,-20.066,0.545,-26.508,0.308,-14.678,0.391,-21.12,0.094,-6.441,-0.173,-0.143,-1.218,-0.534,-1.609,-0.851,-1.324,-0.39,-1.905,-0.678,-0.581,-0.391,0.503,0.666,0.685,0.245,0.279,0.036,0.279,0.657,0.528,2.372,1.5,2.862,-0.534,-0.156,1.596,1.926,-0.082,0.234,0.81,0.941
2019-03-12,CTD5,4179450,700268,0.131,0.1038,0.0784,0.0322,0.0254,0.0224,0.0209,0.0165,0.0164,0.0068,0.0006,0.0056,0.004,0.19,0.139,-3.121,0.526,-21.422,0.607,-29.736,0.418,-18.301,0.511,-26.615,0.118,-8.314,-0.101,-0.079,-1.679,-0.544,-2.331,-0.958,-1.9,-0.465,-2.763,-0.857,-0.863,-0.652,0.441,0.69,0.709,0.358,0.39,0.037,0.056,0.535,0.137,2.9,1.652,3.676,-0.512,-0.034,2.19,2.776,-0.014,0.166,0.746,0.939
2019-03-12,CTD6,4176009,695829,0.1259,0.0948,0.0671,0.0313,0.0255,0.0225,0.0206,0.0162,0.0151,0.0062,0.0006,0.0049,0.003,0.2575,0.171,-4.355,0.504,-21.4,0.576,-28.667,0.364,-17.046,0.449,-24.313,0.102,-7.267,-0.136,-0.111,-1.436,-0.546,-1.924,-0.897,-1.616,-0.435,-2.305,-0.761,-0.689,-0.488,0.488,0.686,0.704,0.298,0.33,0.036,0.185,0.598,0.397,2.649,1.574,3.251,-0.52,-0.107,1.875,2.301,-0.05,0.197,0.779,0.941
2019-03-12,CTD7,4176724,690397,0.125,0.0904,0.0621,0.0319,0.0264,0.0228,0.0212,0.0166,0.0159,0.0063,0.0008,0.0047,0.0028,0.1915,0.186,-5.041,0.478,-20.286,0.548,-26.817,0.321,-15.245,0.403,-21.776,0.094,-6.531,-0.161,-0.133,-1.26,-0.536,-1.665,-0.855,-1.378,-0.402,-1.969,-0.695,-0.59,-0.406,0.485,0.661,0.681,0.259,0.292,0.036,0.247,0.628,0.482,2.409,1.478,2.911,-0.521,-0.141,1.655,1.999,-0.072,0.222,0.802,0.941
2019-03-12,CTD8,4174178,693048,0.1231,0.0891,0.0612,0.0301,0.0246,0.021,0.0192,0.0153,0.0142,0.006,0.0006,0.0042,0.0027,0.1905,0.186,-5.117,0.495,-21.999,0.567,-29.427,0.341,-16.883,0.427,-24.311,0.101,-7.428,-0.154,-0.126,-1.346,-0.541,-1.801,-0.886,-1.504,-0.415,-2.166,-0.732,-0.662,-0.455,0.51,0.688,0.706,0.274,0.307,0.037,0.232,0.639,0.472,2.558,1.589,3.13,-0.537,-0.13,1.757,2.15,-0.064,0.216,0.793,0.94
2019-03-12,CTD9,4171106,693183,0.1305,0.1029,0.0842,0.0501,0.0376,0.0225,0.0215,0.0171,0.0159,0.0064,0.0006,0.0064,0.0043,0.183,0.1,-2.158,0.345,-10.242,0.465,-16.878,0.254,-8.084,0.383,-14.719,0.143,-6.636,-0.108,-0.081,-0.862,-0.385,-1.421,-0.846,-0.832,-0.304,-1.515,-0.737,-0.683,-0.559,0.213,0.433,0.486,0.243,0.305,0.067,-0.11,0.472,-0.185,1.607,1.056,2.142,-0.514,0.068,1.315,1.752,0.04,0.23,0.818,0.907
2019-03-12,CTD10,4170388,695646,0.1235,0.0891,0.0612,0.0323,0.0268,0.0232,0.0214,0.0178,0.0171,0.0069,0.0006,0.0067,0.0055,0.245,0.186,-5.117,0.468,-19.736,0.538,-26.09,0.309,-14.62,0.391,-20.974,0.093,-6.354,-0.165,-0.137,-1.208,-0.529,-1.597,-0.843,-1.303,-0.392,-1.869,-0.677,-0.566,-0.389,0.472,0.645,0.666,0.249,0.283,0.037,0.251,0.626,0.475,2.321,1.43,2.797,-0.518,-0.143,1.594,1.921,-0.075,0.227,0.808,0.941
2019-03-12,CTD11,4169609,700351,0.1242,0.0907,0.063,0.0334,0.0278,0.0238,0.0223,0.0177,0.0176,0.0069,0.0006,0.0071,0.0053,0.2284999999999999,0.18,-4.848,0.462,-18.915,0.531,-24.946,0.307,-14.067,0.388,-20.098,0.092,-6.031,-0.162,-0.135,-1.192,-0.526,-1.572,-0.833,-1.276,-0.391,-1.823,-0.671,-0.547,-0.38,0.453,0.631,0.652,0.25,0.284,0.036,0.238,0.607,0.449,2.274,1.376,2.732,-0.507,-0.138,1.58,1.898,-0.073,0.224,0.807,0.942
2019-03-12,CTD12,4173438,695414,0.1272,0.0985,0.0728,0.0328,0.0264,0.0224,0.0207,0.0165,0.0157,0.0062,0.0006,0.0051,0.0033,0.2205,0.15,-3.584,0.5,-20.336,0.577,-27.727,0.379,-16.752,0.468,-24.143,0.108,-7.391,-0.118,-0.095,-1.48,-0.537,-2.018,-0.909,-1.65,-0.442,-2.378,-0.792,-0.728,-0.538,0.434,0.662,0.683,0.32,0.353,0.037,0.111,0.548,0.245,2.64,1.512,3.281,-0.503,-0.066,1.951,2.425,-0.03,0.183,0.766,0.939
2019-06-25,CTD1,4187246,695025,0.1613,0.1389,0.1205,0.1017,0.0955,0.0928,0.0949,0.0872,0.0924,0.0215,0.001,0.0765,0.0614,1.314,0.071,-1.099,0.155,-2.633,0.185,-3.272,0.085,-1.534,0.116,-2.172,0.031,-0.638,-0.112,-0.105,-0.317,-0.251,-0.394,-0.333,-0.213,-0.147,-0.302,-0.221,-0.089,-0.077,0.093,0.172,0.195,0.08,0.104,0.024,0.088,0.214,0.104,0.573,0.27,0.61,-0.197,-0.072,0.497,0.53,-0.06,0.156,0.928,0.972
2019-06-25,CTD2,4181518,693105,0.1598,0.1371,0.1177,0.0982,0.0917,0.0899,0.0919,0.0847,0.0886,0.0208,0.001,0.0742,0.0586,2.1195,0.076,-1.202,0.165,-2.889,0.198,-3.611,0.09,-1.687,0.124,-2.409,0.034,-0.722,-0.118,-0.11,-0.34,-0.265,-0.425,-0.355,-0.231,-0.155,-0.33,-0.237,-0.099,-0.085,0.102,0.186,0.21,0.085,0.11,0.026,0.094,0.231,0.113,0.617,0.297,0.661,-0.212,-0.075,0.53,0.567,-0.063,0.165,0.923,0.97
2019-06-25,CTD3,4181698,695238,0.1568,0.1331,0.1126,0.093,0.0864,0.0848,0.0856,0.0793,0.0833,0.0198,0.0009,0.069,0.0554,1.8445,0.083,-1.368,0.177,-3.24,0.213,-4.061,0.095,-1.872,0.132,-2.693,0.037,-0.821,-0.127,-0.118,-0.365,-0.28,-0.457,-0.378,-0.249,-0.162,-0.358,-0.25,-0.109,-0.092,0.114,0.202,0.227,0.089,0.116,0.027,0.106,0.253,0.128,0.664,0.33,0.715,-0.23,-0.083,0.562,0.605,-0.069,0.177,0.92,0.968
2019-06-25,CTD4,4180266,698264,0.1545,0.1309,0.1087,0.0898,0.0825,0.0809,0.0813,0.0756,0.0786,0.019,0.0008,0.0652,0.0513,1.6845,0.093,-1.56,0.186,-3.496,0.227,-4.482,0.095,-1.936,0.137,-2.922,0.042,-0.985,-0.14,-0.129,-0.38,-0.288,-0.487,-0.402,-0.253,-0.16,-0.382,-0.262,-0.129,-0.107,0.129,0.215,0.244,0.089,0.119,0.03,0.116,0.286,0.14,0.699,0.376,0.761,-0.258,-0.088,0.58,0.632,-0.073,0.196,0.921,0.963
2019-06-25,CTD5,4179450,700268,0.1638,0.1445,0.124,0.0946,0.0875,0.0869,0.088,0.0816,0.0848,0.0201,0.0008,0.0718,0.0564,0.16,0.076,-1.144,0.209,-3.65,0.246,-4.508,0.134,-2.506,0.173,-3.364,0.039,-0.858,-0.108,-0.1,-0.453,-0.319,-0.559,-0.426,-0.362,-0.219,-0.486,-0.318,-0.124,-0.106,0.113,0.236,0.261,0.127,0.153,0.026,0.084,0.24,0.11,0.822,0.341,0.889,-0.223,-0.067,0.705,0.762,-0.051,0.157,0.891,0.968
2019-06-25,CTD6,4176009,695829,0.1559,0.132,0.1108,0.0913,0.085,0.0819,0.0822,0.0765,0.0801,0.0191,0.0008,0.0666,0.0525,2.3405,0.087,-1.45,0.182,-3.377,0.217,-4.189,0.096,-1.928,0.132,-2.739,0.036,-0.812,-0.132,-0.123,-0.374,-0.287,-0.464,-0.382,-0.254,-0.164,-0.362,-0.25,-0.107,-0.09,0.12,0.208,0.233,0.09,0.116,0.026,0.117,0.26,0.142,0.679,0.339,0.729,-0.235,-0.092,0.57,0.612,-0.075,0.18,0.92,0.969
2019-06-25,CTD7,4176724,690397,0.1605,0.1368,0.116,0.0955,0.089,0.0874,0.0885,0.0818,0.0864,0.0204,0.0008,0.0709,0.0571,1.4385,0.082,-1.311,0.178,-3.161,0.212,-3.926,0.097,-1.851,0.132,-2.615,0.035,-0.765,-0.125,-0.117,-0.367,-0.281,-0.455,-0.375,-0.253,-0.165,-0.358,-0.25,-0.105,-0.089,0.113,0.201,0.226,0.091,0.116,0.026,0.106,0.247,0.129,0.665,0.322,0.714,-0.225,-0.084,0.564,0.605,-0.069,0.173,0.919,0.969
2019-06-25,CTD8,4174178,693048,0.1602,0.1367,0.1162,0.0962,0.0893,0.0874,0.0882,0.082,0.0863,0.0204,0.0008,0.0715,0.0566,1.5575,0.081,-1.291,0.174,-3.08,0.21,-3.883,0.094,-1.789,0.131,-2.592,0.037,-0.803,-0.124,-0.115,-0.358,-0.275,-0.451,-0.374,-0.245,-0.16,-0.354,-0.249,-0.11,-0.093,0.111,0.197,0.223,0.088,0.116,0.027,0.099,0.248,0.12,0.652,0.323,0.703,-0.227,-0.078,0.555,0.598,-0.065,0.175,0.921,0.968
2019-06-25,CTD9,4171106,693183,0.1621,0.1415,0.1268,0.1018,0.0925,0.083,0.0844,0.0778,0.081,0.0194,0.0008,0.0657,0.0518,0.774,0.055,-0.819,0.163,-2.756,0.209,-3.744,0.109,-1.937,0.156,-2.924,0.048,-0.988,-0.083,-0.076,-0.349,-0.255,-0.475,-0.381,-0.274,-0.179,-0.414,-0.298,-0.14,-0.125,0.076,0.181,0.214,0.107,0.141,0.035,0.015,0.207,0.019,0.66,0.284,0.727,-0.204,-0.013,0.592,0.651,-0.01,0.149,0.907,0.959
2019-06-25,CTD10,4170388,695646,0.1585,0.1358,0.1158,0.0934,0.0869,0.0837,0.0847,0.0795,0.0816,0.0197,0.0008,0.0678,0.0537,1.388,0.079,-1.272,0.185,-3.343,0.22,-4.144,0.107,-2.071,0.143,-2.872,0.036,-0.801,-0.119,-0.111,-0.387,-0.29,-0.48,-0.387,-0.281,-0.18,-0.39,-0.268,-0.109,-0.093,0.111,0.209,0.234,0.101,0.126,0.026,0.098,0.242,0.121,0.704,0.323,0.756,-0.222,-0.078,0.6,0.645,-0.063,0.167,0.911,0.969
2019-06-25,CTD11,4169609,700351,0.1642,0.1348,0.1163,0.0986,0.0912,0.0906,0.0936,0.0802,0.0927,0.023,0.0008,0.0764,0.0631,1.131,0.074,-1.18,0.155,-2.724,0.193,-3.547,0.082,-1.544,0.121,-2.366,0.039,-0.823,-0.116,-0.108,-0.317,-0.248,-0.412,-0.35,-0.208,-0.141,-0.319,-0.233,-0.111,-0.096,0.097,0.174,0.203,0.078,0.108,0.029,0.078,0.234,0.092,0.583,0.299,0.63,-0.218,-0.062,0.503,0.544,-0.053,0.171,0.93,0.966
2019-06-25,CTD12,4173438,695414,0.158,0.1346,0.1143,0.094,0.0871,0.0849,0.0862,0.0798,0.0837,0.0199,0.0008,0.069,0.0558,1.614,0.082,-1.319,0.178,-3.209,0.214,-4.052,0.097,-1.889,0.135,-2.732,0.038,-0.843,-0.124,-0.115,-0.367,-0.279,-0.463,-0.381,-0.254,-0.165,-0.368,-0.257,-0.113,-0.096,0.112,0.202,0.228,0.092,0.119,0.028,0.098,0.251,0.12,0.67,0.329,0.723,-0.23,-0.077,0.569,0.614,-0.064,0.175,0.918,0.967
2019-07-10,CTD1,4187246,695025,0.1343,0.1081,0.087,0.0614,0.0541,0.0498,0.0502,0.0456,0.0467,0.0117,0.0008,0.0334,0.0243,0.465,0.108,-2.244,0.276,-7.036,0.333,-9.234,0.173,-4.792,0.233,-6.99,0.063,-2.198,-0.138,-0.121,-0.612,-0.381,-0.803,-0.567,-0.518,-0.259,-0.756,-0.429,-0.238,-0.191,0.183,0.331,0.364,0.158,0.194,0.037,0.108,0.361,0.152,1.139,0.581,1.292,-0.33,-0.076,0.916,1.04,-0.054,0.205,0.869,0.951
2019-07-10,CTD2,4181518,693105,0.1428,0.1188,0.0967,0.0724,0.0653,0.0627,0.0634,0.0578,0.0595,0.0145,0.0009,0.0461,0.0354,0.953,0.103,-1.924,0.243,-5.395,0.291,-6.896,0.144,-3.471,0.194,-4.973,0.052,-1.502,-0.139,-0.126,-0.522,-0.352,-0.667,-0.499,-0.412,-0.227,-0.591,-0.36,-0.178,-0.145,0.16,0.286,0.316,0.132,0.164,0.033,0.12,0.327,0.16,0.966,0.484,1.071,-0.295,-0.088,0.786,0.871,-0.066,0.199,0.887,0.958
