Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.1245,0.0924,0.0732,0.0491,0.0401,0.0323,0.0318,0.0273,0.0287,0.0093,0.0005,0.0185,0.0147,9.11,0.116,-2.839,0.306,-9.544,0.395,-14.115,0.197,-6.705,0.292,-11.276,0.101,-4.571,-0.139,-0.114,-0.699,-0.383,-1.033,-0.693,-0.62,-0.269,-1.042,-0.554,-0.422,-0.335,0.215,0.382,0.428,0.182,0.234,0.054,0.038,0.446,0.056,1.334,0.813,1.633,-0.432,-0.024,1.057,1.294,-0.016,0.237,0.854,0.926
2016-08-09,CTD12,4173438,695414,0.1192,0.0916,0.0733,0.0462,0.0387,0.0309,0.0297,0.0263,0.0256,0.0077,0.0005,0.0151,0.0121,9.51,0.111,-2.726,0.329,-10.728,0.406,-14.923,0.227,-8.002,0.309,-12.197,0.088,-4.195,-0.126,-0.105,-0.786,-0.415,-1.094,-0.689,-0.733,-0.31,-1.117,-0.564,-0.384,-0.307,0.216,0.405,0.443,0.208,0.251,0.045,0.056,0.412,0.089,1.455,0.78,1.737,-0.394,-0.037,1.164,1.39,-0.024,0.208,0.836,0.937
2016-09-08,CTD1,4187246,695025,0.1222,0.0914,0.074,0.0501,0.0442,0.0353,0.0343,0.0281,0.0293,0.0086,0.0007,0.017,0.0124,20.94,0.105,-2.573,0.292,-9.019,0.348,-11.684,0.193,-6.447,0.252,-9.111,0.063,-2.664,-0.129,-0.114,-0.667,-0.399,-0.865,-0.585,-0.589,-0.285,-0.833,-0.456,-0.244,-0.197,0.185,0.349,0.38,0.176,0.211,0.036,0.102,0.353,0.15,1.227,0.591,1.391,-0.324,-0.073,0.993,1.126,-0.049,0.193,0.856,0.952
2016-09-08,CTD2,4181518,693105,0.1193,0.0897,0.069,0.0441,0.0371,0.0301,0.0287,0.0241,0.0246,0.0079,0.0007,0.0125,0.0086,15.345,0.13,-3.344,0.341,-11.527,0.415,-15.806,0.22,-8.183,0.301,-12.461,0.086,-4.278,-0.147,-0.124,-0.795,-0.428,-1.091,-0.697,-0.734,-0.304,-1.118,-0.55,-0.384,-0.295,0.255,0.43,0.465,0.196,0.238,0.044,0.111,0.459,0.174,1.496,0.853,1.779,-0.419,-0.072,1.151,1.368,-0.046,0.226,0.843,0.938
2016-09-08,CTD3,4181698,695238,0.1182,0.0868,0.0658,0.0404,0.0343,0.0284,0.0249,0.0226,0.0221,0.0072,0.0005,0.0097,0.007,13.84,0.138,-3.677,0.365,-13.232,0.434,-17.634,0.239,-9.555,0.315,-13.957,0.082,-4.402,-0.149,-0.126,-0.871,-0.454,-1.16,-0.712,-0.829,-0.328,-1.211,-0.564,-0.382,-0.29,0.281,0.464,0.494,0.21,0.248,0.04,0.141,0.47,0.23,1.627,0.902,1.917,-0.42,-0.091,1.234,1.453,-0.056,0.219,0.834,0.943
2016-09-08,CTD4,4180266,698264,0.1196,0.0907,0.0686,0.0456,0.0378,0.0302,0.0305,0.0254,0.0252,0.0075,0.0005,0.0146,0.011,13.55,0.139,-3.552,0.331,-10.904,0.412,-15.43,0.201,-7.353,0.289,-11.878,0.094,-4.525,-0.162,-0.134,-0.748,-0.412,-1.058,-0.704,-0.667,-0.278,-1.077,-0.542,-0.41,-0.31,0.265,0.424,0.463,0.179,0.226,0.049,0.116,0.493,0.174,1.438,0.895,1.735,-0.45,-0.073,1.088,1.312,-0.048,0.248,0.856,0.932
2016-09-08,CTD5,4179450,700268,0.1238,0.0954,0.0724,0.0413,0.0353,0.0324,0.0309,0.0269,0.0265,0.0081,0.0006,0.0165,0.012,1.105,0.137,-3.33,0.396,-13.731,0.46,-17.846,0.274,-10.401,0.344,-14.516,0.078,-4.116,-0.138,-0.118,-0.994,-0.485,-1.292,-0.737,-0.992,-0.367,-1.385,-0.6,-0.393,-0.298,0.3,0.502,0.529,0.238,0.271,0.036,0.148,0.463,0.259,1.822,0.95,2.132,-0.411,-0.096,1.383,1.618,-0.055,0.2,0.815,0.947
2016-09-08,CTD6,4176009,695829,0.1162,0.086,0.0642,0.04,0.0333,0.0272,0.025,0.0216,0.0208,0.0073,0.0007,0.0094,0.0072,13.9,0.145,-3.948,0.365,-13.372,0.442,-18.402,0.232,-9.424,0.317,-14.454,0.091,-5.03,-0.158,-0.131,-0.858,-0.445,-1.181,-0.736,-0.81,-0.314,-1.243,-0.578,-0.433,-0.323,0.297,0.472,0.506,0.203,0.245,0.045,0.138,0.507,0.222,1.631,0.978,1.96,-0.455,-0.086,1.218,1.463,-0.054,0.236,0.839,0.936
2016-09-08,CTD7,4176724,690397,0.1202,0.0904,0.0701,0.0448,0.0376,0.0313,0.0301,0.0248,0.0249,0.0072,0.0005,0.0122,0.0083,15.895,0.126,-3.203,0.337,-11.259,0.412,-15.534,0.22,-8.056,0.302,-12.33,0.087,-4.274,-0.144,-0.12,-0.789,-0.423,-1.089,-0.696,-0.728,-0.303,-1.115,-0.552,-0.386,-0.3,0.246,0.423,0.46,0.198,0.24,0.045,0.098,0.45,0.153,1.481,0.84,1.765,-0.416,-0.064,1.149,1.369,-0.041,0.223,0.842,0.937
2016-09-08,CTD9,4171106,693183,0.1213,0.0943,0.0793,0.0544,0.0464,0.0354,0.035,0.03,0.0299,0.0083,0.0005,0.0177,0.0121,3.8,0.086,-2.006,0.268,-7.778,0.34,-10.947,0.186,-5.772,0.262,-8.941,0.079,-3.169,-0.109,-0.093,-0.617,-0.361,-0.868,-0.596,-0.544,-0.268,-0.843,-0.486,-0.299,-0.251,0.149,0.317,0.358,0.177,0.221,0.046,0.017,0.336,0.024,1.148,0.575,1.346,-0.331,-0.012,0.966,1.132,-0.008,0.194,0.857,0.94
2016-09-08,CTD10,4170388,695646,0.1201,0.0906,0.0748,0.0475,0.0424,0.0324,0.0312,0.0265,0.0261,0.008,0.0005,0.0132,0.0096,14.865,0.096,-2.331,0.312,-10.015,0.362,-12.547,0.223,-7.684,0.276,-10.216,0.057,-2.532,-0.111,-0.099,-0.749,-0.425,-0.939,-0.596,-0.696,-0.326,-0.926,-0.485,-0.229,-0.189,0.176,0.368,0.394,0.205,0.235,0.031,0.091,0.319,0.143,1.341,0.562,1.502,-0.295,-0.067,1.107,1.24,-0.043,0.167,0.835,0.958
