Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.008521291,0.012615775,0.021793954,0.011184398,0.008030243,0.0023978688,0.0023530156,0.00093232683,,-0.267,33.382,0.06,-10.144,0.222,-45.263,0.322,-43.526,0.461,-78.645,0.164,-35.119,0.373,0.268,-0.221,-0.081,-0.986,-0.506,-0.549,-0.35,-0.992,-0.88,-0.443,-0.765,-0.478,0.048,0.139,0.514,0.578,0.092,-0.814,-0.139,-1.586,0.76,-0.378,1.058,0.335,1.01,1.312,1.827,0.518,-0.123,0.692,0.904
2016-08-09,CTD12,4173438,695414,0.0088686235,0.014116636,0.026258618,0.012387318,0.00894231,0.0026176726,0.0025791752,0.0010195383,,-0.301,32.756,0.065,-9.889,0.224,-40.99,0.359,-42.645,0.492,-73.745,0.162,-31.1,0.406,0.293,-0.26,-0.088,-1.076,-0.508,-0.602,-0.381,-1.041,-0.914,-0.439,-0.817,-0.569,0.049,0.134,0.602,0.653,0.085,-0.848,-0.184,-1.797,0.799,-0.541,1.107,0.475,1.138,1.486,2.059,0.537,-0.162,0.656,0.911
2016-09-08,CTD1,4187246,695025,0.007012682,0.011087905,0.023120686,0.01380224,0.01061913,0.003328834,0.0033326796,0.0013270621,18.69,-0.352,46.937,-0.109,17.736,0.022,-3.981,0.252,-29.201,0.371,-50.918,0.13,-21.718,0.648,0.498,0.41,0.188,-0.092,-0.055,-0.324,-0.31,-0.565,-0.703,-0.241,-0.502,-0.493,-0.08,0.013,0.429,0.502,0.093,-0.82,-0.29,-1.374,0.344,-0.631,0.447,0.785,1.316,0.717,0.932,0.786,-0.361,0.728,0.914
2016-09-08,CTD2,4181518,693105,0.0065427655,0.0104271285,0.021000816,0.011236838,0.008319894,0.0025090044,0.0024920644,0.0009935636,,-0.336,48.286,-0.037,6.911,0.112,-24.29,0.303,-41.376,0.432,-72.577,0.149,-31.201,0.543,0.402,0.145,0.057,-0.51,-0.273,-0.431,-0.344,-0.757,-0.816,-0.325,-0.655,-0.541,-0.028,0.065,0.521,0.585,0.093,-0.854,-0.244,-1.596,0.532,-0.616,0.718,0.663,1.274,1.071,1.447,0.681,-0.263,0.689,0.91
2016-09-08,CTD3,4181698,695238,0.00658079,0.0103127025,0.020597933,0.010758338,0.007957106,0.002403279,0.0023828258,0.0009536078,,-0.333,48.419,-0.021,4.017,0.129,-28.706,0.314,-44.403,0.443,-77.125,0.15,-32.723,0.521,0.385,0.083,0.032,-0.591,-0.309,-0.458,-0.353,-0.795,-0.83,-0.337,-0.674,-0.55,-0.016,0.075,0.539,0.6,0.091,-0.851,-0.239,-1.63,0.572,-0.619,0.774,0.645,1.258,1.143,1.545,0.657,-0.249,0.682,0.911
2016-09-08,CTD4,4180266,698264,0.0056859953,0.008909726,0.017695226,0.00986011,0.0074220337,0.0022814523,0.002267232,0.0009093145,,-0.33,55.724,-0.051,10.818,0.091,-22.497,0.284,-44.906,0.409,-78.222,0.141,-33.315,0.549,0.414,0.191,0.08,-0.398,-0.222,-0.4,-0.333,-0.697,-0.771,-0.297,-0.59,-0.508,-0.038,0.054,0.48,0.547,0.092,-0.825,-0.249,-1.481,0.484,-0.594,0.643,0.658,1.233,0.962,1.277,0.687,-0.276,0.706,0.912
2016-09-08,CTD5,4179450,700268,0.006404425,0.010934778,0.017020727,0.0040258192,0.0025446448,0.0006873048,0.00066855503,0.00026818487,0.94,-0.218,32.699,0.462,-156.945,0.622,-301.531,0.617,-189.645,0.74,-334.23,0.225,-144.586,0.132,0.083,-2.671,-0.399,-5.132,-1.214,-2.074,-0.483,-3.655,-1.346,-1.581,-2.461,-0.926,0.353,0.399,0.964,0.968,0.053,-0.94,0.01,-3.973,2.567,0.069,4.061,-0.026,0.924,3.995,6.321,0.219,0.004,0.535,0.93
2016-09-08,CTD6,4176009,695829,0.006344032,0.009886698,0.019276254,0.010185848,0.0076256,0.0022996417,0.0022803193,0.0009110947,,-0.322,49.269,-0.015,2.971,0.129,-29.991,0.309,-46.298,0.433,-79.26,0.144,-32.962,0.502,0.376,0.057,0.023,-0.578,-0.305,-0.458,-0.353,-0.784,-0.807,-0.326,-0.635,-0.527,-0.011,0.077,0.519,0.58,0.088,-0.823,-0.236,-1.557,0.575,-0.596,0.768,0.614,1.201,1.121,1.498,0.635,-0.243,0.688,0.913
2016-09-08,CTD7,4176724,690397,0.006340154,0.0103188595,0.021448338,0.011587843,0.008739556,0.002662629,0.0026518872,0.0010634147,,-0.35,50.286,-0.058,10.613,0.083,-17.512,0.298,-39.674,0.421,-67.799,0.14,-28.125,0.583,0.439,0.228,0.093,-0.376,-0.203,-0.409,-0.347,-0.7,-0.786,-0.29,-0.603,-0.548,-0.042,0.048,0.517,0.58,0.09,-0.845,-0.273,-1.564,0.483,-0.67,0.64,0.753,1.324,1.004,1.331,0.716,-0.307,0.69,0.914
2016-09-08,CTD9,4171106,693183,0.010226058,0.015665328,0.030957593,0.01990384,0.015510135,0.004881624,0.004866436,0.00192395,,-0.328,31.533,-0.119,13.594,0.005,-0.639,0.217,-17.939,0.332,-32.172,0.124,-14.232,0.628,0.489,0.421,0.211,-0.02,-0.013,-0.281,-0.278,-0.504,-0.64,-0.223,-0.441,-0.432,-0.091,0.003,0.355,0.434,0.094,-0.777,-0.273,-1.209,0.286,-0.545,0.367,0.693,1.197,0.565,0.725,0.77,-0.347,0.763,0.914
2016-09-08,CTD10,4170388,695646,0.008115246,0.013060685,0.027522178,0.016391564,0.012697783,0.0039504366,0.0039401376,0.0015664888,,-0.356,40.231,-0.113,15.559,0.014,-2.188,0.253,-24.673,0.369,-42.42,0.127,-17.747,0.659,0.511,0.428,0.198,-0.06,-0.036,-0.322,-0.313,-0.554,-0.695,-0.232,-0.488,-0.497,-0.083,0.008,0.432,0.503,0.091,-0.816,-0.3,-1.371,0.335,-0.65,0.433,0.816,1.333,0.707,0.912,0.794,-0.377,0.726,0.916
2016-09-08,CTD11,4169609,700351,0.0063304687,0.0103744175,0.02205941,0.012615739,0.009714669,0.0030108977,0.003009354,0.0012054143,,-0.36,51.059,-0.097,17.125,0.033,-6.546,0.272,-33.934,0.389,-57.605,0.13,-23.671,0.644,0.496,0.378,0.166,-0.144,-0.083,-0.352,-0.33,-0.598,-0.727,-0.246,-0.522,-0.523,-0.071,0.019,0.47,0.537,0.089,-0.828,-0.3,-1.448,0.382,-0.681,0.496,0.828,1.356,0.812,1.055,0.776,-0.365,0.709,0.916
2016-09-08,CTD12,4173438,695414,0.00659485,0.010436455,0.021163791,0.012032199,0.009151811,0.0028323354,0.0028149667,0.0011270401,,-0.339,48.567,-0.071,12.708,0.066,-13.45,0.275,-35.86,0.396,-62.017,0.136,-26.158,0.584,0.444,0.269,0.116,-0.285,-0.162,-0.374,-0.328,-0.647,-0.746,-0.273,-0.554,-0.506,-0.053,0.039,0.466,0.535,0.091,-0.822,-0.267,-1.445,0.435,-0.619,0.572,0.713,1.267,0.882,1.16,0.72,-0.308,0.711,0.913
2017-06-30,CTD1,4187246,695025,0.013115718,0.023000915,0.04187791,0.011677834,0.0077041043,0.0020798596,0.0020369529,0.00080174045,1.1285,-0.291,19.598,0.327,-42.156,0.498,-86.324,0.564,-61.753,0.689,-105.922,0.205,-44.169,0.229,0.151,-1.765,-0.325,-3.615,-1.008,-1.42,-0.476,-2.436,-1.237,-1.016,-1.85,-0.974,0.228,0.286,0.984,0.985,0.061,-0.967,-0.11,-3.466,1.786,-0.601,2.707,0.305,1.161,3.251,4.928,0.324,-0.056,0.535,0.926
2017-06-30,CTD2,4181518,693105,0.009040141,0.017117476,0.031059196,0.0066515137,0.004243801,0.0011389856,0.0011176403,0.00044776828,1.1345,-0.289,26.223,0.44,-91.922,0.603,-177.218,0.647,-118.145,0.76,-203.441,0.221,-85.296,0.174,0.111,-2.855,-0.39,-5.504,-1.179,-2.022,-0.501,-3.482,-1.353,-1.46,-2.649,-1.28,0.296,0.341,1.143,1.128,0.05,-1.016,-0.087,-4.745,2.437,-0.636,3.819,0.247,1.176,4.422,6.93,0.252,-0.034,0.493,0.936
2017-06-30,CTD3,4181698,695238,0.007432015,0.0134142665,0.02293875,0.005465602,0.0034927768,0.0009634911,0.00094656134,0.000381801,1.7875,-0.262,30.953,0.421,-108.415,0.587,-211.758,0.615,-139.368,0.736,-242.711,0.22,-103.343,0.169,0.108,-2.487,-0.379,-4.857,-1.157,-1.87,-0.487,-3.256,-1.327,-1.386,-2.371,-1.063,0.301,0.349,1.033,1.03,0.054,-0.98,-0.054,-4.113,2.302,-0.356,3.602,0.145,1.071,3.937,6.16,0.255,-0.022,0.519,0.931
2017-06-30,CTD4,4180266,698264,0.0088034,0.016282786,0.029617738,0.007814807,0.0052295923,0.0014567749,0.0014371366,0.0005765313,1.9005,-0.291,27.651,0.351,-66.548,0.514,-129.805,0.582,-94.199,0.7,-157.456,0.198,-63.257,0.216,0.145,-1.971,-0.348,-3.845,-1.014,-1.534,-0.493,-2.564,-1.23,-1.03,-1.874,-1.022,0.243,0.295,1.014,1.012,0.056,-0.945,-0.119,-3.58,1.907,-0.676,2.85,0.325,1.15,3.469,5.184,0.303,-0.057,0.525,0.931
2017-06-30,CTD5,4179450,700268,0.014605863,0.025234055,0.031391077,0.004922903,0.0029533159,0.00078523206,0.0007663575,0.0003085196,0.63,-0.109,7.773,0.674,-163.503,0.79,-298.973,0.729,-171.276,0.828,-306.746,0.25,-135.47,0.038,0.023,-5.133,-0.483,-9.385,-1.472,-4.322,-0.506,-7.74,-1.51,-3.418,-4.253,-0.782,0.591,0.614,0.939,0.943,0.035,-0.863,0.204,-5.503,5.032,2.168,8.387,-0.423,0.644,6.26,10.434,0.101,0.04,0.533,0.946
