Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez
2016-08-09,CTD1,4187246,695025,0.011168694,0.017767137,0.034073807,0.016632598,0.013229241,0.0036168438,11.46,6.89
2016-08-09,CTD2,4181518,693105,0.0078779925,0.011445166,0.021303117,0.01163782,0.009286255,0.002616414,12.21,5.08
2016-08-09,CTD3,4181698,695238,0.0066109016,0.010425748,0.020055331,0.011225296,0.009156718,0.0026387193,11.75,4.04
2016-08-09,CTD4,4180266,698264,0.008127184,0.010880876,0.016012732,0.009840584,0.0079318555,0.0025081758,7.58,3.96
2016-08-09,CTD5,4179450,700268,0.011315398,0.018881697,0.026587224,0.005076611,0.0033498525,0.00081958395,0.285,0.135
2016-08-09,CTD6,4176009,695829,0.008457326,0.013017064,0.022727186,0.0108244,0.008250715,0.0021784934,9.52,4.23
2016-08-09,CTD7,4176724,690397,0.009666791,0.014721514,0.02735021,0.014842082,0.01192278,0.0033772076,10.94,5.94
2016-08-09,CTD8,4174178,693048,0.011305991,0.017912947,0.031134222,0.01366129,0.010284633,0.0027115627,12.84,6.3
2016-08-09,CTD9,4171106,693183,0.012790599,0.019897293,0.038655303,0.02092268,0.017137077,0.004932758,,
2016-08-09,CTD10,4170388,695646,0.008175398,0.013197403,0.026587224,0.013262273,0.010715043,0.0030089053,9.75,4.72
2016-08-09,CTD11,4169609,700351,0.009433291,0.013465799,0.022874536,0.011954913,0.009205894,0.0025156466,8.69,3.95
2016-08-09,CTD12,4173438,695414,0.009164445,0.014503995,0.027513,0.012391843,0.009568761,0.0025570716,8.52,4.48
2016-09-08,CTD1,4187246,695025,0.0069185174,0.010993131,0.022455614,0.013685756,0.011547242,0.0033534777,18.69,4.95
2016-09-08,CTD2,4181518,693105,0.0063542374,0.010387781,0.021269983,0.01097166,0.008756075,0.0024190734,13.22,4.29
2016-09-08,CTD3,4181698,695238,0.0069710007,0.010737058,0.020921426,0.010488034,0.008102473,0.0021959192,13.57,3.92
2016-09-08,CTD4,4180266,698264,0.0061667254,0.009274731,0.017980294,0.009996121,0.008105249,0.0022531727,12.38,4.15
2016-09-08,CTD5,4179450,700268,0.0068352697,0.012073278,0.018966293,0.003951181,0.0026809792,0.00065997534,1.27,0.1399999999999999
2016-09-08,CTD6,4176009,695829,0.006810469,0.010720818,0.020455644,0.010293552,0.008166532,0.0022883099,12.32,4.35
2016-09-08,CTD7,4176724,690397,0.006714099,0.010782641,0.022193596,0.011462138,0.009110807,0.0025353467,13.91,4.69
2016-09-08,CTD9,4171106,693183,0.00980349,0.015586156,0.031404078,0.018692669,0.015855636,0.004706899,,
2016-09-08,CTD10,4170388,695646,0.0074838926,0.012322925,0.0269385,0.015470501,0.013140116,0.0039160587,15.06,5.38
2016-09-08,CTD11,4169609,700351,0.0062216846,0.010271467,0.02213191,0.0122523615,0.010120928,0.0029433437,11.3,6.33
2016-09-08,CTD12,4173438,695414,0.006434202,0.010331054,0.02093449,0.011327333,0.009426665,0.0027738726,11.52,4.19
2017-06-30,CTD1,4187246,695025,0.013288554,0.023449967,0.042504456,0.011921803,0.00827046,0.0020207772,1.1285,3.878
2017-06-30,CTD2,4181518,693105,0.0087524485,0.016943097,0.03145826,0.0067846337,0.004697048,0.0011636817,0.9935,2.029
2017-06-30,CTD3,4181698,695238,0.0075762616,0.013524721,0.022622416,0.0051190066,0.0036168513,0.0009201448,1.5114999999999998,1.239
