Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2016-08-09,CTD1,4187246,695025,0.007972146,0.015954318,0.03776214,0.018359888,0.016189676,0.0051140673,11.46
2016-08-09,CTD2,4181518,693105,0.009781067,0.015515936,0.027317742,0.013462694,0.012020914,0.0039724447,12.21
2016-08-09,CTD3,4181698,695238,0.007976878,0.013446204,0.024764562,0.010827807,0.0095624095,0.0030186782,11.75
2016-08-09,CTD4,4180266,698264,0.007280167,0.012308337,0.023043899,0.010604795,0.009959268,0.0033169584,7.58
2016-08-09,CTD5,4179450,700268,0.008912263,0.017912947,0.024480678,0.0049772426,0.0032741406,0.00080669584,0.285
2016-08-09,CTD6,4176009,695829,0.00668157,0.012891639,0.024324926,0.009513962,0.007660309,0.0023493853,9.52
2016-08-09,CTD7,4176724,690397,0.007868629,0.015289385,0.03305979,0.016510947,0.01480663,0.0048134266,10.94
2016-08-09,CTD8,4174178,693048,0.0071370066,0.015061099,0.03261213,0.012143885,0.00941098,0.0026533515,12.84
2016-08-09,CTD9,4171106,693183,0.0085874535,0.01781079,0.041938104,0.023215223,0.020012014,0.0062568216,
2016-08-09,CTD10,4170388,695646,0.009772669,0.017287325,0.03304105,0.014371329,0.01221898,0.003767395,9.75
2016-08-09,CTD11,4169609,700351,0.0052539385,0.011133158,0.026786368,0.011980714,0.010666545,0.0033181314,8.69
2016-08-09,CTD12,4173438,695414,0.0066451426,0.014458304,0.031143188,0.011302636,0.008896005,0.0025627646,8.52
2016-09-08,CTD1,4187246,695025,0.0042532845,0.011676991,0.031612147,0.016007638,0.014298342,0.0045705354,18.69
2016-09-08,CTD2,4181518,693105,0.0058894455,0.012199383,0.02722052,0.012320066,0.010590674,0.0033558446,13.22
2016-09-08,CTD3,4181698,695238,0.0034058844,0.009334972,0.023847917,0.010766617,0.008661829,0.002548552,13.57
