Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.0043315855,0.009476996,0.026094498,0.012157884,0.011369099,0.003227481,0.0032065627,0.0012303779,9.49,-0.467,67.196,-0.124,23.268,-0.091,17.561,0.364,-43.929,0.393,-49.635,0.034,-5.707,0.817,0.764,0.607,0.265,0.458,0.214,-0.416,-0.499,-0.47,-0.603,-0.054,-0.149,-0.706,-0.072,-0.049,0.669,0.681,0.022,-0.706,-0.572,-1.516,0.344,-1.313,0.368,1.684,1.818,0.947,1.012,0.847,-0.734,0.608,0.979
2016-08-09,CTD12,4173438,695414,0.01127791,0.020572433,0.036850583,0.012884595,0.010512082,0.002897272,0.0028239845,0.0010946572,9.643,-0.283,21.472,0.23,-29.003,0.324,-46.52,0.482,-50.475,0.556,-67.992,0.101,-17.517,0.277,0.226,-1.069,-0.305,-1.714,-0.599,-1.038,-0.531,-1.399,-0.876,-0.36,-0.645,-0.696,0.162,0.202,0.771,0.787,0.041,-0.667,-0.258,-1.909,1.311,-0.903,1.607,0.566,0.975,2.349,2.879,0.341,-0.161,0.583,0.952
2016-09-08,CTD1,4187246,695025,0.006207642,0.012908329,0.029258177,0.01699419,0.016272835,0.004910323,0.0047994447,0.0018157054,20.69,-0.388,43.291,-0.137,18.626,-0.115,16.017,0.265,-24.665,0.285,-27.274,0.022,-2.608,0.736,0.704,0.545,0.303,0.469,0.272,-0.318,-0.401,-0.352,-0.463,-0.034,-0.076,-0.491,-0.09,-0.073,0.42,0.434,0.017,-0.603,-0.516,-1.038,0.203,-0.928,0.212,1.222,1.309,0.461,0.481,0.76,-0.68,0.709,0.984
2016-09-08,CTD2,4181518,693105,0.003646756,0.009805792,0.024496019,0.011615957,0.009482059,0.0027521,0.0026820851,0.0010318822,15.453,-0.428,61.158,-0.085,15.892,0.017,-3.482,0.357,-45.266,0.442,-64.639,0.101,-19.374,0.71,0.58,0.389,0.151,-0.085,-0.04,-0.444,-0.429,-0.634,-0.751,-0.19,-0.475,-0.696,-0.053,0.009,0.668,0.701,0.062,-0.825,-0.416,-1.739,0.457,-1.075,0.56,1.273,1.682,1.142,1.399,0.798,-0.493,0.625,0.941
2016-09-08,CTD3,4181698,695238,0.0015733631,0.0044225655,0.016144725,0.009059243,0.008257379,0.0021562034,0.002103297,0.0007962809,12.993,-0.57,164.173,-0.344,115.729,-0.302,105.009,0.281,-48.445,0.323,-59.164,0.046,-10.719,1.487,1.356,1.868,0.956,1.695,0.951,-0.214,-0.4,-0.262,-0.536,-0.047,-0.173,-0.677,-0.19,-0.152,0.559,0.585,0.039,-0.823,-0.638,-1.467,-0.023,-1.247,-0.026,2.553,2.739,-0.085,-0.093,1.537,-1.306,0.655,0.968
2016-09-08,CTD4,4180266,698264,0.013034536,0.018500656,0.028131861,0.01449079,0.014649527,0.004621614,0.0045049917,0.0017528116,14.823,-0.207,18.505,0.122,-14.957,0.116,-14.209,0.32,-33.462,0.315,-32.715,-0.005,0.748,0.268,0.271,-0.421,-0.219,-0.4,-0.206,-0.619,-0.49,-0.605,-0.474,0.014,0.021,-0.331,0.094,0.09,0.411,0.409,-0.003,-0.332,-0.353,-0.644,0.756,-0.678,0.748,0.531,0.51,1.15,1.137,0.263,-0.277,0.707,1.004
2016-09-08,CTD5,4179450,700268,0.0049978774,0.0116278725,0.018949859,0.0039146966,0.0023821264,0.0006345796,0.00061991415,0.00024596383,1.0265,-0.239,33.229,0.496,-169.447,0.66,-333.793,0.658,-202.677,0.777,-367.022,0.243,-164.345,0.13,0.079,-3.211,-0.404,-6.325,-1.307,-2.357,-0.483,-4.268,-1.437,-1.911,-3.114,-1.163,0.362,0.404,1.073,1.066,0.05,-1.03,0.005,-4.985,2.845,0.041,4.675,-0.014,1.021,4.636,7.618,0.211,0.002,0.508,0.933
2016-09-08,CTD6,4176009,695829,0.00302549,0.008493967,0.023209797,0.009092814,0.0064613004,0.0017419539,0.0016929943,0.00066734117,13.47,-0.464,74.645,-0.034,7.754,0.136,-37.037,0.437,-66.892,0.564,-111.682,0.169,-44.791,0.679,0.482,0.18,0.05,-0.86,-0.337,-0.568,-0.432,-0.949,-1.016,-0.38,-1.04,-0.946,-0.02,0.063,0.944,0.952,0.083,-1.041,-0.345,-2.658,0.656,-1.238,0.923,1.325,2.022,1.792,2.522,0.792,-0.369,0.555,0.919
2016-09-08,CTD7,4176724,690397,0.005979565,0.012178509,0.02600316,0.011754035,0.009825755,0.0029214656,0.0028719385,0.0011262529,16.1,-0.362,43.655,0.018,-2.965,0.107,-19.661,0.377,-46.62,0.452,-63.316,0.089,-16.696,0.513,0.429,-0.077,-0.029,-0.511,-0.231,-0.568,-0.458,-0.771,-0.744,-0.203,-0.434,-0.641,0.012,0.062,0.648,0.676,0.051,-0.728,-0.368,-1.61,0.658,-0.973,0.787,0.939,1.299,1.405,1.681,0.587,-0.355,0.627,0.949
2016-09-08,CTD9,4171106,693183,0.006933538,0.015287411,0.040888462,0.023354677,0.020835783,0.006347452,0.0062277378,0.0024009498,3.8,-0.456,40.957,-0.209,22.595,-0.154,17.419,0.273,-18.361,0.325,-23.538,0.057,-5.176,0.957,0.853,0.924,0.471,0.712,0.407,-0.281,-0.383,-0.36,-0.55,-0.079,-0.212,-0.579,-0.131,-0.086,0.485,0.519,0.045,-0.747,-0.518,-1.308,0.145,-1.017,0.163,1.554,1.783,0.388,0.435,1.018,-0.792,0.688,0.961
2016-09-08,CTD10,4170388,695646,0.0074158907,0.015434597,0.03418007,0.017680287,0.017291304,0.005081328,0.0049879374,0.0019170316,16.087,-0.378,35.533,-0.068,8.229,-0.057,6.957,0.318,-27.303,0.328,-28.576,0.011,-1.272,0.628,0.614,0.281,0.142,0.238,0.123,-0.421,-0.472,-0.441,-0.505,-0.02,-0.043,-0.536,-0.044,-0.036,0.504,0.51,0.008,-0.571,-0.526,-1.104,0.367,-1.041,0.375,1.192,1.237,0.813,0.831,0.64,-0.603,0.667,0.992
2016-09-08,CTD11,4169609,700351,0.0035855295,0.010739749,0.027912332,0.012816878,0.010381201,0.0029646393,0.002881909,0.0010820364,13.64,-0.444,57.286,-0.088,15.09,0.017,-3.216,0.371,-42.196,0.458,-60.502,0.105,-18.306,0.734,0.595,0.421,0.157,-0.09,-0.041,-0.453,-0.438,-0.65,-0.775,-0.197,-0.511,-0.74,-0.054,0.009,0.715,0.744,0.063,-0.85,-0.425,-1.851,0.466,-1.143,0.575,1.364,1.789,1.211,1.495,0.821,-0.507,0.609,0.94
2016-09-08,CTD12,4173438,695414,0.0027696604,0.008702121,0.022468738,0.012093774,0.010327489,0.0026775994,0.0025918032,0.0009747228,13.523,-0.442,70.408,-0.163,32.227,-0.085,18.086,0.3,-38.181,0.37,-52.323,0.079,-14.142,0.852,0.727,0.724,0.333,0.406,0.219,-0.332,-0.394,-0.455,-0.633,-0.123,-0.318,-0.614,-0.103,-0.047,0.545,0.584,0.057,-0.784,-0.467,-1.456,0.26,-1.015,0.304,1.411,1.728,0.671,0.786,0.93,-0.649,0.667,0.949
2017-06-30,CTD1,4187246,695025,0.0137856,0.027497182,0.046204355,0.01157814,0.008428933,0.0023177671,0.0022438774,0.0008891755,1.003,-0.254,14.724,0.407,-50.002,0.531,-82.272,0.599,-64.727,0.691,-96.996,0.157,-32.269,0.17,0.124,-2.31,-0.421,-3.801,-0.953,-1.78,-0.546,-2.667,-1.123,-0.887,-1.491,-0.935,0.291,0.33,0.964,0.967,0.043,-0.778,-0.133,-3.107,2.192,-0.728,3.012,0.307,0.952,3.684,5.061,0.239,-0.056,0.53,0.945
2017-06-30,CTD2,4181518,693105,0.00715896,0.015184122,0.022196712,0.0047429833,0.0028392284,0.00075556024,0.0007388904,0.00029079345,0.647,-0.188,20.807,0.524,-144.979,0.685,-286.35,0.648,-165.786,0.773,-307.157,0.251,-141.371,0.099,0.059,-3.218,-0.412,-6.356,-1.358,-2.517,-0.471,-4.664,-1.457,-2.147,-3.138,-0.925,0.417,0.458,0.968,0.971,0.051,-0.986,0.085,-4.616,3.073,0.668,5.134,-0.209,0.863,4.493,7.506,0.184,0.027,0.533,0.929
2017-06-30,CTD3,4181698,695238,0.014753919,0.022910388,0.03270006,0.010330496,0.0077150157,0.0021414128,0.002081424,0.00082800246,1.103,-0.176,13.067,0.378,-53.152,0.496,-85.969,0.52,-66.22,0.618,-99.036,0.145,-32.817,0.135,0.101,-1.738,-0.41,-2.811,-0.888,-1.517,-0.511,-2.269,-1.023,-0.752,-1.073,-0.542,0.311,0.353,0.73,0.752,0.047,-0.638,-0.046,-2.021,1.982,-0.196,2.654,0.088,0.68,2.829,3.788,0.215,-0.021,0.598,0.939
2017-06-30,CTD4,4180266,698264,0.017000033,0.026202045,0.04214056,0.012631095,0.010067157,0.002718594,0.0025802485,0.0010050182,1.0585,-0.233,14.435,0.349,-41.005,0.445,-61.168,0.539,-55.44,0.614,-75.603,0.113,-20.163,0.182,0.145,-1.728,-0.413,-2.578,-0.773,-1.453,-0.558,-1.981,-0.955,-0.528,-0.85,-0.702,0.26,0.295,0.814,0.826,0.038,-0.633,-0.175,-2.112,1.836,-0.734,2.303,0.354,0.811,2.952,3.704,0.243,-0.084,0.568,0.953
2017-06-30,CTD5,4179450,700268,0.028621584,0.039041553,0.048996095,0.012262126,0.0079520885,0.0020416777,0.0019087102,0.0007260509,0.285,-0.113,5.204,0.522,-55.938,0.662,-100.139,0.6,-61.142,0.721,-105.343,0.213,-44.201,0.064,0.041,-2.741,-0.445,-4.906,-1.228,-2.387,-0.486,-4.113,-1.292,-1.726,-2.166,-0.492,0.47,0.508,0.782,0.8,0.049,-0.745,0.148,-2.977,3.022,0.914,4.659,-0.287,0.606,3.792,5.847,0.152,0.047,0.583,0.93
2017-06-30,CTD6,4176009,695829,0.024919594,0.03375136,0.04908613,0.015537795,0.011373982,0.0029777116,0.002815603,0.0010791881,1.2235,-0.185,9.256,0.37,-34.731,0.496,-58.292,0.519,-43.987,0.624,-67.548,0.155,-23.561,0.144,0.105,-1.705,-0.395,-2.861,-0.906,-1.485,-0.5,-2.28,-1.05,-0.795,-1.157,-0.57,0.301,0.346,0.743,0.765,0.05,-0.678,-0.044,-2.143,1.94,-0.192,2.651,0.088,0.722,2.822,3.855,0.229,-0.02,0.595,0.936
2017-06-30,CTD7,4176724,690397,0.026663989,0.038815834,0.05493893,0.01461361,0.010521165,0.0027119408,0.0025905168,0.0009928945,1.085,-0.172,7.561,0.453,-42.667,0.573,-69.284,0.58,-50.227,0.679,-76.844,0.163,-26.617,0.11,0.08,-2.344,-0.449,-3.806,-1.012,-1.95,-0.528,-2.983,-1.123,-1.033,-1.462,-0.641,0.37,0.407,0.817,0.831,0.044,-0.682,-0.013,-2.566,2.465,-0.07,3.423,0.026,0.695,3.488,4.845,0.185,-0.005,0.57,0.941
