Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.010954952,0.015403808,0.023191815,0.011900873,0.010465334,0.0030528,0.002889263,0.0011963367,9.11,-0.202,21.8,0.128,-19.108,0.191,-30.635,0.322,-40.909,0.378,-52.435,0.064,-11.526,0.259,0.228,-0.443,-0.2,-0.71,-0.365,-0.63,-0.428,-0.808,-0.624,-0.178,-0.267,-0.348,0.104,0.141,0.436,0.466,0.037,-0.473,-0.215,-0.922,0.843,-0.477,0.959,0.368,0.626,1.269,1.443,0.321,-0.166,0.707,0.959
2016-08-09,CTD12,4173438,695414,0.011320886,0.016295519,0.024649302,0.012164443,0.008872945,0.0024900693,0.0024775648,0.0010280681,9.51,-0.204,20.797,0.145,-20.84,0.295,-51.336,0.339,-41.638,0.471,-72.133,0.156,-30.495,0.253,0.185,-0.514,-0.185,-1.265,-0.624,-0.679,-0.369,-1.175,-0.877,-0.497,-0.752,-0.397,0.123,0.202,0.496,0.554,0.08,-0.71,-0.068,-1.438,0.98,-0.19,1.343,0.142,0.783,1.482,2.032,0.387,-0.051,0.695,0.911
2016-09-08,CTD1,4187246,695025,0.010579986,0.015640588,0.026115848,0.013857856,0.0124642225,0.0036129788,0.0035308904,0.0014610101,20.94,-0.251,25.645,0.06,-8.225,0.113,-16.293,0.307,-33.87,0.354,-41.939,0.053,-8.068,0.355,0.32,-0.215,-0.103,-0.426,-0.226,-0.53,-0.422,-0.656,-0.581,-0.126,-0.211,-0.398,0.046,0.079,0.436,0.463,0.033,-0.513,-0.301,-0.967,0.651,-0.63,0.724,0.558,0.77,1.088,1.209,0.409,-0.266,0.706,0.965
2016-09-08,CTD2,4181518,693105,0.010294661,0.014946087,0.024087878,0.01180137,0.009841105,0.002800153,0.002756082,0.0011318771,15.345,-0.234,25.392,0.118,-17.829,0.206,-34.707,0.342,-43.221,0.42,-60.1,0.091,-16.879,0.3,0.25,-0.429,-0.175,-0.836,-0.41,-0.646,-0.425,-0.898,-0.709,-0.252,-0.407,-0.422,0.093,0.142,0.496,0.533,0.05,-0.579,-0.213,-1.181,0.858,-0.522,1.029,0.412,0.778,1.383,1.658,0.381,-0.169,0.685,0.945
2016-09-08,CTD3,4181698,695238,0.010014136,0.014340931,0.022993682,0.01115648,0.009591442,0.0027804088,0.0027219744,0.0011206984,13.84,-0.232,26.24,0.125,-19.904,0.198,-34.529,0.347,-46.144,0.411,-60.769,0.075,-14.626,0.293,0.252,-0.458,-0.191,-0.794,-0.385,-0.662,-0.443,-0.871,-0.678,-0.21,-0.336,-0.417,0.098,0.139,0.495,0.526,0.042,-0.539,-0.236,-1.112,0.868,-0.566,1.01,0.44,0.744,1.392,1.619,0.361,-0.184,0.683,0.954
2016-09-08,CTD4,4180266,698264,0.009696065,0.013779359,0.020960597,0.011209508,0.009079088,0.0026403607,0.0026176046,0.0010955806,13.55,-0.207,24.864,0.103,-16.638,0.206,-37.571,0.303,-41.501,0.396,-62.435,0.105,-20.933,0.279,0.226,-0.349,-0.151,-0.788,-0.421,-0.572,-0.377,-0.86,-0.7,-0.288,-0.439,-0.354,0.086,0.146,0.427,0.475,0.061,-0.577,-0.153,-1.079,0.796,-0.352,0.983,0.287,0.711,1.211,1.495,0.38,-0.124,0.719,0.934
2016-09-08,CTD5,4179450,700268,0.009379396,0.014306974,0.019779852,0.004109456,0.0030654448,0.0007037057,0.0007160391,0.0002760678,1.105,-0.161,19.339,0.554,-173.445,0.647,-256.321,0.656,-192.785,0.732,-275.66,0.146,-82.876,0.079,0.059,-3.431,-0.532,-5.07,-1.053,-2.758,-0.591,-3.944,-1.133,-1.186,-1.639,-0.763,0.446,0.471,0.902,0.908,0.031,-0.617,-0.023,-2.971,3.326,-0.146,4.459,0.042,0.637,4.599,6.165,0.132,-0.007,0.54,0.956
2016-09-08,CTD6,4176009,695829,0.008654389,0.012531343,0.019597095,0.010281967,0.008221502,0.0023364117,0.0023412113,0.0009640417,13.9,-0.22,28.772,0.099,-17.458,0.208,-41.832,0.312,-46.23,0.409,-70.604,0.111,-24.375,0.296,0.237,-0.342,-0.144,-0.82,-0.43,-0.579,-0.38,-0.885,-0.726,-0.305,-0.478,-0.382,0.081,0.144,0.449,0.499,0.064,-0.611,-0.16,-1.165,0.799,-0.382,1.0,0.313,0.764,1.25,1.563,0.401,-0.131,0.71,0.931
2016-09-08,CTD7,4176724,690397,0.01093273,0.016065137,0.025682671,0.012872766,0.010825602,0.003090964,0.003050795,0.0012437934,15.895,-0.23,23.31,0.11,-15.437,0.195,-30.127,0.332,-38.747,0.407,-53.437,0.086,-14.69,0.3,0.252,-0.396,-0.167,-0.774,-0.388,-0.622,-0.419,-0.858,-0.688,-0.236,-0.377,-0.406,0.087,0.136,0.476,0.513,0.049,-0.564,-0.215,-1.124,0.826,-0.511,0.983,0.41,0.758,1.321,1.571,0.38,-0.173,0.693,0.947
2016-09-08,CTD9,4171106,693183,0.011149553,0.017610572,0.032062612,0.018599821,0.016469471,0.00469474,0.0046915696,0.0019129415,3.8,-0.291,25.595,-0.027,3.02,0.033,-3.934,0.266,-22.575,0.321,-29.529,0.061,-6.954,0.476,0.422,0.097,0.05,-0.126,-0.073,-0.398,-0.372,-0.52,-0.549,-0.122,-0.223,-0.412,-0.02,0.023,0.395,0.431,0.043,-0.58,-0.336,-1.0,0.433,-0.655,0.489,0.691,0.935,0.789,0.891,0.543,-0.355,0.729,0.958
