Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,Turbidez,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2018-10-03,CTD4,4180266,698264,0.0059780204,0.008688114,0.009478866,0.0023582166,0.0014718759,0.00040031358,0.00038583242,0.00015424186,0.2485,0.263,-0.044,9.602,0.573,-308.949,0.71,-564.305,0.602,-318.551,0.731,-573.907,0.231,-255.356,0.023,0.014,-2.928,-0.455,-5.349,-1.331,-2.768,-0.469,-4.986,-1.353,-2.219,-2.42,-0.206,0.578,0.61,0.701,0.725,0.049,-0.686,0.292,-2.756,3.529,1.883,5.654,-0.511,0.467,3.85,6.169,0.116,0.079,0.608,0.925
2018-10-03,CTD5,4179450,700268,0.01241301,0.019486811,0.02326979,0.0036061315,0.0021647622,0.0005776931,0.0005543144,0.00022096102,0.1135,0.6535,-0.088,8.343,0.688,-225.989,0.8,-410.628,0.732,-234.331,0.83,-418.97,0.25,-184.639,0.03,0.018,-5.259,-0.489,-9.555,-1.481,-4.566,-0.507,-8.164,-1.511,-3.598,-4.297,-0.656,0.624,0.645,0.908,0.914,0.034,-0.828,0.237,-5.346,5.311,2.549,8.847,-0.472,0.594,6.342,10.564,0.092,0.044,0.54,0.946
2018-10-03,CTD6,4176009,695829,0.008669053,0.013949239,0.01959829,0.0042423722,0.0026645756,0.000716069,0.0006916181,0.0002759497,1.0715,1.4125,-0.168,20.664,0.534,-164.029,0.679,-303.606,0.644,-184.692,0.761,-324.269,0.228,-139.577,0.088,0.055,-3.215,-0.437,-5.95,-1.288,-2.576,-0.492,-4.523,-1.376,-1.947,-2.735,-0.818,0.436,0.473,0.924,0.931,0.047,-0.88,0.084,-4.067,3.152,0.615,5.019,-0.187,0.777,4.429,7.051,0.168,0.025,0.542,0.934
2018-10-03,CTD7,4176724,690397,0.006379034,0.009830499,0.011481731,0.0022209443,0.0013433973,0.00036155037,0.0003464689,0.00013815622,0.322,0.5955,-0.077,14.629,0.631,-348.535,0.76,-642.657,0.676,-363.164,0.791,-657.287,0.246,-294.122,0.032,0.02,-4.002,-0.468,-7.379,-1.427,-3.57,-0.488,-6.461,-1.46,-2.891,-3.377,-0.463,0.593,0.619,0.829,0.841,0.041,-0.797,0.251,-4.121,4.309,2.148,7.124,-0.485,0.563,5.033,8.321,0.109,0.057,0.565,0.936
2018-10-03,CTD8,4174178,693048,0.0131121315,0.022188725,0.038611867,0.009797254,0.006302901,0.0016751864,0.0016262049,0.0006390968,1.3864999999999998,2.029,-0.27,19.169,0.387,-57.001,0.558,-113.589,0.595,-76.171,0.719,-132.758,0.217,-56.588,0.188,0.121,-2.201,-0.359,-4.386,-1.113,-1.69,-0.48,-2.946,-1.301,-1.256,-2.185,-1.02,0.276,0.328,1.011,1.01,0.057,-0.98,-0.069,-3.861,2.102,-0.421,3.267,0.186,1.097,3.657,5.685,0.278,-0.03,0.526,0.928
2018-10-03,CTD9,4171106,693183,0.014012978,0.02226127,0.042012874,0.01738245,0.012356883,0.00351979,0.0034370145,0.0013319298,0.0,4.133,-0.307,21.119,0.123,-12.608,0.286,-36.005,0.415,-33.727,0.545,-57.124,0.169,-23.397,0.367,0.261,-0.53,-0.156,-1.513,-0.626,-0.751,-0.417,-1.272,-0.993,-0.521,-0.983,-0.664,0.09,0.167,0.711,0.748,0.078,-0.877,-0.181,-2.119,0.987,-0.615,1.388,0.481,1.176,1.862,2.619,0.487,-0.141,0.617,0.915
2018-10-03,CTD10,4170388,695646,0.006925965,0.011222986,0.017083481,0.004364703,0.002799523,0.00075888855,0.00073498866,0.00029302976,1.0905,6.0985,-0.207,30.567,0.44,-140.008,0.601,-268.101,0.593,-170.575,0.718,-298.668,0.218,-128.093,0.133,0.086,-2.392,-0.392,-4.58,-1.17,-1.914,-0.478,-3.352,-1.304,-1.438,-2.188,-0.818,0.345,0.393,0.907,0.916,0.055,-0.902,0.016,-3.531,2.407,0.095,3.753,-0.037,0.881,3.665,5.713,0.225,0.006,0.551,0.927
2018-10-03,CTD11,4169609,700351,0.005677256,0.009453547,0.014382573,0.003467352,0.00219656,0.0005966759,0.0005785808,0.0002318393,0.6685,1.1015,-0.207,36.252,0.463,-182.624,0.623,-349.477,0.611,-218.876,0.735,-385.729,0.224,-166.853,0.126,0.08,-2.627,-0.401,-5.026,-1.212,-2.069,-0.481,-3.647,-1.337,-1.577,-2.4,-0.87,0.361,0.407,0.937,0.943,0.053,-0.921,0.024,-3.821,2.574,0.156,4.063,-0.057,0.888,3.916,6.181,0.214,0.009,0.542,0.929
2018-10-03,CTD12,4173438,695414,0.011057371,0.018553799,0.028903725,0.0061218143,0.0038248864,0.0010135198,0.0009815268,0.00038996132,1.2735,2.6895,-0.218,19.3,0.504,-109.453,0.658,-207.548,0.65,-128.753,0.766,-226.848,0.231,-98.095,0.118,0.074,-3.164,-0.419,-5.999,-1.271,-2.389,-0.492,-4.209,-1.389,-1.82,-2.835,-1.041,0.38,0.421,1.018,1.016,0.048,-0.959,0.017,-4.526,2.898,0.129,4.639,-0.043,0.933,4.515,7.227,0.198,0.006,0.52,0.934
2018-11-07,CTD1,4187246,695025,0.004037499,0.006626165,0.011529074,0.0032720773,0.0020698458,0.0005688967,0.00055340235,0.00022228002,0.685,111.6385,-0.27,64.18,0.339,-154.699,0.524,-332.211,0.558,-218.879,0.696,-396.391,0.225,-177.512,0.21,0.133,-1.784,-0.32,-3.83,-1.087,-1.45,-0.453,-2.627,-1.297,-1.176,-2.047,-0.918,0.247,0.308,0.95,0.956,0.066,-1.006,-0.058,-3.545,1.846,-0.322,2.917,0.159,1.107,3.211,5.076,0.314,-0.029,0.545,0.919
2018-11-07,CTD2,4181518,693105,0.007961441,0.012344126,0.013970571,0.0023389698,0.0014055314,0.0003688465,0.0003499494,0.0001382711,0.5475,0.932,-0.062,9.431,0.681,-346.528,0.796,-630.464,0.713,-355.96,0.817,-639.896,0.249,-283.936,0.022,0.013,-4.841,-0.487,-8.808,-1.475,-4.394,-0.5,-7.899,-1.497,-3.505,-3.967,-0.434,0.651,0.671,0.846,0.856,0.035,-0.781,0.283,-4.662,5.177,2.81,8.615,-0.532,0.531,5.859,9.75,0.089,0.054,0.558,0.943
2018-11-07,CTD3,4181698,695238,0.007199968,0.0111536225,0.013022544,0.0025427649,0.0015455866,0.00041269246,0.00039545234,0.00015724334,0.954,0.702,-0.077,12.867,0.629,-303.616,0.757,-557.347,0.673,-316.483,0.788,-570.214,0.244,-253.731,0.033,0.02,-3.954,-0.469,-7.258,-1.417,-3.53,-0.489,-6.36,-1.45,-2.83,-3.304,-0.457,0.591,0.617,0.825,0.838,0.041,-0.789,0.249,-4.039,4.268,2.095,7.021,-0.478,0.56,4.983,8.198,0.109,0.057,0.567,0.936
2018-11-07,CTD4,4180266,698264,0.0059505636,0.008858545,0.009481879,0.0020235511,0.0012239771,0.0003269955,0.00031318134,0.00012442292,1.515,0.739,-0.034,7.421,0.628,-381.295,0.757,-704.123,0.648,-388.716,0.771,-711.544,0.246,-322.828,0.015,0.009,-3.615,-0.467,-6.676,-1.425,-3.443,-0.476,-6.303,-1.44,-2.86,-3.061,-0.192,0.638,0.664,0.74,0.759,0.044,-0.719,0.329,-3.369,4.249,2.552,7.024,-0.583,0.465,4.548,7.518,0.099,0.075,0.593,0.931
2018-11-07,CTD5,4179450,700268,0.014668078,0.02223893,0.024040874,0.0034361903,0.002012704,0.00052844785,0.0005041155,0.00020031945,0.6585,0.6915,-0.039,3.37,0.732,-246.054,0.834,-451.878,0.75,-249.424,0.845,-455.248,0.261,-205.824,0.012,0.007,-5.915,-0.495,-10.864,-1.553,-5.547,-0.502,-10.124,-1.564,-4.577,-4.948,-0.331,0.722,0.736,0.85,0.858,0.031,-0.782,0.339,-5.473,6.388,4.053,10.906,-0.626,0.495,6.906,11.79,0.071,0.052,0.555,0.948
2018-11-07,CTD6,4176009,695829,0.00977445,0.016197918,0.022878362,0.004289708,0.0026328433,0.0006977037,0.0006696618,0.00026590962,1.745,1.3715,-0.171,18.027,0.581,-171.38,0.72,-318.081,0.684,-189.407,0.794,-336.108,0.239,-146.701,0.077,0.047,-3.921,-0.451,-7.277,-1.364,-3.068,-0.499,-5.444,-1.442,-2.376,-3.356,-0.965,0.467,0.499,0.987,0.988,0.042,-0.921,0.094,-4.914,3.661,0.819,5.965,-0.217,0.799,5.171,8.425,0.15,0.025,0.524,0.939
2018-11-07,CTD7,4176724,690397,0.0048553385,0.0076332856,0.009515084,0.0021222476,0.0012931258,0.0003458082,0.00033212666,0.00013221253,0.5185,1.0375,-0.11,25.909,0.565,-340.193,0.71,-642.315,0.635,-366.102,0.761,-668.224,0.243,-302.121,0.055,0.034,-3.237,-0.44,-6.112,-1.363,-2.795,-0.473,-5.101,-1.418,-2.306,-2.875,-0.551,0.51,0.545,0.828,0.843,0.048,-0.839,0.193,-3.761,3.461,1.419,5.68,-0.395,0.637,4.314,7.08,0.142,0.054,0.569,0.929
2018-11-07,CTD8,4174178,693048,0.014679764,0.024378572,0.038209423,0.007704209,0.00479112,0.0012513162,0.0012064823,0.00047523086,1.236,1.9955,-0.221,14.848,0.52,-88.78,0.672,-167.7,0.664,-103.628,0.777,-182.548,0.233,-78.92,0.114,0.071,-3.392,-0.425,-6.408,-1.292,-2.526,-0.496,-4.45,-1.406,-1.924,-3.015,-1.107,0.388,0.427,1.046,1.042,0.047,-0.97,0.016,-4.811,3.039,0.129,4.887,-0.041,0.945,4.763,7.659,0.191,0.005,0.513,0.937
2018-11-07,CTD9,4171106,693183,0.012378646,0.02094714,0.039375108,0.015157614,0.010534646,0.0029396764,0.0028591258,0.0011088491,0.118,8.541,-0.305,22.342,0.16,-18.234,0.331,-47.186,0.444,-40.577,0.578,-69.528,0.18,-28.951,0.339,0.235,-0.718,-0.192,-1.858,-0.715,-0.85,-0.427,-1.456,-1.054,-0.606,-1.14,-0.717,0.116,0.191,0.769,0.799,0.077,-0.907,-0.163,-2.356,1.114,-0.609,1.603,0.441,1.185,2.095,3.014,0.456,-0.118,0.599,0.915
2018-11-07,CTD10,4170388,695646,0.005883347,0.009136468,0.011724034,0.002791413,0.0017139739,0.00045872986,0.00044158896,0.00017533587,1.1095000000000002,1.3105,-0.124,24.157,0.532,-248.79,0.684,-473.988,0.615,-272.947,0.745,-498.145,0.239,-225.198,0.067,0.041,-2.917,-0.426,-5.557,-1.323,-2.494,-0.468,-4.551,-1.391,-2.058,-2.64,-0.574,0.472,0.511,0.823,0.839,0.052,-0.849,0.165,-3.567,3.127,1.131,5.092,-0.345,0.669,4.012,6.535,0.159,0.05,0.572,0.926
2018-11-07,CTD11,4169609,700351,0.004504032,0.007642652,0.01305945,0.0035440477,0.0022346776,0.0006100998,0.00059307594,0.00023722865,0.8415,0.997,-0.262,54.272,0.366,-151.319,0.548,-316.647,0.573,-205.59,0.708,-370.919,0.227,-165.329,0.192,0.121,-1.976,-0.338,-4.135,-1.122,-1.571,-0.459,-2.835,-1.315,-1.264,-2.159,-0.937,0.268,0.326,0.963,0.968,0.063,-1.001,-0.045,-3.688,1.985,-0.265,3.149,0.123,1.078,3.393,5.38,0.293,-0.021,0.54,0.921
2018-11-07,CTD12,4173438,695414,0.008156537,0.013185268,0.016495451,0.0026681623,0.001610728,0.00042870792,0.0004116182,0.00016412171,1.1615,0.9765,-0.112,15.219,0.663,-298.948,0.782,-544.995,0.722,-314.167,0.822,-560.215,0.247,-246.047,0.041,0.025,-4.931,-0.482,-8.99,-1.454,-4.142,-0.506,-7.387,-1.495,-3.244,-4.059,-0.774,0.581,0.604,0.935,0.939,0.036,-0.857,0.196,-5.299,4.844,2.004,8.024,-0.405,0.647,6.06,10.039,0.105,0.04,0.534,0.945
2019-03-12,CTD1,4187246,695025,0.005010774,0.008209738,0.015108044,0.00536342,0.0035661862,0.0010163948,0.0009982416,0.00040302615,0.2465,0.8174999999999999,-0.296,55.617,0.21,-64.642,0.394,-158.605,0.476,-120.258,0.618,-214.222,0.201,-93.963,0.298,0.198,-0.977,-0.231,-2.396,-0.851,-0.987,-0.429,-1.759,-1.149,-0.771,-1.42,-0.773,0.152,0.227,0.828,0.85,0.077,-0.961,-0.122,-2.706,1.295,-0.515,1.947,0.336,1.175,2.382,3.583,0.417,-0.079,0.582,0.912
2019-03-12,CTD2,4181518,693105,0.010615357,0.016372485,0.01731532,0.0025735176,0.0015002352,0.00040062997,0.00038335114,0.00015244471,0.6085,1.5505,-0.028,3.326,0.728,-327.495,0.832,-605.484,0.741,-330.821,0.841,-608.81,0.263,-277.989,0.009,0.005,-5.671,-0.491,-10.484,-1.558,-5.416,-0.496,-9.968,-1.567,-4.551,-4.813,-0.231,0.733,0.748,0.825,0.835,0.032,-0.77,0.363,-5.18,6.275,4.185,10.765,-0.658,0.475,6.637,11.385,0.071,0.057,0.562,0.946
2019-03-12,CTD3,4181698,695238,0.0107038235,0.01641297,0.019183418,0.0036224516,0.0021990254,0.0005937878,0.00057076436,0.0002278306,0.5740000000000001,1.1135,-0.078,8.799,0.638,-215.129,0.764,-393.819,0.682,-223.928,0.794,-402.619,0.245,-178.691,0.032,0.019,-4.127,-0.473,-7.555,-1.427,-3.675,-0.492,-6.608,-1.458,-2.933,-3.428,-0.476,0.598,0.623,0.836,0.848,0.04,-0.792,0.249,-4.193,4.416,2.168,7.275,-0.479,0.562,5.162,8.503,0.106,0.055,0.563,0.938
2019-03-12,CTD4,4180266,698264,0.0057510682,0.008461248,0.009267381,0.0021215293,0.0012917201,0.00035028608,0.00033598472,0.000134144,0.3785,0.7515000000000001,-0.045,10.281,0.599,-353.172,0.735,-655.976,0.627,-363.453,0.755,-666.256,0.243,-302.803,0.022,0.013,-3.273,-0.456,-6.079,-1.392,-3.075,-0.469,-5.637,-1.413,-2.562,-2.806,-0.236,0.6,0.63,0.733,0.754,0.047,-0.729,0.304,-3.186,3.849,2.182,6.321,-0.547,0.486,4.216,6.924,0.111,0.076,0.597,0.927
2019-03-12,CTD5,4179450,700268,0.01647856,0.02641077,0.032123245,0.004218896,0.0025021257,0.0006626636,0.0006367268,0.00025373738,0.2215,0.6699999999999999,-0.098,6.733,0.725,-199.165,0.827,-361.797,0.768,-205.899,0.855,-368.53,0.255,-162.631,0.028,0.017,-6.398,-0.498,-11.622,-1.526,-5.438,-0.515,-9.733,-1.555,-4.295,-5.224,-0.85,0.641,0.658,0.965,0.967,0.029,-0.864,0.229,-6.578,6.182,2.941,10.424,-0.47,0.623,7.519,12.679,0.082,0.037,0.523,0.953
2019-03-12,CTD6,4176009,695829,0.010636657,0.016512256,0.017373709,0.0026736804,0.0016030188,0.0004297309,0.000411952,0.0001647437,0.387,0.865,-0.025,3.003,0.721,-313.455,0.823,-563.262,0.733,-316.458,0.831,-566.265,0.25,-249.807,0.008,0.005,-5.446,-0.502,-9.786,-1.506,-5.225,-0.507,-9.35,-1.514,-4.125,-4.34,-0.201,0.729,0.744,0.811,0.822,0.032,-0.717,0.351,-4.662,6.084,3.803,10.147,-0.616,0.453,6.401,10.676,0.07,0.057,0.566,0.947
2019-03-12,CTD7,4176724,690397,0.006554751,0.009949144,0.011598606,0.0025957252,0.001590062,0.00043058535,0.00041379308,0.00016536818,0.3205,1.625,-0.077,14.294,0.586,-284.738,0.724,-528.395,0.634,-299.032,0.759,-542.689,0.24,-243.658,0.037,0.023,-3.303,-0.453,-6.129,-1.372,-2.975,-0.475,-5.399,-1.409,-2.424,-2.826,-0.394,0.558,0.589,0.78,0.798,0.047,-0.775,0.245,-3.462,3.696,1.789,6.033,-0.467,0.553,4.309,7.034,0.124,0.064,0.582,0.929
2019-03-12,CTD8,4174178,693048,0.0073806182,0.011292717,0.013121179,0.0027380097,0.0016856488,0.00045581063,0.00043818654,0.00017489283,0.326,0.8979999999999999,-0.075,12.34,0.61,-276.676,0.74,-504.691,0.655,-289.016,0.772,-517.031,0.238,-228.015,0.034,0.021,-3.63,-0.466,-6.622,-1.382,-3.264,-0.487,-5.839,-1.416,-2.575,-2.992,-0.413,0.578,0.606,0.8,0.815,0.043,-0.764,0.245,-3.66,3.996,1.907,6.491,-0.462,0.546,4.643,7.542,0.114,0.059,0.575,0.934
2019-03-12,CTD9,4171106,693183,0.01891607,0.028337909,0.051029056,0.025506077,0.018691124,0.005351237,0.0052074096,0.0019991554,0.196,0.386,-0.286,15.692,0.053,-3.918,0.205,-18.213,0.333,-19.61,0.464,-33.905,0.154,-14.295,0.4,0.293,-0.2,-0.073,-0.929,-0.465,-0.556,-0.367,-0.961,-0.865,-0.405,-0.729,-0.513,0.041,0.126,0.543,0.601,0.086,-0.809,-0.177,-1.619,0.745,-0.485,1.016,0.436,1.068,1.341,1.83,0.534,-0.16,0.678,0.911
2019-03-12,CTD10,4170388,695646,0.0051982948,0.008234825,0.011011492,0.0027789194,0.0017408642,0.00047514567,0.00045865198,0.00018351446,0.3964999999999999,0.8,-0.144,30.621,0.495,-238.417,0.651,-452.992,0.597,-269.038,0.727,-483.613,0.23,-214.575,0.085,0.053,-2.625,-0.415,-4.988,-1.259,-2.215,-0.468,-3.982,-1.344,-1.767,-2.363,-0.614,0.428,0.471,0.825,0.842,0.054,-0.848,0.121,-3.362,2.805,0.768,4.478,-0.259,0.711,3.751,5.988,0.179,0.041,0.572,0.925
2019-03-12,CTD11,4169609,700351,0.0049294066,0.008169745,0.012694749,0.003470966,0.0022171931,0.0006073903,0.0005884458,0.00023632168,0.2435,0.7545,-0.217,43.63,0.404,-165.701,0.573,-328.618,0.571,-209.332,0.703,-372.248,0.22,-162.916,0.151,0.097,-2.104,-0.367,-4.172,-1.141,-1.71,-0.464,-3.041,-1.292,-1.331,-2.068,-0.796,0.315,0.368,0.888,0.9,0.06,-0.922,0.005,-3.372,2.179,0.027,3.411,-0.012,0.915,3.386,5.301,0.25,0.002,0.558,0.922
2019-03-12,CTD12,4173438,695414,0.012859355,0.020882834,0.027421579,0.0044625574,0.002701739,0.0007175242,0.0006904746,0.00027524526,0.393,1.118,-0.135,11.419,0.648,-176.201,0.771,-322.246,0.72,-187.619,0.821,-333.664,0.246,-146.045,0.051,0.031,-4.832,-0.476,-8.836,-1.438,-3.918,-0.507,-6.968,-1.489,-3.05,-4.005,-0.913,0.545,0.57,0.973,0.975,0.036,-0.89,0.156,-5.47,4.581,1.585,7.567,-0.339,0.708,6.015,9.936,0.115,0.033,0.525,0.945
2019-06-25,CTD1,4187246,695025,0.005374388,0.0096636005,0.019853229,0.0076354635,0.005409361,0.0016189031,0.0016184339,0.0006578745,1.549,1.136,-0.345,53.111,0.117,-27.487,0.282,-81.384,0.444,-80.598,0.572,-134.495,0.171,-53.897,0.406,0.287,-0.546,-0.149,-1.616,-0.621,-0.779,-0.436,-1.3,-1.027,-0.521,-1.07,-0.781,0.08,0.155,0.811,0.835,0.075,-0.925,-0.222,-2.405,0.993,-0.814,1.402,0.643,1.346,2.04,2.88,0.518,-0.175,0.586,0.919
2019-06-25,CTD2,4181518,693105,0.005344643,0.009689785,0.018981667,0.0064960886,0.0044721123,0.0013050538,0.0012945678,0.00052329345,2.9465000000000003,1.5975,-0.324,50.519,0.197,-50.737,0.368,-120.407,0.49,-101.256,0.619,-170.926,0.185,-69.669,0.328,0.226,-0.963,-0.227,-2.286,-0.782,-0.981,-0.453,-1.656,-1.11,-0.675,-1.322,-0.847,0.136,0.205,0.882,0.896,0.071,-0.942,-0.178,-2.753,1.256,-0.755,1.824,0.506,1.271,2.46,3.574,0.435,-0.119,0.565,0.921
2019-06-25,CTD3,4181698,695238,0.0052856295,0.009328924,0.01812644,0.0063504064,0.004319212,0.0012035328,0.0011898474,0.00048527113,3.5545,1.4635,-0.32,52.025,0.19,-50.277,0.367,-124.33,0.481,-102.302,0.615,-176.356,0.19,-74.053,0.33,0.225,-0.911,-0.217,-2.254,-0.79,-0.954,-0.442,-1.645,-1.12,-0.691,-1.342,-0.825,0.133,0.205,0.863,0.881,0.074,-0.956,-0.165,-2.728,1.231,-0.695,1.81,0.473,1.263,2.391,3.516,0.442,-0.113,0.571,0.917
2019-06-25,CTD4,4180266,698264,0.004999952,0.0085492525,0.016952971,0.0062797475,0.0044135954,0.0012822764,0.0012757555,0.00051809754,3.916,1.3725,-0.33,57.983,0.153,-42.273,0.319,-109.603,0.459,-100.255,0.587,-167.586,0.175,-67.331,0.364,0.256,-0.717,-0.187,-1.858,-0.688,-0.857,-0.442,-1.433,-1.052,-0.576,-1.141,-0.786,0.106,0.178,0.823,0.846,0.073,-0.919,-0.199,-2.48,1.101,-0.763,1.567,0.56,1.28,2.183,3.107,0.474,-0.146,0.581,0.92
2019-06-25,CTD5,4179450,700268,0.012187555,0.022233348,0.03133132,0.0059391176,0.003665441,0.00097330066,0.0009575535,0.00038537112,0.3,0.925,-0.17,13.061,0.578,-123.398,0.717,-227.841,0.681,-136.458,0.791,-240.902,0.237,-104.443,0.078,0.048,-3.866,-0.452,-7.139,-1.353,-3.034,-0.5,-5.356,-1.431,-2.322,-3.272,-0.947,0.466,0.498,0.98,0.982,0.042,-0.911,0.092,-4.804,3.627,0.79,5.876,-0.211,0.792,5.111,8.281,0.15,0.025,0.526,0.939
2019-06-25,CTD6,4176009,695829,0.0055153263,0.009672321,0.018935809,0.007219675,0.0051528635,0.0014812476,0.001467574,0.000591202,3.9155,1.5485,-0.324,50.578,0.145,-35.123,0.305,-90.679,0.448,-85.7,0.572,-141.257,0.167,-55.556,0.365,0.261,-0.665,-0.181,-1.717,-0.655,-0.829,-0.442,-1.366,-1.02,-0.537,-1.052,-0.749,0.102,0.173,0.79,0.816,0.072,-0.89,-0.203,-2.335,1.068,-0.746,1.496,0.557,1.244,2.09,2.928,0.474,-0.151,0.59,0.921
2019-06-25,CTD7,4176724,690397,0.0058419267,0.010508199,0.01917184,0.0059350706,0.004030758,0.0011463503,0.0011333175,0.00045918502,2.112,2.0515,-0.292,43.004,0.278,-73.326,0.446,-152.929,0.527,-116.33,0.653,-195.932,0.191,-79.602,0.255,0.173,-1.406,-0.296,-2.932,-0.908,-1.222,-0.469,-2.059,-1.163,-0.836,-1.526,-0.869,0.197,0.258,0.91,0.921,0.064,-0.924,-0.131,-2.986,1.56,-0.623,2.297,0.352,1.145,2.847,4.192,0.355,-0.074,0.554,0.924
2019-06-25,CTD8,4174178,693048,0.0056406897,0.010057006,0.019900966,0.00705005,0.004975332,0.0014469757,0.0014371366,0.0005805861,2.358,1.4695,-0.329,49.184,0.176,-42.41,0.338,-101.558,0.477,-91.594,0.6,-150.743,0.173,-59.149,0.347,0.245,-0.844,-0.211,-2.021,-0.716,-0.921,-0.456,-1.516,-1.063,-0.595,-1.177,-0.819,0.121,0.189,0.855,0.872,0.069,-0.912,-0.2,-2.573,1.177,-0.801,1.667,0.562,1.273,2.328,3.299,0.451,-0.14,0.571,0.923
2019-06-25,CTD9,4171106,693183,0.011618183,0.019846357,0.041268766,0.018813247,0.014367347,0.004398403,0.0043591806,0.0017030316,0.774,1.63,-0.351,26.156,0.027,-2.767,0.16,-19.215,0.374,-28.923,0.484,-45.371,0.134,-16.448,0.492,0.376,-0.114,-0.04,-0.793,-0.362,-0.574,-0.416,-0.9,-0.854,-0.326,-0.679,-0.646,0.019,0.091,0.656,0.696,0.073,-0.829,-0.283,-1.817,0.707,-0.812,0.925,0.77,1.316,1.47,1.924,0.6,-0.268,0.633,0.926
2019-06-25,CTD10,4170388,695646,0.006334341,0.011500758,0.02297908,0.0077477694,0.005347556,0.0015252894,0.0015119101,0.0006102056,2.4215,1.328,-0.333,43.433,0.195,-42.119,0.365,-100.051,0.496,-85.552,0.622,-143.483,0.183,-57.932,0.337,0.232,-0.968,-0.225,-2.299,-0.775,-0.984,-0.457,-1.65,-1.112,-0.666,-1.331,-0.877,0.132,0.2,0.904,0.916,0.07,-0.948,-0.19,-2.813,1.252,-0.815,1.813,0.549,1.308,2.501,3.623,0.441,-0.128,0.558,0.922
2019-06-25,CTD11,4169609,700351,0.0042656083,0.007060328,0.014704562,0.0074101747,0.0055825976,0.0016983249,0.0016983515,0.0006851611,2.5335,1.6625,-0.351,73.63,-0.024,6.687,0.117,-37.492,0.33,-66.943,0.45,-111.122,0.141,-44.178,0.546,0.411,0.098,0.037,-0.551,-0.278,-0.473,-0.374,-0.785,-0.823,-0.312,-0.65,-0.588,-0.017,0.067,0.577,0.63,0.084,-0.847,-0.273,-1.681,0.573,-0.72,0.761,0.755,1.329,1.194,1.584,0.67,-0.287,0.665,0.917
2019-06-25,CTD12,4173438,695414,0.0054679555,0.009704358,0.019557053,0.0065180897,0.004554565,0.0013426098,0.0013324317,0.00053805485,2.857,1.3955,-0.337,51.914,0.196,-50.373,0.361,-116.513,0.5,-102.287,0.622,-168.427,0.177,-66.141,0.338,0.236,-0.985,-0.229,-2.279,-0.759,-0.993,-0.466,-1.634,-1.098,-0.642,-1.294,-0.89,0.132,0.197,0.914,0.925,0.067,-0.935,-0.203,-2.805,1.256,-0.87,1.797,0.584,1.317,2.531,3.622,0.439,-0.136,0.554,0.925
2019-07-10,CTD1,4187246,695025,0.006661509,0.011272756,0.020401971,0.0069373897,0.0046996363,0.0013319296,0.0013141726,0.0005270031,0.925,0.993,-0.288,39.695,0.238,-55.437,0.412,-124.073,0.492,-95.132,0.626,-163.768,0.192,-68.636,0.275,0.187,-1.131,-0.261,-2.531,-0.861,-1.072,-0.447,-1.846,-1.136,-0.774,-1.4,-0.784,0.173,0.24,0.843,0.862,0.071,-0.924,-0.125,-2.716,1.395,-0.542,2.059,0.334,1.132,2.524,3.726,0.385,-0.077,0.575,0.918
