Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD1,4187246,695025,0.010624481,0.016557535,0.032384552,0.016780281,0.012566763,0.0037257508,0.0036818709,0.0014473192,0.010575526,0.016691737,0.0324639,0.016380625,0.013099749,0.0036055562,0.4224612,0.0,11.46,-0.323,29.517,-0.007,0.802,0.137,-19.18,0.317,-28.715,0.441,-48.696,0.144,-19.981,0.495,0.371,0.026,0.01,-0.621,-0.322,-0.475,-0.361,-0.806,-0.817,-0.331,-0.647,-0.539,-0.005,0.081,0.536,0.594,0.086,-0.824,-0.238,-1.59,0.599,-0.612,0.799,0.621,1.207,1.171,1.564,0.625,-0.241,0.681,0.914,-0.321,29.106,0.009,-1.138,0.121,-16.427,0.329,-30.244,0.425,-45.534,0.111,-15.29,0.477,0.381,-0.037,-0.015,-0.533,-0.269,-0.505,-0.396,-0.76,-0.746,-0.255,-0.496,-0.535,0.007,0.074,0.54,0.586,0.067,-0.736,-0.286,-1.459,0.615,-0.708,0.77,0.694,1.145,1.197,1.497,0.578,-0.28,0.673,0.933
2016-08-09,CTD2,4181518,693105,0.007923393,0.011770556,0.021903703,0.012113725,0.009040595,0.0027737764,0.002740579,0.0010888296,0.007922596,0.01181726,0.02193412,0.011918128,0.009454949,0.002680846,0.3272892,0.0,,-0.301,39.303,-0.014,2.407,0.131,-25.654,0.288,-36.897,0.416,-64.958,0.145,-28.061,0.476,0.355,0.053,0.022,-0.562,-0.311,-0.434,-0.334,-0.765,-0.787,-0.33,-0.615,-0.479,-0.011,0.08,0.47,0.539,0.091,-0.803,-0.209,-1.451,0.559,-0.506,0.749,0.521,1.115,1.04,1.394,0.616,-0.215,0.709,0.91,-0.3,39.031,-0.004,0.716,0.111,-21.143,0.296,-38.315,0.398,-60.174,0.115,-21.859,0.465,0.369,0.016,0.007,-0.464,-0.252,-0.453,-0.362,-0.711,-0.717,-0.258,-0.479,-0.473,-0.003,0.07,0.471,0.526,0.073,-0.722,-0.255,-1.328,0.56,-0.591,0.706,0.596,1.063,1.04,1.311,0.577,-0.257,0.703,0.927
2016-08-09,CTD3,4181698,695238,0.007143528,0.010799487,0.020426381,0.011342302,0.008600693,0.0026381165,0.0026212204,0.0010468804,0.0071542272,0.010834939,0.020462053,0.011137918,0.009016513,0.0025608656,0.352541,0.0,,-0.308,43.641,-0.025,4.431,0.113,-23.673,0.286,-39.209,0.407,-67.313,0.137,-28.104,0.495,0.375,0.091,0.038,-0.484,-0.269,-0.423,-0.337,-0.727,-0.763,-0.304,-0.574,-0.483,-0.019,0.069,0.468,0.534,0.088,-0.79,-0.23,-1.423,0.531,-0.545,0.7,0.573,1.133,1.005,1.325,0.629,-0.241,0.709,0.914,-0.308,43.423,-0.014,2.511,0.092,-18.614,0.295,-40.912,0.388,-62.037,0.105,-21.124,0.484,0.392,0.051,0.023,-0.381,-0.207,-0.443,-0.369,-0.672,-0.691,-0.229,-0.432,-0.478,-0.01,0.058,0.47,0.521,0.068,-0.706,-0.28,-1.297,0.532,-0.635,0.657,0.653,1.079,1.005,1.241,0.587,-0.288,0.702,0.933
2016-08-09,CTD4,4180266,698264,0.00834835,0.011493996,0.022479063,0.013876248,0.010844637,0.003242291,0.0032637531,0.0012924316,0.00837807,0.0115588615,0.022699209,0.013579969,0.011277797,0.0031661226,0.4400254,0.0,,-0.323,42.516,-0.094,14.936,0.029,-5.21,0.237,-27.58,0.349,-47.726,0.123,-20.146,0.59,0.461,0.336,0.162,-0.117,-0.072,-0.317,-0.299,-0.549,-0.662,-0.232,-0.453,-0.444,-0.071,0.018,0.385,0.459,0.089,-0.768,-0.27,-1.245,0.346,-0.56,0.443,0.676,1.174,0.676,0.866,0.725,-0.326,0.747,0.917,-0.325,42.459,-0.08,12.876,0.012,-2.156,0.251,-29.583,0.336,-44.615,0.093,-15.032,0.577,0.479,0.292,0.145,-0.049,-0.029,-0.342,-0.334,-0.516,-0.606,-0.174,-0.341,-0.448,-0.059,0.008,0.399,0.454,0.067,-0.695,-0.321,-1.162,0.354,-0.647,0.427,0.76,1.133,0.696,0.838,0.678,-0.377,0.734,0.937
2016-08-09,CTD6,4176009,695829,0.00824704,0.012276086,0.021916643,0.010758338,0.00773042,0.0022531194,0.0022172334,0.0008805404,0.008248172,0.012326574,0.021927327,0.010634988,0.008124707,0.0021751877,0.26838607,0.0,,-0.282,35.832,0.066,-11.492,0.227,-47.9,0.341,-47.324,0.479,-83.732,0.164,-36.408,0.385,0.277,-0.252,-0.089,-1.05,-0.515,-0.581,-0.366,-1.028,-0.901,-0.447,-0.798,-0.521,0.051,0.139,0.558,0.616,0.089,-0.832,-0.158,-1.694,0.788,-0.449,1.097,0.394,1.067,1.407,1.959,0.524,-0.139,0.674,0.907,-0.28,35.52,0.074,-12.904,0.205,-41.956,0.347,-48.424,0.459,-77.476,0.134,-29.052,0.378,0.289,-0.283,-0.105,-0.92,-0.446,-0.597,-0.393,-0.955,-0.824,-0.358,-0.637,-0.512,0.056,0.129,0.552,0.601,0.073,-0.747,-0.202,-1.54,0.789,-0.545,1.032,0.47,1.015,1.403,1.836,0.492,-0.174,0.67,0.923
2016-08-09,CTD7,4176724,690397,0.009413645,0.014200934,0.027014345,0.01507428,0.011553612,0.0035371203,0.003520081,0.0013884287,0.009389851,0.014280778,0.027051032,0.014755674,0.012062613,0.0034298815,0.38718495,0.0,,-0.311,33.401,-0.03,4.08,0.103,-16.135,0.284,-29.321,0.401,-49.536,0.132,-20.215,0.503,0.386,0.11,0.047,-0.436,-0.243,-0.416,-0.339,-0.703,-0.747,-0.287,-0.546,-0.481,-0.023,0.063,0.464,0.528,0.085,-0.779,-0.241,-1.396,0.514,-0.563,0.671,0.598,1.136,0.979,1.277,0.634,-0.256,0.71,0.916,-0.309,33.057,-0.016,2.254,0.084,-12.877,0.294,-30.803,0.383,-45.934,0.1,-15.13,0.488,0.399,0.061,0.027,-0.348,-0.19,-0.44,-0.372,-0.656,-0.678,-0.216,-0.409,-0.476,-0.012,0.053,0.467,0.516,0.065,-0.695,-0.29,-1.275,0.522,-0.649,0.638,0.671,1.077,0.989,1.209,0.587,-0.299,0.703,0.936
2016-08-09,CTD8,4174178,693048,0.0100416485,0.016055742,0.029348467,0.0135051105,0.009702014,0.0027962578,0.002748763,0.0010838717,0.009984354,0.016188301,0.029362286,0.013286205,0.010184162,0.0026986462,0.33476385,0.0,,-0.293,28.21,0.086,-11.763,0.247,-40.788,0.37,-39.973,0.503,-68.998,0.164,-29.025,0.381,0.274,-0.345,-0.114,-1.197,-0.551,-0.642,-0.388,-1.108,-0.932,-0.466,-0.852,-0.573,0.065,0.148,0.615,0.665,0.084,-0.845,-0.171,-1.836,0.858,-0.518,1.195,0.436,1.11,1.569,2.184,0.511,-0.144,0.651,0.911,-0.289,27.716,0.098,-13.493,0.228,-36.419,0.377,-41.209,0.485,-64.134,0.132,-22.926,0.368,0.282,-0.396,-0.137,-1.069,-0.484,-0.667,-0.42,-1.038,-0.852,-0.371,-0.673,-0.561,0.073,0.141,0.61,0.651,0.068,-0.753,-0.215,-1.665,0.872,-0.62,1.137,0.509,1.047,1.581,2.062,0.474,-0.177,0.647,0.927
2016-08-09,CTD9,4171106,693183,0.012891191,0.01993437,0.03835634,0.02176378,0.016870368,0.0051990086,0.0051388885,0.0019925332,0.012807781,0.020145059,0.038571615,0.021179557,0.01759193,0.0050461353,0.5348472,0.0,,-0.316,24.093,-0.044,4.217,0.083,-9.111,0.276,-19.877,0.389,-33.204,0.127,-13.328,0.524,0.406,0.162,0.071,-0.349,-0.198,-0.396,-0.335,-0.662,-0.723,-0.266,-0.511,-0.477,-0.033,0.051,0.451,0.515,0.084,-0.77,-0.255,-1.358,0.476,-0.581,0.614,0.634,1.149,0.916,1.182,0.652,-0.279,0.715,0.919,-0.314,23.714,-0.025,2.425,0.068,-7.204,0.291,-21.29,0.374,-30.918,0.093,-9.629,0.502,0.417,0.094,0.043,-0.278,-0.153,-0.429,-0.375,-0.623,-0.655,-0.194,-0.371,-0.475,-0.018,0.043,0.461,0.508,0.061,-0.682,-0.308,-1.241,0.495,-0.676,0.596,0.711,1.084,0.948,1.141,0.595,-0.324,0.704,0.94
2016-08-09,CTD10,4170388,695646,0.008112824,0.013049408,0.025872147,0.013400449,0.009960784,0.0030119875,0.0029873487,0.0011901954,0.008086391,0.01311274,0.026012404,0.0131629035,0.010453797,0.002921045,0.42351142,0.0,,-0.329,37.98,-0.013,2.007,0.134,-23.762,0.318,-35.973,0.444,-61.742,0.147,-25.769,0.509,0.378,0.052,0.02,-0.615,-0.318,-0.469,-0.358,-0.806,-0.827,-0.336,-0.667,-0.549,-0.01,0.079,0.542,0.602,0.088,-0.841,-0.239,-1.624,0.589,-0.621,0.792,0.637,1.239,1.167,1.57,0.642,-0.245,0.68,0.912,-0.33,37.819,-0.002,0.291,0.113,-19.397,0.328,-37.528,0.427,-57.216,0.115,-19.688,0.498,0.395,0.008,0.003,-0.505,-0.255,-0.492,-0.392,-0.75,-0.753,-0.258,-0.512,-0.546,-0.001,0.068,0.545,0.592,0.069,-0.755,-0.29,-1.492,0.594,-0.722,0.748,0.725,1.19,1.179,1.484,0.602,-0.291,0.672,0.931
2016-08-09,CTD11,4169609,700351,0.008105557,0.011979025,0.021000816,0.011000672,0.008032962,0.0024041818,0.0023557125,0.0009359669,0.00811757,0.01202314,0.020967184,0.010879009,0.008444171,0.0023064883,0.28463674,0.0,,-0.274,35.862,0.043,-7.424,0.197,-41.008,0.312,-43.286,0.447,-76.87,0.156,-33.584,0.395,0.288,-0.156,-0.06,-0.861,-0.451,-0.519,-0.348,-0.921,-0.846,-0.402,-0.705,-0.474,0.034,0.123,0.5,0.564,0.09,-0.799,-0.16,-1.525,0.706,-0.418,0.967,0.384,1.023,1.238,1.696,0.536,-0.147,0.697,0.907,-0.271,35.479,0.05,-8.747,0.175,-35.252,0.317,-44.227,0.426,-70.731,0.126,-26.505,0.386,0.3,-0.183,-0.074,-0.739,-0.384,-0.532,-0.373,-0.85,-0.769,-0.319,-0.556,-0.463,0.039,0.112,0.493,0.547,0.074,-0.715,-0.203,-1.378,0.702,-0.503,0.905,0.456,0.968,1.225,1.578,0.502,-0.183,0.694,0.924
