Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD1,4187246,695025,0.0054107076,0.014162022,0.03925518,0.019008828,0.016972704,0.0054074237,10.547,-0.47,45.137,-0.146,18.004,-0.09,11.693,0.347,-27.133,0.396,-33.444,0.057,-6.311,0.858,0.766,0.707,0.306,0.459,0.222,-0.384,-0.461,-0.474,-0.636,-0.089,-0.248,-0.697,-0.086,-0.048,0.65,0.672,0.038,-0.759,-0.532,-1.568,0.313,-1.231,0.35,1.652,1.879,0.867,0.971,0.91,-0.714,0.621,0.965
2016-08-09,CTD2,4181518,693105,0.0077155055,0.012348487,0.020635728,0.011002682,0.0101308925,0.0034576727,11.54,-0.251,32.522,0.058,-9.905,0.099,-17.726,0.304,-42.427,0.341,-50.248,0.041,-7.821,0.358,0.329,-0.204,-0.1,-0.366,-0.195,-0.524,-0.43,-0.62,-0.553,-0.097,-0.161,-0.392,0.044,0.07,0.429,0.45,0.026,-0.488,-0.322,-0.915,0.631,-0.657,0.686,0.585,0.75,1.055,1.146,0.4,-0.287,0.708,0.972
2016-08-09,CTD3,4181698,695238,0.013448065,0.018851347,0.028354988,0.01217747,0.011191441,0.0038103536,11.967,-0.201,17.779,0.215,-29.072,0.255,-36.307,0.399,-46.852,0.434,-54.087,0.042,-7.235,0.217,0.199,-0.824,-0.325,-1.029,-0.442,-0.883,-0.524,-1.02,-0.659,-0.136,-0.205,-0.407,0.169,0.189,0.538,0.553,0.021,-0.423,-0.254,-0.986,1.153,-0.644,1.255,0.416,0.585,1.735,1.888,0.251,-0.164,0.657,0.976
2016-08-09,CTD4,4180266,698264,0.0041302927,0.006492031,0.016038617,0.010661883,0.012685243,0.0053100353,8.42,-0.424,91.685,-0.243,60.243,-0.323,75.203,0.201,-31.443,0.117,-16.482,-0.087,14.96,0.978,1.163,0.966,0.764,1.206,0.802,-0.204,-0.399,-0.107,-0.176,0.097,0.24,-0.409,-0.145,-0.232,0.28,0.195,-0.09,-0.436,-0.785,-0.655,-0.182,-0.993,-0.153,1.63,1.281,-0.45,-0.378,0.851,-1.289,0.761,1.076
2016-08-09,CTD6,4176009,695829,0.0071628513,0.013674915,0.024637235,0.009277159,0.007686844,0.0023546845,11.273,-0.286,32.538,0.192,-34.665,0.28,-56.966,0.453,-67.203,0.524,-89.503,0.094,-22.301,0.302,0.25,-0.854,-0.266,-1.403,-0.528,-0.919,-0.517,-1.224,-0.83,-0.305,-0.549,-0.646,0.136,0.177,0.719,0.739,0.042,-0.652,-0.274,-1.731,1.162,-0.877,1.402,0.595,0.973,2.094,2.527,0.366,-0.186,0.599,0.953
2016-08-09,CTD7,4176724,690397,0.017369527,0.025868105,0.04330116,0.019877417,0.018144837,0.005959615,12.67,-0.252,15.564,0.131,-11.651,0.175,-16.454,0.371,-27.214,0.409,-32.018,0.046,-4.804,0.309,0.282,-0.504,-0.211,-0.712,-0.327,-0.704,-0.494,-0.828,-0.636,-0.124,-0.208,-0.458,0.097,0.122,0.532,0.55,0.025,-0.498,-0.315,-1.085,0.882,-0.753,0.967,0.578,0.761,1.477,1.618,0.349,-0.242,0.661,0.973
2016-08-09,CTD8,4174178,693048,0.012749432,0.02235528,0.03988272,0.0155733125,0.013011256,0.003912055,13.84,-0.282,19.659,0.179,-19.48,0.264,-32.124,0.438,-39.139,0.508,-51.783,0.09,-12.644,0.306,0.256,-0.777,-0.253,-1.281,-0.5,-0.875,-0.509,-1.158,-0.806,-0.283,-0.504,-0.613,0.128,0.168,0.687,0.708,0.041,-0.636,-0.275,-1.63,1.109,-0.843,1.328,0.587,0.949,1.979,2.369,0.37,-0.192,0.609,0.954
2016-08-09,CTD9,4171106,693183,0.0034723182,0.0134501215,0.045935716,0.021515785,0.017419849,0.005007605,3.66,-0.547,52.579,-0.231,27.871,-0.129,16.943,0.362,-24.708,0.45,-35.636,0.105,-10.928,1.131,0.916,1.28,0.486,0.778,0.365,-0.332,-0.43,-0.479,-0.767,-0.147,-0.502,-0.834,-0.127,-0.059,0.791,0.816,0.069,-0.942,-0.517,-2.012,0.246,-1.363,0.304,2.18,2.606,0.84,1.037,1.22,-0.827,0.589,0.939
2016-08-09,CTD10,4170388,695646,0.012316268,0.020298984,0.037178066,0.018702812,0.016661331,0.005308367,12.667,-0.294,22.366,0.041,-4.204,0.098,-10.756,0.331,-26.57,0.381,-33.122,0.058,-6.551,0.418,0.373,-0.156,-0.07,-0.4,-0.201,-0.539,-0.443,-0.672,-0.619,-0.133,-0.244,-0.477,0.03,0.065,0.5,0.526,0.036,-0.577,-0.345,-1.146,0.637,-0.77,0.715,0.709,0.941,1.167,1.31,0.473,-0.318,0.679,0.963
2016-08-09,CTD11,4169609,700351,0.0054814043,0.013162714,0.033654135,0.014755674,0.0129391765,0.004062297,9.49,-0.438,46.258,-0.057,8.202,0.009,-1.312,0.39,-38.057,0.445,-47.571,0.066,-9.514,0.683,0.599,0.276,0.106,-0.044,-0.019,-0.501,-0.492,-0.626,-0.702,-0.125,-0.32,-0.74,-0.034,0.005,0.724,0.742,0.039,-0.749,-0.486,-1.709,0.508,-1.263,0.579,1.416,1.68,1.298,1.48,0.737,-0.545,0.596,0.962
