Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.008517179,0.012669844,0.021771546,0.011044154,0.008418356,0.0022995486,,-0.264,32.996,0.069,-11.618,0.202,-39.86,0.327,-44.614,0.442,-72.857,0.135,-28.242,0.364,0.278,-0.253,-0.098,-0.868,-0.44,-0.565,-0.376,-0.923,-0.805,-0.358,-0.615,-0.468,0.054,0.13,0.509,0.563,0.076,-0.73,-0.18,-1.439,0.761,-0.466,0.998,0.406,0.956,1.307,1.715,0.485,-0.157,0.689,0.92
2016-08-09,CTD12,4173438,695414,0.008842373,0.014194704,0.026294636,0.012207384,0.009389058,0.0025287655,,-0.299,32.418,0.075,-11.469,0.204,-36.058,0.366,-43.887,0.474,-68.476,0.13,-24.589,0.396,0.304,-0.302,-0.108,-0.948,-0.44,-0.623,-0.412,-0.972,-0.836,-0.349,-0.647,-0.56,0.056,0.125,0.597,0.64,0.07,-0.76,-0.229,-1.638,0.806,-0.642,1.048,0.552,1.083,1.493,1.941,0.503,-0.197,0.652,0.927
2016-09-08,CTD1,4187246,695025,0.007000544,0.011126456,0.023285594,0.0135151725,0.0111270035,0.003250637,18.69,-0.353,46.931,-0.097,15.885,-0.0,0.004,0.265,-31.046,0.353,-46.926,0.097,-15.881,0.634,0.522,0.37,0.177,0.0,0.0,-0.345,-0.345,-0.522,-0.634,-0.177,-0.37,-0.493,-0.069,-0.0,0.439,0.493,0.069,-0.737,-0.345,-1.269,0.345,-0.723,0.42,0.878,1.27,0.723,0.878,0.737,-0.42,0.716,0.935
2016-09-08,CTD2,4181518,693105,0.006534932,0.010460656,0.021131296,0.01106147,0.008741294,0.0024417776,,-0.338,48.273,-0.028,5.192,0.09,-18.803,0.313,-43.081,0.415,-67.076,0.117,-23.996,0.534,0.422,0.11,0.045,-0.397,-0.208,-0.451,-0.377,-0.702,-0.742,-0.251,-0.507,-0.539,-0.02,0.053,0.524,0.576,0.073,-0.77,-0.295,-1.472,0.532,-0.714,0.673,0.755,1.23,1.075,1.36,0.644,-0.312,0.681,0.928
2016-09-08,CTD3,4181698,695238,0.00658082,0.010343637,0.020693896,0.010618205,0.008366917,0.0023361817,,-0.333,48.354,-0.013,2.5,0.106,-22.841,0.322,-45.854,0.424,-71.195,0.119,-25.34,0.513,0.405,0.052,0.021,-0.473,-0.243,-0.474,-0.384,-0.736,-0.756,-0.262,-0.524,-0.545,-0.009,0.063,0.539,0.588,0.073,-0.769,-0.288,-1.499,0.57,-0.713,0.723,0.732,1.213,1.14,1.447,0.622,-0.296,0.675,0.928
2016-09-08,CTD4,4180266,698264,0.0056934273,0.00892603,0.017843153,0.009727579,0.007812589,0.0022185002,,-0.333,55.988,-0.043,9.231,0.067,-15.967,0.294,-46.757,0.391,-71.955,0.109,-25.198,0.545,0.437,0.165,0.072,-0.285,-0.155,-0.417,-0.365,-0.642,-0.7,-0.225,-0.45,-0.508,-0.031,0.04,0.485,0.538,0.072,-0.745,-0.303,-1.366,0.48,-0.692,0.597,0.754,1.196,0.959,1.194,0.652,-0.33,0.697,0.931
2016-09-08,CTD5,4179450,700268,0.0063931323,0.010963322,0.016963061,0.0039845044,0.0027257185,0.0006740581,0.94,-0.215,32.262,0.467,-159.759,0.602,-275.663,0.62,-192.021,0.723,-307.924,0.188,-115.904,0.129,0.088,-2.71,-0.435,-4.676,-1.098,-2.105,-0.523,-3.376,-1.227,-1.271,-1.966,-0.894,0.354,0.393,0.948,0.952,0.045,-0.816,-0.038,-3.472,2.591,-0.235,3.787,0.085,0.863,4.009,5.86,0.203,-0.014,0.535,0.94
2016-09-08,CTD6,4176009,695829,0.00635036,0.009914101,0.019372394,0.010050548,0.008022293,0.0022336654,,-0.323,49.247,-0.007,1.369,0.105,-23.786,0.317,-47.877,0.414,-73.033,0.112,-25.156,0.495,0.395,0.027,0.011,-0.461,-0.239,-0.475,-0.384,-0.724,-0.734,-0.249,-0.487,-0.523,-0.005,0.064,0.52,0.569,0.069,-0.741,-0.286,-1.428,0.572,-0.692,0.717,0.701,1.156,1.118,1.401,0.6,-0.29,0.682,0.931
2016-09-08,CTD7,4176724,690397,0.0063310033,0.010346785,0.021583151,0.01138394,0.009184353,0.0025961862,,-0.352,50.316,-0.048,8.805,0.06,-12.232,0.309,-41.511,0.403,-62.548,0.107,-21.038,0.573,0.462,0.19,0.081,-0.264,-0.139,-0.43,-0.381,-0.647,-0.712,-0.218,-0.454,-0.546,-0.034,0.035,0.522,0.571,0.069,-0.76,-0.327,-1.441,0.483,-0.769,0.599,0.846,1.279,1.008,1.25,0.675,-0.36,0.681,0.933
2016-09-08,CTD9,4171106,693183,0.0101823,0.015784953,0.031071505,0.019349148,0.01620837,0.004763808,,-0.326,31.168,-0.101,11.67,-0.013,1.655,0.232,-19.498,0.314,-29.513,0.088,-10.015,0.603,0.505,0.363,0.189,0.051,0.032,-0.308,-0.316,-0.466,-0.571,-0.158,-0.311,-0.43,-0.075,-0.008,0.366,0.423,0.067,-0.686,-0.33,-1.101,0.294,-0.632,0.351,0.775,1.131,0.579,0.691,0.704,-0.404,0.75,0.938
