Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2016-08-09,CTD1,4187246,695025,0.010673251,0.016616538,0.032175384,0.01672369,0.012509271,0.003727043,0.003689656,0.0014509659,10.547
2016-08-09,CTD2,4181518,693105,0.007847778,0.01169832,0.021563038,0.011943749,0.008954178,0.0027222375,0.0026979453,0.0010744213,11.54
2016-08-09,CTD3,4181698,695238,0.007199968,0.010564647,0.019889023,0.011289472,0.008480647,0.0025925457,0.0025714156,0.0010274014,11.967
2016-08-09,CTD4,4180266,698264,0.008227398,0.011674324,0.02155027,0.012043291,0.009206305,0.0028024155,0.0027775664,0.0011109519,8.42
2016-08-09,CTD5,4179450,700268,0.010802133,0.018177072,0.025004387,0.0046341233,0.0028705758,0.00077572005,0.0007522194,0.00030163772,0.2635
2016-08-09,CTD6,4176009,695829,0.007531235,0.011460239,0.021013314,0.010536937,0.0076151825,0.0022480006,0.0022155263,0.0008822723,11.273
2016-08-09,CTD7,4176724,690397,0.00945778,0.01424525,0.026968537,0.0151752,0.011553612,0.0035595007,0.0035150778,0.0013884287,12.67
2016-08-09,CTD8,4174178,693048,0.009241544,0.0148564065,0.028911766,0.013404463,0.009629498,0.0027880655,0.0027528624,0.001088002,13.84
2016-08-09,CTD9,4171106,693183,0.012831106,0.019701988,0.03786806,0.021641055,0.01662304,0.005103598,0.005056198,0.0019767045,3.66
2016-08-09,CTD10,4170388,695646,0.008217592,0.013158761,0.026273571,0.013356354,0.009944657,0.0029837554,0.0029600274,0.0011729315,12.667
2016-08-09,CTD11,4169609,700351,0.008521291,0.012615775,0.021793954,0.011184398,0.008030243,0.0023978688,0.0023530156,0.00093232683,9.49
2016-08-09,CTD12,4173438,695414,0.0088686235,0.014116636,0.026258618,0.012387318,0.00894231,0.0026176726,0.0025791752,0.0010195383,9.643
2016-09-08,CTD1,4187246,695025,0.007012682,0.011087905,0.023120686,0.01380224,0.01061913,0.003328834,0.0033326796,0.0013270621,20.69
