Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,Turbidez,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2018-08-29,CTD11,4169609,700351,0.0056476374,0.009250389,0.016766576,0.0062393905,0.0041849655,0.001172958,0.0011525003,0.00046324517,0.8745,0.86,-0.289,48.461,0.194,-52.169,0.377,-130.847,0.458,-100.63,0.601,-179.308,0.197,-78.679,0.302,0.203,-0.875,-0.218,-2.194,-0.816,-0.931,-0.421,-1.659,-1.119,-0.728,-1.319,-0.721,0.144,0.22,0.784,0.812,0.079,-0.939,-0.119,-2.524,1.233,-0.477,1.838,0.322,1.142,2.235,3.332,0.425,-0.08,0.595,0.911
2018-08-29,CTD12,4173438,695414,0.0072612003,0.012463046,0.021936066,0.006192956,0.0040174085,0.0011041708,0.0010811201,0.00043259797,1.3375,2.829,-0.275,34.65,0.336,-81.237,0.512,-168.679,0.56,-115.887,0.69,-203.33,0.213,-87.443,0.215,0.139,-1.782,-0.326,-3.7,-1.045,-1.444,-0.466,-2.534,-1.259,-1.09,-1.918,-0.928,0.242,0.3,0.955,0.96,0.063,-0.973,-0.081,-3.448,1.829,-0.44,2.82,0.219,1.111,3.22,4.963,0.314,-0.04,0.542,0.923
2018-10-03,CTD1,4187246,695025,0.0054243198,0.00893677,0.014239567,0.003907387,0.0024853179,0.0006759657,0.0006570452,0.00026342916,0.325,0.7915,-0.229,41.67,0.392,-144.028,0.565,-290.466,0.569,-185.699,0.703,-332.136,0.222,-146.438,0.163,0.104,-2.051,-0.358,-4.136,-1.135,-1.66,-0.462,-2.968,-1.298,-1.309,-2.085,-0.83,0.301,0.356,0.905,0.915,0.061,-0.945,-0.008,-3.442,2.113,-0.048,3.321,0.021,0.957,3.366,5.292,0.263,-0.004,0.554,0.922
2018-10-03,CTD2,4181518,693105,0.0068339924,0.010608732,0.012238812,0.0022414292,0.0013606264,0.00036725926,0.00035219695,0.00014047333,0.4595,0.565,-0.071,12.555,0.651,-351.882,0.773,-640.694,0.69,-364.437,0.8,-653.248,0.245,-288.812,0.028,0.017,-4.307,-0.479,-7.841,-1.436,-3.866,-0.496,-6.93,-1.464,-3.064,-3.535,-0.453,0.615,0.639,0.835,0.847,0.039,-0.781,0.26,-4.262,4.622,2.337,7.614,-0.494,0.547,5.332,8.784,0.1,0.055,0.562,0.939
2018-10-03,CTD3,4181698,695238,0.008516235,0.012575625,0.011602277,0.0018915051,0.0011098462,0.00029291894,0.00027845436,0.00010989921,0.348,0.5645,0.04,-6.671,0.739,-449.161,0.838,-821.507,0.72,-442.49,0.825,-814.836,0.26,-372.346,-0.013,-0.007,-5.211,-0.498,-9.531,-1.554,-5.565,-0.491,-10.247,-1.541,-4.682,-4.32,0.324,0.84,0.85,0.71,0.725,0.032,-0.62,0.497,-3.805,6.553,5.197,11.168,-0.782,0.336,6.046,10.304,0.055,0.075,0.598,0.942
2018-10-03,CTD4,4180266,698264,0.0066940514,0.009657791,0.010200736,0.0030130078,0.0019217783,0.0005295121,0.00051014853,0.00020383285,0.24,0.3399999999999999,-0.027,5.511,0.524,-228.351,0.668,-416.808,0.544,-233.862,0.683,-422.319,0.221,-188.457,0.017,0.011,-2.329,-0.439,-4.252,-1.256,-2.259,-0.449,-4.079,-1.272,-1.82,-1.922,-0.11,0.548,0.585,0.621,0.653,0.055,-0.621,0.309,-2.103,3.017,1.64,4.73,-0.512,0.418,3.187,4.996,0.124,0.096,0.638,0.917
2018-10-03,CTD5,4179450,700268,0.0129018165,0.020727983,0.024696505,0.0036061315,0.0021510492,0.00057119795,0.0005479626,0.00021881144,0.11,0.655,-0.087,7.752,0.704,-229.062,0.812,-416.645,0.745,-236.814,0.84,-424.398,0.253,-187.584,0.028,0.017,-5.657,-0.493,-10.29,-1.502,-4.909,-0.509,-8.797,-1.53,-3.888,-4.633,-0.689,0.638,0.656,0.922,0.926,0.032,-0.837,0.243,-5.733,5.661,2.788,9.49,-0.485,0.595,6.745,11.307,0.087,0.042,0.536,0.949
2018-10-03,CTD6,4176009,695829,0.008707625,0.014096624,0.019504141,0.004060907,0.002508693,0.00067432236,0.0006505586,0.0002598626,1.05,1.5670000000000002,-0.161,19.668,0.553,-175.311,0.698,-327.675,0.655,-194.979,0.772,-347.343,0.236,-152.364,0.08,0.049,-3.419,-0.44,-6.391,-1.331,-2.749,-0.489,-4.896,-1.411,-2.148,-2.972,-0.823,0.456,0.492,0.93,0.936,0.046,-0.896,0.105,-4.303,3.343,0.816,5.411,-0.235,0.766,4.625,7.487,0.159,0.03,0.54,0.934
2018-10-03,CTD7,4176724,690397,0.0064970083,0.009958093,0.011130805,0.0019924543,0.0011918003,0.00031949455,0.00030608498,0.000121938334,0.2985,0.683,-0.056,10.58,0.667,-401.473,0.786,-738.646,0.696,-412.053,0.807,-749.226,0.251,-337.173,0.021,0.013,-4.469,-0.478,-8.222,-1.472,-4.103,-0.491,-7.461,-1.493,-3.358,-3.753,-0.368,0.646,0.668,0.82,0.832,0.038,-0.777,0.296,-4.342,4.891,2.769,8.177,-0.554,0.52,5.467,9.139,0.093,0.059,0.567,0.939
2018-10-03,CTD8,4174178,693048,0.012781783,0.02148822,0.03839558,0.009722264,0.006302901,0.0016751864,0.0016262049,0.0006388358,1.386,1.4075,-0.282,20.492,0.377,-56.32,0.546,-112.12,0.596,-76.812,0.718,-132.612,0.213,-55.8,0.199,0.129,-2.162,-0.355,-4.305,-1.09,-1.651,-0.484,-2.85,-1.289,-1.199,-2.142,-1.055,0.263,0.316,1.032,1.028,0.057,-0.983,-0.089,-3.882,2.046,-0.54,3.156,0.244,1.139,3.656,5.639,0.288,-0.04,0.521,0.929
2018-10-03,CTD9,4171106,693183,0.013680596,0.022305988,0.0432079,0.017065216,0.012093445,0.0034438479,0.0033736224,0.0013139901,,,-0.319,21.687,0.133,-13.768,0.297,-37.858,0.434,-35.455,0.563,-59.546,0.171,-24.091,0.37,0.262,-0.595,-0.166,-1.636,-0.646,-0.791,-0.429,-1.328,-1.016,-0.537,-1.041,-0.717,0.095,0.169,0.76,0.79,0.076,-0.895,-0.192,-2.266,1.027,-0.687,1.45,0.526,1.228,1.99,2.808,0.485,-0.147,0.601,0.918
2018-10-03,CTD10,4170388,695646,0.00698508,0.011236239,0.017083481,0.0043165605,0.0027507166,0.0007478717,0.000725921,0.00029029726,1.0775,1.1175000000000002,-0.206,30.462,0.445,-142.668,0.607,-274.544,0.597,-173.13,0.723,-305.006,0.222,-131.876,0.131,0.084,-2.437,-0.392,-4.69,-1.185,-1.945,-0.476,-3.427,-1.317,-1.482,-2.253,-0.827,0.349,0.397,0.913,0.922,0.055,-0.912,0.02,-3.608,2.442,0.127,3.832,-0.049,0.883,3.713,5.826,0.223,0.008,0.549,0.927
2018-10-03,CTD11,4169609,700351,0.0058204266,0.0096636005,0.014454567,0.003719353,0.0023504691,0.0006353097,0.00061526685,0.00024586567,0.6685,1.1015,-0.199,34.299,0.444,-165.383,0.609,-321.966,0.591,-199.682,0.72,-356.265,0.226,-156.583,0.128,0.081,-2.391,-0.389,-4.654,-1.198,-1.93,-0.469,-3.443,-1.325,-1.513,-2.263,-0.789,0.354,0.402,0.894,0.904,0.057,-0.914,0.037,-3.551,2.436,0.225,3.854,-0.087,0.864,3.643,5.765,0.222,0.014,0.555,0.925
2018-10-03,CTD12,4173438,695414,0.010716073,0.01806079,0.028068682,0.00572416,0.0035728114,0.00095261884,0.00092303724,0.0003681479,1.2645,2.736,-0.217,19.742,0.519,-119.33,0.67,-224.523,0.661,-139.071,0.774,-244.265,0.231,-105.194,0.113,0.071,-3.349,-0.426,-6.302,-1.285,-2.512,-0.497,-4.412,-1.398,-1.9,-2.953,-1.076,0.39,0.429,1.033,1.03,0.047,-0.959,0.019,-4.701,3.028,0.152,4.851,-0.048,0.93,4.706,7.539,0.19,0.006,0.516,0.936
2018-11-07,CTD1,4187246,695025,0.0043481076,0.0071631577,0.011828302,0.0035073147,0.0022430525,0.0006148092,0.00059601944,0.00023834198,0.685,111.6385,-0.246,55.06,0.343,-145.515,0.523,-306.218,0.543,-200.575,0.681,-361.278,0.22,-160.703,0.193,0.124,-1.721,-0.326,-3.622,-1.074,-1.437,-0.45,-2.588,-1.267,-1.151,-1.901,-0.811,0.26,0.321,0.885,0.898,0.067,-0.958,-0.034,-3.231,1.853,-0.179,2.897,0.088,1.012,3.059,4.784,0.3,-0.017,0.562,0.918
2018-11-07,CTD2,4181518,693105,0.008355806,0.013117194,0.013874708,0.0022799075,0.0013556794,0.00035747234,0.00033867406,0.00013287134,0.4165,0.695,-0.028,4.162,0.704,-362.378,0.813,-661.402,0.718,-366.541,0.822,-665.564,0.254,-299.023,0.009,0.006,-5.028,-0.491,-9.177,-1.508,-4.808,-0.497,-8.73,-1.517,-3.922,-4.149,-0.208,0.712,0.728,0.801,0.813,0.034,-0.736,0.351,-4.481,5.656,3.59,9.511,-0.624,0.463,5.982,10.061,0.076,0.061,0.57,0.943
2018-11-07,CTD3,4181698,695238,0.0070596193,0.011068254,0.01328295,0.002658992,0.0016208687,0.0004328155,0.00041530596,0.00016515976,0.991,0.6185,-0.091,15.064,0.613,-285.734,0.745,-526.605,0.666,-300.798,0.782,-541.669,0.243,-240.871,0.04,0.024,-3.795,-0.463,-6.995,-1.4,-3.329,-0.488,-5.995,-1.44,-2.666,-3.199,-0.517,0.564,0.593,0.837,0.85,0.043,-0.807,0.224,-4.032,4.041,1.833,6.628,-0.44,0.591,4.849,7.955,0.118,0.054,0.564,0.935
2018-11-07,CTD4,4180266,698264,0.005867106,0.008709253,0.010759495,0.0028498427,0.0017649215,0.00047362782,0.00045399758,0.00018013534,1.5095,0.7355,-0.105,21.879,0.507,-236.076,0.663,-451.777,0.581,-257.955,0.718,-473.656,0.235,-215.701,0.062,0.039,-2.54,-0.417,-4.861,-1.287,-2.247,-0.455,-4.125,-1.35,-1.879,-2.321,-0.444,0.468,0.51,0.755,0.778,0.056,-0.805,0.19,-3.04,2.892,1.159,4.67,-0.379,0.616,3.573,5.769,0.163,0.062,0.594,0.92
2018-11-07,CTD5,4179450,700268,0.015136758,0.02398985,0.027997961,0.0037335912,0.0021891799,0.00057792646,0.00055135594,0.00021788351,0.6499999999999999,0.52,-0.077,5.967,0.731,-226.154,0.833,-415.108,0.765,-232.122,0.855,-421.075,0.261,-188.953,0.022,0.013,-6.332,-0.495,-11.622,-1.55,-5.569,-0.508,-10.102,-1.572,-4.533,-5.29,-0.677,0.671,0.687,0.927,0.931,0.03,-0.849,0.27,-6.364,6.347,3.459,10.825,-0.538,0.581,7.408,12.634,0.077,0.042,0.533,0.951
2018-11-07,CTD6,4176009,695829,0.009616426,0.016108945,0.023066659,0.0044826926,0.00276103,0.00071927445,0.0006881934,0.00027349207,1.7005,1.384,-0.178,18.725,0.565,-161.003,0.707,-300.106,0.675,-179.728,0.786,-318.831,0.238,-139.103,0.084,0.052,-3.714,-0.445,-6.922,-1.345,-2.895,-0.496,-5.136,-1.429,-2.241,-3.209,-0.961,0.45,0.485,0.985,0.986,0.044,-0.925,0.082,-4.761,3.474,0.689,5.64,-0.192,0.816,4.974,8.076,0.159,0.023,0.526,0.938
2018-11-07,CTD7,4176724,690397,0.004585507,0.0073257172,0.009837925,0.0022799075,0.0013958113,0.0003739469,0.0003600436,0.00014342855,0.456,0.6925,-0.146,34.858,0.525,-302.109,0.68,-579.924,0.624,-336.967,0.751,-614.782,0.241,-277.815,0.079,0.049,-2.972,-0.422,-5.705,-1.322,-2.469,-0.47,-4.504,-1.402,-2.035,-2.733,-0.683,0.449,0.489,0.867,0.879,0.052,-0.889,0.132,-3.835,3.071,0.933,5.017,-0.29,0.731,4.125,6.737,0.169,0.041,0.56,0.927
2018-11-07,CTD8,4174178,693048,0.014133921,0.023541275,0.037538376,0.0077657686,0.0048859855,0.0012894829,0.0012439551,0.00049016054,1.2045,2.0305,-0.229,15.839,0.504,-86.292,0.656,-162.188,0.657,-102.131,0.77,-178.028,0.228,-75.897,0.123,0.077,-3.239,-0.422,-6.088,-1.26,-2.404,-0.499,-4.191,-1.383,-1.787,-2.849,-1.106,0.372,0.412,1.047,1.043,0.047,-0.962,-0.002,-4.651,2.901,-0.016,4.611,0.005,0.965,4.626,7.353,0.2,-0.001,0.513,0.936
2018-11-07,CTD9,4171106,693183,0.012378646,0.02141191,0.041002102,0.015908873,0.011112272,0.0029945883,0.0029135135,0.0011278922,,,-0.314,22.314,0.147,-16.155,0.317,-43.288,0.441,-38.469,0.574,-65.602,0.178,-27.133,0.355,0.248,-0.662,-0.18,-1.775,-0.689,-0.824,-0.427,-1.405,-1.044,-0.581,-1.112,-0.725,0.106,0.181,0.772,0.801,0.077,-0.909,-0.176,-2.344,1.075,-0.65,1.539,0.483,1.216,2.058,2.947,0.472,-0.131,0.598,0.916
2018-11-07,CTD10,4170388,695646,0.0054561743,0.008510324,0.011481731,0.0028439427,0.0017695121,0.00047495565,0.0004580908,0.00018266353,1.099,1.311,-0.149,30.409,0.499,-234.12,0.656,-447.623,0.603,-264.53,0.733,-478.033,0.233,-213.503,0.086,0.054,-2.688,-0.414,-5.139,-1.273,-2.251,-0.468,-4.068,-1.359,-1.817,-2.451,-0.644,0.428,0.471,0.84,0.855,0.054,-0.866,0.119,-3.496,2.838,0.772,4.562,-0.258,0.727,3.829,6.154,0.18,0.04,0.568,0.925
2018-11-07,CTD11,4169609,700351,0.004688702,0.007791607,0.013421281,0.0036287482,0.0023164074,0.0006289085,0.00060945185,0.00024378081,0.8415,0.997,-0.265,53.835,0.365,-147.234,0.542,-303.36,0.574,-201.069,0.706,-357.194,0.221,-156.126,0.195,0.125,-1.976,-0.341,-4.071,-1.101,-1.567,-0.466,-2.783,-1.296,-1.216,-2.095,-0.947,0.265,0.321,0.969,0.972,0.062,-0.986,-0.058,-3.647,1.975,-0.335,3.093,0.156,1.084,3.401,5.328,0.293,-0.027,0.538,0.923
2018-11-07,CTD12,4173438,695414,0.007425293,0.012398063,0.017088719,0.0029459964,0.0017893285,0.0004757162,0.00045622542,0.00018166318,1.0339999999999998,0.941,-0.159,22.14,0.616,-258.786,0.748,-478.211,0.706,-280.926,0.81,-500.351,0.244,-219.425,0.065,0.04,-4.422,-0.463,-8.172,-1.409,-3.483,-0.503,-6.203,-1.474,-2.72,-3.75,-0.991,0.501,0.53,0.997,0.997,0.039,-0.921,0.118,-5.342,4.104,1.128,6.756,-0.268,0.771,5.656,9.313,0.133,0.028,0.52,0.942
2019-03-12,CTD1,4187246,695025,0.004667014,0.007644995,0.014622315,0.0051184013,0.0033941881,0.0009580399,0.00093801075,0.0003777826,0.2465,0.8174999999999999,-0.313,62.416,0.198,-64.569,0.385,-163.817,0.481,-126.985,0.623,-226.233,0.203,-99.248,0.319,0.212,-0.944,-0.219,-2.395,-0.838,-0.971,-0.431,-1.73,-1.158,-0.759,-1.451,-0.82,0.14,0.215,0.861,0.88,0.077,-0.985,-0.14,-2.814,1.262,-0.604,1.902,0.405,1.25,2.413,3.639,0.437,-0.094,0.573,0.913
2019-03-12,CTD2,4181518,693105,0.010276292,0.015971776,0.017347148,0.0026819801,0.0015894758,0.00042430533,0.0004058234,0.00016193016,0.574,1.4885,-0.041,4.964,0.712,-310.248,0.819,-566.528,0.732,-315.212,0.832,-571.492,0.256,-256.279,0.013,0.008,-5.382,-0.493,-9.828,-1.519,-5.035,-0.501,-9.128,-1.533,-4.093,-4.446,-0.322,0.702,0.718,0.835,0.845,0.033,-0.767,0.328,-4.959,5.864,3.58,9.894,-0.601,0.493,6.369,10.746,0.076,0.055,0.56,0.945
2019-03-12,CTD3,4181698,695238,0.010768257,0.016543942,0.020171296,0.0039993525,0.002458476,0.0006632013,0.00063830736,0.0002542783,0.5920000000000001,1.0665,-0.099,10.87,0.611,-189.595,0.741,-346.311,0.669,-200.465,0.783,-357.181,0.239,-156.716,0.043,0.027,-3.824,-0.466,-6.986,-1.385,-3.316,-0.493,-5.909,-1.428,-2.593,-3.161,-0.562,0.554,0.583,0.851,0.862,0.042,-0.807,0.205,-4.068,4.015,1.686,6.531,-0.408,0.605,4.895,7.963,0.12,0.05,0.56,0.936
2019-03-12,CTD4,4180266,698264,0.005963362,0.008706608,0.008957577,0.0019864321,0.0011935154,0.00031974146,0.0003059642,0.00012153784,0.369,0.7505,-0.014,3.218,0.628,-388.56,0.759,-723.006,0.637,-391.778,0.765,-726.224,0.249,-334.446,0.006,0.004,-3.481,-0.464,-6.476,-1.436,-3.411,-0.468,-6.323,-1.443,-2.912,-2.996,-0.079,0.662,0.687,0.704,0.726,0.045,-0.692,0.371,-3.122,4.25,2.786,7.073,-0.636,0.428,4.372,7.277,0.095,0.085,0.605,0.928
2019-03-12,CTD5,4179450,700268,0.016793126,0.027244393,0.03268252,0.0041449107,0.0024319254,0.0006425585,0.0006162839,0.00024565638,0.225,0.6325000000000001,-0.091,6.107,0.736,-204.555,0.836,-374.492,0.775,-210.662,0.861,-380.599,0.26,-169.937,0.025,0.015,-6.685,-0.497,-12.239,-1.552,-5.739,-0.512,-10.369,-1.578,-4.63,-5.554,-0.827,0.658,0.674,0.962,0.964,0.029,-0.871,0.247,-6.866,6.499,3.318,11.076,-0.505,0.613,7.796,13.287,0.078,0.038,0.524,0.953
2019-03-12,CTD6,4176009,695829,0.010365436,0.01593212,0.016551401,0.0024120281,0.0014168781,0.0003745347,0.0003560254,0.00014094175,0.363,0.8714999999999999,-0.019,2.348,0.737,-351.823,0.837,-643.011,0.746,-354.171,0.842,-645.359,0.26,-291.188,0.006,0.003,-5.823,-0.498,-10.643,-1.551,-5.643,-0.502,-10.282,-1.557,-4.639,-4.82,-0.162,0.752,0.765,0.815,0.825,0.031,-0.74,0.375,-5.076,6.52,4.382,11.099,-0.663,0.451,6.773,11.53,0.066,0.057,0.565,0.948
2019-03-12,CTD7,4176724,690397,0.006344032,0.00964618,0.011304956,0.0025210378,0.0015472943,0.00041978486,0.0004030404,0.00016084602,0.302,1.6215000000000002,-0.079,15.211,0.586,-292.994,0.724,-542.621,0.635,-308.205,0.759,-557.833,0.239,-249.627,0.038,0.024,-3.312,-0.453,-6.134,-1.368,-2.973,-0.477,-5.381,-1.406,-2.408,-2.822,-0.408,0.554,0.586,0.785,0.802,0.046,-0.776,0.24,-3.48,3.689,1.75,6.011,-0.457,0.558,4.324,7.045,0.124,0.063,0.581,0.93
2019-03-12,CTD8,4174178,693048,0.0077588144,0.0116162235,0.0134550175,0.0030698767,0.0018905478,0.00051316316,0.0004920706,0.00019611932,0.303,0.8380000000000001,-0.073,11.765,0.582,-239.659,0.72,-442.861,0.628,-251.424,0.754,-454.626,0.238,-203.201,0.036,0.022,-3.225,-0.453,-5.959,-1.36,-2.921,-0.475,-5.281,-1.396,-2.36,-2.734,-0.371,0.557,0.589,0.769,0.787,0.047,-0.76,0.247,-3.333,3.643,1.761,5.916,-0.466,0.542,4.22,6.853,0.124,0.065,0.586,0.929
2019-03-12,CTD9,4171106,693183,0.019027185,0.02841555,0.05250526,0.024946675,0.018205497,0.005174213,0.0050414153,0.0019297608,0.252,0.341,-0.298,16.146,0.065,-4.894,0.219,-19.736,0.356,-21.04,0.485,-35.883,0.156,-14.843,0.403,0.294,-0.257,-0.089,-1.036,-0.492,-0.598,-0.383,-1.02,-0.895,-0.422,-0.779,-0.558,0.049,0.132,0.591,0.643,0.083,-0.829,-0.189,-1.745,0.792,-0.544,1.086,0.477,1.118,1.464,2.006,0.531,-0.166,0.659,0.913
2019-03-12,CTD10,4170388,695646,0.005290523,0.008343512,0.011459943,0.002853783,0.0017873365,0.00048630568,0.00046868692,0.00018727625,0.3924999999999999,0.7915000000000001,-0.157,32.593,0.49,-230.558,0.647,-439.638,0.601,-263.152,0.73,-472.231,0.23,-209.08,0.093,0.058,-2.642,-0.412,-5.038,-1.255,-2.196,-0.47,-3.94,-1.348,-1.744,-2.396,-0.671,0.414,0.458,0.85,0.864,0.054,-0.869,0.102,-3.488,2.768,0.652,4.419,-0.223,0.747,3.801,6.07,0.186,0.035,0.565,0.925
2019-03-12,CTD11,4169609,700351,0.005129757,0.008489628,0.011620646,0.0028547691,0.0017780708,0.00048261954,0.00046677593,0.00018703881,0.2435,0.7545,-0.156,31.737,0.497,-232.5,0.654,-444.617,0.606,-264.237,0.735,-476.354,0.232,-212.116,0.091,0.056,-2.702,-0.413,-5.167,-1.269,-2.243,-0.47,-4.044,-1.36,-1.801,-2.465,-0.676,0.421,0.464,0.854,0.868,0.054,-0.875,0.108,-3.562,2.821,0.704,4.529,-0.237,0.746,3.861,6.199,0.183,0.036,0.564,0.926
2019-03-12,CTD12,4173438,695414,0.013008435,0.021184072,0.027375244,0.0044548367,0.002694669,0.0007163598,0.0006893331,0.00027489374,0.3635,1.0495,-0.127,10.676,0.652,-177.27,0.774,-323.898,0.72,-187.946,0.821,-334.574,0.246,-146.628,0.048,0.029,-4.853,-0.478,-8.867,-1.443,-3.981,-0.506,-7.088,-1.49,-3.106,-4.014,-0.866,0.556,0.581,0.96,0.963,0.036,-0.879,0.169,-5.404,4.657,1.716,7.699,-0.361,0.687,6.018,9.949,0.112,0.036,0.528,0.945
2019-06-25,CTD1,4187246,695025,0.0053216177,0.009571014,0.019322814,0.007229338,0.0054288046,0.0016712487,0.0016642428,0.0006713938,1.549,1.136,-0.338,52.73,0.139,-33.843,0.276,-79.72,0.455,-86.573,0.561,-132.45,0.142,-45.877,0.381,0.286,-0.654,-0.184,-1.54,-0.576,-0.829,-0.47,-1.268,-0.958,-0.439,-0.886,-0.77,0.095,0.156,0.806,0.827,0.062,-0.836,-0.256,-2.235,1.043,-0.91,1.389,0.687,1.268,2.106,2.804,0.474,-0.193,0.581,0.932
2019-06-25,CTD2,4181518,693105,0.005564805,0.009874843,0.019972755,0.0073388363,0.0051343027,0.0015114734,0.0015076642,0.00061397144,2.894,1.588,-0.338,51.199,0.147,-34.994,0.316,-93.501,0.463,-86.193,0.591,-144.7,0.177,-58.507,0.376,0.263,-0.699,-0.18,-1.867,-0.686,-0.851,-0.443,-1.429,-1.062,-0.578,-1.169,-0.81,0.101,0.174,0.842,0.862,0.074,-0.935,-0.205,-2.545,1.088,-0.798,1.556,0.593,1.323,2.202,3.147,0.486,-0.152,0.577,0.919
2019-06-25,CTD3,4181698,695238,0.005071489,0.008874678,0.01731532,0.0057046246,0.0039034288,0.0010988377,0.0010873497,0.0004404915,3.502,1.4815,-0.322,54.928,0.217,-62.616,0.389,-143.505,0.504,-117.544,0.632,-198.433,0.187,-80.889,0.313,0.214,-1.084,-0.244,-2.485,-0.819,-1.043,-0.459,-1.761,-1.132,-0.718,-1.401,-0.878,0.149,0.216,0.909,0.92,0.069,-0.949,-0.172,-2.88,1.33,-0.762,1.944,0.49,1.267,2.595,3.793,0.417,-0.11,0.557,0.922
2019-06-25,CTD4,4180266,698264,0.0051107877,0.008741049,0.017368393,0.007009965,0.004957346,0.001449276,0.0014371366,0.00058082544,3.9765,1.354,-0.33,56.827,0.11,-28.251,0.276,-87.318,0.425,-85.078,0.556,-144.145,0.172,-59.067,0.398,0.282,-0.491,-0.14,-1.517,-0.612,-0.744,-0.422,-1.26,-1.01,-0.516,-1.026,-0.721,0.078,0.155,0.756,0.788,0.079,-0.911,-0.204,-2.257,0.962,-0.714,1.36,0.573,1.28,1.911,2.702,0.517,-0.164,0.603,0.916
2019-06-25,CTD5,4179450,700268,0.012816999,0.023327626,0.031820297,0.0057319915,0.0035018737,0.00094607635,0.0009295353,0.00037491458,0.3,0.925,-0.154,11.441,0.606,-131.592,0.739,-242.694,0.695,-143.033,0.802,-254.135,0.242,-111.102,0.066,0.04,-4.187,-0.461,-7.723,-1.391,-3.337,-0.501,-5.928,-1.457,-2.592,-3.535,-0.92,0.498,0.528,0.972,0.974,0.04,-0.904,0.122,-5.017,3.96,1.11,6.481,-0.273,0.753,5.401,8.841,0.136,0.03,0.527,0.941
2019-06-25,CTD6,4176009,695829,0.0054076263,0.009445002,0.018459985,0.0074995807,0.0052032783,0.0014812476,0.001467574,0.000591202,4.013,1.639,-0.323,51.705,0.115,-27.465,0.29,-86.31,0.422,-79.17,0.56,-138.015,0.181,-58.846,0.388,0.269,-0.507,-0.143,-1.593,-0.647,-0.748,-0.412,-1.304,-1.035,-0.556,-1.086,-0.71,0.082,0.163,0.748,0.782,0.082,-0.93,-0.182,-2.288,0.978,-0.646,1.409,0.513,1.261,1.911,2.754,0.512,-0.145,0.607,0.912
2019-06-25,CTD7,4176724,690397,0.005561379,0.00989263,0.01886149,0.005951275,0.00415736,0.0012030493,0.0011903335,0.0004808292,2.0795000000000003,2.01,-0.312,48.067,0.249,-66.946,0.408,-139.452,0.52,-115.013,0.639,-187.519,0.177,-72.506,0.286,0.2,-1.263,-0.278,-2.63,-0.83,-1.138,-0.478,-1.855,-1.116,-0.717,-1.368,-0.887,0.171,0.231,0.919,0.928,0.062,-0.907,-0.174,-2.875,1.442,-0.79,2.064,0.475,1.208,2.749,3.935,0.381,-0.105,0.551,0.928
2019-06-25,CTD8,4174178,693048,0.005561379,0.009919365,0.019241396,0.006586721,0.004490134,0.0012700101,0.0012566873,0.0005074258,2.283,1.4795,-0.32,48.842,0.202,-51.008,0.377,-121.898,0.49,-99.849,0.622,-170.739,0.189,-70.89,0.322,0.219,-0.981,-0.229,-2.345,-0.803,-0.99,-0.448,-1.694,-1.125,-0.703,-1.364,-0.842,0.14,0.21,0.878,0.894,0.072,-0.951,-0.166,-2.779,1.273,-0.712,1.867,0.473,1.258,2.469,3.621,0.431,-0.11,0.566,0.919
