Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Band_15,Band_16,Chl
2017-06-30,CTD1,4187246,695025,0.015468583,0.02721352,0.04425761,0.0136464285,0.010234116,0.0027547977,0.0026398397,0.0010356994,0.015306697,0.027293429,0.04435919,0.013604328,0.01007784,0.0026533515,0.23786372,0.0,1.13
2017-06-30,CTD2,4181518,693105,0.01600445,0.02769536,0.04109544,0.010275633,0.007115714,0.0019152611,0.0018332816,0.0007169206,0.015861474,0.027646905,0.04130006,0.01022829,0.007175573,0.0018500896,0.1677195,0.0,0.6
2017-06-30,CTD3,4181698,695238,0.013120146,0.022798348,0.033135183,0.008694328,0.005259928,0.0013482212,0.0012894438,0.00049540924,0.013112897,0.022783408,0.033163007,0.0087379245,0.0057500433,0.0012957024,0.07405025,0.0,1.24
2017-06-30,CTD4,4180266,698264,0.01083503,0.020462127,0.03256248,0.006521377,0.0040982035,0.0010986803,0.0010637142,0.00041970072,0.010704188,0.02094983,0.03250091,0.006511973,0.0043105516,0.0010619361,0.08611844,0.0,1.17
2017-06-30,CTD5,4179450,700268,0.020035421,0.02982954,0.036636904,0.008010805,0.0052021784,0.001388995,0.0013368323,0.000521159,0.020012291,0.029719537,0.036974624,0.007957673,0.005320019,0.001356553,0.14498296,0.0,0.265
2017-06-30,CTD6,4176009,695829,0.014340115,0.025530646,0.039268546,0.011147031,0.0074062445,0.002012771,0.0019335764,0.0007533592,0.014129008,0.025515629,0.03936107,0.011144888,0.0075995685,0.0019431087,0.16875507,0.0,1.44
2017-06-30,CTD7,4176724,690397,0.018573845,0.032033525,0.052138567,0.014196474,0.009967345,0.0025872423,0.002476041,0.000953352,0.018411873,0.031988855,0.052112494,0.014169349,0.0099069225,0.002495147,0.23565175,0.0,0.6
2017-06-30,CTD8,4174178,693048,0.02005395,0.031874884,0.046415575,0.011711017,0.007973031,0.0021288157,0.0020587526,0.0008094182,0.01991178,0.03177344,0.046571266,0.011702881,0.008071982,0.0020740547,0.19627011,0.0,0.7
2017-06-30,CTD9,4171106,693183,0.016991585,0.03117805,0.06664235,0.029941348,0.025232231,0.0063800346,0.006137285,0.002270013,0.01685591,0.031227699,0.06653306,0.029878804,0.024368558,0.006523249,0.4175175,0.0,0.81
2017-06-30,CTD10,4170388,695646,0.016212951,0.025602147,0.034855157,0.008816746,0.005717791,0.0015946514,0.0015139108,0.0005963036,0.016053272,0.02566987,0.03494395,0.0087837465,0.005973185,0.0015087852,0.10184614,0.0,0.665
2017-06-30,CTD11,4169609,700351,0.009547728,0.017378198,0.030811861,0.009734297,0.0067494996,0.0018715173,0.001827815,0.0007188131,0.009446899,0.017387291,0.030803788,0.00971821,0.006947982,0.0018301206,0.14598681,-1.1e-44,1.175
2017-06-30,CTD12,4173438,695414,0.020263009,0.030274035,0.0460061,0.013707166,0.009808721,0.0026050715,0.0024735816,0.0009553671,0.019898094,0.030299254,0.046264585,0.013677597,0.009764087,0.0024923626,0.25372142,0.0,1.275
2018-01-31,CTD1,4187246,695025,0.0029805803,0.007641674,0.018542547,0.008940861,0.0062897764,0.0017022066,0.0016497792,0.00064252183,0.0029552276,0.00774325,0.018846503,0.008939889,0.0064744307,0.001718983,0.059884045,-1.1e-44,5.13
2018-01-31,CTD2,4181518,693105,0.002582562,0.007364331,0.01673071,0.005032975,0.0031286734,0.00083099096,0.00080245524,0.00032363526,0.0025744312,0.007770003,0.016859857,0.0049120197,0.0032876702,0.0008155967,3.9999857e-05,-1.1e-44,3.96
2018-01-31,CTD3,4181698,695238,0.00381505,0.009802733,0.01972714,0.0057779728,0.0037667865,0.0010357971,0.0010069879,0.000403941,0.003778634,0.010020768,0.019910857,0.005722702,0.003968508,0.0010198706,0.022319961,-1.1e-44,1.465
2018-01-31,CTD4,4180266,698264,0.0040293327,0.0100281155,0.020014457,0.007386891,0.004946822,0.0013357756,0.0013067654,0.00052361755,0.003985861,0.009971882,0.02021338,0.0073654796,0.005137482,0.0013292456,0.03381363,-1.1e-44,1.64
2018-01-31,CTD5,4179450,700268,0.01288918,0.022787161,0.036519744,0.009300637,0.0067257504,0.001783518,0.0017184459,0.000675474,0.012728883,0.022691637,0.036650736,0.009325332,0.0066957874,0.0017535164,0.18141015,-1.1e-44,0.39
2018-01-31,CTD6,4176009,695829,0.00626534,0.015205599,0.03182289,0.01111975,0.0081318,0.0021775092,0.0021158983,0.00082320796,0.0061667254,0.015459059,0.031967297,0.011075338,0.008186111,0.0021579044,0.100636914,-1.1e-44,5.69
2018-01-31,CTD7,4176724,690397,0.0071254256,0.017624645,0.03576976,0.010406928,0.0070657893,0.0018359841,0.0017864461,0.0006997452,0.0070026587,0.017956857,0.035720732,0.010385483,0.007193146,0.0018272835,0.07564509,-1.1e-44,1.755
2018-01-31,CTD8,4174178,693048,0.005565298,0.015526009,0.03954862,0.013857316,0.009330711,0.0023835923,0.0022958203,0.0008826269,0.005447632,0.016219994,0.039488394,0.013543493,0.009616503,0.0024001405,0.04752221,-1.1e-44,4.105
2018-01-31,CTD9,4171106,693183,0.0048308205,0.013084361,0.04652764,0.040086247,0.051116966,0.014617167,0.014378662,0.0051822495,0.004773245,0.012903,0.04876507,0.042551376,0.045758117,0.016337408,0.08972066,-1.1e-44,3.44
2018-01-31,CTD10,4170388,695646,0.0082130665,0.019695187,0.053481165,0.030250413,0.026809772,0.007546401,0.0073455176,0.002724877,0.008088785,0.020034095,0.054066382,0.029569883,0.02612853,0.008009047,0.42766246,-1.1e-44,5.705
2018-01-31,CTD11,4169609,700351,0.0047383546,0.01165247,0.027149929,0.012973656,0.009201659,0.0024766678,0.0023854391,0.00092655834,0.004692221,0.012044607,0.027472232,0.012833123,0.009505399,0.0025391136,0.037823547,-1.1e-44,5.35
2018-01-31,CTD12,4173438,695414,0.0033140096,0.009349841,0.022394953,0.0071889604,0.0047082696,0.0012586485,0.0012261247,0.0004877163,0.0032810066,0.009718636,0.022504158,0.0070721726,0.0048707053,0.0012614361,0.002027578,-1.1e-44,3.9
2018-02-20,CTD1,4187246,695025,0.0014399376,0.0034914853,0.00893454,0.006024623,0.005413103,0.0017232329,0.0016779068,0.000696434,0.0014566449,0.00347818,0.00906448,0.0062406682,0.005612832,0.0017392222,0.3356663,-1.1e-44,3.965
2018-02-20,CTD2,4181518,693105,0.0020870545,0.0061916686,0.015168727,0.0049296073,0.003119169,0.00083653966,0.0008098305,0.00032133685,0.0020902518,0.0065394808,0.015347828,0.0048173745,0.003246026,0.0008165917,2.762858e-05,-1.1e-44,4.68
2018-02-20,CTD3,4181698,695238,0.0027927351,0.008456092,0.017841415,0.0045032804,0.0028099522,0.0007221827,0.0006951286,0.00027747857,0.002774809,0.00882428,0.017905895,0.0043818797,0.002881719,0.0007123482,2.9034753e-05,0.0,1.83
2018-02-20,CTD4,4180266,698264,0.006465845,0.013963528,0.024488105,0.0063521615,0.004263764,0.0011409806,0.0011144633,0.00045272353,0.0063872845,0.01414978,0.024458379,0.0063371407,0.004423461,0.0011336352,0.099371545,0.0,2.055
2018-02-20,CTD5,4179450,700268,0.0074020564,0.016221596,0.018517336,0.00302014,0.0018713641,0.00049187115,0.00047870324,0.00018972656,0.0072779795,0.016562495,0.018644363,0.002974568,0.0019522306,0.000486248,0.035303008,0.0,0.19
2018-02-20,CTD6,4176009,695829,0.0054547726,0.013146016,0.025492962,0.0064203576,0.004276925,0.0011454148,0.0011183018,0.00044757777,0.0053973384,0.013193545,0.02550123,0.006413103,0.004429995,0.0011414215,0.060572326,0.0,6.73
2018-02-20,CTD7,4176724,690397,0.006134703,0.016091494,0.03282819,0.007828273,0.0049185166,0.0012715874,0.0012334035,0.00048848,0.0060544144,0.016397428,0.03261213,0.0078058857,0.0052318377,0.0012746314,0.06589281,0.0,1.84
2018-02-20,CTD8,4174178,693048,0.008185488,0.017863818,0.031181071,0.007719482,0.005090832,0.0013482212,0.0013125925,0.00051654753,0.008095973,0.01821208,0.031125255,0.0077155055,0.0053161574,0.0013265961,0.084788896,0.0,1.495
2018-02-20,CTD9,4171106,693183,0.0134992255,0.024891883,0.05185908,0.027214183,0.022896431,0.0061694714,0.005993894,0.002270013,0.013341575,0.025007507,0.052797467,0.027064526,0.022255238,0.0063467133,0.4766692,0.0,1.2
2018-02-20,CTD10,4170388,695646,0.008762093,0.017082753,0.030925121,0.009634938,0.007534247,0.002091466,0.00204649,0.00081413204,0.008655674,0.017083945,0.030982073,0.009631123,0.007453365,0.002091552,0.21168362,0.0,4.13
2018-02-20,CTD11,4169609,700351,0.0076496624,0.016740121,0.030981865,0.009603352,0.0069363536,0.0018937276,0.001853467,0.00074153056,0.007555902,0.016807761,0.031035708,0.00952624,0.0071131093,0.0018760483,0.12131364,0.0,4.28
2018-02-20,CTD12,4173438,695414,0.0048768786,0.0120588355,0.025574721,0.0068652476,0.004843122,0.001296617,0.0012635939,0.00050008565,0.0048465636,0.012290123,0.025655279,0.0068099196,0.005068651,0.001294667,0.04657746,0.0,5.61
2018-03-07,CTD1,4187246,695025,0.020637428,0.034435526,0.06044597,0.020391678,0.015474504,0.0039935894,0.0038139094,0.0014514539,0.020463372,0.03454053,0.060519524,0.02042003,0.015241881,0.0038721864,0.3393769,0.0,3.905
2018-03-07,CTD2,4181518,693105,0.010453694,0.019445322,0.033294432,0.010275633,0.0076845996,0.002131958,0.002081424,0.0008301911,0.010318896,0.019470058,0.03339847,0.010238058,0.007681531,0.0021075697,0.20591548,0.0,3.615
2018-03-07,CTD3,4181698,695238,0.013188194,0.023537913,0.039897755,0.013422248,0.01042616,0.002871867,0.0028030763,0.0010975458,0.012966631,0.02347337,0.04001118,0.013410369,0.010308187,0.0028363285,0.3007242,0.0,2.56
2018-03-07,CTD4,4180266,698264,0.012003779,0.022731276,0.04049938,0.013255033,0.00965666,0.002647575,0.0025636475,0.0010103352,0.011832236,0.022783408,0.040430583,0.013198612,0.009773774,0.002582774,0.19800419,0.0,2.145
2018-03-07,CTD5,4179450,700268,0.013346707,0.023806509,0.035383195,0.007694104,0.0052436935,0.0013937547,0.0013568252,0.0005247141,0.013249767,0.023796652,0.035542678,0.0077463905,0.0052853553,0.0013827295,0.14628924,0.0,0.64
2018-03-07,CTD6,4176009,695829,0.006293361,0.013540283,0.02559929,0.007825051,0.005377363,0.0014751243,0.0014478009,0.00057994033,0.006223588,0.013838454,0.02567845,0.0078058857,0.005556357,0.0014681551,0.10855913,0.0,3.815
2018-03-07,CTD7,4176724,690397,0.008431292,0.017724834,0.030166531,0.007460218,0.005061696,0.001378852,0.0013494589,0.00053301465,0.00834851,0.017956857,0.03016834,0.0074497927,0.0052413587,0.0013657708,0.10314166,0.0,1.88
2018-03-07,CTD8,4174178,693048,0.008612357,0.018698044,0.032464463,0.0073626107,0.004766793,0.0012691122,0.0012327952,0.00048140064,0.008517179,0.018967876,0.03231617,0.007377826,0.0049533695,0.0012483691,0.08086077,0.0,2.22
2018-03-07,CTD9,4171106,693183,0.01516752,0.0275838,0.050631717,0.019105,0.014441926,0.003892671,0.003750957,0.0014401063,0.014978513,0.027704988,0.050745476,0.01906528,0.014358512,0.003792083,0.2975933,0.0,0.86
2018-03-07,CTD10,4170388,695646,0.009415419,0.018192548,0.030633157,0.009650769,0.0071944087,0.0020088165,0.0019695237,0.0007870881,0.009306148,0.0181825,0.030661715,0.009631123,0.0072536725,0.0019999573,0.16229622,0.0,3.445
2018-03-07,CTD11,4169609,700351,0.008809809,0.017672306,0.03172649,0.010330496,0.0074388636,0.0020709995,0.0020181607,0.0008047318,0.008701404,0.017738078,0.031757493,0.010280472,0.007618012,0.0020363214,0.15362135,0.0,2.03
2018-03-07,CTD12,4173438,695414,0.008061083,0.01564849,0.02617775,0.006921952,0.005304247,0.0014729594,0.0014470832,0.0005842173,0.007991091,0.015647799,0.026176745,0.006911901,0.0052719302,0.0014862833,0.15436265,0.0,2.915
2018-05-11,CTD1,4187246,695025,0.014858571,0.024377821,0.03827129,0.01299996,0.009585627,0.0026076282,0.0025094785,0.0009850658,0.014689086,0.024235956,0.03850893,0.01295801,0.009578294,0.002536288,0.24706812,0.0,2.255
2018-05-11,CTD2,4181518,693105,0.005818535,0.013099754,0.021754054,0.004377675,0.0026172323,0.0006929949,0.00067527225,0.0002664205,0.0057657743,0.013379752,0.021737805,0.004345324,0.002811087,0.00067845243,0.0009911396,0.0,2.095
2018-05-11,CTD3,4181698,695238,0.0058938293,0.0131924,0.019482667,0.0038417834,0.0023379135,0.000622636,0.00060865015,0.00024124247,0.005844358,0.013485417,0.01946433,0.00378996,0.0024810943,0.00061151694,0.006084567,0.0,2.075
2018-05-11,CTD4,4180266,698264,0.008730398,0.018787315,0.028008765,0.0060992134,0.0039427145,0.0010169959,0.0009899224,0.00038720536,0.008660745,0.018993277,0.027948046,0.0060911593,0.004121679,0.0010075674,0.07121072,0.0,0.78
2018-05-11,CTD5,4179450,700268,0.00964434,0.018648569,0.022975674,0.00375383,0.0022559715,0.00060392794,0.00059009815,0.00023370892,0.009583854,0.01886146,0.022994395,0.003711154,0.0024102912,0.0005927373,0.054257173,0.0,0.3
2018-05-11,CTD6,4176009,695829,0.01129397,0.022149282,0.032709908,0.00747251,0.005023848,0.0013215133,0.0012824552,0.00049774174,0.011234064,0.022213735,0.03266784,0.00743983,0.0052014757,0.0012962203,0.089784026,0.0,1.775
2018-05-11,CTD7,4176724,690397,0.015927201,0.029566795,0.045096014,0.009871026,0.006298106,0.0015946514,0.0015366272,0.000589764,0.015949197,0.029652506,0.04506202,0.009913344,0.0065645273,0.0015467786,0.11822412,0.0,2.115
2018-05-11,CTD8,4174178,693048,0.008641093,0.019654253,0.030399183,0.005909648,0.003522655,0.0009466951,0.0009291689,0.00036571294,0.008577385,0.019976139,0.030440712,0.005863942,0.0038150188,0.0009205181,0.023149889,0.0,1.42
2018-05-11,CTD9,4171106,693183,0.015668698,0.027838226,0.052888047,0.022711266,0.01841,0.004969088,0.004787886,0.0018204135,0.01545494,0.027866688,0.052784733,0.022606138,0.018129751,0.004959738,0.38736817,0.0,0.52
2018-05-11,CTD10,4170388,695646,0.015588458,0.026772443,0.04075086,0.009758291,0.006570467,0.001719851,0.0016448654,0.00064015965,0.0154392915,0.026663646,0.04091815,0.009733829,0.0067265793,0.0016666957,0.17653398,0.0,3.17
2018-05-11,CTD11,4169609,700351,0.014488656,0.0259312,0.04002213,0.009911594,0.0066520604,0.0017190067,0.0016720763,0.00065103103,0.014392261,0.02592402,0.040096972,0.009910171,0.0067909206,0.0016989558,0.16185178,0.0,2.8
2018-05-11,CTD12,4173438,695414,0.014260549,0.024968315,0.034731723,0.0076435995,0.0050349496,0.0013687855,0.0013243277,0.0005200701,0.014132693,0.025031853,0.034749225,0.007613326,0.005209051,0.0013329631,0.12439319,0.0,0.915
2018-05-16,CTD2,4181518,693105,0.006646614,0.016316263,0.028123057,0.0059705204,0.003535002,0.0009159087,0.0008907314,0.00034796985,0.006558838,0.016719528,0.028072137,0.0059164586,0.0038135978,0.0008943753,0.0023684385,0.0,1.825
2018-05-16,CTD3,4181698,695238,0.012274629,0.02158156,0.031697612,0.007744943,0.0051838337,0.0014005835,0.0013676139,0.0005471524,0.012146713,0.021614509,0.031766593,0.007692412,0.005283436,0.0014071352,0.13784961,0.0,2.345
2018-05-16,CTD4,4180266,698264,0.008487864,0.018163383,0.028255368,0.0068567824,0.0043567717,0.0011838421,0.0011585953,0.00045674227,0.008415144,0.018395258,0.028288238,0.0068584243,0.0045157527,0.0011711929,0.08660688,0.0,1.59
2018-05-16,CTD5,4179450,700268,0.011146852,0.023135412,0.032533053,0.0061042197,0.0036084594,0.0009581203,0.00093642797,0.0003681632,0.011060392,0.023269087,0.032556485,0.006080754,0.0039171944,0.00093065476,0.060313318,0.0,0.415
