Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez
2018-06-20,CTD4,4180266,698264,0.1328,0.1082,0.0847,0.0568,0.0501,0.0475,0.047,0.0439,0.0423,0.0105,0.0006,0.0321,0.0255,0.56,1.283
2018-06-20,CTD5,4179450,700268,0.1387,0.1228,0.1025,0.0646,0.0573,0.0565,0.0549,0.0521,0.0515,0.0114,0.0006,0.041,0.0319,0.524,0.531
2018-06-20,CTD6,4176009,695829,0.1424,0.1213,0.0992,0.0706,0.0638,0.0615,0.0605,0.0563,0.0585,0.0139,0.0006,0.0465,0.0362,0.8065,1.0955
2018-06-20,CTD7,4176724,690397,0.1424,0.1203,0.0975,0.0723,0.0649,0.0614,0.0627,0.0586,0.0589,0.0147,0.0006,0.0461,0.0372,0.4885,1.678
2018-06-20,CTD8,4174178,693048,0.1454,0.1258,0.1076,0.0756,0.0674,0.0645,0.0646,0.0597,0.0616,0.0145,0.0008,0.0486,0.0395,0.8915,3.519
2018-06-20,CTD9,4171106,693183,0.1484,0.1336,0.1191,0.09,0.0767,0.065,0.0645,0.0598,0.0614,0.0144,0.0008,0.0493,0.0391,0.2425,1.5205000000000002
2018-06-20,CTD10,4170388,695646,0.1458,0.1232,0.1022,0.0768,0.0689,0.0652,0.0659,0.0607,0.0631,0.015,0.0006,0.0498,0.0404,2.1105,1.393
2018-06-20,CTD11,4169609,700351,0.1468,0.1151,0.0987,0.0718,0.0656,0.065,0.0644,0.0549,0.0626,0.0154,0.0007,0.0506,0.0406,0.486,1.08
2018-06-20,CTD12,4173438,695414,0.1488,0.1285,0.1073,0.0803,0.074,0.071,0.0722,0.0674,0.0689,0.0159,0.0007,0.0547,0.0448,1.7265,1.4045
2018-07-10,CTD1,4187246,695025,0.154,0.1304,0.1111,0.0883,0.0812,0.0778,0.0787,0.0719,0.0749,0.0169,0.001,0.0581,0.0459,0.525,4.4510000000000005
2018-07-10,CTD2,4181518,693105,0.1545,0.1344,0.1121,0.0836,0.0761,0.0739,0.0745,0.0683,0.0707,0.0161,0.001,0.055,0.0433,0.3675,1.4015
2018-07-10,CTD3,4181698,695238,0.1528,0.1299,0.1076,0.0827,0.0752,0.0733,0.0734,0.0679,0.0716,0.0161,0.0008,0.0553,0.0444,0.6675,1.5865
2018-07-10,CTD4,4180266,698264,0.1526,0.1286,0.1064,0.0844,0.0782,0.0753,0.0755,0.0689,0.0725,0.0162,0.001,0.0583,0.0454,1.7875,2.6515
2018-07-10,CTD5,4179450,700268,0.1579,0.1365,0.1181,0.0888,0.0813,0.0794,0.0808,0.0735,0.0779,0.017,0.0009,0.0636,0.0507,0.8840000000000001,0.755
2018-07-10,CTD6,4176009,695829,0.1483,0.1239,0.1034,0.0787,0.0708,0.0683,0.0683,0.0623,0.0661,0.0147,0.0011,0.0504,0.0399,2.3440000000000003,1.234
2018-07-10,CTD7,4176724,690397,0.1461,0.1216,0.0996,0.0757,0.0677,0.0642,0.0656,0.0609,0.0613,0.0139,0.0011,0.0463,0.0362,0.613,1.1005
2018-07-10,CTD8,4174178,693048,0.1514,0.1284,0.1116,0.0838,0.0745,0.071,0.0718,0.0675,0.0685,0.0156,0.001,0.0537,0.0416,1.9815,1.9105
2018-07-10,CTD9,4171106,693183,0.1468,0.1288,0.1132,0.084,0.0726,0.063,0.0624,0.0575,0.0592,0.0138,0.001,0.0455,0.0337,0.272,0.335
2018-07-10,CTD10,4170388,695646,0.1507,0.1258,0.1062,0.0827,0.077,0.074,0.0746,0.0672,0.0725,0.0166,0.001,0.0565,0.0458,1.5445,1.238
2018-07-10,CTD11,4169609,700351,0.1504,0.1228,0.1026,0.0788,0.0725,0.0698,0.0706,0.0621,0.0682,0.0165,0.0008,0.0538,0.0434,1.7515,1.136
2018-07-10,CTD12,4173438,695414,0.1525,0.1284,0.1094,0.0845,0.0771,0.0754,0.0765,0.0689,0.0734,0.0162,0.001,0.0582,0.0465,2.3985000000000003,1.3535
2018-08-29,CTD1,4187246,695025,0.1286,0.098,0.0782,0.0507,0.0453,0.0417,0.0406,0.0352,0.0364,0.0108,0.0008,0.0215,0.0146,0.45,5.061
2018-08-29,CTD2,4181518,693105,0.1281,0.0978,0.0742,0.0453,0.0394,0.0369,0.036,0.0308,0.0318,0.0098,0.0006,0.0166,0.0118,0.5375000000000001,0.7969999999999999
2018-08-29,CTD3,4181698,695238,0.1262,0.096,0.0708,0.0419,0.0361,0.0332,0.0317,0.0271,0.0273,0.0096,0.0008,0.0135,0.0096,0.6495,0.7525
2018-08-29,CTD4,4180266,698264,0.1273,0.0955,0.0696,0.0442,0.0388,0.0354,0.0349,0.029,0.0303,0.0098,0.0007,0.016,0.0118,0.629,0.7835
2018-08-29,CTD5,4179450,700268,0.1287,0.1011,0.0791,0.0437,0.0372,0.034,0.0334,0.0283,0.0285,0.0098,0.0007,0.0161,0.0112,0.36,0.782
2018-08-29,CTD6,4176009,695829,0.1253,0.096,0.072,0.0431,0.0362,0.033,0.0315,0.0268,0.0269,0.0091,0.0006,0.0139,0.0099,0.9995,1.112
2018-08-29,CTD7,4176724,690397,0.127,0.0972,0.0744,0.0462,0.0398,0.0367,0.0364,0.0303,0.0314,0.0101,0.0007,0.0173,0.0118,0.7705,1.012
2018-08-29,CTD8,4174178,693048,0.126,0.0967,0.0745,0.0439,0.0374,0.033,0.0317,0.0275,0.0272,0.0088,0.0007,0.0135,0.0094,1.2325,1.803
2018-08-29,CTD9,4171106,693183,0.1277,0.1046,0.0868,0.0573,0.0471,0.0378,0.0372,0.0325,0.033,0.0101,0.0005,0.0205,0.0142,0.1415,1.285
2018-08-29,CTD10,4170388,695646,0.1241,0.0935,0.0701,0.0424,0.0367,0.033,0.0321,0.027,0.028,0.0092,0.0005,0.0149,0.0105,1.2935,0.7484999999999999
2018-08-29,CTD11,4169609,700351,0.1252,0.0955,0.0712,0.0445,0.0383,0.0337,0.0326,0.0277,0.029,0.0095,0.0006,0.016,0.011,0.8275,0.883
2018-08-29,CTD12,4173438,695414,0.1249,0.0959,0.0747,0.0425,0.0361,0.0322,0.0301,0.0256,0.026,0.0086,0.0007,0.0131,0.009,1.132,2.3995
2018-10-03,CTD1,4187246,695025,0.1203,0.0854,0.0615,0.0312,0.0252,0.0211,0.0209,0.0152,0.0157,0.005,0.0006,0.0066,0.0048,0.278,0.7625000000000001
2018-10-03,CTD2,4181518,693105,0.1197,0.0856,0.0584,0.0289,0.0232,0.0198,0.0193,0.0145,0.0135,0.0045,0.0006,0.0046,0.0027,0.4405,2.5685
2018-10-03,CTD3,4181698,695238,0.1186,0.0857,0.0576,0.0275,0.022,0.0195,0.0177,0.0133,0.0122,0.0045,0.0006,0.004,0.0029,0.321,0.6725000000000001
2018-10-03,CTD4,4180266,698264,0.1202,0.0831,0.0552,0.0286,0.0239,0.0192,0.019,0.0139,0.0148,0.0047,0.0006,0.0052,0.0029,0.211,0.3155
2018-10-03,CTD5,4179450,700268,0.1219,0.0924,0.0672,0.0281,0.0221,0.0186,0.0178,0.0134,0.0132,0.0044,0.0004,0.0045,0.0032,0.083,0.511
2018-10-03,CTD6,4176009,695829,0.1186,0.0864,0.0613,0.0288,0.0222,0.0185,0.017,0.0133,0.0126,0.0045,0.0005,0.0037,0.0027,0.9465,1.5015
2018-10-03,CTD7,4176724,690397,0.1184,0.0843,0.0575,0.0283,0.0227,0.02,0.0182,0.0137,0.0133,0.0044,0.0006,0.0039,0.0023,0.2744999999999999,1.8115
2018-10-03,CTD8,4174178,693048,0.123,0.0937,0.0729,0.0353,0.0263,0.0201,0.0185,0.014,0.0134,0.0045,0.0006,0.0038,0.0028,1.215,2.257
2018-10-03,CTD9,4171106,693183,0.1219,0.0956,0.0756,0.0418,0.0313,0.0207,0.0205,0.015,0.0148,0.0047,0.0006,0.0058,0.0038,0.105,2.6765
2018-10-03,CTD10,4170388,695646,0.1196,0.0864,0.06,0.0303,0.024,0.0195,0.0185,0.0141,0.0135,0.0044,0.0006,0.0048,0.0033,0.933,3.5565
2018-10-03,CTD11,4169609,700351,0.118,0.0863,0.0588,0.03,0.0238,0.0198,0.0185,0.0146,0.014,0.0047,0.0005,0.0056,0.0041,0.5325,1.0465
2018-10-03,CTD12,4173438,695414,0.1201,0.0897,0.0671,0.0311,0.024,0.0192,0.0181,0.0134,0.0132,0.005,0.0004,0.0037,0.0023,1.1425,2.6795
2018-11-07,CTD1,4187246,695025,0.1276,0.0901,0.0617,0.0317,0.0263,0.0221,0.0195,0.0162,0.0146,0.0063,0.0008,0.0043,0.0031,0.619,56.1135
2018-11-07,CTD2,4181518,693105,0.1262,0.0914,0.0613,0.0291,0.024,0.021,0.0173,0.0144,0.0123,0.0063,0.0007,0.0025,0.0017,0.469,1.2255
2018-11-07,CTD3,4181698,695238,0.1255,0.0904,0.0598,0.0286,0.0233,0.0194,0.0168,0.0132,0.0122,0.0054,0.0007,0.0021,0.0015,0.923,1.124
2018-11-07,CTD4,4180266,698264,0.1254,0.0881,0.0564,0.0285,0.0226,0.0186,0.0174,0.0132,0.0126,0.0059,0.0005,0.0023,0.0012,1.267,0.8835
2018-11-07,CTD5,4179450,700268,0.1308,0.1004,0.0697,0.0279,0.0226,0.0189,0.0161,0.0131,0.0114,0.0054,0.0007,0.0019,0.0014,0.601,0.566
2018-11-07,CTD6,4176009,695829,0.1267,0.0941,0.0662,0.0297,0.0239,0.0193,0.0164,0.0127,0.012,0.0057,0.0008,0.0018,0.001,1.458,1.319
2018-11-07,CTD7,4176724,690397,0.124,0.0874,0.0575,0.0285,0.0238,0.0206,0.0174,0.0138,0.0132,0.006,0.0005,0.0024,0.0018,0.414,1.684
2018-11-07,CTD8,4174178,693048,0.1309,0.1008,0.0741,0.0335,0.026,0.0197,0.0173,0.0133,0.0122,0.0052,0.0007,0.002,0.0011,1.0395,2.366
2018-11-07,CTD9,4171106,693183,0.1274,0.1002,0.0758,0.0396,0.0285,0.0196,0.0175,0.0136,0.0124,0.0054,0.0005,0.0038,0.0024,0.204,4.5305
