Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez
2016-08-09,CTD1,4187246,695025,0.010913171,0.017401608,0.03352139,0.016394554,0.012979185,0.003569372,11.46,6.89
2016-08-09,CTD2,4181518,693105,0.0071952725,0.010565986,0.019415252,0.010844853,0.0086765,0.0024619063,12.21,5.08
2016-08-09,CTD3,4181698,695238,0.007981613,0.0116108535,0.020093167,0.010501326,0.008130274,0.002229444,11.75,4.04
2016-08-09,CTD4,4180266,698264,0.008127184,0.010384623,0.014565022,0.00855384,0.0065622036,0.0018117498,7.58,3.96
2016-08-09,CTD5,4179450,700268,0.013046584,0.021321671,0.0225111,0.0031678285,0.002036522,0.00050253543,0.285,0.135
2016-08-09,CTD6,4176009,695829,0.008597531,0.013189688,0.023314165,0.010759835,0.008108026,0.0021529882,9.52,4.23
2016-08-09,CTD7,4176724,690397,0.009079744,0.013898673,0.02589552,0.013616519,0.010826535,0.0030252077,10.94,5.94
2016-08-09,CTD8,4174178,693048,0.0115716485,0.018745393,0.03434283,0.014044171,0.010484474,0.0027215334,12.84,6.3
2016-08-09,CTD9,4171106,693183,0.012403373,0.019516638,0.036863063,0.01920946,0.015503557,0.004332415,,
2016-08-09,CTD10,4170388,695646,0.008175398,0.013286386,0.026786368,0.013527304,0.010826535,0.0030404879,9.75,4.72
2016-08-09,CTD11,4169609,700351,0.012677618,0.018335706,0.029216733,0.014742743,0.011137724,0.0029348328,8.69,3.95
2016-08-09,CTD12,4173438,695414,0.009553588,0.0154765425,0.02933656,0.013182733,0.01008446,0.0026956727,8.52,4.48
2016-09-08,CTD1,4187246,695025,0.0074102557,0.011431448,0.023128968,0.014337521,0.011983099,0.0035322397,18.69,4.95
2016-09-08,CTD2,4181518,693105,0.007388066,0.011652588,0.022566702,0.011465702,0.008974186,0.0024747886,13.22,4.29
2016-09-08,CTD3,4181698,695238,0.0071606943,0.0111633595,0.020960642,0.010362438,0.007978339,0.0021694133,13.57,3.92
2016-09-08,CTD4,4180266,698264,0.007229996,0.011153284,0.021589857,0.011634213,0.009261468,0.0026019523,12.38,4.15
2016-09-08,CTD5,4179450,700268,0.0061478764,0.010887452,0.01771259,0.0038407245,0.0026320175,0.0006543732,1.27,0.1399999999999999
2016-09-08,CTD6,4176009,695829,0.0060916427,0.009650285,0.019372394,0.009992926,0.007904618,0.0022117887,12.32,4.35
2016-09-08,CTD7,4176724,690397,0.0057250853,0.009410037,0.020137385,0.010507977,0.008475812,0.0024154573,13.91,4.69
2016-09-08,CTD9,4171106,693183,0.009893592,0.015638981,0.03127793,0.018601524,0.015521715,0.0045168065,,
2016-09-08,CTD10,4170388,695646,0.0077017127,0.012617674,0.02679436,0.014950604,0.012349784,0.0035755902,15.06,5.38
2016-09-08,CTD11,4169609,700351,0.006426361,0.010511612,0.02213191,0.011925478,0.009648435,0.0027496135,11.3,6.33
2016-09-08,CTD12,4173438,695414,0.0060377293,0.009908035,0.020680958,0.010425083,0.008273284,0.0023186756,11.52,4.19
2017-06-30,CTD1,4187246,695025,0.014523258,0.025521787,0.045328837,0.011921803,0.00827046,0.002013044,1.141,4.073
2017-06-30,CTD2,4181518,693105,0.0085799005,0.016636256,0.032547217,0.008101268,0.005708777,0.0014228729,1.0495,2.0455
2017-06-30,CTD3,4181698,695238,0.0076171234,0.013878576,0.022867503,0.005104838,0.0035313766,0.0008864235,1.6455,1.254
2017-06-30,CTD4,4180266,698264,0.00784293,0.015099678,0.030502472,0.008403415,0.006037706,0.0015309941,1.6885,1.89
2017-06-30,CTD5,4179450,700268,0.016756805,0.028755415,0.03354033,0.0044917683,0.002859057,0.00070457533,0.575,0.656
2017-06-30,CTD6,4176009,695829,0.008956501,0.015999116,0.03183035,0.011412327,0.008562597,0.0022531727,2.0425,2.4525
2017-06-30,CTD7,4176724,690397,0.012212999,0.0242479,0.046464965,0.010514631,0.007193146,0.0017277272,1.762,3.7225
2017-06-30,CTD8,4174178,693048,0.008714141,0.016784508,0.034535922,0.01031975,0.007523558,0.001923736,1.083,2.3695
2017-06-30,CTD9,4171106,693183,0.014844753,0.027012492,0.05832146,0.0254675,0.021357035,0.006094192,0.115,5.455
2017-06-30,CTD10,4170388,695646,0.007459277,0.013963135,0.023242792,0.0050049485,0.0034555898,0.00086755096,0.785,1.706
2017-06-30,CTD11,4169609,700351,0.0062083784,0.011565782,0.02298733,0.0074100113,0.005433103,0.001416671,1.274,1.4525
2017-06-30,CTD12,4173438,695414,0.007359305,0.013360257,0.027464082,0.009837431,0.0074559543,0.0019938247,1.6789999999999998,2.3745000000000003
2018-02-20,CTD1,4187246,695025,0.0016685285,0.0026148953,0.005775175,0.004354435,0.0037445843,0.001172135,3.872,2.128
2018-02-20,CTD2,4181518,693105,0.0036182248,0.006779619,0.015558235,0.0055271755,0.0041415943,0.0011016596,4.8615,1.941
2018-02-20,CTD3,4181698,695238,0.0050026616,0.00973355,0.021263363,0.0047064135,0.0033298314,0.0008292996,4.2015,2.141
2018-02-20,CTD4,4180266,698264,0.0066714333,0.01225376,0.02311477,0.00616024,0.0042708796,0.0010495683,4.0665,2.056
2018-02-20,CTD5,4179450,700268,0.014262073,0.024176301,0.033247635,0.0043620416,0.0028079178,0.00068232126,0.6375,1.009
2018-02-20,CTD6,4176009,695829,0.0077063083,0.01443343,0.027059084,0.006202453,0.0042692996,0.0010436472,8.118500000000001,2.426
2018-02-20,CTD7,4176724,690397,0.004053638,0.008067448,0.018763041,0.005045031,0.003639886,0.0009242598,3.0575,2.4210000000000003
2018-02-20,CTD8,4174178,693048,0.0062732524,0.012037447,0.024772068,0.0067984154,0.004784034,0.0011849243,3.5725,2.921
2018-02-20,CTD9,4171106,693183,0.013796477,0.024301684,0.0497802,0.02154903,0.01705476,0.0046005864,0.162,18.298
2018-02-20,CTD10,4170388,695646,0.007567207,0.014392047,0.028313255,0.0073802974,0.005139354,0.0012609311,7.7415,3.194
2018-02-20,CTD11,4169609,700351,0.0062064794,0.012381418,0.027923279,0.008039837,0.005856469,0.0014898157,7.388999999999999,2.8885
2018-02-20,CTD12,4173438,695414,0.006540901,0.012026715,0.022227926,0.0052282624,0.003602021,0.00088354916,7.618,2.729
2018-03-07,CTD1,4187246,695025,0.014095876,0.02513549,0.048002895,0.014207061,0.010025006,0.0024344926,5.1905,6.2535
2018-03-07,CTD2,4181518,693105,0.007787107,0.014772069,0.028817192,0.0065808776,0.0045659225,0.0011209209,6.552,3.151
2018-03-07,CTD3,4181698,695238,0.010333511,0.019079814,0.036681015,0.009746339,0.0068076877,0.0016653907,5.939,3.7725
2018-03-07,CTD4,4180266,698264,0.0116837155,0.02201093,0.042192902,0.0105379475,0.0072739436,0.001755567,3.9965,3.037
2018-03-07,CTD5,4179450,700268,0.013112897,0.022230688,0.030282335,0.0044018044,0.0028622837,0.00069745455,0.8759999999999999,1.075
2018-03-07,CTD6,4176009,695829,0.0078920545,0.014363134,0.026754426,0.006911901,0.004808652,0.0011849243,6.433999999999999,3.0475
2018-03-07,CTD7,4176724,690397,0.008492198,0.01601706,0.030264776,0.006518613,0.004471035,0.0010884093,3.4775,3.0455
2018-03-07,CTD8,4174178,693048,0.009408836,0.017684894,0.03224249,0.006636921,0.0045140893,0.0010945738,3.939,3.0975
2018-03-07,CTD9,4171106,693183,0.0136125125,0.02356713,0.046053,0.017134912,0.012728627,0.0032322123,0.158,0.887
2018-03-07,CTD10,4170388,695646,0.007019595,0.01322057,0.025942223,0.0061057536,0.0042645633,0.0010538173,4.8995,2.9365
2018-03-07,CTD11,4169609,700351,0.010001444,0.018529754,0.033997223,0.008031854,0.005506361,0.0013350918,4.0645,3.4875
2018-03-07,CTD12,4173438,695414,0.00851968,0.0152374655,0.027252896,0.006525259,0.00450412,0.0011061106,5.242,2.675
2018-05-16,CTD1,4187246,695025,0.010211243,0.018947575,0.03311606,0.0070864707,0.0048582368,0.0011954426,2.534,0.533
2018-05-16,CTD2,4181518,693105,0.00834605,0.01524611,0.025066245,0.005242752,0.0035939561,0.0008947384,2.898,1.2115
2018-05-16,CTD3,4181698,695238,0.00695627,0.012846274,0.02231739,0.0050188564,0.0034828477,0.0008724974,3.129,1.0355
2018-05-16,CTD4,4180266,698264,0.00772932,0.014162022,0.025601279,0.006369596,0.00445622,0.0011146148,2.332,1.514
2018-05-16,CTD5,4179450,700268,0.012226288,0.02244049,0.03416011,0.005781995,0.0038278296,0.0009351948,0.615,0.72
2018-05-16,CTD6,4176009,695829,0.008801171,0.01603053,0.028665291,0.0071631586,0.0050024814,0.0012473693,1.0995,8.795
2018-05-16,CTD7,4176724,690397,0.012725461,0.02506231,0.0493996,0.0120546715,0.008338452,0.0020037985,3.5415,3.7745
2018-05-16,CTD8,4174178,693048,0.0098231435,0.018765543,0.033106677,0.0067823394,0.0046268036,0.0011354627,1.0665,15.5875
2018-05-16,CTD9,4171106,693183,0.020826258,0.034123387,0.06687731,0.030760705,0.025649153,0.0071543823,0.145,0.235
2018-05-16,CTD10,4170388,695646,0.007840597,0.0149884345,0.030652853,0.008844194,0.0063786022,0.0016177525,2.5735,1.817
2018-05-16,CTD11,4169609,700351,0.007777836,0.014227446,0.027537484,0.008103948,0.005795741,0.0014623507,1.5295,5.1765
2018-05-16,CTD12,4173438,695414,0.009479624,0.017535632,0.028321598,0.0055615637,0.0037810549,0.0009370929,1.019,14.87
2018-06-20,CTD1,4187246,695025,0.0069815395,0.0126028005,0.0272772,0.0110580055,0.008732435,0.0024317654,1.0315,1.138
2018-06-20,CTD2,4181518,693105,0.00931153,0.016835695,0.02521819,0.004845922,0.003283975,0.00081925094,0.8845000000000001,0.785
2018-06-20,CTD3,4181698,695238,0.009145862,0.016301706,0.023522163,0.004512174,0.003057993,0.0007657969,1.228,0.958
2018-06-20,CTD4,4180266,698264,0.009950241,0.016817069,0.019929651,0.0032577887,0.0021558926,0.0005388059,0.5795,0.837
