Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.010767565,0.015042636,0.022594802,0.012919855,0.010850893,0.0031603382,0.0030426378,0.0012864679,9.11,-0.201,22.22,0.076,-10.923,0.162,-25.681,0.272,-33.142,0.351,-47.9,0.087,-14.758,0.287,0.241,-0.247,-0.119,-0.58,-0.332,-0.499,-0.36,-0.721,-0.619,-0.222,-0.333,-0.318,0.063,0.118,0.374,0.42,0.055,-0.525,-0.174,-0.918,0.684,-0.363,0.814,0.311,0.662,1.028,1.223,0.379,-0.15,0.743,0.942
2016-08-09,CTD12,4173438,695414,0.012315695,0.017694283,0.025472794,0.013293076,0.009602651,0.002741353,0.002719555,0.0011238804,9.51,-0.18,17.258,0.142,-18.712,0.296,-47.622,0.314,-35.97,0.452,-64.88,0.161,-28.911,0.229,0.166,-0.477,-0.18,-1.213,-0.633,-0.636,-0.345,-1.148,-0.862,-0.512,-0.736,-0.34,0.125,0.209,0.446,0.512,0.085,-0.69,-0.028,-1.322,0.954,-0.074,1.321,0.055,0.717,1.374,1.901,0.374,-0.021,0.718,0.905
2016-09-08,CTD1,4187246,695025,0.011359334,0.01652359,0.027251022,0.014605151,0.013168484,0.0038591444,0.003769339,0.0015695846,20.94,-0.245,23.824,0.062,-7.949,0.113,-15.419,0.302,-31.773,0.348,-39.243,0.052,-7.47,0.348,0.314,-0.217,-0.105,-0.42,-0.225,-0.525,-0.418,-0.648,-0.573,-0.123,-0.204,-0.386,0.047,0.08,0.426,0.452,0.033,-0.503,-0.295,-0.938,0.648,-0.611,0.719,0.54,0.748,1.069,1.186,0.401,-0.261,0.711,0.966
2016-09-08,CTD2,4181518,693105,0.00968305,0.014277933,0.023084925,0.01124637,0.009417515,0.0026045013,0.0025218632,0.0010348605,15.345,-0.236,26.72,0.119,-18.879,0.205,-36.147,0.345,-45.599,0.421,-62.867,0.089,-17.268,0.301,0.252,-0.436,-0.178,-0.834,-0.407,-0.651,-0.429,-0.898,-0.707,-0.247,-0.399,-0.426,0.093,0.142,0.5,0.535,0.049,-0.576,-0.219,-1.182,0.862,-0.537,1.029,0.423,0.779,1.393,1.664,0.38,-0.172,0.683,0.947
2016-09-08,CTD3,4181698,695238,0.0102565475,0.014694998,0.023492077,0.011051187,0.009322661,0.002676736,0.002582983,0.0010665213,13.84,-0.23,25.483,0.142,-22.438,0.224,-39.215,0.36,-47.92,0.432,-64.698,0.085,-16.777,0.282,0.238,-0.527,-0.209,-0.921,-0.433,-0.704,-0.447,-0.951,-0.715,-0.247,-0.394,-0.432,0.111,0.156,0.518,0.55,0.045,-0.56,-0.218,-1.19,0.933,-0.549,1.106,0.413,0.755,1.491,1.768,0.355,-0.164,0.674,0.95
2016-09-08,CTD4,4180266,698264,0.011194974,0.015667122,0.023484332,0.013225308,0.010400377,0.0031005812,0.003004866,0.0012724794,13.55,-0.2,21.246,0.085,-11.785,0.202,-32.322,0.279,-33.031,0.386,-53.569,0.12,-20.538,0.281,0.221,-0.277,-0.123,-0.759,-0.427,-0.518,-0.344,-0.839,-0.708,-0.322,-0.482,-0.331,0.072,0.143,0.394,0.453,0.072,-0.604,-0.119,-1.073,0.742,-0.269,0.943,0.227,0.713,1.112,1.414,0.401,-0.101,0.738,0.923
2016-09-08,CTD5,4179450,700268,0.010466274,0.016054248,0.021232972,0.0042410363,0.0030480202,0.0007037057,0.0007160391,0.0002760678,1.105,-0.139,15.192,0.582,-173.503,0.681,-265.793,0.667,-188.695,0.749,-280.985,0.164,-92.29,0.064,0.046,-3.684,-0.529,-5.644,-1.127,-3.029,-0.575,-4.511,-1.192,-1.482,-1.96,-0.71,0.487,0.511,0.89,0.896,0.032,-0.635,0.037,-3.181,3.642,0.261,5.067,-0.069,0.604,4.817,6.702,0.121,0.01,0.544,0.953
2016-09-08,CTD6,4176009,695829,0.008069832,0.011949981,0.018957907,0.0099579785,0.007988389,0.0022110238,0.0021894898,0.00092732714,13.9,-0.227,30.934,0.091,-16.74,0.199,-41.5,0.311,-47.674,0.407,-72.433,0.11,-24.76,0.308,0.247,-0.317,-0.134,-0.787,-0.413,-0.57,-0.381,-0.866,-0.721,-0.296,-0.469,-0.39,0.074,0.137,0.451,0.501,0.064,-0.616,-0.172,-1.173,0.779,-0.408,0.971,0.34,0.784,1.235,1.54,0.412,-0.143,0.709,0.932
2016-09-08,CTD7,4176724,690397,0.01093273,0.016185405,0.026132973,0.0130003,0.010497962,0.0030031123,0.0029583275,0.0012209823,15.895,-0.235,23.518,0.109,-15.137,0.213,-33.473,0.336,-38.655,0.427,-56.991,0.106,-18.335,0.306,0.247,-0.396,-0.159,-0.875,-0.435,-0.626,-0.406,-0.922,-0.741,-0.297,-0.479,-0.423,0.087,0.145,0.492,0.536,0.059,-0.619,-0.188,-1.244,0.843,-0.468,1.044,0.376,0.807,1.362,1.686,0.401,-0.151,0.69,0.936
2016-09-08,CTD9,4171106,693183,0.011149553,0.017658358,0.03241541,0.018646877,0.016633632,0.0047219843,0.004727363,0.0019193726,3.8,-0.295,25.781,-0.027,3.002,0.03,-3.489,0.27,-22.779,0.322,-29.27,0.057,-6.491,0.481,0.429,0.097,0.05,-0.113,-0.065,-0.402,-0.379,-0.517,-0.546,-0.115,-0.21,-0.418,-0.02,0.02,0.402,0.435,0.04,-0.576,-0.347,-1.002,0.434,-0.677,0.486,0.715,0.944,0.796,0.893,0.543,-0.367,0.725,0.961
2016-09-08,CTD10,4170388,695646,0.011679797,0.01756291,0.030290844,0.016078604,0.014313119,0.0041277017,0.0041058715,0.0016671405,14.865,-0.266,23.925,0.044,-5.256,0.102,-12.928,0.307,-29.181,0.358,-36.853,0.058,-7.672,0.385,0.342,-0.159,-0.075,-0.392,-0.208,-0.513,-0.418,-0.647,-0.593,-0.135,-0.232,-0.419,0.033,0.07,0.446,0.475,0.037,-0.544,-0.31,-1.024,0.62,-0.657,0.696,0.601,0.835,1.069,1.201,0.443,-0.284,0.703,0.962
2016-09-08,CTD11,4169609,700351,0.008599888,0.013562002,0.023937594,0.011771254,0.009587707,0.002685022,0.002650354,0.001106496,13.7,-0.277,31.96,0.071,-11.217,0.172,-30.565,0.341,-43.177,0.428,-62.525,0.102,-19.348,0.376,0.306,-0.269,-0.108,-0.732,-0.36,-0.586,-0.414,-0.848,-0.736,-0.262,-0.463,-0.486,0.053,0.111,0.526,0.566,0.058,-0.661,-0.248,-1.345,0.752,-0.619,0.923,0.537,0.951,1.327,1.629,0.467,-0.215,0.676,0.939
2016-09-08,CTD12,4173438,695414,0.008288924,0.012296981,0.020725923,0.010698382,0.0089214295,0.0025770892,0.0025624398,0.0010620079,13.025,-0.255,33.072,0.07,-12.151,0.159,-30.769,0.319,-45.223,0.398,-63.841,0.091,-18.618,0.354,0.295,-0.252,-0.108,-0.638,-0.329,-0.556,-0.403,-0.785,-0.683,-0.229,-0.386,-0.43,0.054,0.107,0.473,0.513,0.054,-0.606,-0.241,-1.174,0.719,-0.559,0.862,0.486,0.852,1.212,1.453,0.44,-0.209,0.696,0.943
2017-06-30,CTD1,4187246,695025,0.020267187,0.029541695,0.037989896,0.012751135,0.008468138,0.0021277042,0.0021259508,0.00085472845,0.9715,-0.125,7.528,0.397,-44.574,0.554,-84.239,0.497,-52.102,0.635,-91.767,0.202,-39.665,0.096,0.064,-1.693,-0.377,-3.2,-1.074,-1.539,-0.441,-2.711,-1.17,-1.172,-1.507,-0.398,0.361,0.415,0.664,0.698,0.063,-0.728,0.114,-2.169,2.094,0.509,3.153,-0.22,0.622,2.693,4.055,0.209,0.049,0.626,0.916
2017-06-30,CTD2,4181518,693105,0.016517498,0.025367688,0.031084968,0.007473426,0.004881024,0.001217275,0.0012638009,0.0005068762,0.9365,-0.101,7.25,0.545,-94.387,0.677,-165.455,0.612,-101.638,0.729,-172.705,0.21,-71.068,0.054,0.035,-2.934,-0.461,-5.143,-1.237,-2.578,-0.496,-4.381,-1.291,-1.803,-2.209,-0.463,0.498,0.531,0.781,0.798,0.046,-0.715,0.163,-2.974,3.237,1.038,4.957,-0.306,0.572,3.967,6.074,0.138,0.048,0.582,0.933
2017-06-30,CTD3,4181698,695238,0.015449502,0.021422183,0.025057863,0.007897569,0.0058195754,0.0015518613,0.0015043294,0.0006166561,1.5154999999999998,-0.078,6.773,0.461,-79.941,0.573,-125.153,0.521,-86.714,0.623,-131.926,0.151,-45.213,0.053,0.039,-2.003,-0.465,-3.136,-0.988,-1.858,-0.505,-2.826,-1.042,-0.969,-1.133,-0.265,0.438,0.473,0.63,0.656,0.045,-0.502,0.118,-1.593,2.48,0.508,3.366,-0.187,0.433,2.901,3.937,0.136,0.044,0.631,0.937
2017-06-30,CTD4,4180266,698264,0.018474942,0.026557297,0.03269803,0.0093244435,0.0077019935,0.0019760975,0.0019553616,0.00075169717,1.512,-0.104,7.072,0.48,-69.591,0.55,-92.182,0.556,-76.662,0.619,-99.254,0.095,-22.592,0.066,0.054,-2.275,-0.536,-3.014,-0.86,-2.036,-0.59,-2.636,-0.925,-0.6,-0.739,-0.361,0.427,0.449,0.682,0.697,0.027,-0.398,-0.014,-1.397,2.613,-0.059,3.163,0.021,0.405,3.217,3.894,0.116,-0.005,0.606,0.961
2017-06-30,CTD5,4179450,700268,0.024394197,0.03462631,0.039438844,0.007906084,0.0054951473,0.0013012455,0.0013643369,0.00052207883,0.496,-0.065,3.524,0.628,-97.605,0.726,-153.099,0.666,-101.129,0.755,-156.623,0.18,-55.494,0.028,0.019,-3.849,-0.536,-6.038,-1.21,-3.502,-0.556,-5.423,-1.238,-1.922,-2.189,-0.359,0.595,0.615,0.786,0.798,0.033,-0.561,0.183,-2.797,4.24,1.313,6.101,-0.3,0.444,4.83,6.949,0.089,0.042,0.574,0.949
2017-06-30,CTD6,4176009,695829,0.014288368,0.02187355,0.03017332,0.009782173,0.006607161,0.0016928541,0.0016972328,0.0006960351,1.854,-0.159,12.575,0.382,-56.509,0.536,-105.634,0.51,-69.085,0.641,-118.209,0.194,-49.124,0.123,0.083,-1.705,-0.373,-3.187,-1.033,-1.511,-0.456,-2.586,-1.156,-1.075,-1.482,-0.506,0.329,0.382,0.716,0.744,0.061,-0.756,0.05,-2.331,2.017,0.226,2.986,-0.101,0.704,2.782,4.12,0.228,0.022,0.608,0.921
2017-06-30,CTD7,4176724,690397,0.020480853,0.03264059,0.046598703,0.014955263,0.009264766,0.0023425673,0.0023474235,0.0009417427,1.552,-0.176,9.177,0.372,-36.229,0.558,-77.299,0.514,-45.406,0.668,-86.476,0.235,-41.07,0.137,0.085,-1.688,-0.336,-3.602,-1.156,-1.482,-0.421,-2.823,-1.293,-1.341,-1.914,-0.576,0.317,0.38,0.755,0.784,0.072,-0.914,0.081,-2.847,1.984,0.407,3.202,-0.187,0.808,2.832,4.571,0.259,0.037,0.601,0.908
2017-06-30,CTD8,4174178,693048,0.017271448,0.026172582,0.034994133,0.011128032,0.006920709,0.0017969251,0.0018103285,0.0007366638,0.9935,-0.144,9.632,0.403,-51.655,0.582,-106.286,0.517,-61.287,0.67,-115.918,0.233,-54.631,0.107,0.067,-1.808,-0.357,-3.719,-1.183,-1.604,-0.424,-3.034,-1.29,-1.43,-1.912,-0.489,0.359,0.417,0.721,0.753,0.069,-0.86,0.126,-2.704,2.154,0.637,3.464,-0.271,0.715,2.88,4.631,0.227,0.054,0.61,0.909
2017-06-30,CTD9,4171106,693183,0.027821157,0.042674866,0.057955574,0.032366145,0.019210875,0.005050064,0.005196822,0.0020447834,0.4625,-0.152,6.178,0.137,-7.463,0.379,-28.621,0.283,-13.642,0.502,-34.799,0.255,-21.157,0.2,0.119,-0.433,-0.143,-1.659,-0.926,-0.582,-0.262,-1.485,-1.126,-0.903,-1.226,-0.296,0.134,0.26,0.413,0.516,0.131,-0.948,0.143,-1.698,0.987,0.431,1.663,-0.327,0.765,1.34,2.258,0.427,0.108,0.746,0.854
2017-06-30,CTD10,4170388,695646,0.016007408,0.023611633,0.026905747,0.008222215,0.0050828224,0.001325315,0.0013735933,0.00056754885,0.7235,-0.065,5.185,0.483,-79.27,0.646,-154.389,0.532,-84.455,0.682,-159.574,0.236,-75.119,0.043,0.026,-2.133,-0.403,-4.154,-1.269,-1.994,-0.429,-3.768,-1.312,-1.774,-2.021,-0.248,0.481,0.527,0.651,0.686,0.062,-0.74,0.259,-2.422,2.683,1.373,4.34,-0.478,0.521,3.057,4.945,0.159,0.09,0.63,0.911
2017-06-30,CTD11,4169609,700351,0.010984656,0.014941023,0.023631908,0.008014794,0.006928744,0.001761733,0.0017298113,0.00066234445,1.1375,-0.225,24.614,0.302,-57.839,0.366,-77.396,0.493,-82.454,0.547,-102.011,0.073,-19.557,0.197,0.171,-1.367,-0.401,-1.829,-0.62,-1.232,-0.571,-1.524,-0.818,-0.292,-0.462,-0.582,0.227,0.253,0.714,0.728,0.028,-0.525,-0.232,-1.547,1.571,-0.792,1.817,0.425,0.717,2.485,2.874,0.243,-0.125,0.595,0.966
2017-06-30,CTD12,4173438,695414,0.020851087,0.02965814,0.039513133,0.015296827,0.00986412,0.0026508677,0.0026515317,0.0011007641,1.5275,-0.142,8.41,0.319,-31.655,0.501,-67.66,0.442,-40.065,0.6,-76.069,0.216,-36.004,0.129,0.083,-1.251,-0.312,-2.673,-1.035,-1.188,-0.395,-2.256,-1.164,-1.068,-1.423,-0.392,0.291,0.361,0.613,0.66,0.079,-0.8,0.106,-2.067,1.689,0.424,2.62,-0.218,0.687,2.25,3.49,0.266,0.055,0.65,0.901
2018-02-20,CTD1,4187246,695025,0.0018449604,0.0023610487,0.0045538167,0.0020216706,0.004421269,0.0007661036,0.00071167294,0.00027409976,3.2845,-0.317,203.945,0.077,-71.1,-0.304,197.361,0.385,-275.044,0.015,-6.583,-0.372,268.461,0.412,0.902,-0.324,-0.314,0.899,0.399,-0.649,-1.216,-0.016,-0.013,0.634,1.223,-0.34,0.038,-0.313,0.373,0.03,-0.347,0.061,-1.668,0.138,0.197,-1.718,0.09,1.471,-0.258,0.38,0.174,-0.115,-1.429,0.634,1.365
2018-02-20,CTD2,4181518,693105,0.0037334298,0.00564229,0.0095112575,0.0021671946,0.0027785294,0.00048233633,0.00049421116,0.00018599891,4.5120000000000005,-0.255,72.094,0.445,-284.193,0.34,-182.67,0.629,-356.287,0.548,-254.764,-0.124,101.523,0.156,0.2,-2.703,-0.79,-1.737,-0.396,-2.01,-0.99,-1.437,-0.552,0.573,0.966,-0.782,0.283,0.245,0.872,0.862,-0.04,-0.187,-0.689,-0.82,2.311,-2.358,1.803,0.906,0.404,3.896,3.039,0.092,-0.265,0.515,1.052
2018-02-20,CTD3,4181698,695238,0.005959592,0.010243557,0.018708058,0.004348435,0.0032090822,0.0007095557,0.0007038405,0.0002788295,3.695,-0.292,44.169,0.404,-132.345,0.523,-213.993,0.623,-176.515,0.707,-258.163,0.151,-81.648,0.192,0.142,-2.476,-0.425,-4.003,-0.931,-1.808,-0.566,-2.645,-1.123,-0.836,-1.527,-1.12,0.269,0.305,1.067,1.062,0.039,-0.807,-0.19,-3.474,2.184,-1.11,2.96,0.471,1.088,3.989,5.405,0.253,-0.081,0.504,0.951
2018-02-20,CTD4,4180266,698264,0.008712168,0.013607952,0.023130678,0.0064191455,0.0044678743,0.0010407175,0.0010380787,0.0004084164,3.478,-0.259,30.254,0.359,-82.298,0.506,-150.334,0.566,-112.551,0.676,-180.587,0.179,-68.036,0.194,0.135,-1.904,-0.368,-3.477,-0.965,-1.532,-0.503,-2.457,-1.159,-0.926,-1.574,-0.875,0.26,0.309,0.925,0.932,0.053,-0.848,-0.108,-3.057,1.927,-0.558,2.768,0.263,1.004,3.275,4.705,0.279,-0.051,0.545,0.934
2018-02-20,CTD5,4179450,700268,0.016738523,0.026008032,0.028090969,0.0030158064,0.001986822,0.0005275298,0.00047558098,0.00018816884,0.546,-0.039,2.851,0.792,-293.137,0.858,-464.867,0.806,-295.988,0.868,-467.718,0.206,-171.73,0.009,0.006,-8.234,-0.582,-13.059,-1.402,-7.698,-0.588,-12.164,-1.411,-4.466,-4.824,-0.416,0.764,0.772,0.896,0.899,0.019,-0.592,0.267,-5.515,8.553,3.776,12.983,-0.438,0.421,9.238,14.023,0.045,0.031,0.536,0.967
2018-02-20,CTD6,4176009,695829,0.0100614475,0.015924154,0.02593666,0.008133883,0.006152658,0.0014141619,0.0013958584,0.00055627397,7.4525,-0.239,24.242,0.324,-60.145,0.443,-99.734,0.523,-84.387,0.617,-123.976,0.139,-39.589,0.197,0.149,-1.56,-0.37,-2.587,-0.811,-1.344,-0.519,-1.974,-1.008,-0.63,-1.027,-0.701,0.243,0.287,0.806,0.822,0.047,-0.708,-0.142,-2.258,1.721,-0.601,2.275,0.307,0.872,2.802,3.705,0.274,-0.073,0.575,0.942
2018-02-20,CTD7,4176724,690397,0.008171807,0.013589553,0.024375081,0.007611109,0.0063621504,0.001439973,0.0014173215,0.0005587577,2.675,-0.284,32.56,0.282,-57.801,0.362,-83.594,0.524,-90.361,0.586,-116.154,0.089,-25.793,0.248,0.207,-1.409,-0.368,-2.038,-0.636,-1.228,-0.575,-1.578,-0.884,-0.351,-0.629,-0.772,0.195,0.226,0.84,0.85,0.033,-0.639,-0.278,-2.046,1.524,-1.067,1.824,0.597,0.958,2.734,3.271,0.299,-0.156,0.558,0.961
2018-02-20,CTD8,4174178,693048,0.007041697,0.012079395,0.019779852,0.005072339,0.0038820857,0.0008533308,0.0008399631,0.00032908292,3.108,-0.242,32.229,0.409,-114.362,0.514,-174.808,0.592,-146.591,0.672,-207.037,0.133,-60.446,0.163,0.125,-2.262,-0.444,-3.458,-0.887,-1.771,-0.569,-2.501,-1.05,-0.73,-1.196,-0.86,0.296,0.33,0.921,0.927,0.037,-0.696,-0.155,-2.714,2.185,-0.788,2.855,0.331,0.872,3.578,4.675,0.224,-0.065,0.538,0.952
