Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.011428752,0.01698995,0.03016834,0.015235421,0.013176523,0.0040677916,5.38,-0.279,25.711,0.054,-6.778,0.126,-17.034,0.329,-32.489,0.392,-42.745,0.072,-10.256,0.392,0.339,-0.204,-0.089,-0.514,-0.26,-0.552,-0.428,-0.726,-0.651,-0.174,-0.309,-0.464,0.04,0.084,0.495,0.527,0.044,-0.593,-0.302,-1.174,0.678,-0.691,0.784,0.619,0.911,1.205,1.393,0.46,-0.271,0.683,0.955
2016-09-08,CTD11,4169609,700351,0.008660745,0.013627343,0.024214165,0.011526431,0.009552889,0.0027536445,6.33,-0.28,32.084,0.084,-13.375,0.176,-31.298,0.355,-45.459,0.434,-63.382,0.094,-17.923,0.37,0.306,-0.324,-0.128,-0.758,-0.361,-0.619,-0.434,-0.864,-0.731,-0.244,-0.434,-0.502,0.062,0.114,0.547,0.583,0.052,-0.644,-0.266,-1.352,0.788,-0.674,0.95,0.57,0.948,1.4,1.689,0.451,-0.225,0.665,0.945
2016-09-08,CTD12,4173438,695414,0.0088397935,0.0127709545,0.02109181,0.011288543,0.009202814,0.0027135543,4.19,-0.246,30.891,0.062,-10.283,0.162,-30.36,0.303,-41.174,0.392,-61.251,0.102,-20.077,0.349,0.284,-0.217,-0.095,-0.64,-0.343,-0.526,-0.379,-0.782,-0.691,-0.256,-0.423,-0.406,0.049,0.11,0.446,0.494,0.062,-0.621,-0.21,-1.161,0.695,-0.481,0.853,0.425,0.836,1.148,1.408,0.448,-0.185,0.711,0.936
2017-06-30,CTD1,4187246,695025,0.018494895,0.027963959,0.037854936,0.012755534,0.008717688,0.0020566853,3.878,-0.15,9.344,0.373,-42.637,0.525,-78.949,0.496,-51.981,0.626,-88.293,0.188,-36.312,0.119,0.081,-1.614,-0.372,-2.989,-1.007,-1.454,-0.453,-2.469,-1.126,-1.015,-1.375,-0.461,0.327,0.38,0.684,0.716,0.061,-0.724,0.055,-2.15,1.962,0.24,2.871,-0.109,0.67,2.656,3.886,0.226,0.025,0.619,0.92
2017-06-30,CTD2,4181518,693105,0.015009199,0.023944508,0.0292766,0.0074997814,0.00454412,0.0010124714,2.029,-0.1,7.606,0.523,-91.574,0.681,-178.301,0.592,-99.18,0.731,-185.908,0.245,-86.727,0.057,0.035,-2.681,-0.416,-5.22,-1.337,-2.375,-0.451,-4.451,-1.394,-2.077,-2.539,-0.443,0.486,0.528,0.764,0.787,0.056,-0.833,0.212,-3.25,3.037,1.366,5.013,-0.428,0.617,3.714,6.13,0.158,0.066,0.591,0.92
2017-06-30,CTD3,4181698,695238,0.017462393,0.024656076,0.02742337,0.01068209,0.0074404264,0.0018623079,1.239,-0.053,4.093,0.395,-53.057,0.536,-93.843,0.439,-57.149,0.573,-97.936,0.179,-40.786,0.044,0.03,-1.455,-0.395,-2.573,-1.002,-1.409,-0.425,-2.415,-1.046,-1.006,-1.118,-0.153,0.401,0.452,0.522,0.565,0.062,-0.537,0.203,-1.378,2.037,0.747,2.924,-0.323,0.416,2.265,3.252,0.162,0.088,0.679,0.915
2017-06-30,CTD4,4180266,698264,0.016311308,0.024674179,0.035139456,0.009643525,0.007396578,0.002070887,1.9025,-0.175,12.07,0.438,-63.168,0.539,-94.669,0.569,-75.238,0.652,-106.74,0.132,-31.501,0.116,0.089,-2.22,-0.467,-3.327,-0.913,-1.856,-0.557,-2.634,-1.029,-0.777,-1.107,-0.614,0.353,0.386,0.795,0.808,0.038,-0.602,-0.065,-2.192,2.348,-0.308,3.061,0.12,0.657,3.344,4.36,0.18,-0.025,0.574,0.95
2017-06-30,CTD5,4179450,700268,0.026004383,0.034887433,0.041541316,0.008326306,0.005490447,0.0013490054,0.3675,-0.087,4.591,0.615,-91.438,0.728,-153.471,0.666,-96.029,0.767,-158.062,0.205,-62.033,0.038,0.025,-3.798,-0.502,-6.375,-1.278,-3.35,-0.527,-5.514,-1.316,-2.164,-2.577,-0.482,0.565,0.59,0.823,0.834,0.037,-0.677,0.18,-3.376,4.058,1.365,6.154,-0.326,0.531,4.832,7.327,0.106,0.043,0.565,0.943
2017-06-30,CTD6,4176009,695829,0.018281229,0.02786021,0.037515447,0.012025046,0.00797012,0.0018608668,2.539,-0.148,9.238,0.397,-47.266,0.555,-89.575,0.515,-56.504,0.65,-98.813,0.203,-42.309,0.111,0.074,-1.773,-0.377,-3.36,-1.077,-1.574,-0.45,-2.753,-1.188,-1.179,-1.587,-0.483,0.348,0.401,0.711,0.741,0.062,-0.766,0.08,-2.39,2.104,0.376,3.175,-0.162,0.684,2.834,4.275,0.219,0.034,0.61,0.918
2017-06-30,CTD7,4176724,690397,0.022621773,0.03527949,0.049977317,0.016007638,0.010251057,0.0021842886,3.645,-0.172,8.336,0.376,-34.125,0.55,-69.206,0.515,-42.461,0.66,-77.542,0.219,-35.081,0.133,0.085,-1.705,-0.35,-3.459,-1.108,-1.498,-0.435,-2.736,-1.241,-1.238,-1.753,-0.56,0.32,0.379,0.746,0.775,0.068,-0.856,0.066,-2.671,1.999,0.319,3.121,-0.145,0.776,2.832,4.422,0.249,0.03,0.602,0.913
