Date,Buoy,Chl
2016-10-21,CTD11,6.455
2016-10-21,CTD12,6.525
2016-10-21,CTD2,5.1
2016-10-21,CTD3,5.01
2016-10-21,CTD4,5.425
2016-10-21,CTD5,0.455
2016-10-21,CTD6,5.715
2016-10-21,CTD7,6.05
2016-10-21,CTD8,7.185
2016-10-21,CTD9,9.0
2016-10-28,CTD1,4.28
2016-10-28,CTD10,7.83
2016-10-28,CTD11,5.985
2016-10-28,CTD12,6.85
2016-10-28,CTD2,5.215
2016-10-28,CTD3,5.03
2016-10-28,CTD4,4.82
2016-10-28,CTD5,1.695
2016-10-28,CTD6,6.195
2016-10-28,CTD7,7.65
2016-10-28,CTD8,6.405
2016-10-28,CTD9,11.51
2016-11-03,CTD1,4.23
2016-11-03,CTD10,4.18
2016-11-03,CTD11,4.72
2016-11-03,CTD12,4.375
2016-11-03,CTD2,6.155
2016-11-03,CTD3,6.21
2016-11-03,CTD4,3.845
2016-11-03,CTD5,0.545
2016-11-03,CTD6,4.735
2016-11-03,CTD7,9.93
2016-11-03,CTD8,6.51
2016-11-03,CTD9,5.97
2016-11-11,CTD1,3.795
2016-11-11,CTD10,6.285
2016-11-11,CTD11,6.905
2016-11-11,CTD12,7.325
2016-11-11,CTD2,4.25
2016-11-11,CTD3,5.265
2016-11-11,CTD4,3.96
2016-11-11,CTD5,0.44
2016-11-11,CTD6,5.71
2016-11-11,CTD7,6.205
2016-11-11,CTD8,7.305
2016-11-11,CTD9,6.13
2016-11-18,CTD1,3.645
2016-11-18,CTD10,5.725
2016-11-18,CTD11,4.42
2016-11-18,CTD12,6.65
2016-11-18,CTD2,5.84
2016-11-18,CTD3,5.715
2016-11-18,CTD4,5.305
2016-11-18,CTD5,3.2
2016-11-18,CTD6,5.09
2016-11-18,CTD7,6.14
2016-11-18,CTD8,8.41
2016-11-18,CTD9,7.04
2016-11-22,CTD1,8.28
2016-11-22,CTD10,5.85
2016-11-22,CTD11,5.01
2016-11-22,CTD12,4.765
2016-11-22,CTD2,5.445
2016-11-22,CTD3,5.82
2016-11-22,CTD4,4.78
2016-11-22,CTD5,0.5
2016-11-22,CTD6,4.625
2016-11-22,CTD7,4.915
2016-11-22,CTD8,6.01
2016-11-22,CTD9,5.17
2016-12-02,CTD1,3.44
2016-12-02,CTD10,4.215
2016-12-02,CTD11,4.245
2016-12-02,CTD12,4.705
2016-12-02,CTD2,4.18
2016-12-02,CTD3,3.515
2016-12-02,CTD4,3.01
2016-12-02,CTD5,2.67
2016-12-02,CTD6,3.86
2016-12-02,CTD7,4.63
2016-12-02,CTD8,5.865
2016-12-02,CTD9,22.18
2016-12-13,CTD1,2.49
2016-12-13,CTD10,3.585
2016-12-13,CTD11,2.505
2016-12-13,CTD12,3.795
2016-12-13,CTD2,3.585
2016-12-13,CTD3,3.78
2016-12-13,CTD4,2.48
2016-12-13,CTD5,0.725
2016-12-13,CTD6,3.56
2016-12-13,CTD7,4.545
2016-12-13,CTD8,4.435
2016-12-13,CTD9,2.48
2016-12-21,CTD1,7.205
2016-12-21,CTD2,8.435
2016-12-21,CTD3,7.61
2016-12-21,CTD4,8.31
2016-12-21,CTD5,5.85
2016-12-21,CTD6,8.35
2016-12-21,CTD7,8.29
2016-12-29,CTD1,3.73
2016-12-29,CTD2,4.88
2017-01-12,CTD1,3.52
2017-01-12,CTD10,5.705
2017-01-12,CTD11,5.715
2017-01-12,CTD12,5.33
2017-01-12,CTD2,4.49
2017-01-12,CTD3,4.505
2017-01-12,CTD4,4.34
2017-01-12,CTD5,10.055
2017-01-12,CTD6,5.935
2017-01-12,CTD7,5.62
2017-01-12,CTD8,6.415
2017-01-12,CTD9,10.54
2017-01-26,CTD1,3.46
2017-01-26,CTD10,7.685
2017-01-26,CTD11,8.335
2017-01-26,CTD12,7.005
2017-01-26,CTD2,6.42
2017-01-26,CTD3,4.59
2017-01-26,CTD4,3.955
2017-01-26,CTD5,2.74
2017-01-26,CTD6,6.81
2017-01-26,CTD7,7.41
2017-01-26,CTD8,7.515
2017-01-26,CTD9,7.85
2017-02-03,CTD1,2.21
2017-02-03,CTD10,4.245
2017-02-03,CTD11,3.415
2017-02-03,CTD12,3.425
2017-02-03,CTD2,3.45
2017-02-03,CTD3,3.415
2017-02-03,CTD4,2.76
2017-02-03,CTD5,1.12
2017-02-03,CTD6,4.595
2017-02-03,CTD7,4.955
2017-02-03,CTD8,4.3
2017-02-03,CTD9,3.535
2017-02-10,CTD1,3.175
2017-02-10,CTD10,6.155
2017-02-10,CTD11,5.61
2017-02-10,CTD12,6.18
2017-02-10,CTD2,4.035
2017-02-10,CTD3,3.515
2017-02-10,CTD4,4.785
2017-02-10,CTD5,2.14
2017-02-10,CTD6,5.36
2017-02-10,CTD7,4.035
2017-02-10,CTD8,5.345
2017-02-10,CTD9,4.99
2017-02-16,CTD1,2.765
2017-02-16,CTD10,5.56
2017-02-16,CTD11,3.705
2017-02-16,CTD12,4.595
2017-02-16,CTD2,5.035
2017-02-16,CTD3,5.75
2017-02-16,CTD4,2.82
2017-02-16,CTD5,5.41
2017-02-16,CTD6,4.045
2017-02-16,CTD7,8.635
2017-02-16,CTD8,4.72
2017-02-16,CTD9,45.85
2017-02-24,CTD1,1.895
2017-02-24,CTD10,10.765
2017-02-24,CTD11,1.62
2017-02-24,CTD12,2.45
2017-02-24,CTD2,3.375
2017-02-24,CTD3,2.865
2017-02-24,CTD4,2.655
2017-02-24,CTD5,0.86
2017-02-24,CTD6,4.675
2017-02-24,CTD7,4.19
2017-02-24,CTD8,7.315
2017-02-24,CTD9,31.11
2017-03-02,CTD1,3.17
2017-03-02,CTD10,2.53
2017-03-02,CTD11,1.835
2017-03-02,CTD12,2.49
2017-03-02,CTD2,4.13
2017-03-02,CTD3,2.23
2017-03-02,CTD4,1.75
2017-03-02,CTD5,0.59
2017-03-02,CTD6,2.13
2017-03-02,CTD7,4.6
2017-03-02,CTD8,2.46
2017-03-02,CTD9,5.67
2017-03-08,CTD9,3.37
2017-03-22,CTD1,3.22
2017-03-22,CTD10,3.065
2017-03-22,CTD11,1.34
2017-03-22,CTD12,2.31
2017-03-22,CTD2,2.02
2017-03-22,CTD3,1.76
2017-03-22,CTD4,1.695
2017-03-22,CTD5,0.47
2017-03-22,CTD6,2.34
2017-03-22,CTD7,3.26
2017-03-22,CTD8,3.035
2017-03-22,CTD9,4.29
2017-03-30,CTD1,5.355
2017-03-30,CTD10,2.45
2017-03-30,CTD11,0.935
2017-03-30,CTD12,2.345
2017-03-30,CTD2,2.085
2017-03-30,CTD3,1.35
2017-03-30,CTD4,1.045
2017-03-30,CTD5,0.55
2017-03-30,CTD6,2.015
2017-03-30,CTD7,3.59
2017-03-30,CTD8,2.01
2017-03-30,CTD9,2.83
2017-04-05,CTD1,3.495
2017-04-05,CTD10,3.4
2017-04-05,CTD11,0.725
2017-04-05,CTD12,1.72
2017-04-05,CTD2,1.6
2017-04-05,CTD3,1.53
2017-04-05,CTD4,1.34
2017-04-05,CTD5,0.18
2017-04-05,CTD6,2.23
2017-04-05,CTD7,4.93
2017-04-05,CTD8,2.3
2017-04-05,CTD9,1.65
2017-04-12,CTD1,8.565
2017-04-12,CTD10,2.415
2017-04-12,CTD11,0.995
2017-04-12,CTD12,2.285
2017-04-12,CTD2,1.54
2017-04-12,CTD3,1.625
2017-04-12,CTD4,1.59
2017-04-12,CTD5,1.025
2017-04-12,CTD6,2.33
2017-04-12,CTD7,2.465
2017-04-12,CTD8,2.08
2017-04-12,CTD9,2.57
2017-04-18,CTD1,2.05
2017-04-18,CTD10,1.96
2017-04-18,CTD11,1.865
2017-04-18,CTD12,1.72
2017-04-18,CTD2,1.16
2017-04-18,CTD3,0.9
2017-04-18,CTD4,1.2
2017-04-18,CTD5,0.56
2017-04-18,CTD6,1.195
2017-04-18,CTD7,7.415
2017-04-18,CTD8,2.355
2017-04-18,CTD9,
2017-04-25,CTD1,1.715
2017-04-25,CTD10,1.3
2017-04-25,CTD11,1.41
2017-04-25,CTD12,1.835
2017-04-25,CTD2,1.78
2017-04-25,CTD3,1.575
2017-04-25,CTD4,1.645
2017-04-25,CTD5,1.23
2017-04-25,CTD6,1.625
2017-04-25,CTD7,2.885
2017-04-25,CTD8,2.8
2017-04-25,CTD9,2.81
2017-05-04,CTD1,2.85
2017-05-04,CTD10,1.18
2017-05-04,CTD11,1.21
2017-05-04,CTD12,1.46
2017-05-04,CTD2,1.33
2017-05-04,CTD3,1.03
2017-05-04,CTD4,1.1
2017-05-04,CTD5,1.135
2017-05-04,CTD6,1.32
2017-05-04,CTD7,1.5
2017-05-04,CTD8,1.87
2017-05-04,CTD9,2.62
2017-05-10,CTD1,2.465
2017-05-10,CTD10,1.185
2017-05-10,CTD11,1.43
2017-05-10,CTD12,1.055
2017-05-10,CTD2,1.255
2017-05-10,CTD3,0.955
2017-05-10,CTD4,1.1
2017-05-10,CTD5,0.34
2017-05-10,CTD6,0.785
2017-05-10,CTD7,1.68
2017-05-10,CTD8,1.175
2017-05-10,CTD9,0.79
2017-05-19,CTD1,2.57
2017-05-19,CTD10,1.44
2017-05-19,CTD11,0.51
2017-05-19,CTD12,1.45
2017-05-19,CTD2,1.215
2017-05-19,CTD3,1.05
2017-05-19,CTD4,1.225
2017-05-19,CTD5,0.58
2017-05-19,CTD6,1.145
2017-05-19,CTD7,2.25
2017-05-19,CTD8,3.045
2017-05-19,CTD9,8.79
2017-05-24,CTD1,2.12
2017-05-24,CTD10,0.94
2017-05-24,CTD11,0.99
2017-05-24,CTD12,1.93
2017-05-24,CTD2,1.06
2017-05-24,CTD3,0.935
2017-05-24,CTD4,0.655
2017-05-24,CTD5,0.725
2017-05-24,CTD6,0.98
2017-05-24,CTD7,5.86
2017-05-24,CTD8,2.375
2017-05-24,CTD9,11.71
2017-06-02,CTD1,1.695
2017-06-02,CTD10,1.525
2017-06-02,CTD11,0.45
2017-06-02,CTD12,1.42
2017-06-02,CTD2,1.05
2017-06-02,CTD3,0.6
2017-06-02,CTD4,0.87
2017-06-02,CTD5,0.61
2017-06-02,CTD6,1.19
2017-06-02,CTD7,2.17
2017-06-02,CTD8,2.755
2017-06-02,CTD9,11.46
2017-06-06,CTD1,4.465
2017-06-06,CTD10,1.025
2017-06-06,CTD11,1.015
2017-06-06,CTD12,0.88
2017-06-06,CTD2,1.095
2017-06-06,CTD3,0.735
2017-06-06,CTD4,0.49
2017-06-06,CTD5,0.59
2017-06-06,CTD6,0.73
2017-06-06,CTD7,1.725
2017-06-06,CTD8,1.63
2017-06-06,CTD9,1.37
2017-06-13,CTD1,2.365
2017-06-13,CTD10,1.55
2017-06-13,CTD11,0.975
2017-06-13,CTD12,1.32
2017-06-13,CTD2,0.955
2017-06-13,CTD3,1.38
2017-06-13,CTD4,0.785
2017-06-13,CTD5,0.155
2017-06-13,CTD6,0.75
2017-06-13,CTD7,4.315
2017-06-13,CTD8,3.095
2017-06-13,CTD9,14.34
2017-06-21,CTD1,1.755
2017-06-21,CTD10,0.435
2017-06-21,CTD11,0.645
2017-06-21,CTD12,0.79
2017-06-21,CTD2,0.765
2017-06-21,CTD3,0.745
2017-06-21,CTD4,1.19
2017-06-21,CTD5,0.48
2017-06-21,CTD6,0.635
2017-06-21,CTD7,3.05
2017-06-21,CTD8,1.49
2017-06-21,CTD9,2.55
2017-06-30,CTD1,4.135
2017-06-30,CTD10,1.595
2017-06-30,CTD11,0.805
2017-06-30,CTD12,2.44
2017-06-30,CTD2,1.885
2017-06-30,CTD3,1.175
2017-06-30,CTD4,2.075
2017-06-30,CTD5,0.29
2017-06-30,CTD6,2.425
2017-06-30,CTD7,1.885
2017-06-30,CTD8,1.985
2017-06-30,CTD9,8.21
2017-07-05,CTD1,1.305
2017-07-05,CTD10,0.855
2017-07-05,CTD11,1.28
2017-07-05,CTD12,1.26
2017-07-05,CTD2,1.76
2017-07-05,CTD3,1.265
2017-07-05,CTD4,1.055
2017-07-05,CTD5,2.275
2017-07-05,CTD6,1.32
2017-07-05,CTD7,5.33
2017-07-05,CTD8,1.185
2017-07-05,CTD9,7.02
2017-07-12,CTD1,1.58
2017-07-12,CTD10,1.155
2017-07-12,CTD11,1.865
2017-07-12,CTD12,1.26
2017-07-12,CTD2,1.63
2017-07-12,CTD3,1.14
2017-07-12,CTD4,1.03
2017-07-12,CTD5,0.595
2017-07-12,CTD6,1.385
2017-07-12,CTD7,1.78
2017-07-12,CTD8,1.31
2017-07-12,CTD9,0.9
2017-07-19,CTD1,1.48
2017-07-19,CTD10,1.095
2017-07-19,CTD11,1.38
2017-07-19,CTD12,0.665
2017-07-19,CTD2,1.275
2017-07-19,CTD3,1.14
2017-07-19,CTD4,1.095
2017-07-19,CTD5,0.83
2017-07-19,CTD6,0.965
2017-07-19,CTD7,3.82
2017-07-19,CTD8,2.3
2017-07-19,CTD9,6.38
2017-07-26,CTD1,0.965
2017-07-26,CTD10,0.63
2017-07-26,CTD11,1.46
2017-07-26,CTD12,1.09
2017-07-26,CTD2,1.44
2017-07-26,CTD3,0.855
2017-07-26,CTD4,0.97
2017-07-26,CTD5,0.235
2017-07-26,CTD6,1.125
2017-07-26,CTD7,3.405
2017-07-26,CTD8,0.905
2017-07-26,CTD9,1.33
2017-08-08,CTD1,1.5
2017-08-08,CTD10,2.94
2017-08-08,CTD11,3.74
2017-08-08,CTD12,2.49
2017-08-08,CTD2,1.985
2017-08-08,CTD3,1.455
2017-08-08,CTD4,1.935
2017-08-08,CTD5,0.28
2017-08-08,CTD6,2.42
2017-08-08,CTD7,2.74
2017-08-08,CTD8,3.205
2017-08-08,CTD9,3.03
2017-08-16,CTD1,3.46
2017-08-16,CTD10,4.505
2017-08-16,CTD11,3.95
2017-08-16,CTD12,4.155
2017-08-16,CTD2,4.155
2017-08-16,CTD3,3.15
2017-08-16,CTD4,3.085
2017-08-16,CTD5,1.395
2017-08-16,CTD6,3.81
2017-08-16,CTD7,9.06
2017-08-16,CTD8,4.27
2017-08-16,CTD9,12.13
2017-08-23,CTD1,3.85
2017-08-23,CTD10,4.27
2017-08-23,CTD11,4.41
2017-08-23,CTD12,4.36
2017-08-23,CTD2,4.34
2017-08-23,CTD3,3.225
2017-08-23,CTD4,2.36
2017-08-23,CTD5,0.575
2017-08-23,CTD6,4.36
2017-08-23,CTD7,4.1
2017-08-23,CTD8,4.705
2017-08-23,CTD9,10.5
2017-08-30,CTD1,6.83
2017-08-30,CTD10,6.22
2017-08-30,CTD11,6.585
2017-08-30,CTD12,6.365
2017-08-30,CTD2,5.875
2017-08-30,CTD3,5.04
2017-08-30,CTD4,4.835
2017-08-30,CTD5,1.355
2017-08-30,CTD6,6.115
2017-08-30,CTD7,7.98
2017-08-30,CTD8,5.625
2017-08-30,CTD9,11.31
2017-09-06,CTD1,5.47
2017-09-06,CTD10,5.175
2017-09-06,CTD11,4.935
2017-09-06,CTD12,7.035
2017-09-06,CTD2,4.675
2017-09-06,CTD3,4.85
2017-09-06,CTD4,4.575
2017-09-06,CTD5,0.425
2017-09-06,CTD6,4.65
2017-09-06,CTD7,7.6
2017-09-06,CTD8,6.755
2017-09-06,CTD9,7.55
2017-09-11,CTD1,5.105
2017-09-11,CTD10,4.525
2017-09-11,CTD11,4.915
2017-09-11,CTD12,5.2
2017-09-11,CTD2,3.065
2017-09-11,CTD3,2.35
2017-09-11,CTD4,2.37
2017-09-11,CTD5,1.175
2017-09-11,CTD6,4.26
2017-09-11,CTD7,3.02
2017-09-11,CTD8,4.285
2017-09-11,CTD9,9.99
2017-09-20,CTD1,2.23
2017-09-20,CTD10,1.97
2017-09-20,CTD11,2.225
2017-09-20,CTD12,2.435
2017-09-20,CTD2,1.38
2017-09-20,CTD3,0.96
2017-09-20,CTD4,0.925
2017-09-20,CTD5,0.195
2017-09-20,CTD6,1.3
2017-09-20,CTD7,2.4
2017-09-20,CTD8,2.83
2017-09-20,CTD9,1.91
2017-09-27,CTD1,5.26
2017-09-27,CTD10,4.84
2017-09-27,CTD11,4.755
2017-09-27,CTD12,5.725
2017-09-27,CTD2,4.53
2017-09-27,CTD3,3.715
2017-09-27,CTD4,3.79
2017-09-27,CTD5,1.85
2017-09-27,CTD6,4.39
2017-09-27,CTD7,21.245
2017-09-27,CTD8,5.14
2017-09-27,CTD9,6.87
2017-10-04,CTD1,4.15
2017-10-04,CTD10,5.26
2017-10-04,CTD11,6.175
2017-10-04,CTD12,5.925
2017-10-04,CTD2,4.4
2017-10-04,CTD3,4.29
2017-10-04,CTD4,4.135
2017-10-04,CTD5,0.3
2017-10-04,CTD6,4.195
2017-10-04,CTD7,8.06
2017-10-04,CTD8,4.835
2017-10-04,CTD9,5.06
2017-10-11,CTD1,3.46
2017-10-11,CTD10,4.08
2017-10-11,CTD11,4.755
2017-10-11,CTD12,4.515
2017-10-11,CTD2,3.74
2017-10-11,CTD3,3.485
2017-10-11,CTD4,3.485
2017-10-11,CTD5,0.55
2017-10-11,CTD6,3.665
2017-10-11,CTD7,3.975
2017-10-11,CTD8,3.495
2017-10-11,CTD9,4.36
2017-10-17,CTD1,2.97
2017-10-17,CTD10,4.615
2017-10-17,CTD11,6.47
2017-10-17,CTD12,5.63
2017-10-17,CTD2,3.62
2017-10-17,CTD3,3.57
2017-10-17,CTD4,3.345
2017-10-17,CTD5,0.845
2017-10-17,CTD6,3.575
2017-10-17,CTD7,4.36
2017-10-17,CTD8,5.47
2017-10-17,CTD9,8.07
2017-10-25,CTD1,2.43
2017-10-25,CTD10,3.49
2017-10-25,CTD11,4.25
2017-10-25,CTD12,4.16
2017-10-25,CTD2,2.8
2017-10-25,CTD3,2.385
2017-10-25,CTD4,1.745
2017-10-25,CTD5,0.16
2017-10-25,CTD6,2.505
2017-10-25,CTD7,5.555
2017-10-25,CTD8,5.575
2017-10-25,CTD9,3.89
2017-11-03,CTD1,2.725
2017-11-03,CTD10,3.51
2017-11-03,CTD11,4.62
2017-11-03,CTD12,4.33
2017-11-03,CTD2,3.29
2017-11-03,CTD3,3.04
2017-11-03,CTD4,3.445
2017-11-03,CTD5,0.91
2017-11-03,CTD6,3.14
2017-11-03,CTD7,2.89
2017-11-03,CTD8,3.855
2017-11-03,CTD9,4.12
2017-11-08,CTD1,2.945
2017-11-08,CTD10,5.465
2017-11-08,CTD11,6.41
2017-11-08,CTD12,6.025
2017-11-08,CTD2,3.49
2017-11-08,CTD3,4.06
2017-11-08,CTD4,2.97
2017-11-08,CTD5,0.395
2017-11-08,CTD6,4.0
2017-11-08,CTD7,3.68
2017-11-08,CTD8,5.75
2017-11-08,CTD9,7.52
2017-11-15,CTD1,3.75
2017-11-15,CTD10,3.805
2017-11-15,CTD11,4.48
2017-11-15,CTD12,4.45
2017-11-15,CTD2,3.815
2017-11-15,CTD3,3.705
2017-11-15,CTD4,3.54
2017-11-15,CTD5,1.59
2017-11-15,CTD6,4.575
2017-11-15,CTD7,4.385
2017-11-15,CTD8,5.97
2017-11-22,CTD1,3.25
2017-11-22,CTD11,4.405
2017-11-22,CTD12,4.18
2017-11-22,CTD2,3.545
2017-11-22,CTD3,4.235
2017-11-22,CTD4,3.43
2017-11-22,CTD5,0.575
2017-11-22,CTD6,4.305
2017-11-22,CTD7,4.69
2017-11-22,CTD8,5.005
2017-11-22,CTD9,3.39
2017-11-28,CTD1,3.73
2017-11-28,CTD10,4.505
2017-11-28,CTD11,4.31
2017-11-28,CTD12,4.305
2017-11-28,CTD2,3.765
2017-11-28,CTD3,3.21
2017-11-28,CTD4,2.81
2017-11-28,CTD5,0.565
2017-11-28,CTD6,3.83
2017-11-28,CTD7,3.45
2017-11-28,CTD8,4.04
2017-11-28,CTD9,12.38
2017-12-05,CTD1,2.82
2017-12-05,CTD10,13.95
2017-12-05,CTD11,5.575
2017-12-05,CTD12,4.98
2017-12-05,CTD2,3.7
2017-12-05,CTD3,3.515
2017-12-05,CTD4,3.5
2017-12-05,CTD5,0.465
2017-12-05,CTD6,4.58
2017-12-05,CTD7,3.82
2017-12-05,CTD8,4.085
2017-12-05,CTD9,4.84
2017-12-13,CTD1,4.675
2017-12-13,CTD10,6.185
2017-12-13,CTD11,5.155
2017-12-13,CTD12,4.725
2017-12-13,CTD2,5.215
2017-12-13,CTD3,5.8
2017-12-13,CTD4,5.02
2017-12-13,CTD5,1.095
2017-12-13,CTD6,5.35
2017-12-13,CTD7,3.845
2017-12-13,CTD8,3.65
2017-12-13,CTD9,6.0
2017-12-18,CTD1,3.7
2017-12-18,CTD10,5.59
2017-12-18,CTD11,3.865
2017-12-18,CTD12,3.795
2017-12-18,CTD2,3.58
2017-12-18,CTD3,3.39
2017-12-18,CTD4,3.595
2017-12-18,CTD5,0.64
2017-12-18,CTD6,3.76
2017-12-18,CTD7,3.09
2017-12-18,CTD8,3.28
2017-12-18,CTD9,1.29
2017-12-26,CTD1,3.13
2017-12-26,CTD10,3.645
2017-12-26,CTD11,2.87
2017-12-26,CTD12,3.785
2017-12-26,CTD2,3.08
2017-12-26,CTD3,3.26
2017-12-26,CTD4,1.92
2017-12-26,CTD5,0.365
2017-12-26,CTD6,3.435
2017-12-26,CTD7,3.445
2017-12-26,CTD8,4.38
2017-12-26,CTD9,4.16
2018-01-02,CTD1,3.02
2018-01-02,CTD10,3.375
2018-01-02,CTD11,4.09
2018-01-02,CTD12,3.44
2018-01-02,CTD2,2.98
2018-01-02,CTD3,2.845
2018-01-02,CTD4,3.125
2018-01-02,CTD5,0.495
2018-01-02,CTD6,3.265
2018-01-02,CTD7,3.55
2018-01-02,CTD8,3.605
2018-01-02,CTD9,4.25
2018-01-09,CTD1,3.06
2018-01-09,CTD10,2.915
2018-01-09,CTD11,2.57
2018-01-09,CTD12,2.83
2018-01-09,CTD2,2.865
2018-01-09,CTD3,2.83
2018-01-09,CTD4,2.265
2018-01-09,CTD5,0.825
2018-01-09,CTD6,2.7
2018-01-09,CTD7,2.585
2018-01-09,CTD8,2.775
2018-01-09,CTD9,2.61
2018-01-17,CTD1,2.55
2018-01-17,CTD10,2.265
2018-01-17,CTD11,4.37
2018-01-17,CTD12,2.06
2018-01-17,CTD2,1.175
2018-01-17,CTD3,2.41
2018-01-17,CTD4,4.33
2018-01-17,CTD5,0.265
2018-01-17,CTD6,2.03
2018-01-17,CTD7,1.3
2018-01-17,CTD8,2.93
2018-01-17,CTD9,4.25
2018-01-24,CTD1,1.785
2018-01-24,CTD10,2.3
2018-01-24,CTD11,2.485
2018-01-24,CTD12,1.4
2018-01-24,CTD2,2.18
2018-01-24,CTD3,1.9
2018-01-24,CTD4,1.13
2018-01-24,CTD5,0.36
2018-01-24,CTD6,2.3
2018-01-24,CTD7,1.855
2018-01-24,CTD8,2.27
2018-01-24,CTD9,1.77
2018-01-31,CTD1,2.145
2018-01-31,CTD10,15.195
2018-01-31,CTD11,3.02
2018-01-31,CTD12,2.815
2018-01-31,CTD2,2.365
2018-01-31,CTD3,2.225
2018-01-31,CTD4,2.11
2018-01-31,CTD5,1.41
2018-01-31,CTD6,3.7
2018-01-31,CTD7,3.265
2018-01-31,CTD8,3.46
2018-01-31,CTD9,75.92
2018-02-12,CTD1,2.43
2018-02-12,CTD10,1.605
2018-02-12,CTD11,5.075
2018-02-12,CTD12,2.975
2018-02-12,CTD2,2.255
2018-02-12,CTD3,2.045
2018-02-12,CTD4,1.58
2018-02-12,CTD5,0.6
2018-02-12,CTD6,3.105
2018-02-12,CTD7,4.32
2018-02-12,CTD8,4.05
2018-02-12,CTD9,5.25
2018-02-20,CTD1,1.575
2018-02-20,CTD10,3.145
