Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2016-08-09,CTD1,4187246,695025,0.011234438,0.01760108,0.033993095,0.017017499,0.01269005,0.0037516574,0.0036948533,0.0014447187,6.89
2016-08-09,CTD2,4181518,693105,0.007866621,0.011399689,0.021182664,0.0118339015,0.00886842,0.002690309,0.002679844,0.0010691101,
2016-08-09,CTD3,4181698,695238,0.0066049104,0.010402294,0.019972755,0.011444994,0.0087221,0.0027403359,0.0027090576,0.0010950534,
2016-08-09,CTD4,4180266,698264,0.008062084,0.010796283,0.016198207,0.009970905,0.0075142314,0.0025848555,0.0026212204,0.0010892436,
2016-08-09,CTD5,4179450,700268,0.01133022,0.01878649,0.026649538,0.005125454,0.0031153557,0.0008257999,0.00080436695,0.00032275022,0.12
2016-08-09,CTD6,4176009,695829,0.008448231,0.012955736,0.022744628,0.010942254,0.007855099,0.0022685358,0.0022206507,0.0008805404,
2016-08-09,CTD7,4176724,690397,0.0096951695,0.01463669,0.027275056,0.0151752,0.011417002,0.0034939207,0.0034616464,0.001368891,
2016-08-09,CTD8,4174178,693048,0.011349454,0.017758127,0.031161042,0.013814554,0.00982914,0.0028085841,0.0027631335,0.0010855222,
2016-08-09,CTD9,4171106,693183,0.012887651,0.019701988,0.038454488,0.021535402,0.016456375,0.0050514946,0.005025027,0.0019747321,
2016-08-09,CTD10,4170388,695646,0.008200456,0.013136075,0.026461039,0.013533393,0.0102347415,0.0030901958,0.0030795357,0.0012280812,
2016-08-09,CTD11,4169609,700351,0.009413645,0.013391222,0.023053167,0.012143477,0.0088038,0.0026283646,0.0025830623,0.0010164073,
2016-08-09,CTD12,4173438,695414,0.009195562,0.014423616,0.027452502,0.012623409,0.009124659,0.0026498586,0.002608449,0.0010289801,
2016-09-08,CTD1,4187246,695025,0.0069217603,0.010954224,0.022353804,0.013979525,0.011052761,0.003456008,0.0034431594,0.0013693892,4.95
2016-09-08,CTD2,4181518,693105,0.0063595665,0.0103589585,0.021094711,0.011132154,0.008331094,0.0024894085,0.002467637,0.0009874435,
2016-09-08,CTD3,4181698,695238,0.0069681434,0.01070692,0.020814061,0.010613671,0.007701477,0.0022685358,0.0022343658,0.00088888017,
2016-09-08,CTD4,4180266,698264,0.006154704,0.009255979,0.01788516,0.010159986,0.0077146217,0.0023302345,0.00229787,0.0009286988,
2016-09-08,CTD5,4179450,700268,0.0068652206,0.012021089,0.019021872,0.0040021306,0.002490908,0.0006688739,0.0006505586,0.00026141698,0.04
2016-09-08,CTD6,4176009,695829,0.006809104,0.010691031,0.020401971,0.010424327,0.0077594533,0.002361176,0.002335997,0.0009392533,
2016-09-08,CTD7,4176724,690397,0.0067205997,0.01074514,0.022013903,0.011670615,0.008669902,0.002611856,0.0025869545,0.0010357121,
2016-09-08,CTD9,4171106,693183,0.00984855,0.015475031,0.031263128,0.019218868,0.015179505,0.0048186067,0.004809098,0.0018989167,
2016-09-08,CTD10,4170388,695646,0.007504058,0.012268942,0.026710074,0.015854351,0.012555249,0.004007522,0.0040075253,0.0015859455,
2016-09-08,CTD11,4169609,700351,0.00623437,0.010245188,0.02196847,0.012497321,0.009629498,0.0030065414,0.0030104576,0.0012063143,
2016-09-08,CTD12,4173438,695414,0.00643777,0.0102973245,0.02078307,0.011512673,0.008957147,0.002846874,0.0028411835,0.0011528321,
2017-06-30,CTD1,4187246,695025,0.013339538,0.023212655,0.042712722,0.01201373,0.007833761,0.0020950427,0.0020504748,0.0008075028,3.878
2017-06-30,CTD2,4181518,693105,0.008806001,0.016785333,0.03169969,0.0068516457,0.004382996,0.0011814818,0.001161019,0.00046577546,2.0585
2017-06-30,CTD3,4181698,695238,0.0076041366,0.0134643065,0.022691313,0.0051839952,0.0033727833,0.00093653484,0.0009222757,0.00037348844,1.212
2017-06-30,CTD4,4180266,698264,0.009925992,0.018201366,0.03007885,0.0063310643,0.0040277876,0.0010935294,0.0010749246,0.00043205227,1.962
2017-06-30,CTD5,4179450,700268,0.014710961,0.026187712,0.03216669,0.0048873625,0.0029073067,0.00076944294,0.00075502606,0.0003042167,0.77
2017-06-30,CTD6,4176009,695829,0.008350834,0.0153420335,0.029145684,0.007663406,0.004948375,0.001336192,0.0013147063,0.0005259095,2.4805
2017-06-30,CTD7,4176724,690397,0.011938552,0.02323562,0.04582306,0.010483822,0.0067203026,0.0017619024,0.0017289683,0.00068211084,3.7215
2017-06-30,CTD8,4174178,693048,0.00891584,0.017061781,0.031967185,0.007272963,0.0046333345,0.0012443105,0.0012223389,0.00048934243,2.4095
2017-06-30,CTD9,4171106,693183,0.016289234,0.028357308,0.061162964,0.026432363,0.020387648,0.006097703,0.0060279192,0.0023194007,5.455
2017-06-30,CTD10,4170388,695646,0.007438743,0.0138700865,0.024433987,0.006113494,0.003907756,0.0010621931,0.0010435955,0.00041985707,1.69
2017-06-30,CTD11,4169609,700351,0.0060555357,0.010735574,0.021601385,0.008056075,0.005857855,0.0016989902,0.0016875835,0.00067852164,1.419
2017-06-30,CTD12,4173438,695414,0.00827165,0.015669674,0.030671025,0.009996373,0.006862183,0.0019087499,0.0018873574,0.0007517766,2.398
2018-02-20,CTD1,4187246,695025,0.0016394156,0.0025165456,0.0053381845,0.004147788,0.0033727833,0.0011023903,0.0011112451,0.00045496743,2.406
2018-02-20,CTD2,4181518,693105,0.0037358133,0.007364075,0.016058814,0.0052539934,0.0036195165,0.0010151617,0.001001535,0.00040217626,1.72
2018-02-20,CTD3,4181698,695238,0.0050433776,0.009698526,0.021264603,0.0052413642,0.0035240601,0.0009380551,0.0009158271,0.00036380521,2.123
2018-02-20,CTD4,4180266,698264,0.006643268,0.012197695,0.022479063,0.005428236,0.003438667,0.00091105624,0.0008871662,0.00035451524,2.1175
2018-02-20,CTD5,4179450,700268,0.015089021,0.024819016,0.031639513,0.0039979643,0.0023584012,0.0006195561,0.00059258676,0.00023591971,1.1335
2018-02-20,CTD6,4176009,695829,0.0067205997,0.01243413,0.02439868,0.005983807,0.0037784763,0.0010008824,0.0009782971,0.00039012622,2.374
2018-02-20,CTD7,4176724,690397,0.0044942973,0.0089205345,0.02080786,0.0051804297,0.0034310026,0.0009399589,0.00092494383,0.00037159506,2.511
2018-02-20,CTD8,4174178,693048,0.0061906246,0.0120246,0.025090843,0.005838691,0.003747831,0.000997242,0.0009778941,0.0003917789,3.141
2018-02-20,CTD9,4171106,693183,0.014501304,0.024148403,0.049061608,0.023513626,0.017655179,0.005187427,0.0050974237,0.0019662022,18.298
2018-02-20,CTD10,4170388,695646,0.0070831953,0.0136542795,0.028495839,0.007474651,0.0048436155,0.0012993241,0.0012752365,0.00050784874,3.2445
2018-02-20,CTD11,4169609,700351,0.0066291126,0.012740545,0.027732009,0.0075020776,0.004962736,0.0013351253,0.0013120399,0.00052090606,2.9165
2018-02-20,CTD12,4173438,695414,0.006572768,0.012304696,0.02610945,0.006828635,0.0044378918,0.0011987061,0.001174389,0.00046871117,2.713
2018-03-07,CTD1,4187246,695025,0.014859793,0.02597807,0.049472306,0.013557671,0.008836063,0.0023179557,0.0022516123,0.0008739858,5.959
2018-03-07,CTD2,4181518,693105,0.008702474,0.015726253,0.029757163,0.007181137,0.0045979875,0.0012353578,0.0012069748,0.0004808292,3.149
2018-03-07,CTD3,4181698,695238,0.009709287,0.017829852,0.03510823,0.009354403,0.0061253826,0.0016316876,0.00159341,0.00062744657,3.66
2018-03-07,CTD4,4180266,698264,0.011497774,0.02112467,0.041196864,0.009942318,0.006419184,0.0016870504,0.0016444687,0.00064644375,2.963
2018-03-07,CTD5,4179450,700268,0.0129124485,0.02208298,0.030161744,0.004313569,0.0025532348,0.0006721376,0.00064653764,0.00025798762,1.1935
2018-03-07,CTD6,4176009,695829,0.007942397,0.014452156,0.027037272,0.0065180897,0.00416348,0.0011099763,0.0010824521,0.0004306003,3.018
2018-03-07,CTD7,4176724,690397,0.0092279995,0.016881706,0.030595493,0.0065224976,0.0041162693,0.0010908844,0.00106482,0.00042287484,3.035
2018-03-07,CTD8,4174178,693048,0.010294071,0.018652562,0.033507455,0.0070855888,0.004467209,0.0011757927,0.0011426368,0.0004524924,3.1395
2018-03-07,CTD9,4171106,693183,0.014278526,0.023471849,0.046306305,0.018207913,0.012686184,0.003479206,0.0033954598,0.001312544,0.887
2018-03-07,CTD10,4170388,695646,0.007686903,0.013877986,0.026266094,0.0060124067,0.0038149974,0.0010012876,0.00097628374,0.0003907865,2.903
2018-03-07,CTD11,4169609,700351,0.0098886425,0.01798357,0.034210503,0.008056075,0.0051565827,0.0013620359,0.0013281143,0.0005250361,3.7585
2018-03-07,CTD12,4173438,695414,0.008884339,0.015621921,0.027599752,0.006553431,0.0041834274,0.0011167112,0.0010864576,0.00043132572,2.6855
2018-05-16,CTD1,4187246,695025,0.010401269,0.018926103,0.036078434,0.009297235,0.006067179,0.0016368271,0.0016068404,0.00063831406,0.516
2018-05-16,CTD2,4181518,693105,0.008380698,0.015146321,0.025879538,0.0057124314,0.0036464646,0.0009804238,0.0009603209,0.00038586045,1.1605
2018-05-16,CTD3,4181698,695238,0.007202147,0.012944533,0.022757974,0.005463728,0.0035569305,0.00097093754,0.00095243467,0.00038374437,0.9955
2018-05-16,CTD4,4180266,698264,0.0076339324,0.013510631,0.021897234,0.0049008727,0.0031281721,0.0008572396,0.0008400657,0.00033906067,1.79
2018-05-16,CTD5,4179450,700268,0.012231711,0.022266855,0.034137927,0.005890716,0.0035994295,0.0009518468,0.00092991896,0.0003738049,0.7685
2018-05-16,CTD6,4176009,695829,0.009455017,0.016122269,0.024918163,0.0047312556,0.002964375,0.0008039538,0.0007869223,0.00031622802,13.357
2018-05-16,CTD7,4176724,690397,0.014092262,0.027143318,0.05366855,0.01248971,0.008019374,0.0020894378,0.0020401275,0.00079919095,3.6675
2018-05-16,CTD8,4174178,693048,0.010578924,0.019650605,0.03344486,0.006335358,0.0040026237,0.0010677864,0.0010457425,0.00041914996,24.033
2018-05-16,CTD9,4171106,693183,0.019840062,0.03280252,0.06676144,0.031594206,0.024465995,0.0073833717,0.0072720265,0.0027784705,0.235
2018-05-16,CTD10,4170388,695646,0.008166279,0.015363425,0.02836084,0.007068984,0.004554565,0.0012294231,0.0012084537,0.00048405593,1.866
2018-05-16,CTD11,4169609,700351,0.00764542,0.014128654,0.026725225,0.0067668506,0.004434645,0.0012205717,0.0012010765,0.00048244005,8.8935
2018-05-16,CTD12,4173438,695414,0.010117419,0.018489804,0.028775293,0.005418932,0.003384099,0.00091105624,0.0008926798,0.0003589028,22.946
2018-06-20,CTD1,4187246,695025,0.006819464,0.012535582,0.024739286,0.009018685,0.0063854535,0.0018418696,0.001824528,0.0007309206,1.063
2018-06-20,CTD2,4181518,693105,0.010329703,0.018215952,0.025739402,0.004312074,0.0026358021,0.0007143266,0.0006996759,0.00028309337,0.8245
2018-06-20,CTD3,4181698,695238,0.0076224604,0.013537714,0.021781072,0.0048537417,0.0030293195,0.00082479423,0.00080870406,0.00032689335,1.0775
2018-06-20,CTD4,4180266,698264,0.008490994,0.014273509,0.021916643,0.0050640483,0.0032774427,0.00090589566,0.0008875327,0.00035783893,0.8939999999999999
2018-06-20,CTD5,4179450,700268,0.015882075,0.028060663,0.035984363,0.0054356903,0.0032543186,0.0008614269,0.00084529165,0.00034021473,0.6465
2018-06-20,CTD6,4176009,695829,0.0097262515,0.017478066,0.027136793,0.005361579,0.0033192176,0.0008952973,0.00087696325,0.000353464,1.132
2018-06-20,CTD7,4176724,690397,0.0075584995,0.013502901,0.022791363,0.0053874096,0.0034759424,0.00095998327,0.0009422766,0.00038051064,1.2614999999999998
2018-06-20,CTD8,4174178,693048,0.010030033,0.01866246,0.0347307,0.006635822,0.00415736,0.0011095287,0.0010882424,0.0004362526,2.2655000000000003
2018-06-20,CTD9,4171106,693183,0.01685309,0.028597163,0.05887175,0.02323972,0.01699726,0.004905409,0.0048154444,0.0018526978,2.051
2018-06-20,CTD10,4170388,695646,0.007230526,0.013472018,0.024518885,0.006402247,0.0041895825,0.0011612163,0.001144041,0.00046111425,1.2945
2018-06-20,CTD11,4169609,700351,0.0055425726,0.0098216515,0.017760148,0.0056271,0.003785474,0.0010664931,0.0010513447,0.00042412346,1.241
2018-06-20,CTD12,4173438,695414,0.009375168,0.017001597,0.027021986,0.0053985156,0.0033402964,0.0009121658,0.000896004,0.0003616525,1.1995
2018-07-10,CTD1,4187246,695025,0.0061283614,0.0113360705,0.02226843,0.008605621,0.0061949906,0.001840439,0.0018302931,0.00073741964,7.572
2018-07-10,CTD2,4181518,693105,0.009602422,0.017511122,0.028775293,0.005733951,0.0036074517,0.0009792331,0.00096269906,0.0003884802,1.2875
2018-07-10,CTD3,4181698,695238,0.0074724625,0.012978166,0.022638097,0.0056232493,0.003627581,0.0010029102,0.0009867972,0.00039862536,1.3025
2018-07-10,CTD4,4180266,698264,0.0058545037,0.010211577,0.01987112,0.0062606013,0.0042189355,0.0011924589,0.0011767917,0.00047542976,1.0005
2018-07-10,CTD5,4179450,700268,0.009276838,0.017308785,0.030319704,0.0064982856,0.0041177846,0.0011298432,0.0011112451,0.0004458917,0.9765
2018-07-10,CTD6,4176009,695829,0.0065228348,0.0117498785,0.021781072,0.0075320983,0.005123195,0.0014469757,0.0014296186,0.00057486916,1.2759999999999998
2018-07-10,CTD7,4176724,690397,0.006316932,0.011130583,0.020597933,0.0067942482,0.0045779,0.0012853602,0.0012643852,0.0005076372,0.86
2018-07-10,CTD8,4174178,693048,0.007845425,0.014468484,0.029748948,0.009024538,0.006071474,0.0016797913,0.0016589488,0.0006627131,2.1445
2018-07-10,CTD9,4171106,693183,0.013295997,0.022739407,0.047192436,0.02055012,0.015625857,0.0045138774,0.004455852,0.0017315024,0.0
2018-07-10,CTD10,4170388,695646,0.0056685293,0.010196331,0.01965733,0.0065978514,0.0045098695,0.0012853602,0.0012721273,0.0005138041,1.2625
2018-07-10,CTD11,4169609,700351,0.005508535,0.00946495,0.018253678,0.006322485,0.004460679,0.0012463083,0.0012263336,0.00049139006,1.569
2018-07-10,CTD12,4173438,695414,0.0064024683,0.011905709,0.022104997,0.005842678,0.003733979,0.001040101,0.0010269935,0.0004163329,1.4625
2018-08-29,CTD1,4187246,695025,0.0044929083,0.007882767,0.01573934,0.005407787,0.0036168322,0.0010118806,0.0009961886,0.0004020065,9.37
2018-08-29,CTD2,4181518,693105,0.0060778563,0.010389896,0.015358727,0.003394689,0.0021143875,0.00057676056,0.00056051154,0.00022590082,0.6985
2018-08-29,CTD3,4181698,695238,0.0062267417,0.010414705,0.014667955,0.0032868688,0.0020490848,0.0005593362,0.00054213207,0.00021797612,0.7304999999999999
2018-08-29,CTD4,4180266,698264,0.004430852,0.0070886277,0.011301376,0.0033293415,0.0021785647,0.00059860933,0.00058169017,0.0002341194,0.8614999999999999
2018-08-29,CTD5,4179450,700268,0.00882944,0.015175977,0.023770086,0.004661448,0.0028942905,0.0007788779,0.0007584706,0.0003046054,0.9735
2018-08-29,CTD6,4176009,695829,0.006120854,0.010202426,0.016864724,0.004749274,0.0030737661,0.00084479817,0.0008238967,0.00033052615,1.428
2018-08-29,CTD7,4176724,690397,0.0052660992,0.009191881,0.016068736,0.004028615,0.0025975932,0.00072044367,0.0007031581,0.00028345533,0.752
2018-08-29,CTD8,4174178,693048,0.006861049,0.01165721,0.020969592,0.0064982856,0.004300244,0.0011848124,0.001161019,0.0004644114,1.7654999999999998
2018-08-29,CTD9,4171106,693183,0.011644348,0.019369679,0.03847414,0.017007966,0.012284971,0.0035309233,0.0034727762,0.0013545043,1.86
2018-08-29,CTD10,4170388,695646,0.005397634,0.008888143,0.014695402,0.0044873515,0.0029291275,0.0008085392,0.00078789965,0.00031569038,0.7975
2018-08-29,CTD11,4169609,700351,0.0056476374,0.009250389,0.016766576,0.0062393905,0.0041849655,0.001172958,0.0011525003,0.00046324517,0.86
2018-08-29,CTD12,4173438,695414,0.0072612003,0.012463046,0.021936066,0.006192956,0.0040174085,0.0011041708,0.0010811201,0.00043259797,3.335
2018-10-03,CTD1,4187246,695025,0.0054243198,0.00893677,0.014239567,0.003907387,0.0024853179,0.0006759657,0.0006570452,0.00026342916,0.7915
2018-10-03,CTD2,4181518,693105,0.0068339924,0.010608732,0.012238812,0.0022414292,0.0013606264,0.00036725926,0.00035219695,0.00014047333,0.6815
2018-10-03,CTD3,4181698,695238,0.008516235,0.012575625,0.011602277,0.0018915051,0.0011098462,0.00029291894,0.00027845436,0.00010989921,0.445
2018-10-03,CTD4,4180266,698264,0.0066940514,0.009657791,0.010200736,0.0030130078,0.0019217783,0.0005295121,0.00051014853,0.00020383285,0.263
2018-10-03,CTD5,4179450,700268,0.0129018165,0.020727983,0.024696505,0.0036061315,0.0021510492,0.00057119795,0.0005479626,0.00021881144,0.6535
2018-10-03,CTD6,4176009,695829,0.008707625,0.014096624,0.019504141,0.004060907,0.002508693,0.00067432236,0.0006505586,0.0002598626,1.4125
2018-10-03,CTD7,4176724,690397,0.0064970083,0.009958093,0.011130805,0.0019924543,0.0011918003,0.00031949455,0.00030608498,0.000121938334,0.5955
2018-10-03,CTD8,4174178,693048,0.012781783,0.02148822,0.03839558,0.009722264,0.006302901,0.0016751864,0.0016262049,0.0006388358,2.029
2018-10-03,CTD9,4171106,693183,0.013680596,0.022305988,0.0432079,0.017065216,0.012093445,0.0034438479,0.0033736224,0.0013139901,4.133
2018-10-03,CTD10,4170388,695646,0.00698508,0.011236239,0.017083481,0.0043165605,0.0027507166,0.0007478717,0.000725921,0.00029029726,6.0985
2018-10-03,CTD11,4169609,700351,0.0058204266,0.0096636005,0.014454567,0.003719353,0.0023504691,0.0006353097,0.00061526685,0.00024586567,1.1015
2018-10-03,CTD12,4173438,695414,0.010716073,0.01806079,0.028068682,0.00572416,0.0035728114,0.00095261884,0.00092303724,0.0003681479,2.6895
2018-11-07,CTD1,4187246,695025,0.0043481076,0.0071631577,0.011828302,0.0035073147,0.0022430525,0.0006148092,0.00059601944,0.00023834198,111.6385
2018-11-07,CTD2,4181518,693105,0.008355806,0.013117194,0.013874708,0.0022799075,0.0013556794,0.00035747234,0.00033867406,0.00013287134,0.932
2018-11-07,CTD3,4181698,695238,0.0070596193,0.011068254,0.01328295,0.002658992,0.0016208687,0.0004328155,0.00041530596,0.00016515976,0.702
2018-11-07,CTD4,4180266,698264,0.005867106,0.008709253,0.010759495,0.0028498427,0.0017649215,0.00047362782,0.00045399758,0.00018013534,0.739
