Date,Buoy,Chl
2017-07-12,CTD5,0.55
2017-07-12,CTD6,1.405
2017-07-12,CTD7,1.939
2017-07-12,CTD8,1.434
2017-07-12,CTD9,
2017-07-19,CTD1,65.388
2017-07-19,CTD10,0.767
2017-07-19,CTD11,1.655
2017-07-19,CTD12,0.825
2017-07-19,CTD2,1.501
2017-07-19,CTD3,1.125
2017-07-19,CTD4,0.982
2017-07-19,CTD5,0.81
2017-07-19,CTD6,0.865
2017-07-19,CTD7,3.452
2017-07-19,CTD8,1.571
2017-07-19,CTD9,
2017-07-26,CTD1,21.299
2017-07-26,CTD10,0.683
2017-07-26,CTD11,1.982
2017-07-26,CTD12,1.119
2017-07-26,CTD2,1.649
2017-07-26,CTD3,0.718
2017-07-26,CTD4,0.781
2017-07-26,CTD5,0.15
2017-07-26,CTD6,1.28
2017-07-26,CTD7,5.27
2017-07-26,CTD8,0.92
2017-07-26,CTD9,
2017-08-08,CTD5,0.33
2017-08-16,CTD5,1.41
2017-08-23,CTD5,0.51
2017-08-30,CTD1,167.105
2017-08-30,CTD10,6.266
2017-08-30,CTD11,6.633
2017-08-30,CTD12,6.42
2017-08-30,CTD2,6.378
2017-08-30,CTD3,5.795
2017-08-30,CTD4,4.815
2017-08-30,CTD5,1.31
2017-08-30,CTD6,6.601
2017-08-30,CTD7,8.117
2017-08-30,CTD8,6.12
2017-08-30,CTD9,
2017-09-06,CTD1,5.94
2017-09-06,CTD10,6.262
2017-09-06,CTD11,5.72
2017-09-06,CTD12,6.346
2017-09-06,CTD2,5.54
2017-09-06,CTD3,4.866
2017-09-06,CTD4,4.17
2017-09-06,CTD5,0.36
2017-09-06,CTD6,4.709
2017-09-06,CTD7,8.249
2017-09-06,CTD8,7.249
2017-09-06,CTD9,
2017-09-11,CTD1,4.512
2017-09-11,CTD10,6.161
2017-09-11,CTD11,5.282
2017-09-11,CTD12,5.22
2017-09-11,CTD2,3.436
2017-09-11,CTD3,2.626
2017-09-11,CTD4,2.349
2017-09-11,CTD5,1.1
2017-09-11,CTD6,4.247
2017-09-11,CTD7,3.391
2017-09-11,CTD8,4.607
2017-09-11,CTD9,
2017-09-20,CTD5,0.0
2017-09-27,CTD1,3.962
2017-09-27,CTD10,5.917
2017-09-27,CTD11,6.419
2017-09-27,CTD12,4.697
2017-09-27,CTD2,5.548
2017-09-27,CTD3,4.025
2017-09-27,CTD4,2.299
2017-09-27,CTD5,1.87
2017-09-27,CTD6,4.048
2017-09-27,CTD7,22.919
2017-09-27,CTD8,7.688
2017-09-27,CTD9,
2017-10-04,CTD1,4.095
2017-10-04,CTD10,4.829
2017-10-04,CTD11,7.866
2017-10-04,CTD12,5.556
2017-10-04,CTD2,4.316
2017-10-04,CTD3,4.373
2017-10-04,CTD4,5.325
2017-10-04,CTD5,0.35
2017-10-04,CTD6,6.18
2017-10-04,CTD7,4.611
2017-10-04,CTD8,4.095
2017-10-04,CTD9,
2017-10-11,CTD1,3.209
2017-10-11,CTD10,4.31
2017-10-11,CTD11,4.47
2017-10-11,CTD12,3.812
2017-10-11,CTD2,3.7
2017-10-11,CTD3,3.842
2017-10-11,CTD4,2.752
2017-10-11,CTD5,0.39
2017-10-11,CTD6,3.927
2017-10-11,CTD7,3.851
2017-10-11,CTD8,3.482
2017-10-11,CTD9,
2017-10-17,CTD1,2.982
2017-10-17,CTD10,4.116
2017-10-17,CTD11,4.563
2017-10-17,CTD12,5.981
2017-10-17,CTD2,3.601
2017-10-17,CTD3,3.611
2017-10-17,CTD4,4.513
2017-10-17,CTD5,0.39
2017-10-17,CTD6,5.683
