Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.010594092,0.014990315,0.023515444,0.012665654,0.009100578,0.0026744625,0.002616302,0.0010325395,3.95,-0.221,24.184,0.084,-12.244,0.244,-43.173,0.3,-36.428,0.442,-67.358,0.164,-30.929,0.306,0.22,-0.288,-0.111,-1.015,-0.547,-0.546,-0.332,-1.01,-0.853,-0.464,-0.727,-0.392,0.071,0.163,0.45,0.521,0.093,-0.754,-0.081,-1.4,0.797,-0.209,1.109,0.177,0.85,1.25,1.739,0.458,-0.068,0.718,0.901
2016-08-09,CTD12,4173438,695414,0.009594027,0.015129394,0.027630828,0.012711863,0.008974977,0.0025666677,0.002516696,0.0009904995,4.48,-0.292,29.905,0.087,-12.57,0.255,-45.324,0.37,-42.475,0.51,-75.229,0.172,-32.754,0.38,0.268,-0.347,-0.113,-1.252,-0.576,-0.643,-0.381,-1.138,-0.956,-0.496,-0.905,-0.576,0.066,0.153,0.619,0.67,0.087,-0.869,-0.158,-1.888,0.865,-0.488,1.226,0.41,1.12,1.58,2.238,0.515,-0.133,0.651,0.907
2016-09-08,CTD1,4187246,695025,0.0064910618,0.010659312,0.021736035,0.013740791,0.010653067,0.0033775738,0.003386954,0.0013554926,4.95,-0.342,47.808,-0.126,21.039,0.0,-0.055,0.225,-26.769,0.342,-47.863,0.127,-21.094,0.657,0.509,0.457,0.224,-0.001,-0.001,-0.285,-0.285,-0.51,-0.658,-0.225,-0.458,-0.454,-0.095,0.0,0.375,0.454,0.095,-0.799,-0.285,-1.265,0.286,-0.581,0.368,0.749,1.264,0.582,0.751,0.799,-0.367,0.753,0.913
2016-09-08,CTD2,4181518,693105,0.0065988726,0.0105019435,0.021296188,0.011335246,0.008331094,0.0024894085,0.002467637,0.0009874435,4.29,-0.339,48.264,-0.038,7.0,0.115,-24.812,0.305,-41.264,0.438,-73.075,0.153,-31.812,0.547,0.402,0.149,0.058,-0.528,-0.281,-0.433,-0.344,-0.767,-0.828,-0.334,-0.677,-0.549,-0.028,0.067,0.529,0.594,0.094,-0.867,-0.242,-1.63,0.535,-0.618,0.728,0.667,1.293,1.085,1.477,0.688,-0.261,0.687,0.908
2016-09-08,CTD3,4181698,695238,0.007158684,0.011048634,0.020894818,0.010560243,0.007628206,0.0022539734,0.0022257853,0.0008864408,3.92,-0.308,42.65,0.023,-4.186,0.183,-40.583,0.329,-46.836,0.465,-83.234,0.161,-36.398,0.45,0.325,-0.087,-0.032,-0.848,-0.429,-0.517,-0.357,-0.92,-0.879,-0.402,-0.761,-0.541,0.017,0.109,0.553,0.614,0.092,-0.856,-0.194,-1.693,0.681,-0.53,0.943,0.507,1.169,1.288,1.783,0.591,-0.185,0.676,0.907
2016-09-08,CTD4,4180266,698264,0.0063420925,0.009306424,0.017956154,0.010378243,0.00784976,0.0024894085,0.002490178,0.0010047373,4.15,-0.317,51.761,-0.054,11.097,0.085,-19.94,0.267,-40.664,0.392,-71.701,0.139,-31.037,0.537,0.406,0.199,0.087,-0.358,-0.207,-0.378,-0.319,-0.667,-0.744,-0.289,-0.557,-0.475,-0.042,0.051,0.442,0.513,0.093,-0.804,-0.238,-1.391,0.46,-0.545,0.608,0.607,1.173,0.887,1.172,0.678,-0.266,0.722,0.911
2016-09-08,CTD5,4179450,700268,0.0068652206,0.012021089,0.018387271,0.0038938415,0.0024465383,0.0006581113,0.00064042106,0.0002577679,0.1399999999999999,-0.209,28.802,0.511,-173.629,0.662,-325.554,0.65,-202.43,0.765,-354.355,0.228,-151.925,0.112,0.07,-3.193,-0.425,-5.986,-1.268,-2.433,-0.495,-4.26,-1.38,-1.826,-2.793,-1.004,0.39,0.43,1.002,1.002,0.048,-0.938,0.025,-4.428,2.954,0.191,4.702,-0.062,0.901,4.519,7.192,0.191,0.008,0.523,0.935
2016-09-08,CTD6,4176009,695829,0.0060909125,0.009625891,0.019258818,0.010169677,0.007675242,0.0023496428,0.0023199716,0.0009250828,4.35,-0.333,51.962,-0.027,5.555,0.113,-26.403,0.309,-46.407,0.43,-78.365,0.14,-31.958,0.528,0.399,0.107,0.043,-0.508,-0.269,-0.447,-0.356,-0.754,-0.797,-0.308,-0.615,-0.54,-0.02,0.066,0.525,0.585,0.086,-0.825,-0.255,-1.563,0.548,-0.64,0.726,0.676,1.246,1.096,1.453,0.658,-0.269,0.685,0.915
2016-09-08,CTD7,4176724,690397,0.0061021247,0.009907475,0.02080786,0.011219337,0.008543358,0.0025925457,0.0025830623,0.0010357121,4.69,-0.355,52.875,-0.062,11.802,0.074,-16.116,0.299,-41.073,0.418,-68.991,0.135,-27.918,0.593,0.452,0.246,0.101,-0.335,-0.181,-0.407,-0.351,-0.684,-0.774,-0.277,-0.581,-0.552,-0.045,0.043,0.52,0.581,0.087,-0.837,-0.285,-1.552,0.472,-0.695,0.62,0.787,1.339,0.992,1.303,0.722,-0.323,0.688,0.916
2016-09-08,CTD9,4171106,693183,0.010341603,0.015901329,0.03131426,0.019666811,0.015280395,0.004763952,0.004742825,0.0018747537,,-0.326,30.953,-0.106,12.041,0.02,-2.556,0.228,-18.913,0.344,-33.509,0.126,-14.596,0.609,0.473,0.377,0.184,-0.08,-0.05,-0.301,-0.289,-0.533,-0.659,-0.232,-0.457,-0.441,-0.081,0.012,0.374,0.451,0.093,-0.779,-0.269,-1.241,0.321,-0.552,0.413,0.682,1.192,0.631,0.813,0.749,-0.333,0.753,0.914
