Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2016-08-09,CTD1,4187246,695025,0.011479407,0.016700996,0.028969709,0.014400959,0.012485512,0.0038695396,6.76
2016-08-09,CTD2,4181518,693105,0.011299722,0.014877826,0.020830162,0.011859454,0.009783468,0.002927402,4.713
2016-08-09,CTD3,4181698,695238,0.013256813,0.017723562,0.024332324,0.0138826575,0.011230958,0.003276108,3.853
2016-08-09,CTD4,4180266,698264,0.0069794306,0.008194445,0.01604898,0.008786617,0.010440185,0.004336739,3.567
2016-08-09,CTD5,4179450,700268,0.013126888,0.018866519,0.020181686,0.0025766979,0.0017587114,0.0004630395,0.1265
2016-08-09,CTD6,4176009,695829,0.011078901,0.015511555,0.022248546,0.011193777,0.008559693,0.002348503,4.473
2016-08-09,CTD7,4176724,690397,0.019907217,0.02719747,0.0380203,0.021598952,0.017720465,0.0051238243,5.82
2016-08-09,CTD8,4174178,693048,0.016009187,0.02297921,0.033360716,0.015803004,0.012055023,0.003247176,6.113
2016-08-09,CTD9,4171106,693183,0.011008078,0.017273078,0.031080458,0.016543638,0.013581809,0.003925414,6.2
2016-08-09,CTD10,4170388,695646,0.015663268,0.022858147,0.034458593,0.017676726,0.013919966,0.0038629288,4.25
2016-08-09,CTD11,4169609,700351,0.0131443925,0.01859476,0.026954554,0.015748745,0.012326627,0.0034178535,3.64
2016-08-09,CTD12,4173438,695414,0.012650338,0.018851347,0.0291058,0.014006777,0.010704637,0.0028957303,4.187
2016-09-08,CTD1,4187246,695025,0.009628016,0.013942964,0.024794599,0.013783947,0.012384581,0.0039954428,4.907
2016-09-08,CTD2,4181518,693105,0.01017363,0.014971376,0.023558177,0.012263626,0.009549717,0.0026543294,4.06
2016-09-08,CTD3,4181698,695238,0.0052816747,0.007760265,0.013532375,0.0063804477,0.004995178,0.0014065761,3.72
2016-09-08,CTD4,4180266,698264,0.01661293,0.023025434,0.031395055,0.018354876,0.014234071,0.0038880964,3.443
2016-09-08,CTD5,4179450,700268,0.010318896,0.015905151,0.021197243,0.004363565,0.0029133062,0.00070974766,0.095
2016-09-08,CTD6,4176009,695829,0.0076216753,0.011196998,0.01800324,0.00909244,0.0069504227,0.0019037987,4.253
2016-09-08,CTD7,4176724,690397,0.010084377,0.014924545,0.023811541,0.011469267,0.008901999,0.0024665005,4.427
2016-09-08,CTD9,4171106,693183,0.012790599,0.020028822,0.034973226,0.0200785,0.016575772,0.004794776,5.55
2016-09-08,CTD10,4170388,695646,0.010542807,0.01566986,0.028791832,0.014524184,0.012899258,0.004087067,4.837
2016-09-08,CTD11,4169609,700351,0.00851968,0.012846274,0.023072228,0.01126743,0.009454949,0.0028363285,4.88
2016-09-08,CTD12,4173438,695414,0.010124608,0.01484392,0.024169976,0.011469267,0.009202814,0.0026455391,3.983
2017-06-30,CTD1,4187246,695025,0.023581615,0.034338873,0.043720137,0.01535486,0.009757633,0.0021099816,3.3115
2017-06-30,CTD2,4181518,693105,0.014022442,0.022508806,0.026334025,0.0070460257,0.0042994088,0.0009420455,1.6125
2017-06-30,CTD3,4181698,695238,0.017462393,0.024656076,0.031839468,0.01068209,0.0074404264,0.0018623079,1.0805
2017-06-30,CTD4,4180266,698264,0.016311308,0.024674179,0.035139456,0.012403205,0.008548083,0.002070887,1.602
