Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.0070787002,0.014979049,0.03504089,0.018993028,0.01823792,0.0054553403,0.0053496384,0.0020435527,,-0.401,38.222,-0.118,14.109,-0.098,11.929,0.297,-24.113,0.315,-26.293,0.02,-2.18,0.726,0.697,0.494,0.257,0.418,0.227,-0.361,-0.44,-0.394,-0.499,-0.033,-0.076,-0.539,-0.075,-0.06,0.483,0.495,0.015,-0.614,-0.533,-1.133,0.268,-1.024,0.279,1.298,1.379,0.627,0.653,0.747,-0.676,0.679,0.986
2016-09-08,CTD11,4169609,700351,0.0032953345,0.01037576,0.028923983,0.013142867,0.010181114,0.0026153135,0.0025257359,0.0009453338,,-0.472,61.805,-0.118,20.292,0.009,-1.843,0.375,-41.514,0.479,-63.648,0.127,-22.134,0.812,0.629,0.587,0.207,-0.053,-0.024,-0.431,-0.423,-0.66,-0.837,-0.23,-0.64,-0.795,-0.071,0.005,0.768,0.797,0.075,-0.932,-0.416,-2.051,0.437,-1.182,0.565,1.497,2.013,1.219,1.574,0.915,-0.527,0.598,0.93
2016-09-08,CTD12,4173438,695414,0.0032909557,0.009405849,0.026244499,0.012272098,0.010408155,0.0028369413,0.0027507807,0.00105,,-0.472,68.214,-0.132,24.831,-0.051,10.238,0.363,-43.382,0.432,-57.975,0.082,-14.593,0.837,0.71,0.652,0.258,0.269,0.126,-0.408,-0.452,-0.545,-0.711,-0.137,-0.383,-0.742,-0.078,-0.026,0.705,0.731,0.052,-0.821,-0.49,-1.755,0.37,-1.235,0.436,1.611,1.942,1.032,1.217,0.908,-0.639,0.608,0.952
2017-06-30,CTD1,4187246,695025,0.015468583,0.02721352,0.04425761,0.0136464285,0.010234116,0.0027547977,0.0026398397,0.0010356994,3.878,-0.238,14.151,0.332,-36.533,0.453,-60.966,0.529,-50.684,0.624,-75.117,0.143,-24.433,0.193,0.145,-1.617,-0.374,-2.698,-0.832,-1.379,-0.519,-2.044,-1.025,-0.665,-1.081,-0.714,0.249,0.293,0.817,0.833,0.048,-0.719,-0.135,-2.33,1.763,-0.584,2.351,0.293,0.876,2.867,3.823,0.27,-0.068,0.572,0.941
2017-06-30,CTD2,4181518,693105,0.01600445,0.02769536,0.04109544,0.010275633,0.007115714,0.0019152611,0.0018332816,0.0007169206,2.124,-0.195,11.774,0.459,-61.21,0.591,-104.427,0.6,-72.984,0.705,-116.2,0.182,-43.216,0.121,0.084,-2.515,-0.436,-4.291,-1.073,-2.021,-0.519,-3.218,-1.194,-1.197,-1.776,-0.771,0.361,0.401,0.885,0.895,0.046,-0.77,-0.019,-3.08,2.522,-0.107,3.642,0.04,0.791,3.742,5.404,0.198,-0.007,0.552,0.938
2017-06-30,CTD3,4181698,695238,0.013120146,0.022798348,0.033135183,0.008694328,0.005259928,0.0013482212,0.0012894438,0.00049540924,1.2845,-0.185,13.683,0.448,-71.155,0.625,-146.254,0.584,-84.838,0.726,-159.937,0.246,-75.099,0.119,0.072,-2.358,-0.374,-4.846,-1.272,-1.934,-0.446,-3.646,-1.391,-1.712,-2.488,-0.741,0.367,0.419,0.871,0.885,0.061,-0.965,0.083,-3.677,2.463,0.523,4.072,-0.2,0.848,3.58,5.918,0.223,0.032,0.563,0.918
2017-06-30,CTD4,4180266,698264,0.01083503,0.020462127,0.03256248,0.006521377,0.0040982035,0.0010986803,0.0010637142,0.00041970072,1.971,-0.228,18.161,0.517,-104.471,0.666,-195.139,0.666,-122.632,0.776,-213.299,0.228,-90.668,0.118,0.074,-3.402,-0.428,-6.354,-1.273,-2.509,-0.503,-4.365,-1.391,-1.855,-2.952,-1.139,0.38,0.419,1.06,1.055,0.046,-0.963,-0.0,-4.808,3.012,-0.0,4.793,0.0,0.963,4.793,7.627,0.193,-0.0,0.509,0.938
2017-06-30,CTD5,4179450,700268,0.020035421,0.02982954,0.036636904,0.008010805,0.0052021784,0.001388995,0.0013368323,0.000521159,0.945,-0.102,6.229,0.577,-91.308,0.703,-158.703,0.641,-97.537,0.751,-164.932,0.213,-67.396,0.05,0.032,-3.345,-0.475,-5.814,-1.271,-2.909,-0.507,-4.92,-1.321,-2.01,-2.469,-0.515,0.521,0.552,0.817,0.831,0.042,-0.726,0.165,-3.319,3.582,1.161,5.515,-0.312,0.579,4.399,6.774,0.127,0.044,0.569,0.937
2017-06-30,CTD6,4176009,695829,0.014340115,0.025530646,0.039268546,0.011147031,0.0074062445,0.002012771,0.0019335764,0.0007533592,2.406,-0.212,13.703,0.392,-50.541,0.55,-95.853,0.558,-64.244,0.683,-109.556,0.202,-45.311,0.153,0.101,-1.985,-0.374,-3.764,-1.068,-1.64,-0.476,-2.797,-1.221,-1.157,-1.779,-0.74,0.308,0.36,0.854,0.869,0.058,-0.855,-0.014,-3.012,2.102,-0.076,3.163,0.033,0.874,3.233,4.865,0.248,-0.006,0.566,0.926
2017-06-30,CTD7,4176724,690397,0.018573845,0.032033525,0.052138567,0.014196474,0.009967345,0.0025872423,0.002476041,0.000953352,3.881,-0.239,12.038,0.386,-39.223,0.525,-69.11,0.572,-51.26,0.679,-81.148,0.175,-29.888,0.171,0.12,-2.045,-0.391,-3.603,-0.981,-1.642,-0.511,-2.599,-1.152,-0.957,-1.558,-0.832,0.287,0.333,0.903,0.912,0.05,-0.81,-0.088,-2.974,2.065,-0.459,2.942,0.203,0.926,3.361,4.788,0.252,-0.039,0.549,0.936
