Date,Buoy,Chl
2016-08-09,CTD5,0.13
2016-08-25,CTD5,1.1325
2016-08-30,CTD5,0.475
2016-09-06,CTD5,0.28
2016-09-08,CTD5,0.1225
2016-09-22,CTD5,0.5825
2016-09-29,CTD5,3.3600000000000003
2016-10-06,CTD5,1.4625
2016-10-14,CTD5,1.265
2016-10-21,CTD5,0.4525
2016-10-28,CTD5,1.8325
2016-11-03,CTD5,0.615
2016-11-11,CTD5,0.4675
2016-11-18,CTD5,3.45
2016-11-22,CTD5,0.54
2016-12-02,CTD5,2.8725
2016-12-13,CTD5,0.72
2016-12-21,CTD5,6.2125
2017-01-12,CTD5,9.5875
2017-01-26,CTD5,2.9325
2017-02-03,CTD5,1.245
2017-02-10,CTD5,2.1375
2017-02-16,CTD5,5.15
2017-02-24,CTD5,1.0525
2017-03-02,CTD5,0.6475
2017-03-22,CTD1,3.2645
2017-03-22,CTD10,3.106
2017-03-22,CTD11,1.231
2017-03-22,CTD12,2.5285
2017-03-22,CTD2,2.0675
2017-03-22,CTD3,1.8615
2017-03-22,CTD4,1.782
2017-03-22,CTD5,0.495
2017-03-22,CTD6,2.2585
2017-03-22,CTD7,3.2055
2017-03-22,CTD8,2.9885
2017-03-22,CTD9,
2017-03-30,CTD1,5.3575
2017-03-30,CTD10,2.5105000000000004
2017-03-30,CTD11,0.792
2017-03-30,CTD12,2.244
2017-03-30,CTD2,2.001
2017-03-30,CTD3,1.5065
2017-03-30,CTD4,1.3075
2017-03-30,CTD5,0.6075
2017-03-30,CTD6,2.0115
2017-03-30,CTD7,3.6375
2017-03-30,CTD8,2.1675
2017-03-30,CTD9,
2017-04-05,CTD1,2.8135000000000003
2017-04-05,CTD10,3.308
2017-04-05,CTD11,0.963
2017-04-05,CTD12,1.7025
2017-04-05,CTD2,1.7455
2017-04-05,CTD3,1.5265
2017-04-05,CTD4,1.207
2017-04-05,CTD5,0.1875
2017-04-05,CTD6,2.2905
2017-04-05,CTD7,5.016
2017-04-05,CTD8,2.3125
2017-04-05,CTD9,
2017-04-12,CTD1,8.728
2017-04-12,CTD10,2.6815
2017-04-12,CTD11,1.1075
2017-04-12,CTD12,2.5575
2017-04-12,CTD2,1.7054999999999998
2017-04-12,CTD3,1.6715
2017-04-12,CTD4,1.678
2017-04-12,CTD5,1.0425
2017-04-12,CTD6,2.4065000000000003
2017-04-12,CTD7,2.5540000000000003
2017-04-12,CTD8,2.1100000000000003
2017-04-12,CTD9,
2017-04-18,CTD5,1.945
2017-04-25,CTD1,1.741
2017-04-25,CTD10,1.2970000000000002
2017-04-25,CTD11,1.362
2017-04-25,CTD12,1.8725
2017-04-25,CTD2,1.754
2017-04-25,CTD3,1.678
2017-04-25,CTD4,1.5635
2017-04-25,CTD5,1.225
2017-04-25,CTD6,1.5705
2017-04-25,CTD7,2.8005
2017-04-25,CTD8,2.6875
2017-04-25,CTD9,
2017-05-04,CTD1,2.8645
2017-05-04,CTD10,1.216
2017-05-04,CTD11,1.3735
2017-05-04,CTD12,1.494
2017-05-04,CTD2,1.3805
2017-05-04,CTD3,1.137
2017-05-04,CTD4,1.1785
2017-05-04,CTD5,1.15
2017-05-04,CTD6,1.335
2017-05-04,CTD7,1.5
2017-05-04,CTD8,1.9835
2017-05-04,CTD9,
2017-05-10,CTD5,0.305
2017-05-19,CTD1,3.358
2017-05-19,CTD10,1.849
2017-05-19,CTD11,1.1745
2017-05-19,CTD12,1.61
2017-05-19,CTD2,1.4885000000000002
2017-05-19,CTD3,1.1155
2017-05-19,CTD4,1.4025
2017-05-19,CTD5,0.5825
2017-05-19,CTD6,1.2055
2017-05-19,CTD7,2.7055
2017-05-19,CTD8,3.2190000000000003
2017-05-19,CTD9,
2017-05-24,CTD1,2.2575000000000003
2017-05-24,CTD10,1.0795
2017-05-24,CTD11,1.155
2017-05-24,CTD12,2.164
2017-05-24,CTD2,1.1005
2017-05-24,CTD3,0.9105
2017-05-24,CTD4,0.8225
2017-05-24,CTD5,0.7050000000000001
2017-05-24,CTD6,1.4175
2017-05-24,CTD7,6.406499999999999
2017-05-24,CTD8,3.0940000000000003
2017-05-24,CTD9,
2017-06-02,CTD1,1.5895
2017-06-02,CTD10,1.445
2017-06-02,CTD11,1.353
2017-06-02,CTD12,1.5525
2017-06-02,CTD2,1.0645
2017-06-02,CTD3,0.7204999999999999
2017-06-02,CTD4,0.882
2017-06-02,CTD5,0.6125
2017-06-02,CTD6,1.178
2017-06-02,CTD7,2.592
2017-06-02,CTD8,2.715
2017-06-02,CTD9,
2017-06-06,CTD1,4.9025
2017-06-06,CTD10,1.0195
2017-06-06,CTD11,1.0865
2017-06-06,CTD12,0.8665
2017-06-06,CTD2,1.0495
2017-06-06,CTD3,0.5469999999999999
2017-06-06,CTD4,0.5449999999999999
2017-06-06,CTD5,0.5974999999999999
2017-06-06,CTD6,0.704
2017-06-06,CTD7,1.859
2017-06-06,CTD8,1.685
2017-06-06,CTD9,
2017-06-13,CTD1,2.2235
2017-06-13,CTD10,1.6665
2017-06-13,CTD11,1.008
2017-06-13,CTD12,1.34
2017-06-13,CTD2,0.9335
2017-06-13,CTD3,1.433
2017-06-13,CTD4,0.782
2017-06-13,CTD5,0.1525
2017-06-13,CTD6,0.8015
