Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2018-08-29,CTD10,4170388,695646,0.007821742,0.014721328,0.023118943,0.006027094,0.0042976914,0.0011994719,0.0011810515,0.00047220968,0.5385,-0.222,24.674,0.419,-97.989,0.548,-164.754,0.586,-122.663,0.686,-189.428,0.168,-66.766,0.149,0.106,-2.265,-0.421,-3.809,-0.993,-1.806,-0.527,-2.789,-1.142,-0.983,-1.544,-0.813,0.317,0.358,0.899,0.907,0.046,-0.766,-0.076,-2.937,2.257,-0.41,3.165,0.168,0.857,3.544,4.97,0.224,-0.031,0.548,0.941
2018-08-29,CTD11,4169609,700351,0.008943438,0.016620865,0.025143718,0.006572493,0.0046586874,0.0012840388,0.001258613,0.0005032287,0.9655,-0.204,20.394,0.433,-91.984,0.562,-154.487,0.586,-112.378,0.687,-174.881,0.17,-62.503,0.134,0.095,-2.313,-0.429,-3.884,-1.015,-1.868,-0.524,-2.907,-1.149,-1.039,-1.572,-0.759,0.337,0.377,0.873,0.883,0.046,-0.75,-0.048,-2.868,2.344,-0.258,3.306,0.102,0.804,3.545,5.002,0.21,-0.019,0.555,0.94
2018-08-29,CTD12,4173438,695414,0.0084749805,0.0176437,0.029751083,0.007305265,0.0049730954,0.0012978817,0.0012660921,0.0004982616,1.158,-0.255,23.065,0.414,-80.21,0.56,-144.405,0.606,-103.275,0.714,-167.47,0.19,-64.194,0.168,0.115,-2.386,-0.399,-4.296,-1.055,-1.822,-0.514,-2.955,-1.223,-1.133,-1.91,-0.986,0.298,0.342,0.992,0.993,0.049,-0.876,-0.088,-3.567,2.248,-0.525,3.302,0.217,1.005,3.791,5.568,0.247,-0.036,0.526,0.937
2018-10-03,CTD1,4187246,695025,0.012484046,0.019268094,0.027064309,0.008705062,0.0070938296,0.0019891588,0.0019326141,0.000768211,0.5305,-0.168,14.95,0.378,-62.976,0.462,-89.068,0.513,-77.927,0.585,-104.019,0.102,-26.092,0.13,0.106,-1.704,-0.447,-2.411,-0.775,-1.501,-0.553,-2.004,-0.905,-0.503,-0.706,-0.493,0.309,0.34,0.696,0.714,0.035,-0.515,-0.103,-1.602,1.951,-0.393,2.395,0.177,0.59,2.741,3.363,0.19,-0.047,0.604,0.955
2018-10-03,CTD2,4181518,693105,0.019657569,0.026003284,0.031390768,0.010221051,0.0075210207,0.0021017748,0.0019991605,0.00079796393,0.5589999999999999,-0.094,6.6,0.436,-59.381,0.551,-94.504,0.509,-65.981,0.613,-101.104,0.152,-35.123,0.067,0.05,-1.864,-0.447,-2.967,-0.966,-1.716,-0.496,-2.629,-1.033,-0.913,-1.103,-0.304,0.406,0.444,0.631,0.659,0.047,-0.531,0.093,-1.63,2.304,0.386,3.132,-0.152,0.471,2.782,3.781,0.153,0.036,0.631,0.935
2018-10-03,CTD3,4181698,695238,0.012060975,0.017748745,0.01996745,0.00525946,0.0036770594,0.0010605847,0.0010223625,0.0004128075,0.5605,-0.059,6.261,0.543,-133.792,0.657,-215.614,0.583,-140.052,0.689,-221.875,0.177,-81.823,0.033,0.023,-2.671,-0.492,-4.305,-1.134,-2.486,-0.515,-3.938,-1.167,-1.452,-1.634,-0.248,0.528,0.558,0.686,0.708,0.042,-0.541,0.19,-2.056,3.19,1.03,4.563,-0.305,0.426,3.589,5.134,0.112,0.056,0.61,0.937
2018-10-03,CTD4,4180266,698264,0.008831081,0.012628944,0.015062954,0.005130254,0.0036465817,0.0011775355,0.0011769877,0.00047220968,0.3924999999999999,-0.088,12.795,0.422,-115.739,0.552,-195.046,0.492,-128.534,0.61,-207.841,0.169,-79.307,0.066,0.047,-1.743,-0.422,-2.938,-1.001,-1.623,-0.469,-2.625,-1.066,-1.002,-1.195,-0.277,0.401,0.445,0.61,0.643,0.054,-0.568,0.128,-1.669,2.22,0.527,3.123,-0.214,0.482,2.647,3.724,0.164,0.052,0.641,0.927
2018-10-03,CTD5,4179450,700268,0.02016066,0.029669207,0.03891199,0.008834891,0.006079657,0.0015250782,0.0014804781,0.000564335,0.305,-0.135,8.006,0.541,-79.483,0.66,-130.778,0.63,-87.489,0.73,-138.784,0.185,-51.295,0.071,0.049,-3.093,-0.483,-5.089,-1.155,-2.596,-0.532,-4.118,-1.226,-1.522,-1.996,-0.62,0.463,0.494,0.841,0.853,0.04,-0.691,0.074,-3.042,3.202,0.476,4.653,-0.142,0.623,4.199,6.103,0.142,0.022,0.561,0.942
2018-10-03,CTD6,4176009,695829,0.014230315,0.023305003,0.033244606,0.00879502,0.0064158705,0.0017782681,0.0017347652,0.0006894959,1.0085,-0.176,12.829,0.452,-70.791,0.568,-112.954,0.582,-83.621,0.676,-125.783,0.156,-42.163,0.113,0.082,-2.353,-0.454,-3.755,-0.993,-1.949,-0.536,-2.931,-1.106,-0.983,-1.402,-0.653,0.366,0.402,0.823,0.836,0.042,-0.67,-0.028,-2.532,2.457,-0.148,3.368,0.056,0.697,3.505,4.804,0.184,-0.011,0.568,0.943
2018-10-03,CTD7,4176724,690397,0.009067794,0.015030129,0.018397981,0.004939642,0.0034419869,0.0009828295,0.0009665428,0.00039263332,0.5640000000000001,-0.101,12.179,0.505,-135.911,0.627,-223.997,0.577,-148.09,0.685,-236.176,0.179,-88.086,0.06,0.042,-2.5,-0.468,-4.121,-1.106,-2.226,-0.51,-3.55,-1.167,-1.324,-1.621,-0.402,0.462,0.497,0.729,0.749,0.045,-0.618,0.12,-2.302,2.856,0.642,4.098,-0.211,0.527,3.496,5.017,0.142,0.039,0.597,0.936
2018-10-03,CTD8,4174178,693048,0.017004257,0.028068794,0.045475893,0.015150932,0.011291242,0.0030662972,0.0029526479,0.0011490221,1.701,-0.237,13.637,0.299,-30.376,0.426,-52.937,0.5,-44.013,0.602,-66.575,0.146,-22.562,0.207,0.154,-1.381,-0.343,-2.407,-0.802,-1.235,-0.497,-1.869,-1.009,-0.633,-1.026,-0.658,0.228,0.277,0.77,0.791,0.052,-0.725,-0.128,-2.175,1.604,-0.516,2.153,0.278,0.875,2.599,3.488,0.291,-0.069,0.588,0.936
2018-10-03,CTD9,4171106,693183,0.020915797,0.031446833,0.054336846,0.024641816,0.022932626,0.006247686,0.005968408,0.0022793077,,-0.267,13.396,0.121,-8.782,0.157,-11.806,0.376,-22.178,0.406,-25.202,0.036,-3.025,0.33,0.307,-0.477,-0.201,-0.642,-0.291,-0.697,-0.509,-0.793,-0.621,-0.095,-0.164,-0.481,0.088,0.108,0.546,0.56,0.02,-0.496,-0.352,-1.093,0.854,-0.834,0.918,0.653,0.797,1.476,1.586,0.362,-0.276,0.654,0.978
2018-10-03,CTD10,4170388,695646,0.01801848,0.025477087,0.033957113,0.010984304,0.008425248,0.0023372087,0.0022606861,0.00089861493,0.916,-0.143,9.802,0.397,-51.788,0.503,-79.44,0.511,-61.59,0.602,-89.242,0.132,-27.652,0.108,0.083,-1.759,-0.436,-2.698,-0.873,-1.569,-0.519,-2.274,-0.98,-0.704,-0.939,-0.437,0.342,0.379,0.678,0.7,0.043,-0.553,-0.017,-1.711,2.071,-0.068,2.7,0.029,0.566,2.761,3.599,0.183,-0.007,0.613,0.943
2018-10-03,CTD11,4169609,700351,0.013170263,0.020326069,0.026876671,0.007837946,0.0058609345,0.0016797904,0.0016334575,0.0006593081,1.1405,-0.139,11.991,0.443,-78.387,0.552,-121.423,0.548,-90.377,0.642,-133.414,0.144,-43.037,0.094,0.07,-2.107,-0.459,-3.263,-0.952,-1.837,-0.53,-2.712,-1.046,-0.875,-1.157,-0.478,0.381,0.417,0.727,0.746,0.042,-0.581,0.009,-1.992,2.375,0.039,3.176,-0.015,0.575,3.141,4.2,0.168,0.003,0.597,0.943
2018-10-03,CTD12,4173438,695414,0.012794075,0.023640579,0.036455948,0.00915656,0.006147106,0.0016447084,0.001598125,0.00062815106,2.2985,-0.213,14.87,0.442,-66.911,0.587,-120.378,0.599,-81.781,0.711,-135.248,0.197,-53.467,0.136,0.091,-2.439,-0.411,-4.388,-1.102,-1.933,-0.503,-3.197,-1.238,-1.264,-1.949,-0.837,0.34,0.384,0.916,0.924,0.05,-0.841,-0.023,-3.349,2.413,-0.136,3.595,0.053,0.871,3.721,5.543,0.219,-0.009,0.546,0.934
2018-11-07,CTD1,4187246,695025,0.0053845188,0.009904095,0.014569357,0.0045509073,0.0032380826,0.00094851333,0.0009264622,0.00038740496,0.4115,-0.191,32.331,0.37,-118.768,0.507,-207.856,0.524,-151.099,0.636,-240.188,0.169,-89.088,0.147,0.105,-1.73,-0.385,-3.028,-0.946,-1.497,-0.489,-2.379,-1.093,-0.882,-1.298,-0.599,0.301,0.349,0.762,0.784,0.054,-0.726,-0.032,-2.323,1.954,-0.143,2.746,0.066,0.76,2.874,4.04,0.237,-0.015,0.591,0.931
2018-11-07,CTD2,4181518,693105,0.009559055,0.014742332,0.016776983,0.0040830537,0.0026127405,0.0007498828,0.00069977494,0.00027859752,0.6465000000000001,-0.065,8.226,0.566,-177.083,0.699,-314.908,0.609,-185.309,0.731,-323.134,0.22,-137.825,0.034,0.021,-2.971,-0.463,-5.283,-1.286,-2.732,-0.484,-4.764,-1.319,-2.032,-2.312,-0.304,0.55,0.581,0.731,0.752,0.047,-0.684,0.239,-2.811,3.455,1.534,5.399,-0.425,0.498,3.932,6.144,0.121,0.066,0.597,0.93
2018-11-07,CTD3,4181698,695238,0.0047663893,0.009596573,0.013136308,0.0027273712,0.0017549965,0.00046069353,0.00044812277,0.00018001343,0.4685,-0.156,28.079,0.557,-262.45,0.691,-465.598,0.656,-290.529,0.764,-493.677,0.217,-203.148,0.077,0.049,-3.448,-0.461,-6.116,-1.27,-2.788,-0.51,-4.738,-1.346,-1.95,-2.669,-0.79,0.461,0.494,0.917,0.924,0.043,-0.824,0.087,-3.966,3.385,0.652,5.261,-0.185,0.725,4.634,7.201,0.151,0.025,0.542,0.939
2018-11-07,CTD4,4180266,698264,0.011889971,0.015378201,0.016455382,0.006129315,0.004749997,0.0014387636,0.0014095627,0.00057751086,0.6599999999999999,-0.034,4.257,0.43,-98.123,0.528,-145.499,0.457,-102.38,0.552,-149.756,0.127,-47.376,0.026,0.02,-1.615,-0.466,-2.394,-0.892,-1.574,-0.486,-2.303,-0.918,-0.729,-0.78,-0.099,0.436,0.471,0.513,0.544,0.043,-0.356,0.16,-0.955,2.22,0.553,2.865,-0.22,0.295,2.376,3.066,0.11,0.064,0.676,0.939
2018-11-07,CTD5,4179450,700268,0.0154725695,0.023532217,0.025681313,0.0051785763,0.0033529948,0.0009242781,0.00089767127,0.00035791472,0.4075,-0.044,3.556,0.639,-150.608,0.751,-255.746,0.664,-154.164,0.769,-259.302,0.214,-105.138,0.018,0.012,-3.868,-0.505,-6.568,-1.324,-3.628,-0.517,-6.102,-1.343,-2.474,-2.7,-0.252,0.632,0.654,0.763,0.778,0.037,-0.628,0.269,-3.115,4.414,2.059,6.817,-0.453,0.444,4.817,7.439,0.09,0.059,0.583,0.941
2018-11-07,CTD6,4176009,695829,0.009715861,0.01675852,0.02212365,0.0053898706,0.0036481791,0.0010338008,0.0010084651,0.00040919418,1.344,-0.138,14.471,0.513,-125.862,0.642,-214.438,0.608,-140.333,0.717,-228.909,0.193,-88.576,0.078,0.053,-2.785,-0.459,-4.744,-1.156,-2.352,-0.512,-3.836,-1.234,-1.484,-1.96,-0.594,0.441,0.477,0.82,0.834,0.045,-0.72,0.081,-2.955,2.944,0.489,4.35,-0.157,0.643,3.887,5.743,0.157,0.026,0.57,0.937
2018-11-07,CTD7,4176724,690397,0.0016903692,0.0047186725,0.00888905,0.0017658335,0.0010083921,0.0002494864,0.00023714433,9.284815e-05,0.524,-0.306,99.426,0.455,-354.381,0.648,-779.754,0.669,-453.807,0.796,-879.18,0.273,-425.373,0.176,0.1,-3.15,-0.357,-6.931,-1.377,-2.141,-0.458,-4.149,-1.552,-2.007,-3.781,-1.503,0.298,0.348,1.244,1.215,0.056,-1.22,-0.04,-6.143,2.559,-0.355,4.481,0.133,1.313,4.82,8.441,0.261,-0.015,0.477,0.929
2018-11-07,CTD8,4174178,693048,0.012871531,0.022253942,0.032084234,0.008027307,0.005632585,0.0015453907,0.001507163,0.00059944385,2.4145,-0.181,13.768,0.47,-79.639,0.596,-132.603,0.6,-93.407,0.701,-146.37,0.175,-52.964,0.111,0.078,-2.555,-0.449,-4.254,-1.064,-2.079,-0.526,-3.257,-1.175,-1.179,-1.699,-0.72,0.377,0.414,0.863,0.874,0.044,-0.732,-0.008,-2.924,2.597,-0.046,3.701,0.017,0.74,3.744,5.335,0.185,-0.003,0.557,0.94
2018-11-07,CTD9,4171106,693183,0.013252883,0.02322012,0.038139623,0.01423654,0.011046347,0.0031651375,0.0030702474,0.0012003348,,-0.243,16.847,0.24,-27.176,0.355,-47.462,0.456,-44.022,0.551,-64.308,0.126,-20.286,0.24,0.186,-1.036,-0.3,-1.81,-0.676,-1.022,-0.486,-1.493,-0.916,-0.471,-0.774,-0.59,0.183,0.232,0.698,0.723,0.052,-0.68,-0.167,-1.822,1.341,-0.577,1.729,0.354,0.867,2.203,2.84,0.323,-0.102,0.61,0.939
2018-11-07,CTD10,4170388,695646,0.0040279995,0.008316682,0.012533175,0.0028768035,0.0018275948,0.00049120694,0.0004767381,0.00019055446,1.5755,-0.202,40.452,0.486,-227.368,0.64,-426.927,0.627,-267.82,0.745,-467.379,0.223,-199.559,0.116,0.074,-2.85,-0.416,-5.351,-1.228,-2.227,-0.489,-3.887,-1.345,-1.66,-2.501,-0.896,0.379,0.421,0.952,0.956,0.05,-0.911,0.028,-3.967,2.745,0.194,4.321,-0.067,0.872,4.137,6.512,0.2,0.01,0.537,0.932
2018-11-07,CTD11,4169609,700351,0.0049313935,0.010398212,0.01602746,0.0034314918,0.002267483,0.000611505,0.00059565326,0.00024148215,1.2875,-0.213,33.777,0.504,-195.248,0.642,-344.847,0.647,-229.026,0.752,-378.625,0.204,-149.599,0.116,0.077,-3.129,-0.443,-5.527,-1.183,-2.381,-0.519,-3.937,-1.299,-1.556,-2.398,-0.988,0.381,0.418,0.994,0.995,0.044,-0.865,-0.012,-4.038,2.889,-0.085,4.372,0.028,0.881,4.453,6.738,0.189,-0.004,0.523,0.94
2018-11-07,CTD12,4173438,695414,0.008006836,0.014264763,0.017890302,0.0036900376,0.0023389081,0.00065130286,0.0006352908,0.00025380607,0.5725,-0.113,14.207,0.589,-200.897,0.718,-357.447,0.658,-215.104,0.769,-371.654,0.224,-156.55,0.052,0.033,-3.594,-0.47,-6.395,-1.319,-3.068,-0.503,-5.302,-1.371,-2.233,-2.801,-0.601,0.523,0.553,0.855,0.866,0.042,-0.78,0.164,-3.783,3.735,1.251,5.893,-0.324,0.62,4.684,7.39,0.128,0.042,0.558,0.937
2019-03-12,CTD1,4187246,695025,0.01332863,0.02048311,0.029879875,0.010522599,0.008447383,0.0024201635,0.002365361,0.00093738263,0.658,-0.187,15.353,0.321,-46.213,0.416,-69.559,0.479,-61.566,0.559,-84.913,0.109,-23.346,0.162,0.13,-1.381,-0.39,-2.078,-0.732,-1.261,-0.52,-1.739,-0.894,-0.478,-0.698,-0.495,0.26,0.298,0.669,0.691,0.041,-0.56,-0.117,-1.591,1.664,-0.415,2.073,0.213,0.656,2.427,3.023,0.231,-0.06,0.616,0.949
2019-03-12,CTD2,4181518,693105,0.011076991,0.019122032,0.023224968,0.004477855,0.0027726146,0.0007602076,0.0007388904,0.0002938949,1.3575,-0.097,9.239,0.621,-171.026,0.747,-308.375,0.677,-180.264,0.787,-317.613,0.235,-137.349,0.041,0.026,-3.972,-0.474,-7.162,-1.381,-3.447,-0.5,-6.073,-1.422,-2.626,-3.19,-0.566,0.563,0.59,0.856,0.867,0.04,-0.792,0.204,-4.106,4.151,1.71,6.704,-0.4,0.595,5.042,8.142,0.115,0.048,0.557,0.938
2019-03-12,CTD3,4181698,695238,0.017481308,0.02638341,0.03555,0.009396632,0.006740584,0.0018522987,0.0017900056,0.0007030724,0.925,-0.148,9.773,0.475,-68.519,0.593,-110.452,0.582,-78.292,0.681,-120.226,0.165,-41.934,0.092,0.066,-2.436,-0.462,-3.927,-1.038,-2.066,-0.528,-3.172,-1.13,-1.106,-1.491,-0.568,0.402,0.437,0.79,0.805,0.043,-0.652,0.025,-2.466,2.618,0.131,3.65,-0.047,0.63,3.528,4.918,0.167,0.009,0.578,0.941
2019-03-12,CTD4,4180266,698264,0.0091059115,0.012935,0.014095104,0.0036015608,0.0024345145,0.0007167776,0.0007004415,0.0002846964,0.4225,-0.043,6.363,0.564,-200.348,0.683,-333.45,0.593,-206.711,0.705,-339.813,0.193,-133.102,0.023,0.015,-2.824,-0.488,-4.7,-1.201,-2.674,-0.503,-4.395,-1.224,-1.722,-1.876,-0.192,0.565,0.593,0.683,0.705,0.043,-0.562,0.242,-2.198,3.419,1.4,5.058,-0.39,0.414,3.725,5.511,0.106,0.067,0.612,0.934
2019-03-12,CTD5,4179450,700268,0.017016934,0.028444612,0.03433268,0.0058207293,0.0035026872,0.00094533386,0.0009179461,0.00036049425,0.52,-0.094,6.029,0.66,-136.644,0.781,-250.339,0.71,-142.673,0.815,-256.368,0.249,-113.695,0.035,0.021,-4.691,-0.479,-8.595,-1.457,-4.058,-0.5,-7.292,-1.492,-3.234,-3.903,-0.632,0.598,0.621,0.892,0.9,0.037,-0.833,0.227,-4.915,4.785,2.222,7.951,-0.455,0.605,5.775,9.597,0.103,0.046,0.546,0.942
2019-03-12,CTD6,4176009,695829,0.0124736875,0.020884294,0.024982559,0.0054563372,0.0034889325,0.00094896846,0.0009157189,0.00036012454,0.837,-0.089,7.855,0.586,-135.39,0.714,-238.738,0.641,-143.245,0.755,-246.593,0.22,-103.347,0.043,0.027,-3.382,-0.472,-5.964,-1.303,-2.992,-0.5,-5.15,-1.345,-2.158,-2.582,-0.458,0.542,0.571,0.801,0.816,0.043,-0.728,0.197,-3.333,3.688,1.407,5.767,-0.368,0.557,4.412,6.899,0.122,0.051,0.574,0.935
2019-03-12,CTD7,4176724,690397,0.011599017,0.01651586,0.01814883,0.0047622714,0.0032649937,0.00093676103,0.0009260119,0.0003702501,0.7625,-0.047,5.448,0.552,-149.436,0.67,-245.731,0.584,-154.884,0.695,-251.179,0.187,-96.295,0.026,0.018,-2.712,-0.488,-4.46,-1.17,-2.558,-0.506,-4.148,-1.196,-1.59,-1.748,-0.203,0.549,0.578,0.677,0.699,0.043,-0.549,0.224,-2.091,3.288,1.248,4.796,-0.36,0.413,3.613,5.27,0.108,0.065,0.614,0.935
2019-03-12,CTD8,4174178,693048,0.011048505,0.016630018,0.020128999,0.0054630307,0.003991517,0.0011560185,0.0011377027,0.00046247948,0.8055,-0.095,10.453,0.505,-122.916,0.613,-190.399,0.573,-133.369,0.669,-200.852,0.156,-67.483,0.057,0.042,-2.474,-0.491,-3.833,-1.04,-2.218,-0.532,-3.34,-1.097,-1.122,-1.358,-0.37,0.463,0.494,0.711,0.73,0.04,-0.542,0.096,-1.999,2.846,0.482,3.895,-0.158,0.48,3.445,4.714,0.13,0.031,0.601,0.943
2019-03-12,CTD9,4171106,693183,0.01926993,0.030968934,0.054405082,0.03140987,0.028705077,0.008688391,0.0083247805,0.0031598036,0.341,-0.275,13.91,-0.007,0.453,0.038,-2.547,0.268,-13.456,0.309,-16.456,0.045,-3.0,0.437,0.399,0.025,0.013,-0.139,-0.08,-0.417,-0.386,-0.51,-0.517,-0.093,-0.163,-0.39,-0.005,0.026,0.385,0.412,0.032,-0.525,-0.345,-0.909,0.458,-0.653,0.502,0.663,0.843,0.805,0.881,0.487,-0.35,0.731,0.968
2019-03-12,CTD10,4170388,695646,0.011569554,0.015922125,0.018631011,0.006192518,0.0046259277,0.0013654468,0.0013434626,0.0005529156,0.8885000000000001,-0.078,9.132,0.44,-98.68,0.55,-153.367,0.501,-107.811,0.602,-162.499,0.145,-54.688,0.057,0.042,-1.838,-0.456,-2.857,-0.95,-1.717,-0.499,-2.587,-1.006,-0.871,-1.019,-0.25,0.418,0.455,0.605,0.633,0.045,-0.484,0.108,-1.456,2.323,0.433,3.11,-0.169,0.423,2.718,3.639,0.141,0.042,0.64,0.937
2019-03-12,CTD11,4169609,700351,0.010505368,0.016343381,0.021191465,0.006179824,0.004613703,0.0013144416,0.0012913566,0.0005252633,0.8400000000000001,-0.129,13.998,0.451,-100.63,0.56,-155.559,0.548,-114.628,0.642,-169.557,0.145,-54.929,0.087,0.065,-2.132,-0.464,-3.297,-0.961,-1.873,-0.529,-2.771,-1.048,-0.898,-1.164,-0.449,0.394,0.429,0.716,0.736,0.042,-0.568,0.025,-1.949,2.427,0.113,3.251,-0.043,0.55,3.147,4.215,0.16,0.009,0.6,0.943
2019-03-12,CTD12,4173438,695414,0.014750052,0.02576341,0.037054367,0.007879998,0.005348941,0.0013971649,0.0013447928,0.00051762874,0.971,-0.18,11.827,0.532,-88.089,0.656,-148.138,0.649,-99.916,0.748,-159.966,0.191,-60.049,0.093,0.063,-3.264,-0.471,-5.489,-1.167,-2.574,-0.534,-4.121,-1.261,-1.547,-2.225,-0.854,0.422,0.454,0.938,0.942,0.04,-0.778,0.016,-3.658,3.125,0.114,4.604,-0.035,0.759,4.495,6.622,0.162,0.005,0.536,0.944
2019-06-25,CTD1,4187246,695025,0.009991379,0.018767454,0.031010266,0.009524829,0.0066608614,0.0018632563,0.0018043154,0.00071843417,1.061,-0.246,21.036,0.327,-51.705,0.476,-96.847,0.53,-72.741,0.646,-117.883,0.177,-45.142,0.2,0.14,-1.603,-0.344,-3.003,-0.922,-1.365,-0.485,-2.212,-1.123,-0.847,-1.4,-0.756,0.245,0.299,0.845,0.861,0.058,-0.825,-0.094,-2.685,1.756,-0.438,2.51,0.222,0.953,2.901,4.148,0.293,-0.048,0.568,0.929
2019-06-25,CTD2,4181518,693105,0.008046258,0.016136274,0.025240803,0.0058159623,0.0035942707,0.000983775,0.000955771,0.00037484718,1.3825,-0.22,22.354,0.47,-109.968,0.636,-216.248,0.625,-132.322,0.751,-238.602,0.236,-106.28,0.13,0.08,-2.776,-0.395,-5.458,-1.258,-2.135,-0.476,-3.85,-1.388,-1.715,-2.683,-0.968,0.358,0.404,0.985,0.986,0.054,-0.979,0.021,-4.248,2.632,0.15,4.259,-0.054,0.946,4.117,6.662,0.218,0.008,0.531,0.928
2019-06-25,CTD3,4181698,695238,0.010991696,0.019485978,0.02988909,0.008827629,0.0056675156,0.0015416082,0.001494501,0.0005910039,1.3055,-0.211,17.862,0.376,-61.962,0.549,-125.125,0.544,-79.824,0.681,-142.987,0.218,-63.163,0.158,0.101,-1.852,-0.351,-3.74,-1.105,-1.555,-0.452,-2.786,-1.262,-1.231,-1.888,-0.718,0.3,0.357,0.837,0.855,0.064,-0.906,0.01,-3.066,2.018,0.052,3.143,-0.024,0.892,3.095,4.821,0.263,0.004,0.573,0.918
2019-06-25,CTD4,4180266,698264,0.006948813,0.0136075085,0.020503297,0.0042989077,0.002583745,0.00071208423,0.0006918303,0.00027346314,1.1085,-0.202,24.716,0.52,-159.128,0.681,-313.546,0.653,-183.845,0.776,-338.262,0.249,-154.418,0.106,0.064,-3.263,-0.411,-6.429,-1.348,-2.502,-0.475,-4.603,-1.454,-2.101,-3.166,-1.002,0.403,0.444,1.001,1.001,0.05,-1.0,0.063,-4.77,3.039,0.497,5.057,-0.157,0.906,4.58,7.62,0.19,0.02,0.525,0.931
2019-06-25,CTD5,4179450,700268,0.012401354,0.023480985,0.032709908,0.006271819,0.0036948253,0.0009966354,0.00096372043,0.00037794557,0.5275000000000001,-0.164,12.016,0.578,-116.856,0.728,-228.061,0.678,-128.872,0.797,-240.077,0.259,-111.205,0.075,0.044,-3.822,-0.432,-7.46,-1.43,-3.026,-0.476,-5.637,-1.506,-2.611,-3.638,-0.926,0.473,0.508,0.973,0.975,0.046,-0.98,0.129,-5.109,3.631,1.14,6.163,-0.304,0.804,5.058,8.586,0.154,0.034,0.529,0.934
2019-06-25,CTD6,4176009,695829,0.009988448,0.018500656,0.02914043,0.008120347,0.0053868704,0.0014852699,0.0014292587,0.00056819525,1.645,-0.223,19.736,0.39,-69.095,0.549,-131.584,0.564,-88.831,0.688,-151.32,0.202,-62.489,0.16,0.106,-2.013,-0.372,-3.834,-1.069,-1.643,-0.479,-2.8,-1.229,-1.156,-1.821,-0.788,0.301,0.352,0.88,0.892,0.057,-0.873,-0.029,-3.131,2.093,-0.154,3.156,0.068,0.912,3.297,4.971,0.254,-0.013,0.559,0.927
2019-06-25,CTD7,4176724,690397,0.00749004,0.01637959,0.025558354,0.0058111995,0.0036084594,0.00096783077,0.00094053766,0.00037388448,1.8015,-0.219,21.925,0.476,-111.03,0.639,-216.075,0.63,-132.955,0.753,-238.0,0.234,-105.045,0.127,0.079,-2.838,-0.401,-5.523,-1.256,-2.178,-0.48,-3.898,-1.383,-1.721,-2.685,-0.974,0.362,0.407,0.988,0.989,0.053,-0.97,0.02,-4.264,2.677,0.141,4.312,-0.05,0.939,4.178,6.728,0.214,0.007,0.529,0.93
2019-06-25,CTD8,4174178,693048,0.007210639,0.015714385,0.025525643,0.0061823605,0.0036851238,0.0009904213,0.0009632509,0.00037970036,1.394,-0.238,24.46,0.435,-98.115,0.62,-207.725,0.61,-122.574,0.748,-232.185,0.253,-109.611,0.151,0.09,-2.504,-0.362,-5.302,-1.284,-1.926,-0.452,-3.649,-1.435,-1.722,-2.798,-0.994,0.326,0.379,0.997,0.997,0.061,-1.062,0.02,-4.385,2.397,0.135,4.022,-0.053,1.028,3.894,6.533,0.249,0.008,0.531,0.921
