Date,Buoy,Chl
2017-07-12,CTD5,0.55
2017-07-12,CTD6,1.429
2017-07-12,CTD7,1.857
2017-07-12,CTD8,1.345
2017-07-12,CTD9,
2017-07-19,CTD1,65.388
2017-07-19,CTD10,0.87
2017-07-19,CTD11,1.519
2017-07-19,CTD12,0.843
2017-07-19,CTD2,1.763
2017-07-19,CTD3,1.519
2017-07-19,CTD4,1.043
2017-07-19,CTD5,0.81
2017-07-19,CTD6,0.553
2017-07-19,CTD7,3.86
2017-07-19,CTD8,1.305
2017-07-19,CTD9,
2017-07-26,CTD1,21.299
2017-07-26,CTD10,0.633
2017-07-26,CTD11,1.776
2017-07-26,CTD12,1.096
2017-07-26,CTD2,1.54
2017-07-26,CTD3,0.964
2017-07-26,CTD4,0.911
2017-07-26,CTD5,0.15
2017-07-26,CTD6,1.034
2017-07-26,CTD7,3.79
2017-07-26,CTD8,0.851
2017-07-26,CTD9,
2017-08-08,CTD5,0.33
2017-08-16,CTD5,1.41
2017-08-23,CTD5,0.51
2017-08-30,CTD1,167.105
2017-08-30,CTD10,6.257
2017-08-30,CTD11,6.745
2017-08-30,CTD12,6.453
2017-08-30,CTD2,7.843
2017-08-30,CTD3,14.349
2017-08-30,CTD4,6.232
2017-08-30,CTD5,1.31
2017-08-30,CTD6,6.634
2017-08-30,CTD7,6.79
2017-08-30,CTD8,6.136
2017-08-30,CTD9,
2017-09-06,CTD1,5.94
2017-09-06,CTD10,6.097
2017-09-06,CTD11,5.599
2017-09-06,CTD12,6.443
2017-09-06,CTD2,5.401
2017-09-06,CTD3,5.016
2017-09-06,CTD4,4.209
2017-09-06,CTD5,0.36
2017-09-06,CTD6,4.673
2017-09-06,CTD7,8.423
2017-09-06,CTD8,7.826
2017-09-06,CTD9,
2017-09-11,CTD1,4.512
2017-09-11,CTD10,4.913
2017-09-11,CTD11,5.314
2017-09-11,CTD12,4.965
2017-09-11,CTD2,3.124
2017-09-11,CTD3,2.625
2017-09-11,CTD4,2.322
