Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2016-08-09,CTD1,4187246,695025,0.011234064,0.018133275,0.034468252,0.016595101,0.013079599,0.0035755902,6.835
2016-08-09,CTD2,4181518,693105,0.0080195805,0.011638663,0.020011267,0.010844853,0.0086765,0.0024619063,4.805
2016-08-09,CTD3,4181698,695238,0.0066109016,0.010425748,0.020093167,0.010827807,0.009147521,0.002637746,3.9
2016-08-09,CTD4,4180266,698264,0.008589972,0.010880876,0.015308044,0.008855747,0.007716121,0.0023626524,3.595
2016-08-09,CTD5,4179450,700268,0.011651613,0.019876305,0.027931532,0.0048476057,0.003220561,0.0007936864,0.1275
2016-08-09,CTD6,4176009,695829,0.008732,0.013189688,0.023285594,0.01088243,0.008250715,0.0022059307,4.58
2016-08-09,CTD7,4176724,690397,0.009463251,0.014429287,0.027091311,0.01444761,0.011514215,0.0031956136,5.89
2016-08-09,CTD8,4174178,693048,0.011305991,0.017206708,0.030812684,0.0138373505,0.010311555,0.0026788744,6.195
2016-08-09,CTD9,4171106,693183,0.012790599,0.019829134,0.03901237,0.019856324,0.015883295,0.004385973,6.2
2016-08-09,CTD10,4170388,695646,0.00818507,0.013205121,0.026302509,0.013234393,0.010539183,0.0030089053,4.22
2016-08-09,CTD11,4169609,700351,0.010563619,0.015091099,0.023349918,0.012509639,0.009492766,0.002544773,3.73
2016-08-09,CTD12,4173438,695414,0.009553588,0.0152201895,0.027643776,0.012570771,0.009398448,0.0024628246,4.235
2016-09-08,CTD1,4187246,695025,0.006473537,0.010694879,0.021859482,0.013450606,0.011166348,0.0033099267,4.93
2016-09-08,CTD2,4181518,693105,0.0065948428,0.010533972,0.021436084,0.011169312,0.008756075,0.0024190734,4.12
2016-09-08,CTD3,4181698,695238,0.0071606943,0.011086315,0.020960642,0.01044162,0.008027802,0.0021867764,3.74
2016-09-08,CTD4,4180266,698264,0.006346484,0.009337849,0.017986028,0.010221782,0.008245081,0.0024308572,3.37
2016-09-08,CTD5,4179450,700268,0.0068352697,0.012073278,0.018356357,0.0038407245,0.0026320175,0.00064934645,0.09
2016-09-08,CTD6,4176009,695829,0.0060916427,0.009650285,0.019372394,0.010012104,0.0080830585,0.0022762595,4.24
