Date,Buoy,Chl
2017-07-12,CTD2,2.267
2017-07-12,CTD3,0.485
2017-07-12,CTD4,0.511
2017-07-12,CTD5,0.55
2017-07-12,CTD6,1.229
2017-07-12,CTD7,7.522
2017-07-12,CTD8,4.078
2017-07-12,CTD9,9.661
2017-07-19,CTD1,6.638
2017-07-19,CTD10,4.38
2017-07-19,CTD11,1.365
2017-07-19,CTD12,1.947
2017-07-19,CTD2,10.797
2017-07-19,CTD3,6.995
2017-07-19,CTD4,3.304
2017-07-19,CTD5,0.81
2017-07-19,CTD6,1.664
2017-07-19,CTD7,6.597
2017-07-19,CTD8,1.838
2017-07-19,CTD9,6.088
2017-07-26,CTD1,1.265
2017-07-26,CTD10,1.44
2017-07-26,CTD11,0.313
2017-07-26,CTD12,2.462
2017-07-26,CTD2,1.478
2017-07-26,CTD3,0.81
2017-07-26,CTD4,1.047
2017-07-26,CTD5,0.15
2017-07-26,CTD6,2.03
2017-07-26,CTD7,3.65
2017-07-26,CTD8,3.797
2017-07-26,CTD9,1.298
2017-08-08,CTD5,0.33
2017-08-16,CTD5,1.41
2017-08-23,CTD5,0.51
2017-08-30,CTD1,29.047
2017-08-30,CTD10,7.487
2017-08-30,CTD11,7.697
2017-08-30,CTD12,6.72
2017-08-30,CTD2,10.228
2017-08-30,CTD3,10.0
2017-08-30,CTD4,5.824
2017-08-30,CTD5,1.31
2017-08-30,CTD6,5.91
2017-08-30,CTD7,8.413
2017-08-30,CTD8,6.768
2017-08-30,CTD9,9.762
2017-09-06,CTD1,5.496
2017-09-06,CTD10,6.958
2017-09-06,CTD11,5.834
2017-09-06,CTD12,11.805
2017-09-06,CTD2,8.367
2017-09-06,CTD3,9.61
2017-09-06,CTD4,9.789
2017-09-06,CTD5,0.36
2017-09-06,CTD6,15.055
2017-09-06,CTD7,8.611
2017-09-06,CTD8,10.779
2017-09-06,CTD9,9.857
2017-09-11,CTD1,4.45
2017-09-11,CTD10,4.431
2017-09-11,CTD11,4.799
2017-09-11,CTD12,6.613
2017-09-11,CTD2,3.199
