Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-08-09,CTD11,4169609,700351,0.010881061,0.015042636,0.02257988,0.013138681,0.011185003,0.0031603382,0.0030426378,0.0012864679,3.705,-0.2,22.19,0.068,-9.633,0.147,-22.928,0.264,-31.824,0.337,-45.118,0.08,-13.294,0.292,0.248,-0.218,-0.108,-0.518,-0.301,-0.479,-0.356,-0.679,-0.593,-0.2,-0.3,-0.31,0.056,0.108,0.36,0.404,0.052,-0.508,-0.185,-0.874,0.65,-0.374,0.763,0.326,0.65,0.975,1.145,0.378,-0.162,0.749,0.945
2016-08-09,CTD12,4173438,695414,0.01304505,0.018824998,0.028851258,0.014046204,0.010551198,0.0029951336,0.0029346829,0.0012008823,4.285,-0.21,18.46,0.145,-18.073,0.282,-41.655,0.345,-36.533,0.464,-60.115,0.142,-23.582,0.259,0.195,-0.521,-0.191,-1.202,-0.585,-0.688,-0.385,-1.132,-0.844,-0.444,-0.68,-0.408,0.121,0.193,0.504,0.557,0.073,-0.679,-0.099,-1.394,0.975,-0.27,1.297,0.201,0.781,1.494,1.988,0.38,-0.074,0.689,0.919
2016-09-08,CTD1,4187246,695025,0.010579986,0.015299733,0.025800908,0.013857856,0.013245068,0.0039513498,0.0038650408,0.0015915099,4.905,-0.255,26.602,0.049,-6.801,0.072,-10.139,0.301,-33.403,0.322,-36.741,0.023,-3.339,0.369,0.352,-0.175,-0.09,-0.262,-0.141,-0.511,-0.442,-0.562,-0.509,-0.051,-0.086,-0.387,0.037,0.052,0.418,0.431,0.015,-0.453,-0.363,-0.844,0.591,-0.707,0.618,0.64,0.731,0.996,1.042,0.392,-0.329,0.709,0.985
2016-09-08,CTD2,4181518,693105,0.00968305,0.014200785,0.02326078,0.01124637,0.009421183,0.002685022,0.0026269185,0.001081713,4.115,-0.242,27.428,0.116,-18.499,0.202,-35.725,0.348,-45.927,0.423,-63.153,0.088,-17.226,0.308,0.258,-0.43,-0.174,-0.831,-0.402,-0.652,-0.433,-0.897,-0.71,-0.245,-0.401,-0.438,0.09,0.139,0.509,0.544,0.049,-0.583,-0.227,-1.206,0.858,-0.561,1.024,0.444,0.8,1.405,1.677,0.387,-0.18,0.679,0.947
2016-09-08,CTD3,4181698,695238,0.0068303854,0.010071089,0.017746966,0.007934538,0.0073602106,0.002012444,0.00195878,0.0008032766,3.8,-0.276,42.946,0.119,-26.737,0.156,-36.572,0.382,-69.684,0.414,-79.518,0.038,-9.834,0.341,0.316,-0.475,-0.197,-0.649,-0.29,-0.702,-0.513,-0.801,-0.631,-0.099,-0.175,-0.502,0.085,0.106,0.563,0.577,0.021,-0.511,-0.36,-1.142,0.855,-0.868,0.921,0.684,0.835,1.506,1.623,0.373,-0.284,0.647,0.978
2016-09-08,CTD4,4180266,698264,0.013107423,0.017754316,0.027799297,0.014653145,0.012083579,0.0036828197,0.0036628777,0.0015164736,3.87,-0.221,20.352,0.096,-11.92,0.19,-26.433,0.31,-32.273,0.394,-46.785,0.096,-14.512,0.298,0.246,-0.331,-0.144,-0.735,-0.387,-0.573,-0.39,-0.831,-0.686,-0.258,-0.403,-0.376,0.078,0.134,0.441,0.485,0.056,-0.574,-0.186,-1.089,0.777,-0.428,0.942,0.353,0.741,1.217,1.475,0.391,-0.153,0.711,0.939
2016-09-08,CTD5,4179450,700268,0.010431006,0.016043367,0.021085884,0.004054166,0.0028658044,0.00067305716,0.0006827655,0.00026295218,0.1225,-0.136,14.906,0.597,-184.329,0.697,-286.611,0.677,-199.235,0.761,-301.517,0.172,-102.282,0.06,0.043,-3.887,-0.528,-6.043,-1.162,-3.196,-0.571,-4.837,-1.222,-1.641,-2.157,-0.729,0.501,0.524,0.901,0.907,0.032,-0.654,0.054,-3.4,3.821,0.397,5.406,-0.1,0.607,5.022,7.105,0.117,0.014,0.541,0.953
2016-09-08,CTD6,4176009,695829,0.0080432305,0.011949981,0.018388148,0.0099579785,0.0075951214,0.0021491528,0.0021371853,0.0009055106,4.315,-0.212,29.299,0.091,-16.74,0.223,-47.981,0.297,-46.039,0.415,-77.281,0.135,-31.241,0.292,0.223,-0.308,-0.127,-0.882,-0.478,-0.55,-0.35,-0.924,-0.77,-0.373,-0.574,-0.367,0.077,0.154,0.431,0.493,0.078,-0.661,-0.113,-1.221,0.787,-0.273,1.032,0.228,0.776,1.211,1.588,0.42,-0.094,0.722,0.917
2016-09-08,CTD7,4176724,690397,0.010562132,0.015471839,0.024263008,0.011896529,0.008987657,0.0025087688,0.0025173964,0.0010295196,4.495,-0.221,23.419,0.131,-19.425,0.265,-46.63,0.342,-42.843,0.459,-70.049,0.139,-27.206,0.279,0.21,-0.471,-0.175,-1.131,-0.555,-0.663,-0.385,-1.084,-0.833,-0.421,-0.66,-0.421,0.108,0.179,0.506,0.558,0.073,-0.686,-0.118,-1.399,0.93,-0.318,1.231,0.245,0.813,1.459,1.931,0.398,-0.091,0.689,0.92
2016-09-08,CTD9,4171106,693183,0.012112181,0.018991256,0.03386138,0.019953186,0.01694713,0.0048196455,0.0048298794,0.0019659442,,-0.281,23.124,-0.025,2.539,0.057,-6.351,0.258,-20.585,0.333,-29.475,0.081,-8.89,0.461,0.392,0.086,0.043,-0.215,-0.127,-0.391,-0.349,-0.56,-0.588,-0.169,-0.301,-0.403,-0.019,0.038,0.387,0.434,0.057,-0.617,-0.288,-1.046,0.451,-0.576,0.531,0.606,0.934,0.805,0.947,0.55,-0.303,0.737,0.944
2016-09-08,CTD10,4170388,695646,0.01154971,0.017221153,0.030017264,0.015130617,0.014077974,0.0040224,0.0039454727,0.0015991427,5.045,-0.271,24.754,0.065,-8.023,0.1,-12.965,0.33,-32.777,0.361,-37.719,0.036,-4.942,0.375,0.348,-0.241,-0.113,-0.389,-0.196,-0.564,-0.461,-0.65,-0.571,-0.085,-0.148,-0.438,0.047,0.07,0.476,0.493,0.022,-0.501,-0.357,-0.994,0.669,-0.761,0.719,0.668,0.813,1.166,1.254,0.41,-0.313,0.685,0.977
2016-09-08,CTD11,4169609,700351,0.008689006,0.013709604,0.024103748,0.011453416,0.009879493,0.0028026314,0.002723185,0.0011292049,5.805,-0.275,31.454,0.09,-14.369,0.162,-28.278,0.356,-45.823,0.419,-59.732,0.074,-13.91,0.36,0.311,-0.346,-0.142,-0.682,-0.324,-0.628,-0.453,-0.819,-0.684,-0.191,-0.335,-0.487,0.066,0.108,0.536,0.565,0.042,-0.591,-0.294,-1.243,0.787,-0.717,0.913,0.599,0.896,1.384,1.604,0.426,-0.245,0.665,0.956
2016-09-08,CTD12,4173438,695414,0.00885847,0.012887298,0.021085884,0.011266903,0.009450574,0.0027040618,0.0027292462,0.0011169979,4.13,-0.241,30.171,0.067,-11.16,0.154,-28.218,0.303,-41.33,0.381,-58.389,0.088,-17.058,0.34,0.285,-0.235,-0.105,-0.595,-0.318,-0.533,-0.391,-0.752,-0.658,-0.22,-0.36,-0.396,0.053,0.106,0.44,0.482,0.053,-0.581,-0.228,-1.087,0.696,-0.508,0.829,0.444,0.797,1.138,1.357,0.426,-0.199,0.711,0.944
2017-06-30,CTD1,4187246,695025,0.01850636,0.027769933,0.037858292,0.012479366,0.008468138,0.0021519675,0.002177963,0.00085472845,3.9975,-0.154,9.596,0.38,-44.122,0.533,-82.08,0.504,-53.718,0.634,-91.675,0.191,-37.957,0.12,0.081,-1.67,-0.374,-3.107,-1.024,-1.492,-0.455,-2.546,-1.144,-1.054,-1.437,-0.482,0.33,0.383,0.7,0.73,0.061,-0.74,0.055,-2.245,2.002,0.246,2.95,-0.11,0.685,2.729,4.021,0.226,0.025,0.613,0.92
2017-06-30,CTD2,4181518,693105,0.0149160065,0.023738332,0.029181471,0.007195797,0.004207121,0.0010563881,0.0011254343,0.0004536283,1.6685,-0.103,7.858,0.535,-96.844,0.699,-195.566,0.604,-104.702,0.748,-203.424,0.262,-98.722,0.057,0.033,-2.826,-0.407,-5.707,-1.407,-2.485,-0.44,-4.829,-1.464,-2.344,-2.881,-0.477,0.495,0.537,0.787,0.807,0.056,-0.897,0.229,-3.637,3.155,1.587,5.396,-0.481,0.645,3.878,6.633,0.159,0.069,0.585,0.918
2017-06-30,CTD3,4181698,695238,0.017591918,0.024643049,0.027555374,0.010574366,0.0074376697,0.0019624375,0.0019442954,0.0007780976,1.2595,-0.056,4.289,0.399,-53.989,0.536,-93.871,0.445,-58.278,0.575,-98.16,0.174,-39.882,0.045,0.032,-1.488,-0.402,-2.587,-0.993,-1.436,-0.433,-2.419,-1.038,-0.983,-1.099,-0.162,0.402,0.451,0.529,0.571,0.06,-0.527,0.191,-1.374,2.061,0.707,2.93,-0.304,0.415,2.304,3.276,0.159,0.082,0.675,0.918
2017-06-30,CTD4,4180266,698264,0.016405266,0.024626616,0.035083488,0.009392335,0.008279247,0.002042393,0.0020436693,0.00079003134,1.7815,-0.175,12.103,0.448,-65.863,0.497,-80.177,0.578,-77.966,0.618,-92.28,0.063,-14.314,0.114,0.1,-2.311,-0.545,-2.813,-0.753,-1.92,-0.646,-2.273,-0.867,-0.353,-0.502,-0.592,0.351,0.368,0.781,0.788,0.019,-0.432,-0.18,-1.616,2.386,-0.761,2.707,0.29,0.543,3.399,3.856,0.145,-0.068,0.57,0.975
2017-06-30,CTD5,4179450,700268,0.025961958,0.03533355,0.040896293,0.008032105,0.0058621075,0.0013286357,0.0013917269,0.0005316352,0.3025,-0.073,3.85,0.63,-96.199,0.715,-142.285,0.672,-100.048,0.749,-146.135,0.156,-46.087,0.031,0.023,-3.934,-0.564,-5.819,-1.143,-3.535,-0.586,-5.163,-1.174,-1.628,-1.885,-0.4,0.584,0.602,0.798,0.808,0.028,-0.506,0.134,-2.577,4.256,0.936,5.831,-0.213,0.428,4.926,6.749,0.084,0.03,0.569,0.956
2017-06-30,CTD6,4176009,695829,0.018343553,0.027834155,0.037418507,0.011775552,0.007740965,0.0019641395,0.0019828898,0.0008051351,2.332,-0.147,9.202,0.405,-48.995,0.565,-93.256,0.521,-58.197,0.657,-102.458,0.207,-44.261,0.108,0.071,-1.833,-0.379,-3.489,-1.098,-1.62,-0.451,-2.852,-1.207,-1.232,-1.656,-0.491,0.356,0.408,0.721,0.749,0.062,-0.777,0.086,-2.47,2.157,0.418,3.281,-0.177,0.687,2.9,4.411,0.216,0.037,0.607,0.918
