Date,Buoy,Chl
2016-06-08,CTD8,4.685
2016-06-29,CTD4,5.955
2016-08-02,CTD1,5.735
2016-08-02,CTD10,7.92
2016-08-02,CTD11,6.15
2016-08-02,CTD12,7.08
2016-08-02,CTD2,5.555
2016-08-02,CTD3,4.835
2016-08-02,CTD4,4.53
2016-08-02,CTD6,6.195
2016-08-02,CTD7,7.355
2016-08-02,CTD8,7.81
2016-08-02,CTD9,
2016-08-04,CTD1,6.695
2016-08-04,CTD10,6.0
2016-08-04,CTD11,5.715
2016-08-04,CTD12,5.985
2016-08-04,CTD2,4.71
2016-08-04,CTD3,3.965
2016-08-04,CTD4,4.46
2016-08-04,CTD6,5.425
2016-08-04,CTD7,5.0
2016-08-04,CTD8,6.76
2016-08-04,CTD9,
2016-08-09,CTD1,6.75
2016-08-09,CTD10,4.515
2016-08-09,CTD11,3.705
2016-08-09,CTD12,4.285
2016-08-09,CTD2,4.805
2016-08-09,CTD3,3.9
2016-08-09,CTD4,3.735
2016-08-09,CTD5,0.14
2016-08-09,CTD6,4.245
2016-08-09,CTD7,5.81
2016-08-09,CTD8,6.125
2016-08-09,CTD9,
2016-08-22,CTD12,7.385
2016-08-25,CTD1,6.5
2016-08-25,CTD10,11.6
2016-08-25,CTD11,10.16
2016-08-25,CTD2,5.805
2016-08-25,CTD3,4.8
2016-08-25,CTD4,
2016-08-25,CTD5,1.205
2016-08-25,CTD6,7.895
2016-08-25,CTD7,9.21
2016-08-25,CTD8,9.51
2016-08-25,CTD9,
2016-08-26,CTD4,4.37
2016-08-27,CTD4,5.35
2016-08-30,CTD1,
2016-08-30,CTD10,8.32
2016-08-30,CTD11,7.39
2016-08-30,CTD2,5.59
2016-08-30,CTD3,4.935
2016-08-30,CTD4,4.205
2016-08-30,CTD5,0.51
2016-08-30,CTD6,5.475
2016-08-30,CTD7,11.745
2016-08-30,CTD8,7.025
2016-08-30,CTD9,
2016-08-31,CTD1,6.24
2016-09-01,CTD1,7.0
2016-09-06,CTD1,4.84
2016-09-06,CTD10,5.765
2016-09-06,CTD11,6.67
2016-09-06,CTD12,
2016-09-06,CTD2,3.765
2016-09-06,CTD3,3.75
2016-09-06,CTD4,3.95
2016-09-06,CTD5,0.28
2016-09-06,CTD6,4.085
2016-09-06,CTD7,6.95
2016-09-06,CTD8,5.935
2016-09-06,CTD9,
2016-09-08,CTD1,4.905
2016-09-08,CTD10,5.045
2016-09-08,CTD11,5.805
2016-09-08,CTD12,4.13
2016-09-08,CTD2,4.115
2016-09-08,CTD3,3.8
2016-09-08,CTD4,3.87
2016-09-08,CTD5,0.205
2016-09-08,CTD6,4.315
2016-09-08,CTD7,4.495
2016-09-08,CTD9,
2016-09-22,CTD1,7.235
2016-09-22,CTD10,9.25
2016-09-22,CTD11,9.445
2016-09-22,CTD2,6.3
2016-09-22,CTD3,6.845
2016-09-22,CTD4,7.01
2016-09-22,CTD5,0.195
2016-09-22,CTD6,6.235
2016-09-22,CTD7,12.96
2016-09-22,CTD8,8.58
2016-09-22,CTD9,
2016-09-29,CTD1,7.48
2016-09-29,CTD10,16.805
2016-09-29,CTD11,11.38
2016-09-29,CTD12,10.425
2016-09-29,CTD2,13.905
2016-09-29,CTD3,6.625
2016-09-29,CTD5,3.33
2016-09-29,CTD6,8.565
2016-09-29,CTD7,11.875
2016-09-29,CTD8,15.515
2016-09-29,CTD9,
2016-10-06,CTD1,5.605
2016-10-06,CTD10,21.15
2016-10-06,CTD11,8.29
2016-10-06,CTD12,8.39
2016-10-06,CTD2,5.53
2016-10-06,CTD3,5.545
2016-10-06,CTD4,6.075
2016-10-06,CTD5,1.095
2016-10-06,CTD6,7.46
2016-10-06,CTD7,6.27
2016-10-06,CTD8,9.87
2016-10-06,CTD9,
2016-10-14,CTD1,5.925
2016-10-14,CTD10,8.755
2016-10-14,CTD11,8.49
2016-10-14,CTD12,8.62
2016-10-14,CTD2,5.365
2016-10-14,CTD3,5.515
2016-10-14,CTD4,5.295
2016-10-14,CTD5,1.08
2016-10-14,CTD6,7.375
2016-10-14,CTD7,9.24
2016-10-14,CTD8,7.36
2016-10-14,CTD9,
2016-10-21,CTD1,5.365
2016-10-21,CTD10,9.285
2016-10-21,CTD11,6.64
2016-10-21,CTD12,6.41
2016-10-21,CTD2,5.215
2016-10-21,CTD3,5.105
2016-10-21,CTD4,6.07
2016-10-21,CTD5,0.455
2016-10-21,CTD6,5.835
2016-10-21,CTD7,6.17
2016-10-21,CTD8,7.265
2016-10-21,CTD9,
2016-10-28,CTD1,4.285
