Date,Buoy,Chl,Turbidez
2016-11-03,CTD11,26.358,5.675
2016-11-03,CTD12,26.98,4.613
2016-11-03,CTD2,18.845,6.195
2016-11-03,CTD3,21.482,6.328
2016-11-03,CTD4,21.628,4.545
2016-11-03,CTD5,6.2225,0.8775
2016-11-03,CTD6,26.622,4.794
2016-11-03,CTD7,17.13,10.548
2016-11-03,CTD8,24.607,7.588
2016-11-03,CTD9,8.0,5.97
2016-11-11,CTD1,8.655,3.885
2016-11-11,CTD10,19.768,6.605
2016-11-11,CTD11,22.842,7.12
2016-11-11,CTD12,20.857,7.58
2016-11-11,CTD2,10.027,4.267
2016-11-11,CTD3,18.17,5.15
2016-11-11,CTD4,18.622,4.268
2016-11-11,CTD5,3.3275,1.111
2016-11-11,CTD6,23.578,5.782
2016-11-11,CTD7,16.992,6.442
2016-11-11,CTD8,19.508,7.507
2016-11-11,CTD9,2.53,6.13
2016-11-18,CTD1,8.755,5.695
2016-11-18,CTD10,22.182,6.478
2016-11-18,CTD11,18.005,5.38
2016-11-18,CTD12,23.01,6.915
2016-11-18,CTD2,21.812,6.312
2016-11-18,CTD3,22.36,5.612
2016-11-18,CTD4,24.225,5.215
2016-11-18,CTD5,5.965999999999999,5.63
2016-11-18,CTD6,26.688,5.078
2016-11-18,CTD7,18.078,6.568
2016-11-18,CTD8,24.268,8.948
2016-11-18,CTD9,3.19,7.04
2016-11-22,CTD1,26.645,8.185
2016-11-22,CTD10,25.112,5.998
2016-11-22,CTD11,18.695,5.722
2016-11-22,CTD12,28.656,5.326
2016-11-22,CTD2,20.645,5.4
2016-11-22,CTD3,23.935,5.858
2016-11-22,CTD4,25.128,5.095
2016-11-22,CTD5,2.8890000000000002,1.186
2016-11-22,CTD6,27.334,4.756
2016-11-22,CTD7,22.345,5.585
2016-11-22,CTD8,29.035,6.42
2016-11-22,CTD9,8.1,5.17
2016-12-02,CTD1,23.05,3.345
2016-12-02,CTD10,21.447,4.428
2016-12-02,CTD11,16.678,4.265
2016-12-02,CTD12,25.478,4.816
2016-12-02,CTD2,22.405,4.565
2016-12-02,CTD3,29.005,3.582
2016-12-02,CTD4,25.545,3.323
2016-12-02,CTD5,6.899,3.143
2016-12-02,CTD6,27.364,4.166
2016-12-02,CTD7,25.14,4.307
2016-12-02,CTD8,26.265,5.97
2016-12-02,CTD9,12.5,22.18
2016-12-13,CTD1,11.555,2.485
2016-12-13,CTD10,21.712,3.582
2016-12-13,CTD11,10.773,2.963
2016-12-13,CTD12,22.855,3.652
2016-12-13,CTD2,28.228,3.608
2016-12-13,CTD3,27.65,3.765
2016-12-13,CTD4,18.328,2.965
2016-12-13,CTD5,4.316,1.045
2016-12-13,CTD6,23.242,3.58
2016-12-13,CTD7,21.197,4.627
2016-12-13,CTD8,20.278,4.312
2016-12-13,CTD9,10.74,2.48
2016-12-21,CTD1,29.135,7.195
2016-12-21,CTD2,25.793,8.503
2016-12-21,CTD3,27.225,7.67
2016-12-21,CTD4,,
2016-12-21,CTD5,0.7125,5.8125
2016-12-21,CTD6,,
2016-12-21,CTD7,20.03,8.29
2016-12-29,CTD1,17.66,3.73
2016-12-29,CTD2,28.65,4.88
2017-01-12,CTD1,34.97,4.32
2017-01-12,CTD10,37.128,5.41
2017-01-12,CTD11,27.298,5.655
2017-01-12,CTD12,51.166,5.292
2017-01-12,CTD2,56.76,4.78
2017-01-12,CTD3,53.97,4.498
2017-01-12,CTD4,40.795,4.278
2017-01-12,CTD5,9.0965,9.665
2017-01-12,CTD6,51.544,6.076
2017-01-12,CTD7,49.537,5.918
2017-01-12,CTD8,51.927,6.363
2017-01-12,CTD9,,
2017-01-26,CTD1,26.325,3.395
2017-01-26,CTD10,23.91,7.835
2017-01-26,CTD11,18.468,8.175
2017-01-26,CTD12,32.418,6.942
2017-01-26,CTD2,46.345,6.438
2017-01-26,CTD3,40.76,4.812
2017-01-26,CTD4,35.178,4.165
2017-01-26,CTD5,13.195,3.2199999999999998
2017-01-26,CTD6,35.164,7.0
2017-01-26,CTD7,39.457,7.442
2017-01-26,CTD8,40.525,7.378
2017-01-26,CTD9,8.68,7.85
2017-02-03,CTD1,16.93,2.52
2017-02-03,CTD10,29.71,4.21
2017-02-03,CTD11,10.598,3.328
2017-02-03,CTD12,27.944,3.956
2017-02-03,CTD2,34.58,3.746
2017-02-03,CTD3,31.532,3.77
2017-02-03,CTD4,24.89,3.03
2017-02-03,CTD5,5.62,1.509
2017-02-03,CTD6,41.326,4.778
2017-02-03,CTD7,40.192,5.137
2017-02-03,CTD8,32.455,4.425
2017-02-03,CTD9,16.725,3.7
2017-02-10,CTD1,39.63,3.62
2017-02-10,CTD10,32.067,6.405
2017-02-10,CTD11,19.242,8.655
2017-02-10,CTD12,38.944,6.208
2017-02-10,CTD2,27.008,4.2
2017-02-10,CTD3,24.368,3.844
2017-02-10,CTD4,9.91,3.635
2017-02-10,CTD5,4.643,6.325
2017-02-10,CTD6,31.96,5.52
2017-02-10,CTD7,26.165,4.198
2017-02-10,CTD8,40.982,5.51
2017-02-10,CTD9,3.26,4.99
2017-02-16,CTD1,28.015,2.6
2017-02-16,CTD10,27.652,5.61
2017-02-16,CTD11,15.605,3.892
2017-02-16,CTD12,30.37,4.678
2017-02-16,CTD2,25.57,5.125
2017-02-16,CTD3,27.954,5.688
2017-02-16,CTD4,10.142,2.64
2017-02-16,CTD5,4.75,4.617
2017-02-16,CTD6,24.838,4.092
2017-02-16,CTD7,27.68,8.675
2017-02-16,CTD8,26.598,4.722
2017-02-16,CTD9,11.52,45.85
2017-02-24,CTD1,12.535,2.22
2017-02-24,CTD10,27.482,12.192
2017-02-24,CTD11,8.895,2.112
2017-02-24,CTD12,14.794,2.534
2017-02-24,CTD2,27.655,3.792
2017-02-24,CTD3,20.954,2.752
2017-02-24,CTD4,14.802,2.715
2017-02-24,CTD5,2.0540000000000003,1.775
2017-02-24,CTD6,21.468,4.342
2017-02-24,CTD7,24.902,4.297
2017-02-24,CTD8,21.422,7.468
2017-02-24,CTD9,9.01,31.11
2017-03-02,CTD1,3.025,3.335
2017-03-02,CTD10,13.005,2.87
2017-03-02,CTD11,5.925,2.048
2017-03-02,CTD12,15.072,2.584
2017-03-02,CTD2,22.53,4.134
2017-03-02,CTD3,17.464,2.278
2017-03-02,CTD4,8.254,1.614
2017-03-02,CTD5,1.9035,0.879
2017-03-02,CTD6,13.966,2.158
2017-03-02,CTD7,16.192,4.885
2017-03-02,CTD8,10.672,2.712
2017-03-02,CTD9,2.14,5.67
2017-03-08,CTD9,1.77,3.37
2017-03-22,CTD1,2.54,2.9175
2017-03-22,CTD10,6.935,3.317
2017-03-22,CTD11,3.003,1.4304999999999999
2017-03-22,CTD12,6.082,2.7395
2017-03-22,CTD2,5.726,2.0625
2017-03-22,CTD3,5.562,1.837
2017-03-22,CTD4,3.982,1.867
2017-03-22,CTD5,2.3899999999999997,0.5925
2017-03-22,CTD6,7.702,2.3215
2017-03-22,CTD7,8.012,3.44
