Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Band_17,Band_18,Band_19,Band_20,Band_21,Band_22,Band_23,Band_24,Band_25,Band_26,Band_27,Band_28,Band_29,Band_30,Band_31,Band_32,Band_33
2022-07-14,CTD6,4176009,695829,0.1418,0.1158,0.0907,0.0603,0.0528,0.0495,0.049,0.0461,0.0441,0.012,0.0006,0.0304,0.0229,0.009857129,0.016909318,0.024328193,0.0048053833,0.0030112665,0.00082445925,0.00080436695,0.00032440125,0.00984846,0.017013414,0.024280572,0.004764071,0.0032411607,0.000811299,0.103862576,0.11775114,0.2516184,1.3420699,0.3902158,0.0
2022-07-14,CTD7,4176724,690397,0.1503,0.1307,0.1148,0.0699,0.0594,0.0538,0.0542,0.0486,0.0473,0.0128,0.0008,0.0296,0.0218,0.015964594,0.029296994,0.050241657,0.009797254,0.0061102468,0.0015773587,0.001537616,0.00060546555,0.01604926,0.02953205,0.049706403,0.009765129,0.006472135,0.001539475,0.19940223,0.06861076,0.38864806,3.4903042,0.37619758,0.0
2022-07-14,CTD8,4174178,693048,0.1474,0.1227,0.1012,0.0706,0.0627,0.0589,0.0596,0.0552,0.0548,0.0142,0.0008,0.0395,0.0304,0.008881717,0.015796106,0.026641978,0.005912855,0.00380654,0.0010430489,0.0010236194,0.00041231493,0.008855282,0.015896223,0.02655547,0.0058599203,0.004086664,0.0010252469,0.15499924,0.1441443,0.3533089,1.5736682,0.52422637,0.0
2022-07-14,CTD9,4171106,693183,0.145,0.1195,0.1023,0.0759,0.0737,0.0625,0.0633,0.0572,0.0573,0.0146,0.0008,0.0408,0.0308,0.0075904196,0.012996883,0.026991433,0.014594043,0.011499543,0.0035744829,0.003575489,0.0014250746,0.0075807925,0.013024697,0.027123569,0.014257459,0.012020914,0.0034966338,0.63750386,0.6781409,0.55929166,2.7213774,3.216621,0.0
2022-07-14,CTD10,4170388,695646,0.1444,0.1193,0.0974,0.0698,0.0621,0.0595,0.0593,0.0543,0.0542,0.0139,0.0007,0.0385,0.0295,0.007228339,0.012899798,0.021897234,0.005456238,0.0035188277,0.00097408966,0.00095676427,0.0003870045,0.0072017717,0.01295993,0.021839164,0.005404632,0.0037768295,0.0009558938,0.16570488,0.15618533,0.379551,1.4011425,0.5202838,0.0
2022-07-14,CTD11,4169609,700351,0.1381,0.1047,0.0792,0.0511,0.0453,0.042,0.0418,0.0331,0.036,0.0108,0.0008,0.0193,0.0161,0.0072043263,0.011166805,0.014418528,0.0035391275,0.002216364,0.0006076361,0.0005891744,0.00023905322,0.0072234743,0.011220597,0.014320105,0.0035076519,0.0023823665,0.00059538335,0.06326296,0.2021573,0.2354012,1.2108194,0.21897717,0.0
2022-07-14,CTD12,4173438,695414,0.1446,0.1198,0.0959,0.0645,0.0565,0.0531,0.0527,0.0494,0.0468,0.0129,0.0006,0.0333,0.0255,0.0098085925,0.017131422,0.026831465,0.0053800177,0.0033715281,0.0009106866,0.0008926798,0.0003604279,0.009783868,0.017235128,0.02679436,0.005334166,0.0036249652,0.00089728425,0.12866035,0.11537739,0.29110277,1.5046318,0.43300757,0.0
2022-07-29,CTD1,4187246,695025,0.143,0.1157,0.0959,0.0717,0.0655,0.0619,0.063,0.0565,0.0592,0.0124,0.0007,0.044,0.0327,0.005356191,0.0092113465,0.018120924,0.0066649904,0.0045795706,0.0013192182,0.0013072531,0.0005263467,0.0053557595,0.009220526,0.018193526,0.006630173,0.0048671397,0.0012925986,0.27956855,0.32013538,0.49089646,1.4269443,0.99318105,0.0
2022-07-29,CTD2,4181518,693105,0.1365,0.1089,0.0853,0.0611,0.0541,0.0518,0.0521,0.0465,0.0479,0.0108,0.0008,0.034,0.025,0.0053926446,0.009139231,0.015136237,0.0041420353,0.0026795804,0.00075397216,0.00073559716,0.0002980634,0.005399008,0.009152459,0.015090902,0.0040904256,0.002875226,0.000738287,0.16409104,0.19964199,0.38951197,1.2391043,0.3482773,0.0
2022-07-29,CTD3,4181698,695238,0.1342,0.1054,0.0814,0.0569,0.0499,0.0471,0.0466,0.0419,0.0427,0.0104,0.0007,0.0293,0.0215,0.0054578558,0.009125422,0.015258955,0.0047904695,0.0031906432,0.0008967518,0.0008813218,0.00035526798,0.0054628057,0.00912987,0.015189254,0.0047524865,0.0034234074,0.00087782793,0.19752698,0.26210582,0.43093726,1.5440764,0.38830373,0.0
2022-07-29,CTD4,4180266,698264,0.1331,0.103,0.0795,0.0543,0.0476,0.045,0.0443,0.0391,0.0404,0.0098,0.0006,0.0275,0.0206,0.0059560454,0.00968105,0.014828721,0.004211586,0.0027445469,0.00078046153,0.0007562768,0.00030163772,0.005989764,0.009691839,0.014736825,0.0041756784,0.0029308794,0.0007620705,0.14418489,0.2256703,0.3715306,1.3682761,0.3016766,0.0
2022-07-29,CTD5,4179450,700268,0.136,0.1108,0.0887,0.0568,0.0494,0.0473,0.0472,0.0429,0.0432,0.01,0.0006,0.0305,0.0224,0.009706463,0.016808242,0.02497562,0.0047871615,0.0029732515,0.0008010198,0.00078302505,0.00031569038,0.009677893,0.01690101,0.024907496,0.0047359825,0.0032000886,0.000792397,0.10742989,0.10490178,0.27034104,1.3990684,0.35230383,0.0
