Date,Buoy,Chl,Turbidez
2017-03-22,CTD11,2.923,1.4365
2017-03-22,CTD12,4.873,2.4795
2017-03-22,CTD2,4.717,2.077
2017-03-22,CTD3,4.723,1.858
2017-03-22,CTD4,3.52,1.7255
2017-03-22,CTD5,2.3015,0.47350000000000003
2017-03-22,CTD6,6.023,2.2510000000000003
2017-03-22,CTD7,6.493,3.183
2017-03-22,CTD8,6.527,3.0385
2017-03-22,CTD9,3.35,4.228
2017-03-30,CTD1,3.323,5.336
2017-03-30,CTD10,3.913,2.7270000000000003
2017-03-30,CTD11,2.93,1.5565
2017-03-30,CTD12,5.527,2.598
2017-03-30,CTD2,7.85,2.0055
2017-03-30,CTD3,4.737,1.555
2017-03-30,CTD4,4.087,1.4615
2017-03-30,CTD5,3.3064999999999998,0.5515
2017-03-30,CTD6,6.647,2.1645
2017-03-30,CTD7,7.047,3.5265
2017-03-30,CTD8,5.28,2.2965
2017-03-30,CTD9,2.94,3.0655
2017-04-05,CTD1,3.243,3.061
2017-04-05,CTD10,4.35,3.1235
2017-04-05,CTD11,3.763,0.9445
2017-04-05,CTD12,3.387,1.7235
2017-04-05,CTD2,5.363,1.8675
2017-04-05,CTD3,4.84,1.5265
2017-04-05,CTD4,3.067,1.311
2017-04-05,CTD5,2.495,0.1985
2017-04-05,CTD6,5.52,2.2325
2017-04-05,CTD7,10.363,4.9384999999999994
2017-04-05,CTD8,9.097,2.2845
2017-04-05,CTD9,2.74,1.592
2017-04-12,CTD1,3.673,8.6355
2017-04-12,CTD10,5.277,2.545
2017-04-12,CTD11,3.083,1.1105
2017-04-12,CTD12,3.71,2.544
2017-04-12,CTD2,7.057,1.822
2017-04-12,CTD3,10.14,1.6935
2017-04-12,CTD4,5.32,1.6015000000000001
2017-04-12,CTD5,3.3135000000000003,1.0350000000000001
2017-04-12,CTD6,4.733,2.4345
2017-04-12,CTD7,10.903,2.5795000000000003
2017-04-12,CTD8,8.55,2.277
2017-04-12,CTD9,2.93,2.3834999999999997
2017-04-18,CTD1,4.343,2.233
