Date,Buoy,Chl,Turbidez
2017-11-03,CTD11,6.287,4.973
2017-11-03,CTD12,6.581,4.476
2017-11-03,CTD2,7.572,3.191
2017-11-03,CTD3,7.417,3.107
2017-11-03,CTD4,7.972,3.037
2017-11-03,CTD5,0.54,0.87
2017-11-03,CTD6,7.72,3.377
2017-11-03,CTD7,3.983,3.121
2017-11-03,CTD8,6.693,4.392
2017-11-03,CTD9,,
2017-11-08,CTD1,4.397,2.873
2017-11-08,CTD10,4.822,5.531
2017-11-08,CTD11,6.098,7.026
2017-11-08,CTD12,6.29,5.651
2017-11-08,CTD2,7.638,4.186
2017-11-08,CTD3,5.493,3.433
2017-11-08,CTD4,5.355,3.497
2017-11-08,CTD5,0.29,0.38
2017-11-08,CTD6,6.866,4.308
2017-11-08,CTD7,5.057,4.135
2017-11-08,CTD8,6.067,5.984
2017-11-08,CTD9,,
2017-11-15,CTD1,5.044,4.218
2017-11-15,CTD10,6.434,5.125
2017-11-15,CTD11,5.291,4.858
2017-11-15,CTD12,6.347,4.487
2017-11-15,CTD2,6.132,3.886
2017-11-15,CTD3,5.906,4.125
2017-11-15,CTD4,4.746,4.244
2017-11-15,CTD5,0.46,1.64
2017-11-15,CTD6,5.862,4.455
2017-11-15,CTD7,5.225,4.651
2017-11-15,CTD8,4.699,6.008
2017-11-15,CTD9,,
2017-11-22,CTD1,1.882,3.21
2017-11-22,CTD10,2.932,4.549
2017-11-22,CTD11,2.578,4.179
2017-11-22,CTD12,2.591,4.5
2017-11-22,CTD2,3.542,3.976
2017-11-22,CTD3,3.28,4.389
2017-11-22,CTD4,2.005,3.956
2017-11-22,CTD5,0.61,0.67
2017-11-22,CTD6,2.866,4.558
2017-11-22,CTD7,3.948,4.763
2017-11-22,CTD8,3.335,4.946
2017-11-22,CTD9,,
2017-11-28,CTD1,2.728,10.478
2017-11-28,CTD10,3.221,4.683
2017-11-28,CTD11,3.104,4.629
2017-11-28,CTD12,3.486,4.545
2017-11-28,CTD2,3.726,3.817
2017-11-28,CTD3,3.601,3.666
2017-11-28,CTD4,2.499,3.603
2017-11-28,CTD5,0.5,0.63
2017-11-28,CTD6,3.208,4.271
2017-11-28,CTD7,3.419,4.213
2017-11-28,CTD8,3.266,4.829
2017-11-28,CTD9,,
2017-12-05,CTD1,1.49,3.007
2017-12-05,CTD10,2.921,14.813
2017-12-05,CTD11,3.277,6.011
2017-12-05,CTD12,2.868,6.053
2017-12-05,CTD2,3.145,3.659
2017-12-05,CTD3,2.215,3.886
2017-12-05,CTD4,1.574,3.784
2017-12-05,CTD5,0.42,0.38
2017-12-05,CTD6,2.852,4.529
2017-12-05,CTD7,2.038,4.029
2017-12-05,CTD8,2.123,4.795
2017-12-05,CTD9,,
2017-12-13,CTD1,2.213,23.306
2017-12-13,CTD10,1.903,6.555
2017-12-13,CTD11,2.254,6.161
2017-12-13,CTD12,1.394,5.033
2017-12-13,CTD2,2.925,6.235
2017-12-13,CTD3,3.658,6.173
2017-12-13,CTD4,2.931,5.029
2017-12-13,CTD5,0.44,1.0
2017-12-13,CTD6,2.762,4.586
2017-12-13,CTD7,2.564,4.409
2017-12-13,CTD8,1.727,3.973
2017-12-13,CTD9,,
2017-12-18,CTD1,3.049,50.188
2017-12-18,CTD10,2.043,6.371
2017-12-18,CTD11,1.861,4.182
2017-12-18,CTD12,2.159,4.263
2017-12-18,CTD2,3.547,3.698
2017-12-18,CTD3,3.468,3.645
2017-12-18,CTD4,2.984,3.499
2017-12-18,CTD5,2.34,0.63
2017-12-18,CTD6,1.837,4.049
2017-12-18,CTD7,2.185,3.565
2017-12-18,CTD8,1.712,3.55
2017-12-18,CTD9,,
2017-12-26,CTD1,1.391,9.663
2017-12-26,CTD10,2.023,3.626
2017-12-26,CTD11,1.995,3.532
2017-12-26,CTD12,2.289,3.867
2017-12-26,CTD2,2.364,3.228
2017-12-26,CTD3,2.018,2.966
2017-12-26,CTD4,1.212,1.838
2017-12-26,CTD5,0.21,0.31
2017-12-26,CTD6,2.372,3.533
2017-12-26,CTD7,1.764,3.487
2017-12-26,CTD8,1.891,4.286
2017-12-26,CTD9,,
2018-01-02,CTD1,2.33,2.433
2018-01-02,CTD10,6.38,3.65
2018-01-02,CTD11,5.482,4.374
2018-01-02,CTD12,6.65,3.451
2018-01-02,CTD2,3.521,2.986
2018-01-02,CTD3,2.853,3.003
2018-01-02,CTD4,4.23,2.936
2018-01-02,CTD5,0.68,0.45
2018-01-02,CTD6,6.576,3.343
2018-01-02,CTD7,3.709,3.901
2018-01-02,CTD8,6.535,3.868
2018-01-02,CTD9,,
2018-01-09,CTD1,3.03,16.714
2018-01-09,CTD10,3.395,2.957
