Date,Buoy,Chl,Turbidez
2016-08-09,CTD5,0.29,0.13
2016-08-25,CTD5,0.4125,1.1325
2016-08-30,CTD5,1.8525,0.475
2016-09-06,CTD5,1.185,0.28
2016-09-08,CTD5,1.0699999999999998,0.1225
2016-09-22,CTD5,0.6725000000000001,0.5825
2016-09-29,CTD5,0.7424999999999999,3.3600000000000003
2016-10-06,CTD5,0.96,1.4625
2016-10-14,CTD5,5.105,1.2650000000000001
2016-10-21,CTD5,2.095,0.4525
2016-10-28,CTD5,5.1775,1.8325
2016-11-03,CTD5,5.72,0.615
2016-11-11,CTD5,2.4425,0.4675
2016-11-18,CTD5,2.8375,3.45
2016-11-22,CTD5,1.4700000000000002,0.54
2016-12-02,CTD5,3.085,2.8724999999999996
2016-12-13,CTD5,2.67,0.72
2016-12-21,CTD5,0.8025,6.2125
2017-01-12,CTD5,7.1975,9.587499999999999
2017-01-26,CTD5,10.245000000000001,2.9325
2017-02-03,CTD5,3.8825,1.245
2017-02-10,CTD5,1.7475,2.1375
2017-02-16,CTD5,3.3775,5.15
2017-02-24,CTD5,1.7925,1.0525
2017-03-02,CTD5,1.2149999999999999,0.6475
2017-03-22,CTD1,2.68,3.2645
2017-03-22,CTD10,5.89,3.106
2017-03-22,CTD11,3.085,1.2309999999999999
2017-03-22,CTD12,5.18,2.5285
2017-03-22,CTD2,4.965,2.0675
2017-03-22,CTD3,4.975,1.8615
2017-03-22,CTD4,3.605,1.782
2017-03-22,CTD5,2.3125,0.495
2017-03-22,CTD6,6.385,2.2584999999999997
2017-03-22,CTD7,7.035,3.2055
2017-03-22,CTD8,7.06,2.9885
2017-03-22,CTD9,,
2017-03-30,CTD1,3.375,5.3575
2017-03-30,CTD10,4.015,2.5105000000000004
2017-03-30,CTD11,2.995,0.792
2017-03-30,CTD12,5.815,2.2439999999999998
2017-03-30,CTD2,8.02,2.001
2017-03-30,CTD3,4.975,1.5065
2017-03-30,CTD4,4.24,1.3075
2017-03-30,CTD5,3.3,0.6075
2017-03-30,CTD6,7.15,2.0115
2017-03-30,CTD7,7.845,3.6375
2017-03-30,CTD8,5.585,2.1675
2017-03-30,CTD9,,
2017-04-05,CTD1,3.205,2.8135000000000003
2017-04-05,CTD10,4.56,3.308
2017-04-05,CTD11,4.175,0.9630000000000001
2017-04-05,CTD12,3.475,1.7025000000000001
2017-04-05,CTD2,5.5,1.7455
2017-04-05,CTD3,4.97,1.5265
2017-04-05,CTD4,3.125,1.207
2017-04-05,CTD5,2.5075000000000003,0.1875
2017-04-05,CTD6,5.865,2.2904999999999998
2017-04-05,CTD7,10.72,5.016
2017-04-05,CTD8,9.535,2.3125
2017-04-05,CTD9,,
2017-04-12,CTD1,3.67,8.728
2017-04-12,CTD10,5.57,2.6814999999999998
2017-04-12,CTD11,3.11,1.1075
2017-04-12,CTD12,3.815,2.5575
2017-04-12,CTD2,7.7,1.7054999999999998
2017-04-12,CTD3,10.32,1.6715
2017-04-12,CTD4,5.365,1.678
2017-04-12,CTD5,3.335,1.0425
2017-04-12,CTD6,4.84,2.4065000000000003
2017-04-12,CTD7,11.465,2.5540000000000003
2017-04-12,CTD8,9.3,2.1100000000000003
2017-04-12,CTD9,,
2017-04-18,CTD5,3.195,1.945
2017-04-25,CTD1,3.36,1.741
2017-04-25,CTD10,3.835,1.2970000000000002
2017-04-25,CTD11,3.62,1.362
