Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Chl
2018-01-31,CTD3,37.761783,-0.78355,0.00392156862745098,0.0196078431372549,0.03137254901960784,0.01568627450980392,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.011764705882352941,0.011764705882352941,0.0,0.00784313725490196,0.00784313725490196,1.0,2.8638288624999997
2018-01-31,CTD4,37.748233,-0.749617,0.0,0.01568627450980392,0.03137254901960784,0.01568627450980392,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.011764705882352941,0.00392156862745098,0.0,0.011764705882352941,0.00784313725490196,1.0,2.75181135
2018-01-31,CTD6,37.710417,-0.778383,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.011764705882352941,0.00392156862745098,0.00392156862745098,0.011764705882352941,0.00784313725490196,0.0,0.00784313725490196,0.00784313725490196,1.0,6.416264062500001
2018-01-31,CTD7,37.718,-0.839783,0.00784313725490196,0.027450980392156862,0.043137254901960784,0.0196078431372549,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.01568627450980392,0.011764705882352941,0.00784313725490196,0.011764705882352941,0.00784313725490196,1.0,3.527518642857143
2018-01-31,CTD8,37.694517,-0.8104,0.01568627450980392,0.03137254901960784,0.054901960784313725,0.027450980392156862,0.01568627450980392,0.00392156862745098,0.00392156862745098,0.011764705882352941,0.00784313725490196,0.0,0.011764705882352941,0.00784313725490196,1.0,5.403203749999999
2018-01-31,CTD10,37.659833,-0.781967,0.0196078431372549,0.0392156862745098,0.07450980392156863,0.043137254901960784,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.0196078431372549,0.01568627450980392,0.00784313725490196,0.01568627450980392,0.011764705882352941,1.0,6.559120514285714
2018-01-31,CTD11,37.6518,-0.728883,0.027450980392156862,0.03529411764705882,0.047058823529411764,0.027450980392156862,0.027450980392156862,0.0196078431372549,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.011764705882352941,1.0,6.169494933333333
2018-01-31,CTD12,37.68735,-0.783783,0.00784313725490196,0.01568627450980392,0.03529411764705882,0.01568627450980392,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.011764705882352941,0.00784313725490196,1.0,5.8740794
2018-02-20,CTD1,37.8118,-0.784483,0.06666666666666667,0.058823529411764705,0.07058823529411765,0.06274509803921569,0.07058823529411765,0.07058823529411765,0.07450980392156863,0.07058823529411765,0.0784313725490196,0.1411764705882353,0.09411764705882353,0.09803921568627451,1.0,3.2437423333333335
2018-02-20,CTD2,37.760617,-0.8078,0.050980392156862744,0.050980392156862744,0.06274509803921569,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.047058823529411764,0.043137254901960784,0.0784313725490196,0.054901960784313725,0.050980392156862744,1.0,4.962618299999999
2018-02-20,CTD3,37.761783,-0.78355,0.03137254901960784,0.03529411764705882,0.047058823529411764,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.01568627450980392,0.011764705882352941,0.00784313725490196,0.011764705882352941,0.00784313725490196,1.0,3.602579375
2018-02-20,CTD4,37.748233,-0.749617,0.01568627450980392,0.0196078431372549,0.03137254901960784,0.00784313725490196,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.0,1.0,2.8460452125
2018-02-20,CTD6,37.710417,-0.778383,0.0196078431372549,0.023529411764705882,0.03529411764705882,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,1.0,7.1322925
2018-02-20,CTD7,37.718,-0.839783,0.027450980392156862,0.03137254901960784,0.047058823529411764,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.011764705882352941,1.0,2.5621985857142855
2018-02-20,CTD8,37.694517,-0.8104,0.027450980392156862,0.027450980392156862,0.043137254901960784,0.01568627450980392,0.011764705882352941,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.011764705882352941,0.00784313725490196,0.00784313725490196,1.0,3.4682006375000003
2018-02-20,CTD10,37.659833,-0.781967,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.0,1.0,7.096297942857142
2018-02-20,CTD11,37.6518,-0.728883,0.023529411764705882,0.027450980392156862,0.0392156862745098,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,1.0,6.498268383333333
2018-02-20,CTD12,37.68735,-0.783783,0.023529411764705882,0.023529411764705882,0.03529411764705882,0.011764705882352941,0.011764705882352941,0.00784313725490196,0.00784313725490196,0.00392156862745098,0.00784313725490196,0.0,0.00392156862745098,0.00392156862745098,1.0,7.3308715875
2018-03-07,CTD1,37.8118,-0.784483,0.0196078431372549,0.03529411764705882,0.047058823529411764,0.01568627450980392,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,1.0,3.0205596333333333
2018-03-07,CTD2,37.760617,-0.8078,0.01568627450980392,0.023529411764705882,0.03529411764705882,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,1.0,5.773905
2018-03-07,CTD3,37.761783,-0.78355,0.01568627450980392,0.027450980392156862,0.0392156862745098,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,1.0,4.887773699999999
2018-03-07,CTD4,37.748233,-0.749617,0.01568627450980392,0.027450980392156862,0.047058823529411764,0.011764705882352941,0.00784313725490196,0.0,0.00392156862745098,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,1.0,2.9695149
2018-03-07,CTD6,37.710417,-0.778383,0.011764705882352941,0.0196078431372549,0.03137254901960784,0.00784313725490196,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.639642574999999
2018-03-07,CTD7,37.718,-0.839783,0.01568627450980392,0.023529411764705882,0.03529411764705882,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.0,0.0,0.0,1.0,3.0781605285714284
2018-03-07,CTD8,37.694517,-0.8104,0.01568627450980392,0.027450980392156862,0.0392156862745098,0.00784313725490196,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,1.0,3.6452480625
2018-03-07,CTD10,37.659833,-0.781967,0.00784313725490196,0.01568627450980392,0.027450980392156862,0.00392156862745098,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.026286057142857
2018-03-07,CTD11,37.6518,-0.728883,0.023529411764705882,0.03529411764705882,0.043137254901960784,0.011764705882352941,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.0,0.0,1.0,3.0737193
2018-03-07,CTD12,37.68735,-0.783783,0.011764705882352941,0.0196078431372549,0.027450980392156862,0.00784313725490196,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,4.5158408625
2018-05-11,CTD1,37.8118,-0.784483,0.043137254901960784,0.043137254901960784,0.050980392156862744,0.027450980392156862,0.027450980392156862,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.011764705882352941,0.023529411764705882,0.0196078431372549,1.0,2.1870085
2018-05-11,CTD2,37.760617,-0.8078,0.050980392156862744,0.050980392156862744,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.03137254901960784,0.03137254901960784,0.03529411764705882,0.03137254901960784,0.0196078431372549,0.03137254901960784,0.023529411764705882,1.0,2.2458482
2018-05-11,CTD3,37.761783,-0.78355,0.050980392156862744,0.054901960784313725,0.054901960784313725,0.0392156862745098,0.03529411764705882,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.0196078431372549,0.027450980392156862,0.023529411764705882,1.0,2.0123725875
2018-05-11,CTD4,37.748233,-0.749617,0.03529411764705882,0.03137254901960784,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.00784313725490196,0.0196078431372549,0.01568627450980392,1.0,1.0231668412500001
2018-05-11,CTD6,37.710417,-0.778383,0.050980392156862744,0.054901960784313725,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.0196078431372549,0.027450980392156862,0.023529411764705882,1.0,1.5384380000000002
2018-05-11,CTD7,37.718,-0.839783,0.06274509803921569,0.06666666666666667,0.07450980392156863,0.043137254901960784,0.043137254901960784,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.023529411764705882,0.03137254901960784,0.023529411764705882,1.0,2.2560995714285714
2018-05-11,CTD8,37.694517,-0.8104,0.054901960784313725,0.054901960784313725,0.06274509803921569,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.027450980392156862,0.03137254901960784,0.027450980392156862,0.0196078431372549,0.027450980392156862,0.023529411764705882,1.0,1.7778881625
2018-05-11,CTD10,37.659833,-0.781967,0.054901960784313725,0.054901960784313725,0.06666666666666667,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.023529411764705882,0.03137254901960784,0.027450980392156862,1.0,3.1918908
2018-05-11,CTD11,37.6518,-0.728883,0.058823529411764705,0.054901960784313725,0.06274509803921569,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.03137254901960784,0.027450980392156862,0.027450980392156862,0.027450980392156862,0.027450980392156862,0.023529411764705882,1.0,2.9669850000000006
2018-05-11,CTD12,37.68735,-0.783783,0.058823529411764705,0.058823529411764705,0.06274509803921569,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.023529411764705882,0.03137254901960784,0.027450980392156862,1.0,1.4437591625
2018-05-16,CTD1,37.8118,-0.784483,0.0392156862745098,0.050980392156862744,0.054901960784313725,0.027450980392156862,0.027450980392156862,0.0196078431372549,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.01568627450980392,0.023529411764705882,0.0196078431372549,1.0,2.5342984000000004
2018-05-16,CTD2,37.760617,-0.8078,0.050980392156862744,0.058823529411764705,0.06666666666666667,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.027450980392156862,0.03529411764705882,0.03137254901960784,1.0,2.7156462
2018-05-16,CTD3,37.761783,-0.78355,0.047058823529411764,0.054901960784313725,0.058823529411764705,0.043137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.03137254901960784,0.03529411764705882,0.03137254901960784,1.0,2.72794495
2018-05-16,CTD4,37.748233,-0.749617,0.0392156862745098,0.050980392156862744,0.050980392156862744,0.03529411764705882,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.023529411764705882,0.03137254901960784,0.027450980392156862,1.0,1.8666676999999998
2018-05-16,CTD6,37.710417,-0.778383,0.050980392156862744,0.06666666666666667,0.06666666666666667,0.047058823529411764,0.043137254901960784,0.0392156862745098,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.03137254901960784,0.0392156862745098,0.03529411764705882,1.0,1.08121731
2018-05-16,CTD7,37.718,-0.839783,0.058823529411764705,0.07450980392156863,0.09019607843137255,0.054901960784313725,0.047058823529411764,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.03137254901960784,0.03529411764705882,0.03137254901960784,1.0,2.926159928571429
2018-05-16,CTD8,37.694517,-0.8104,0.054901960784313725,0.07058823529411765,0.07450980392156863,0.047058823529411764,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.0392156862745098,0.03137254901960784,0.0392156862745098,0.03529411764705882,1.0,1.2304433499999998
2018-05-16,CTD10,37.659833,-0.781967,0.050980392156862744,0.06666666666666667,0.07058823529411765,0.050980392156862744,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.047058823529411764,0.043137254901960784,0.03529411764705882,0.043137254901960784,0.0392156862745098,1.0,2.1774001514285715
2018-05-16,CTD11,37.6518,-0.728883,0.06274509803921569,0.06666666666666667,0.07058823529411765,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.0392156862745098,0.043137254901960784,0.0392156862745098,0.043137254901960784,0.0392156862745098,1.0,1.3788271566666666
2018-05-16,CTD12,37.68735,-0.783783,0.058823529411764705,0.07058823529411765,0.07450980392156863,0.050980392156862744,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.050980392156862744,0.043137254901960784,0.03529411764705882,0.043137254901960784,0.0392156862745098,1.0,1.10284812
2018-06-20,CTD1,37.8118,-0.784483,0.058823529411764705,0.06666666666666667,0.07058823529411765,0.058823529411764705,0.054901960784313725,0.047058823529411764,0.047058823529411764,0.050980392156862744,0.047058823529411764,0.03137254901960784,0.047058823529411764,0.0392156862745098,1.0,1.2129813666666667
2018-06-20,CTD2,37.760617,-0.8078,0.06666666666666667,0.07058823529411765,0.0784313725490196,0.058823529411764705,0.054901960784313725,0.054901960784313725,0.054901960784313725,0.050980392156862744,0.050980392156862744,0.0392156862745098,0.050980392156862744,0.043137254901960784,1.0,0.88071802125
2018-06-20,CTD3,37.761783,-0.78355,0.06666666666666667,0.07450980392156863,0.0784313725490196,0.06274509803921569,0.06274509803921569,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.054901960784313725,0.043137254901960784,0.054901960784313725,0.047058823529411764,1.0,1.22353660625
2018-06-20,CTD4,37.748233,-0.749617,0.047058823529411764,0.050980392156862744,0.054901960784313725,0.03529411764705882,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.0392156862745098,0.03137254901960784,0.023529411764705882,0.03137254901960784,0.03137254901960784,1.0,0.63218678875
2018-06-20,CTD6,37.710417,-0.778383,0.06666666666666667,0.07058823529411765,0.0784313725490196,0.058823529411764705,0.058823529411764705,0.054901960784313725,0.050980392156862744,0.050980392156862744,0.050980392156862744,0.0392156862745098,0.050980392156862744,0.043137254901960784,1.0,0.9026360900000001
2018-06-20,CTD7,37.718,-0.839783,0.06274509803921569,0.07058823529411765,0.07450980392156863,0.058823529411764705,0.058823529411764705,0.054901960784313725,0.054901960784313725,0.058823529411764705,0.050980392156862744,0.043137254901960784,0.047058823529411764,0.043137254901960784,1.0,0.520464372857143
2018-06-20,CTD8,37.694517,-0.8104,0.07058823529411765,0.0784313725490196,0.09019607843137255,0.06274509803921569,0.06274509803921569,0.058823529411764705,0.054901960784313725,0.058823529411764705,0.054901960784313725,0.0392156862745098,0.050980392156862744,0.047058823529411764,1.0,0.99961378125
2018-06-20,CTD10,37.659833,-0.781967,0.06666666666666667,0.07450980392156863,0.0784313725490196,0.06274509803921569,0.06274509803921569,0.054901960784313725,0.054901960784313725,0.058823529411764705,0.054901960784313725,0.043137254901960784,0.050980392156862744,0.047058823529411764,1.0,2.2157062
2018-06-20,CTD11,37.6518,-0.728883,0.06666666666666667,0.058823529411764705,0.07450980392156863,0.054901960784313725,0.054901960784313725,0.054901960784313725,0.050980392156862744,0.043137254901960784,0.054901960784313725,0.043137254901960784,0.054901960784313725,0.047058823529411764,1.0,0.525397805
2018-06-20,CTD12,37.68735,-0.783783,0.07450980392156863,0.08235294117647059,0.08627450980392157,0.06666666666666667,0.07058823529411765,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06274509803921569,0.047058823529411764,0.058823529411764705,0.054901960784313725,1.0,1.6731360499999997
2018-07-10,CTD1,37.8118,-0.784483,0.07058823529411765,0.07058823529411765,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.050980392156862744,0.058823529411764705,0.054901960784313725,1.0,0.4136301466666667
2018-07-10,CTD2,37.760617,-0.8078,0.07450980392156863,0.08627450980392157,0.09019607843137255,0.07058823529411765,0.07058823529411765,0.06274509803921569,0.06666666666666667,0.06274509803921569,0.06274509803921569,0.050980392156862744,0.058823529411764705,0.050980392156862744,1.0,0.37181550999999996
2018-07-10,CTD3,37.761783,-0.78355,0.07450980392156863,0.08235294117647059,0.08627450980392157,0.07058823529411765,0.07058823529411765,0.06666666666666667,0.06274509803921569,0.06666666666666667,0.06666666666666667,0.050980392156862744,0.058823529411764705,0.054901960784313725,1.0,0.7225374649999999
2018-07-10,CTD4,37.748233,-0.749617,0.07058823529411765,0.07450980392156863,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.047058823529411764,0.06274509803921569,0.054901960784313725,1.0,1.8832843125
2018-07-10,CTD6,37.710417,-0.778383,0.06666666666666667,0.07058823529411765,0.08235294117647059,0.06274509803921569,0.06274509803921569,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.043137254901960784,0.054901960784313725,0.047058823529411764,1.0,2.7959851374999998
2018-07-10,CTD7,37.718,-0.839783,0.06274509803921569,0.06666666666666667,0.07450980392156863,0.06274509803921569,0.06274509803921569,0.054901960784313725,0.054901960784313725,0.058823529411764705,0.054901960784313725,0.0392156862745098,0.050980392156862744,0.043137254901960784,1.0,0.6080472614285714
2018-07-10,CTD8,37.694517,-0.8104,0.07058823529411765,0.0784313725490196,0.09411764705882353,0.07058823529411765,0.07058823529411765,0.06274509803921569,0.06274509803921569,0.06666666666666667,0.06274509803921569,0.047058823529411764,0.058823529411764705,0.050980392156862744,1.0,2.02616845
2018-07-10,CTD10,37.659833,-0.781967,0.07058823529411765,0.07450980392156863,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.06666666666666667,0.06666666666666667,0.06274509803921569,0.06274509803921569,0.050980392156862744,0.058823529411764705,0.054901960784313725,1.0,1.7062142428571427
2018-07-10,CTD11,37.6518,-0.728883,0.06274509803921569,0.06274509803921569,0.07450980392156863,0.058823529411764705,0.058823529411764705,0.054901960784313725,0.054901960784313725,0.054901960784313725,0.054901960784313725,0.047058823529411764,0.054901960784313725,0.050980392156862744,1.0,1.89906415
2018-07-10,CTD12,37.68735,-0.783783,0.07450980392156863,0.0784313725490196,0.09019607843137255,0.07058823529411765,0.07058823529411765,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.050980392156862744,0.06274509803921569,0.054901960784313725,1.0,2.501200075
2018-08-09,CTD1,37.8118,-0.784483,0.058823529411764705,0.06274509803921569,0.07058823529411765,0.050980392156862744,0.050980392156862744,0.043137254901960784,0.043137254901960784,0.047058823529411764,0.0392156862745098,0.03137254901960784,0.03529411764705882,0.03137254901960784,1.0,0.5854753333333333
2018-08-09,CTD2,37.760617,-0.8078,0.06274509803921569,0.06274509803921569,0.06274509803921569,0.047058823529411764,0.047058823529411764,0.043137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.03137254901960784,0.023529411764705882,1.0,0.65330499125
2018-08-09,CTD3,37.761783,-0.78355,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.027450980392156862,0.023529411764705882,1.0,0.8468037125000001
2018-08-09,CTD4,37.748233,-0.749617,0.050980392156862744,0.047058823529411764,0.047058823529411764,0.03137254901960784,0.027450980392156862,0.027450980392156862,0.027450980392156862,0.023529411764705882,0.023529411764705882,0.027450980392156862,0.0196078431372549,0.01568627450980392,1.0,0.7594264737499998
2018-08-09,CTD6,37.710417,-0.778383,0.058823529411764705,0.058823529411764705,0.06274509803921569,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.023529411764705882,0.0196078431372549,1.0,0.8298935000000001
2018-08-09,CTD7,37.718,-0.839783,0.06274509803921569,0.06274509803921569,0.06666666666666667,0.050980392156862744,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.027450980392156862,0.023529411764705882,1.0,0.8701237428571428
2018-08-09,CTD8,37.694517,-0.8104,0.15294117647058825,0.1450980392156863,0.13725490196078433,0.10196078431372549,0.10588235294117647,0.10588235294117647,0.10588235294117647,0.12156862745098039,0.11764705882352941,0.33725490196078434,0.10980392156862745,0.09803921568627451,1.0,1.1452998675000001
2018-08-09,CTD10,37.659833,-0.781967,0.07450980392156863,0.07450980392156863,0.07450980392156863,0.054901960784313725,0.050980392156862744,0.047058823529411764,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.03529411764705882,0.03137254901960784,0.023529411764705882,1.0,1.5871915
2018-08-09,CTD11,37.6518,-0.728883,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.050980392156862744,0.047058823529411764,0.0392156862745098,0.043137254901960784,0.0392156862745098,0.0392156862745098,0.03137254901960784,0.03137254901960784,0.023529411764705882,1.0,0.9670664800000001
2018-08-09,CTD12,37.68735,-0.783783,0.07058823529411765,0.07058823529411765,0.07450980392156863,0.050980392156862744,0.047058823529411764,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.03137254901960784,0.023529411764705882,1.0,0.9826620737499999
2018-08-14,CTD1,37.8118,-0.784483,0.0392156862745098,0.043137254901960784,0.047058823529411764,0.023529411764705882,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.00392156862745098,0.01568627450980392,0.011764705882352941,1.0,0.6146987866666667
2018-08-14,CTD2,37.760617,-0.8078,0.0784313725490196,0.06274509803921569,0.058823529411764705,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.0392156862745098,0.03137254901960784,0.03529411764705882,0.043137254901960784,0.03529411764705882,0.027450980392156862,1.0,0.89466458625
2018-08-14,CTD3,37.761783,-0.78355,0.043137254901960784,0.050980392156862744,0.047058823529411764,0.027450980392156862,0.027450980392156862,0.023529411764705882,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.011764705882352941,0.01568627450980392,0.011764705882352941,1.0,0.6263670487499999
2018-08-14,CTD4,37.748233,-0.749617,0.0392156862745098,0.0392156862745098,0.03529411764705882,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.011764705882352941,0.00392156862745098,0.011764705882352941,0.00784313725490196,1.0,0.7438253787499999
2018-08-14,CTD6,37.710417,-0.778383,0.0392156862745098,0.043137254901960784,0.043137254901960784,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.011764705882352941,0.00784313725490196,0.011764705882352941,0.00784313725490196,1.0,0.9628211387499999
2018-08-14,CTD7,37.718,-0.839783,0.0392156862745098,0.043137254901960784,0.043137254901960784,0.027450980392156862,0.023529411764705882,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.00784313725490196,0.01568627450980392,0.011764705882352941,1.0,0.59070775
2018-08-14,CTD8,37.694517,-0.8104,0.0392156862745098,0.043137254901960784,0.047058823529411764,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.00784313725490196,0.011764705882352941,0.00784313725490196,1.0,1.1434267249999999
2018-08-14,CTD10,37.659833,-0.781967,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.027450980392156862,0.023529411764705882,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.011764705882352941,0.01568627450980392,0.01568627450980392,1.0,1.4953742714285714
