Date,Buoy,Chl,Turbidez
2017-05-10,CTD6,4.233,1.037
2017-05-10,CTD7,3.945,2.4
2017-05-10,CTD8,4.195,2.135
2017-05-10,CTD9,,
2017-05-19,CTD1,1.1135,7.209
2017-05-19,CTD10,0.9770000000000001,1.8399999999999999
2017-05-19,CTD11,1.1505,1.3195000000000001
2017-05-19,CTD12,1.062,1.54
2017-05-19,CTD2,1.631,1.8655
2017-05-19,CTD3,1.631,1.3415
2017-05-19,CTD4,1.4525000000000001,2.9345
2017-05-19,CTD5,0.4475,0.7525
2017-05-19,CTD6,0.9944999999999999,1.096
2017-05-19,CTD7,1.619,2.5469999999999997
2017-05-19,CTD8,2.1799999999999997,3.0785
2017-05-19,CTD9,0.163,9.323
2017-05-24,CTD1,0.883,1.6585
2017-05-24,CTD10,0.5825,1.2595
2017-05-24,CTD11,0.652,1.205
2017-05-24,CTD12,1.199,2.074
2017-05-24,CTD2,1.8595000000000002,1.506
2017-05-24,CTD3,1.5945,1.1444999999999999
2017-05-24,CTD4,0.6859999999999999,1.308
2017-05-24,CTD5,0.4285,0.805
2017-05-24,CTD6,1.027,1.3065
2017-05-24,CTD7,1.8279999999999998,6.4565
2017-05-24,CTD8,2.364,3.003
2017-05-24,CTD9,0.159,20.597
2017-06-02,CTD1,1.6225,2.223
2017-06-02,CTD10,2.383,4.9155
2017-06-02,CTD11,0.8955,1.3145
2017-06-02,CTD12,1.7515,1.3900000000000001
2017-06-02,CTD2,2.9325,1.569
2017-06-02,CTD3,2.4825,0.7005
2017-06-02,CTD4,1.0345,0.726
2017-06-02,CTD5,0.5185,0.7785
2017-06-02,CTD6,1.616,1.4969999999999999
2017-06-02,CTD7,2.3689999999999998,2.7714999999999996
2017-06-02,CTD8,2.1125,2.7045
2017-06-02,CTD9,0.168,6.255
2017-06-06,CTD1,1.4175,6.3375
2017-06-06,CTD10,1.867,1.0605
2017-06-06,CTD11,2.646,0.9704999999999999
2017-06-06,CTD12,1.3775,0.9615
2017-06-06,CTD2,3.441,1.359
2017-06-06,CTD3,1.19,1.3895
2017-06-06,CTD4,1.157,0.8714999999999999
2017-06-06,CTD5,0.59,0.8314999999999999
2017-06-06,CTD6,0.946,0.759
2017-06-06,CTD7,2.08,4.0955
2017-06-06,CTD8,2.709,1.712
2017-06-06,CTD9,0.124,1.178
2017-06-13,CTD1,1.208,1.7625
2017-06-13,CTD10,2.089,1.645
2017-06-13,CTD11,0.9724999999999999,1.2445
2017-06-13,CTD12,2.392,3.2175000000000002
2017-06-13,CTD2,1.76,1.9105
2017-06-13,CTD3,1.9035,1.3935
2017-06-13,CTD4,1.7994999999999999,0.8745
2017-06-13,CTD5,0.5415,0.3565
2017-06-13,CTD6,0.8905000000000001,0.9884999999999999
2017-06-13,CTD7,2.3815,4.5344999999999995
2017-06-13,CTD8,2.2035,6.6295
2017-06-13,CTD9,0.172,14.102
2017-06-21,CTD1,1.442,10.929
2017-06-21,CTD10,1.03,0.8265
2017-06-21,CTD11,1.3555,0.8835
2017-06-21,CTD12,1.5835,0.781
2017-06-21,CTD2,1.6395,1.0365
2017-06-21,CTD3,1.5899999999999999,0.7290000000000001
2017-06-21,CTD4,2.491,1.117
2017-06-21,CTD5,0.56,0.48
2017-06-21,CTD6,0.876,0.736
2017-06-21,CTD7,1.58,4.145
2017-06-21,CTD8,1.2614999999999998,1.649
2017-06-21,CTD9,0.097,0.447
2017-06-30,CTD1,1.1285,3.878
2017-06-30,CTD10,0.766,1.69
2017-06-30,CTD11,1.3170000000000002,1.419
2017-06-30,CTD12,1.803,2.3979999999999997
2017-06-30,CTD2,1.1345,2.0585
2017-06-30,CTD3,1.7875,1.212
2017-06-30,CTD4,1.9005,1.9619999999999997
2017-06-30,CTD5,0.63,0.77
2017-06-30,CTD6,2.2225,2.4805
2017-06-30,CTD7,1.9215,3.7215
2017-06-30,CTD8,1.1835,2.4095
2017-06-30,CTD9,0.115,5.455
2017-07-05,CTD1,1.222,17.456000000000003
2017-07-05,CTD10,1.19,1.1455
2017-07-05,CTD11,1.9620000000000002,1.423
2017-07-05,CTD12,1.659,1.2999999999999998
2017-07-05,CTD2,2.9015,1.9849999999999999
2017-07-05,CTD3,1.536,1.1935
2017-07-05,CTD4,1.2665,0.9995
2017-07-05,CTD5,0.6415,1.9865
2017-07-05,CTD6,1.6195,1.2975
2017-07-05,CTD7,2.9425,5.5
2017-07-05,CTD8,1.2345000000000002,1.5685
2017-07-05,CTD9,0.115,7.44
2017-07-12,CTD1,0.8815,1.5645
2017-07-12,CTD10,1.7795,1.169
2017-07-12,CTD11,5.2405,2.283
2017-07-12,CTD12,2.2385,1.2265000000000001
2017-07-12,CTD2,1.909,1.7294999999999998
2017-07-12,CTD3,1.7685,1.141
2017-07-12,CTD4,2.759,1.2845
2017-07-12,CTD5,1.0865,1.1099999999999999
2017-07-12,CTD6,2.4130000000000003,1.3405
2017-07-12,CTD7,3.2925,2.0915
2017-07-12,CTD8,2.2125000000000004,1.5345
2017-07-12,CTD9,0.313,9.661
2017-07-19,CTD1,1.2494999999999998,33.514
2017-07-19,CTD10,1.5645,0.946
2017-07-19,CTD11,2.4015,1.6524999999999999
2017-07-19,CTD12,1.7165,0.929
2017-07-19,CTD2,2.6505,1.471
2017-07-19,CTD3,2.0460000000000003,1.138
2017-07-19,CTD4,1.4275,1.0605
2017-07-19,CTD5,0.38149999999999995,0.9365
2017-07-19,CTD6,2.0415,0.9535
2017-07-19,CTD7,2.6235,3.846
2017-07-19,CTD8,1.8795,1.9340000000000002
2017-07-19,CTD9,0.209,6.088
2017-07-26,CTD1,0.602,11.0845
2017-07-26,CTD10,1.1615,0.657
2017-07-26,CTD11,3.2504999999999997,2.061
2017-07-26,CTD12,2.299,1.1385
2017-07-26,CTD2,2.1784999999999997,1.537
2017-07-26,CTD3,1.448,0.8109999999999999
2017-07-26,CTD4,2.0075,1.1935
2017-07-26,CTD5,0.64,0.6
2017-07-26,CTD6,2.884,1.3375
2017-07-26,CTD7,5.032,4.288
2017-07-26,CTD8,1.5030000000000001,0.956
2017-07-26,CTD9,0.136,1.298
2017-08-08,CTD1,1.06,1.6
2017-08-08,CTD10,4.505,3.04
2017-08-08,CTD11,6.33,4.57
2017-08-08,CTD12,4.527,2.497
2017-08-08,CTD2,2.93,2.107
2017-08-08,CTD3,3.807,1.613
2017-08-08,CTD4,4.565,2.275
2017-08-08,CTD5,1.4364999999999999,0.8285
2017-08-08,CTD6,4.897,2.47
2017-08-08,CTD7,2.15,3.075
2017-08-08,CTD8,4.6,3.44
2017-08-08,CTD9,,
2017-08-16,CTD1,4.28,3.34
2017-08-16,CTD10,5.065,4.6
2017-08-16,CTD11,5.3,3.81
2017-08-16,CTD12,5.823,4.083
2017-08-16,CTD2,5.823,4.083
2017-08-16,CTD3,6.527,3.613
2017-08-16,CTD4,4.225,3.73
2017-08-16,CTD5,1.8665,2.335
2017-08-16,CTD6,5.04,4.42
2017-08-16,CTD7,4.02,9.76
2017-08-16,CTD8,4.685,5.445
2017-08-16,CTD9,,
2017-08-23,CTD1,5.29,4.65
2017-08-23,CTD10,7.59,4.225
2017-08-23,CTD11,8.92,4.74
2017-08-23,CTD12,7.597,4.5
2017-08-23,CTD2,6.927,4.12
2017-08-23,CTD3,6.88,3.567
2017-08-23,CTD4,7.87,3.395
2017-08-23,CTD5,2.1115,1.5265
2017-08-23,CTD6,7.597,4.5
2017-08-23,CTD7,6.345,8.865
2017-08-23,CTD8,6.6,4.885
2017-08-23,CTD9,,
2017-08-30,CTD1,4.63,86.21249999999999
2017-08-30,CTD10,6.3485,6.3225
2017-08-30,CTD11,5.890499999999999,6.5265
2017-08-30,CTD12,6.039,6.7245
2017-08-30,CTD2,5.286,6.026
2017-08-30,CTD3,5.245,5.489
2017-08-30,CTD4,5.0055,4.964499999999999
2017-08-30,CTD5,1.895,1.96
2017-08-30,CTD6,5.495,6.3835
2017-08-30,CTD7,5.216,7.808
2017-08-30,CTD8,5.463,6.068
2017-08-30,CTD9,0.19,9.762
2017-09-06,CTD1,5.221,5.775
2017-09-06,CTD10,6.3420000000000005,5.213
2017-09-06,CTD11,6.484500000000001,5.57
2017-09-06,CTD12,7.2509999999999994,7.002000000000001
2017-09-06,CTD2,6.943,7.629
2017-09-06,CTD3,6.906499999999999,5.5835
2017-09-06,CTD4,6.4045000000000005,4.426
2017-09-06,CTD5,3.18,2.2665
2017-09-06,CTD6,6.7255,5.2965
2017-09-06,CTD7,7.205,7.851000000000001
2017-09-06,CTD8,6.856,9.9795
2017-09-06,CTD9,0.199,9.857
2017-09-11,CTD1,2.7095000000000002,6.440999999999999
2017-09-11,CTD10,5.6475,8.019
2017-09-11,CTD11,5.7219999999999995,5.236000000000001
2017-09-11,CTD12,6.432,5.65
2017-09-11,CTD2,5.830500000000001,3.6285
2017-09-11,CTD3,5.603,2.6399999999999997
2017-09-11,CTD4,5.105,2.4125
2017-09-11,CTD5,1.8235000000000001,2.0564999999999998
2017-09-11,CTD6,6.412,4.3805
2017-09-11,CTD7,5.445,3.2935
2017-09-11,CTD8,6.337,4.8255
2017-09-11,CTD9,0.203,0.364
2017-09-20,CTD1,4.04,1.76
2017-09-20,CTD10,6.83,1.57
2017-09-20,CTD11,9.015,4.21
2017-09-20,CTD12,10.25,2.547
2017-09-20,CTD2,7.167,1.33
2017-09-20,CTD3,6.773,2.253
2017-09-20,CTD4,8.657,1.343
2017-09-20,CTD5,3.0435000000000003,1.4585
2017-09-20,CTD6,10.0,1.713
2017-09-20,CTD7,6.72,11.635
2017-09-20,CTD8,8.705,3.195
2017-09-20,CTD9,,
2017-09-27,CTD1,4.62,4.531
2017-09-27,CTD10,6.4115,5.3115000000000006
2017-09-27,CTD11,6.395,6.6295
2017-09-27,CTD12,6.168,5.1370000000000005
2017-09-27,CTD2,6.1195,4.9945
2017-09-27,CTD3,5.9615,3.7575
2017-09-27,CTD4,4.305,3.0635000000000003
2017-09-27,CTD5,0.8965000000000001,2.0685000000000002
2017-09-27,CTD6,5.7905,4.2265
2017-09-27,CTD7,4.396000000000001,24.3915
2017-09-27,CTD8,5.7235,6.7415
2017-09-27,CTD9,0.224,9.739
2017-10-04,CTD1,4.4510000000000005,4.057499999999999
2017-10-04,CTD10,3.7555,5.117
2017-10-04,CTD11,4.853,8.173
2017-10-04,CTD12,5.146,6.343
2017-10-04,CTD2,5.4975000000000005,4.470000000000001
2017-10-04,CTD3,5.7485,4.339
2017-10-04,CTD4,5.074999999999999,4.776
2017-10-04,CTD5,1.9315,1.9665000000000001
2017-10-04,CTD6,5.838,5.5755
2017-10-04,CTD7,5.580500000000001,6.345000000000001
2017-10-04,CTD8,5.3205,5.433999999999999
2017-10-04,CTD9,0.156,9.812
2017-10-11,CTD1,3.957,3.4295
2017-10-11,CTD10,4.895,4.1875
2017-10-11,CTD11,5.292,4.512499999999999
2017-10-11,CTD12,5.101,4.243
2017-10-11,CTD2,5.175000000000001,3.6944999999999997
2017-10-11,CTD3,4.898,3.7110000000000003
2017-10-11,CTD4,4.72,3.531
2017-10-11,CTD5,1.6965000000000001,1.4765000000000001
2017-10-11,CTD6,5.5545,3.8315
2017-10-11,CTD7,3.1605,3.9659999999999997
2017-10-11,CTD8,4.0845,4.183
2017-10-11,CTD9,3.861,58.242
2017-10-17,CTD1,5.8309999999999995,2.996
2017-10-17,CTD10,4.157500000000001,4.362500000000001
2017-10-17,CTD11,4.0225,5.4864999999999995
2017-10-17,CTD12,5.465,5.855
2017-10-17,CTD2,7.077999999999999,3.5709999999999997
2017-10-17,CTD3,6.4719999999999995,3.6
2017-10-17,CTD4,4.846,4.032500000000001
2017-10-17,CTD5,1.5599999999999998,1.845
2017-10-17,CTD6,5.9575,4.696
2017-10-17,CTD7,5.5155,4.0675
2017-10-17,CTD8,5.2135,5.0735
2017-10-17,CTD9,0.289,0.123
2017-10-25,CTD1,1.985,32.0595
2017-10-25,CTD10,4.8765,3.6654999999999998
2017-10-25,CTD11,6.473000000000001,4.9605
2017-10-25,CTD12,5.894,4.3765
2017-10-25,CTD2,5.6315,2.7535
2017-10-25,CTD3,5.483,2.617
2017-10-25,CTD4,4.219,2.8979999999999997
2017-10-25,CTD5,0.9584999999999999,0.8150000000000001
2017-10-25,CTD6,6.0685,3.463
2017-10-25,CTD7,6.217499999999999,5.5015
