Date,Buoy,Chl,Turbidez
2018-01-31,CTD1,3.443,2.351
2018-01-31,CTD10,3.701,11.219
2018-01-31,CTD11,3.252,2.806
2018-01-31,CTD12,2.987,3.32
2018-01-31,CTD2,2.674,1.678
2018-01-31,CTD3,1.25,3.498
2018-01-31,CTD4,1.207,3.587
2018-01-31,CTD5,0.31,1.2
2018-01-31,CTD6,3.332,3.382
2018-01-31,CTD7,1.073,2.536
2018-01-31,CTD8,2.452,4.969
2018-01-31,CTD9,0.161,0.234
2018-02-12,CTD1,4.151,11.985
2018-02-12,CTD10,1.796,2.272
2018-02-12,CTD11,3.509,5.362
2018-02-12,CTD12,3.104,2.591
2018-02-12,CTD2,4.624,4.569
2018-02-12,CTD3,2.801,3.901
2018-02-12,CTD4,1.904,1.669
2018-02-12,CTD5,0.72,0.61
2018-02-12,CTD6,4.623,2.683
2018-02-12,CTD7,4.218,4.084
2018-02-12,CTD8,3.934,3.575
2018-02-12,CTD9,0.148,0.0
2018-02-20,CTD1,2.65,3.448
2018-02-20,CTD10,3.228,3.532
2018-02-20,CTD11,3.251,2.192
2018-02-20,CTD12,3.641,3.261
2018-02-20,CTD2,2.88,7.195
2018-02-20,CTD3,1.655,8.304
2018-02-20,CTD4,1.079,1.931
2018-02-20,CTD5,0.18,0.63
2018-02-20,CTD6,4.329,3.607
2018-02-20,CTD7,1.169,2.391
2018-02-20,CTD8,1.337,7.727
2018-02-20,CTD9,0.162,18.298
2018-02-27,CTD1,1.836,1.891
2018-02-27,CTD10,4.355,2.535
2018-02-27,CTD11,4.264,2.674
2018-02-27,CTD12,3.099,1.953
2018-02-27,CTD2,3.636,1.954
2018-02-27,CTD3,3.82,1.892
2018-02-27,CTD4,2.694,1.866
2018-02-27,CTD5,0.9,0.78
2018-02-27,CTD6,3.421,2.062
2018-02-27,CTD7,2.216,2.388
2018-02-27,CTD8,2.867,5.237
2018-02-27,CTD9,0.192,4.691
2018-03-07,CTD1,2.206,6.053
2018-03-07,CTD10,1.609,1.635
2018-03-07,CTD11,1.062,2.239
2018-03-07,CTD12,1.773,1.69
2018-03-07,CTD2,2.325,4.596
2018-03-07,CTD3,1.458,4.703
2018-03-07,CTD4,1.319,3.865
2018-03-07,CTD5,0.61,0.63
2018-03-07,CTD6,2.583,3.125
2018-03-07,CTD7,1.353,3.375
2018-03-07,CTD8,1.756,3.222
2018-03-07,CTD9,0.158,0.887
2018-03-08,CTD5,1.04,0.4
2018-03-13,CTD1,1.484,6.55
2018-03-13,CTD10,1.969,3.19
2018-03-13,CTD11,1.917,2.827
2018-03-13,CTD12,1.996,2.413
2018-03-13,CTD2,2.075,2.377
2018-03-13,CTD3,2.561,2.892
