Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Band_17,Band_18,Band_19,Band_20,Band_21,Band_22,Band_23,Band_24,Band_25,Band_26,Band_27,Band_28,Band_29,Band_30,Band_31,Band_32,Band_33
2016-09-08,CTD2,4181518,693105,0.1193,0.0889,0.069,0.0437,0.0372,0.0303,0.029,0.0245,0.0245,0.0077,0.0007,0.0124,0.009,0.005939419,0.012277108,0.026757786,0.012083939,0.011113079,0.0031744144,0.0031206985,0.0012104809,0.0058894455,0.012199383,0.02722052,0.012320066,0.010590674,0.0033558446,0.45655692,0.3365624,2.2109945,5.6565742,2.3415668,0.0
2016-09-08,CTD3,4181698,695238,0.1178,0.087,0.0661,0.041,0.0347,0.028,0.0263,0.0218,0.0218,0.0072,0.0005,0.0101,0.0073,0.0034328452,0.009282416,0.023300936,0.010670022,0.0088980105,0.0024130421,0.0023512885,0.00089388277,0.0034058844,0.009334972,0.023847917,0.010766617,0.008661829,0.002548552,0.26894033,0.26942748,3.3747377,4.222258,1.3208551,0.0
2016-09-08,CTD4,4180266,698264,0.1196,0.0892,0.0669,0.0437,0.0373,0.031,0.0296,0.0253,0.0253,0.0077,0.0005,0.014,0.0106,0.005639487,0.011009362,0.022535311,0.01083271,0.00986846,0.0029777116,0.0029177926,0.0011508388,0.005604607,0.01096994,0.022973206,0.010913252,0.009458096,0.0029905157,0.40707073,0.3674856,1.833712,5.0343947,2.2422063,0.0
2016-09-08,CTD5,4179450,700268,0.1238,0.0951,0.0714,0.0404,0.0352,0.0322,0.0306,0.0267,0.0269,0.0083,0.0006,0.016,0.012,0.0047585866,0.011263812,0.017810918,0.0036389858,0.0022426222,0.0005812794,0.0005663265,0.0002244327,0.0047259415,0.0116108535,0.017791962,0.0035809018,0.002353885,0.0005715388,0.0006669249,0.07637892,0.6336957,0.90520865,0.51806295,0.0
2016-09-08,CTD6,4176009,695829,0.1168,0.0862,0.0644,0.04,0.0336,0.0271,0.0252,0.0211,0.0209,0.0072,0.0005,0.0095,0.0069,0.0043059527,0.009913352,0.023118943,0.010462468,0.009157687,0.002614031,0.0025636475,0.0009960432,0.004282588,0.009926241,0.023435911,0.010658518,0.0088601075,0.0027215334,0.3354492,0.30522743,2.1530168,4.6347976,1.742458,0.0
2016-09-08,CTD7,4176724,690397,0.1202,0.0893,0.0703,0.0444,0.0377,0.0306,0.0295,0.0243,0.0245,0.0074,0.0006,0.0117,0.0084,0.005461843,0.011940081,0.028299576,0.012905499,0.011892431,0.0035642069,0.0034865288,0.0013403529,0.005435858,0.012137997,0.028698994,0.013005079,0.011393724,0.0036686142,0.4252401,0.29092655,2.3889983,6.3018513,2.5024946,0.0
2016-09-08,CTD8,4174178,693048,0.1192,0.0892,0.07,0.0452,0.0386,0.0305,0.0288,0.0243,0.0241,0.0078,0.0005,0.012,0.0087,0.0038175804,0.010411059,0.028114252,0.014179335,0.01248557,0.0035711338,0.0035088737,0.0013347394,0.0037668566,0.010753319,0.028758047,0.014165164,0.012081602,0.003741542,0.31090456,0.3238518,4.771265,6.373668,1.9817973,0.0
2016-09-08,CTD9,4171106,693183,0.1211,0.093,0.0789,0.054,0.0468,0.0354,0.0347,0.0294,0.0297,0.0086,0.0005,0.0174,0.0127,0.0048197634,0.013894995,0.0402035,0.02330121,0.02029068,0.0058269883,0.0056539965,0.0021413416,0.004751015,0.01422335,0.041321952,0.02297853,0.019873422,0.00627548,0.37351438,0.42254317,6.197011,9.854694,3.397433,0.0
2016-09-08,CTD10,4170388,695646,0.1201,0.0914,0.0752,0.0491,0.0424,0.0324,0.0316,0.0262,0.026,0.0083,0.0005,0.0139,0.0102,0.0064576366,0.014524965,0.035539556,0.019015376,0.017919945,0.0053430917,0.0052306503,0.0020008755,0.006377549,0.014503995,0.03628874,0.019286985,0.017390458,0.0055920435,0.49725154,0.4247233,3.4030967,9.043895,3.6459582,0.0
2016-09-08,CTD11,4169609,700351,0.1195,0.0904,0.0721,0.0469,0.0402,0.0331,0.0319,0.0268,0.0278,0.0086,0.0006,0.016,0.0116,0.0037448579,0.011178479,0.029595247,0.013958265,0.011486813,0.0030648,0.0029746369,0.0011333949,0.0036912053,0.011496728,0.030194618,0.0139487535,0.011223765,0.0032425658,0.16063544,0.27644232,4.070331,5.494846,1.150269,0.0
2016-09-08,CTD12,4173438,695414,0.1191,0.089,0.0689,0.0445,0.0378,0.0305,0.0292,0.0243,0.0244,0.0078,0.0006,0.0125,0.0095,0.004250907,0.010395002,0.027081415,0.013026314,0.011089204,0.0033296938,0.0032463386,0.0012433836,0.0042387065,0.010489292,0.02766835,0.013135181,0.010805563,0.0034600976,0.31827775,0.33006656,3.1178916,5.780669,2.0143335,0.0
2017-06-30,CTD1,4187246,695025,0.1268,0.1035,0.0836,0.0479,0.039,0.032,0.0307,0.0285,0.0254,0.01,0.001,0.0166,0.0121,0.018613877,0.029938785,0.04841963,0.01673319,0.012961752,0.0034567853,0.0033044487,0.0012684647,0.018342128,0.02996824,0.048558693,0.016656062,0.012571385,0.0033558446,0.3395963,0.15974076,0.5321894,6.0253744,1.9625176,0.0
2017-06-30,CTD2,4181518,693105,0.1399,0.1199,0.1001,0.0709,0.0639,0.0594,0.059,0.0572,0.0541,0.0191,0.0011,0.044,0.0355,0.016225267,0.02793159,0.041592643,0.010670022,0.007286754,0.0019199749,0.0018516227,0.0007203307,0.016085383,0.027912058,0.041629277,0.010675351,0.0074068755,0.0018651932,0.17846958,0.08141656,0.41802794,3.416046,1.1976931,0.0
2017-06-30,CTD3,4181698,695238,0.1405,0.1187,0.0953,0.0707,0.0653,0.0618,0.0611,0.0596,0.0577,0.02,0.001,0.0469,0.0381,0.013120146,0.022414245,0.031639915,0.008194202,0.005313625,0.001420583,0.0013805403,0.0005474391,0.013112897,0.022622963,0.03163936,0.008176596,0.0057067205,0.0013821794,0.10833123,0.10965151,0.32083923,2.460794,1.0413612,0.0
2017-06-30,CTD4,4180266,698264,0.1412,0.1206,0.0995,0.0729,0.0655,0.061,0.0605,0.0573,0.0559,0.02,0.0009,0.0456,0.0369,0.010572527,0.020273888,0.033135183,0.008227992,0.0053987782,0.0014600392,0.0014250145,0.0005631526,0.010522027,0.02037358,0.03307854,0.008209062,0.0056108064,0.001447932,0.09196415,0.09372259,0.45886153,2.4371588,0.99804777,0.0
2017-06-30,CTD5,4179450,700268,0.1336,0.1119,0.0884,0.0543,0.049,0.0455,0.0447,0.0441,0.0397,0.0151,0.0009,0.0313,0.0245,0.014781005,0.025865214,0.031880833,0.0062230923,0.0037767116,0.0010179763,0.0009875096,0.00038720536,0.014802881,0.02580606,0.03223329,0.006202453,0.004012994,0.000992189,0.093007624,0.044401404,0.24595772,1.5702761,0.8855571,0.0
2017-06-30,CTD6,4176009,695829,0.1476,0.1268,0.1068,0.0813,0.0749,0.0705,0.0707,0.0671,0.0674,0.0238,0.0009,0.0552,0.0455,0.0149130225,0.025192449,0.039335642,0.01083271,0.0073317452,0.001913379,0.001840596,0.0007169206,0.014764884,0.025202686,0.03937167,0.010909824,0.0074146064,0.0018594266,0.15564129,0.10670018,0.45778733,3.5563989,1.2192912,0.0
2017-06-30,CTD7,4176724,690397,0.1519,0.1358,0.1213,0.0865,0.0786,0.0721,0.0724,0.0688,0.0675,0.0243,0.001,0.055,0.0455,0.018998811,0.031973995,0.052138567,0.014525783,0.010439683,0.002700005,0.0025687444,0.0009876685,0.018838007,0.031988855,0.052112494,0.014524184,0.010345285,0.0025923483,0.24608405,0.07582006,0.5450834,4.9188633,1.4165764,0.0
2017-06-30,CTD8,4174178,693048,0.1502,0.1315,0.1128,0.0835,0.0772,0.0726,0.0734,0.069,0.069,0.0245,0.001,0.0573,0.0475,0.020356283,0.031855077,0.04660244,0.012564631,0.008705953,0.0023109436,0.00221063,0.00085872307,0.020200346,0.03177344,0.046760615,0.012479159,0.00875016,0.0022243874,0.22113535,0.09471094,0.36678925,4.29878,1.3508505,0.0
2017-06-30,CTD9,4171106,693183,0.155,0.1399,0.1277,0.1007,0.0888,0.0761,0.0759,0.0721,0.0707,0.0246,0.001,0.0584,0.0481,0.017233294,0.03107342,0.0639745,0.029689416,0.02518327,0.0065300446,0.0062630735,0.0023227565,0.01715123,0.031145211,0.06448449,0.02957644,0.024416277,0.006689271,0.41698956,0.1920407,1.4637194,10.957352,2.9639373,0.0
2017-06-30,CTD10,4170388,695646,0.1498,0.1287,0.1067,0.0826,0.0771,0.0732,0.0732,0.0694,0.07,0.0245,0.0009,0.0579,0.0479,0.014572891,0.024488319,0.034978904,0.009431426,0.006147106,0.001660117,0.0015854704,0.0006314635,0.014557074,0.02453559,0.034963466,0.009452772,0.0064286436,0.0015837724,0.10184614,0.11190427,0.3674736,3.0042017,1.080778,0.0
2017-06-30,CTD11,4169609,700351,0.1656,0.1398,0.1205,0.1002,0.0959,0.0929,0.0954,0.0839,0.093,0.0328,0.0011,0.0779,0.0665,0.010997998,0.019618483,0.032298323,0.010894887,0.008138927,0.0022681877,0.0021952824,0.0008619028,0.010840128,0.019599633,0.03223329,0.01088243,0.008144204,0.002207603,0.19653596,0.15842041,0.6773066,3.7911632,1.3095589,-1.1e-44
2017-06-30,CTD12,4173438,695414,0.1496,0.13,0.1108,0.0838,0.0776,0.0728,0.0734,0.0694,0.0695,0.0243,0.0009,0.0576,0.0482,0.02002616,0.030500596,0.045108236,0.0133518865,0.0095316395,0.0025183505,0.0024032947,0.000929498,0.019820647,0.030455273,0.04538697,0.013334166,0.0094833,0.002416361,0.24624781,0.115892485,0.40703064,4.669111,1.3842466,0.0
2018-02-20,CTD1,4187246,695025,0.1522,0.1178,0.0973,0.0776,0.0775,0.0805,0.0867,0.0749,0.0892,0.0423,0.0144,0.0883,0.0887,0.0008068877,0.0018027402,0.0049180174,0.0031368765,0.0028688302,0.0010896819,0.0010927924,0.0005414513,0.00083934696,0.0018021441,0.004866633,0.0031600783,0.0029797459,0.0010849017,0.3393769,0.5535215,4.8066125,0.6732641,1.3544226,-1.1e-44
2018-02-20,CTD2,4181518,693105,0.1422,0.1115,0.0894,0.06,0.0568,0.0574,0.0588,0.0539,0.0564,0.0261,0.011,0.0531,0.0496,0.0017956408,0.005514485,0.01298311,0.0035773185,0.0022021593,0.00056913454,0.0005514958,0.00021800998,0.0018040027,0.0057840706,0.013065534,0.0034709831,0.0022730608,0.0005582947,2.7955575e-05,0.14688283,2.0462968,0.8891375,0.46971777,-1.1e-44
2018-02-20,CTD3,4181698,695238,0.1309,0.0981,0.0741,0.0395,0.034,0.0292,0.0275,0.0245,0.0223,0.0089,0.0035,0.0137,0.0081,0.004163394,0.0111750765,0.02205806,0.0052039768,0.0033166308,0.00086447515,0.00084128603,0.0003326673,0.0041161324,0.011438305,0.022049887,0.005110147,0.0034413938,0.0008591355,0.00021021206,0.13593563,1.043375,1.3251926,0.73905236,0.0
2018-02-20,CTD4,4180266,698264,0.1227,0.0893,0.0662,0.0314,0.0255,0.0209,0.0188,0.0148,0.0143,0.0055,0.0007,0.0035,0.0023,0.006177981,0.013485108,0.023822796,0.0060444213,0.0041508167,0.0011142116,0.0010869107,0.00043543158,0.0061178263,0.013643186,0.023797005,0.006033098,0.0042740405,0.0011092365,0.091640376,0.1126515,0.7489867,1.6056815,1.1003041,0.0
2018-02-20,CTD5,4179450,700268,0.1267,0.097,0.0706,0.0275,0.0214,0.0181,0.016,0.0126,0.0115,0.005,0.0007,0.0027,0.0017,0.013693371,0.024024917,0.029023038,0.005530437,0.0034889325,0.00094442756,0.0009134974,0.0003586497,0.013695263,0.024110785,0.02906322,0.0054684137,0.003697396,0.00092990015,0.09287657,0.027790567,0.26705378,1.3886589,0.94326454,0.0
2018-02-20,CTD6,4176009,695829,0.1225,0.0894,0.0677,0.0324,0.0264,0.0209,0.0187,0.0148,0.0141,0.0054,0.0006,0.0037,0.0021,0.0057385475,0.013305007,0.025143718,0.0066540358,0.0046504755,0.0012660252,0.001240115,0.00049930305,0.0056811594,0.013387556,0.025149725,0.0066122096,0.0047455803,0.0012766729,0.107198596,0.1441174,0.8915573,1.8086864,1.2796127,0.0
2018-02-20,CTD7,4176724,690397,0.1282,0.0959,0.0752,0.0393,0.034,0.03,0.029,0.024,0.0243,0.0096,0.0027,0.0145,0.0104,0.006130782,0.014894194,0.02916757,0.007515692,0.0049076737,0.0012678765,0.0012334035,0.00048848,0.0060414337,0.015155538,0.029165493,0.0074747507,0.0051449738,0.0012619413,0.06533155,0.10165188,0.92612517,2.0708706,1.0594825,0.0
2018-02-20,CTD8,4174178,693048,0.1269,0.0959,0.0754,0.0372,0.0311,0.0262,0.0246,0.021,0.0202,0.0091,0.0029,0.0107,0.0072,0.008975747,0.019547064,0.035581335,0.008791404,0.0058868676,0.0015094688,0.0014644092,0.000567302,0.008847536,0.01966725,0.035483465,0.008800982,0.0060333856,0.0014933557,0.10955197,0.10525936,0.73202646,2.5022755,1.2653097,0.0
2018-02-20,CTD9,4171106,693183,0.1278,0.1013,0.0864,0.0494,0.0399,0.0249,0.0228,0.0181,0.0168,0.0057,0.0006,0.0055,0.0038,0.011786882,0.023073405,0.049150504,0.026451485,0.022528183,0.006152211,0.0059373924,0.0022240668,0.011625979,0.02315286,0.04979251,0.026458241,0.022198493,0.006245644,0.46929345,0.31077975,1.4145663,8.683136,4.915784,0.0
2018-02-20,CTD10,4170388,695646,0.1219,0.0898,0.0707,0.0333,0.0273,0.0207,0.0188,0.0148,0.0141,0.0051,0.0007,0.0036,0.0024,0.007867683,0.016479446,0.03032459,0.009738292,0.007419275,0.0020588157,0.0020161523,0.00080049515,0.007780153,0.016466057,0.030379048,0.009727579,0.00733249,0.002065354,0.19961749,0.18319428,0.867451,2.9380608,1.9714924,0.0
2018-02-20,CTD11,4169609,700351,0.1198,0.0894,0.0691,0.0329,0.0264,0.0202,0.0179,0.0142,0.0131,0.0053,0.0007,0.0039,0.0027,0.007317222,0.015543465,0.030623771,0.009854844,0.007322082,0.0019960168,0.0019403265,0.00076861645,0.0072386996,0.015696362,0.030688316,0.009818528,0.0074352566,0.0019702162,0.1266633,0.18856433,1.0419345,3.081495,1.7254192,0.0
2018-02-20,CTD12,4173438,695414,0.1233,0.0907,0.0702,0.0339,0.0288,0.0228,0.0205,0.0159,0.0155,0.0057,0.0007,0.0046,0.003,0.0055115693,0.01283994,0.026086185,0.007503329,0.005248327,0.001410202,0.0013710035,0.00054060144,0.005469562,0.0130399745,0.026168901,0.0074722515,0.005378245,0.0014144218,0.08502915,0.16234747,1.050122,2.1033604,1.3428465,0.0
2018-03-07,CTD1,4187246,695025,0.128,0.1018,0.0832,0.0407,0.0328,0.0235,0.022,0.0176,0.016,0.0077,0.0008,0.0055,0.0039,0.019374412,0.03303871,0.05787632,0.019781493,0.014791471,0.003855219,0.0036871827,0.0014058381,0.019260803,0.033104677,0.05794579,0.01979313,0.014666384,0.0037428313,0.31600818,0.16241857,0.6725639,6.0217624,2.7804601,0.0
2018-03-07,CTD2,4181518,693105,0.1211,0.0897,0.0702,0.0341,0.0282,0.0225,0.0207,0.0169,0.0153,0.0077,0.0008,0.0053,0.0034,0.00932338,0.017955268,0.03122864,0.009513104,0.00716283,0.001994055,0.0019441943,0.0007747246,0.00921771,0.01796174,0.03125994,0.009507828,0.0071680527,0.001967188,0.17569333,0.1697082,0.717787,2.7582874,1.9094849,0.0
2018-03-07,CTD3,4181698,695238,0.1209,0.09,0.0718,0.0341,0.0284,0.0212,0.0194,0.0159,0.0144,0.007,0.0008,0.0041,0.0029,0.011651531,0.021129433,0.035969403,0.0113028325,0.009078249,0.0025084813,0.002456433,0.00097010366,0.011492096,0.02103693,0.03607874,0.011277983,0.008797568,0.0025091087,0.2732334,0.18101348,0.68304104,3.6331165,2.2847116,0.0
2018-03-07,CTD4,4180266,698264,0.1229,0.0942,0.0781,0.0365,0.0293,0.0222,0.0204,0.0161,0.015,0.0075,0.0008,0.0053,0.0035,0.011579369,0.022050397,0.039223857,0.013031591,0.009494431,0.002599965,0.0025207226,0.0009944675,0.011412958,0.022129085,0.039286926,0.012981528,0.009603753,0.002541942,0.19760275,0.18433648,0.7888292,3.8870718,2.299545,0.0
2018-03-07,CTD5,4179450,700268,0.1189,0.0895,0.0664,0.0261,0.0212,0.0176,0.0159,0.0125,0.0116,0.0059,0.0007,0.0034,0.0021,0.012373876,0.022630882,0.03293689,0.006970524,0.004664856,0.0012446343,0.0012182897,0.00047492282,0.012249569,0.022628682,0.03296616,0.0069939876,0.004822772,0.0012359248,0.13095783,0.064319044,0.4008,1.9030461,1.1404032,0.0
2018-03-07,CTD6,4176009,695829,0.1169,0.0854,0.0648,0.0305,0.0248,0.0193,0.0173,0.0136,0.0122,0.0061,0.0007,0.003,0.0022,0.00839545,0.016452169,0.028441394,0.008948215,0.006590773,0.0018359841,0.0018016235,0.00072261324,0.008301885,0.016484393,0.028430227,0.008934065,0.006667472,0.0018336724,0.16129783,0.18466428,0.7771372,2.5444167,1.8590412,0.0
2018-03-07,CTD7,4176724,690397,0.1196,0.0894,0.0693,0.0322,0.0261,0.0206,0.0186,0.0149,0.0136,0.0068,0.0008,0.0034,0.002,0.010225023,0.019664481,0.032926995,0.009940088,0.007181761,0.001992095,0.0019441943,0.0007755427,0.010115976,0.019750688,0.032947455,0.009853207,0.007279019,0.0019770449,0.15131325,0.15101288,0.6447854,2.827839,1.9257513,0.0
2018-03-07,CTD8,4174178,693048,0.1201,0.0909,0.0713,0.0328,0.0266,0.0209,0.0188,0.0153,0.0138,0.0072,0.0007,0.0043,0.0031,0.010118041,0.020169778,0.033304404,0.008662204,0.0060769743,0.0016390684,0.0015941594,0.0006301364,0.009990048,0.020261757,0.03327588,0.008641222,0.006254976,0.0016088799,0.13297193,0.12789792,0.6493355,2.4718976,1.5401624,0.0
2018-03-07,CTD9,4171106,693183,0.1202,0.0933,0.0754,0.0396,0.0298,0.0193,0.0175,0.0138,0.0124,0.0064,0.0008,0.0036,0.0022,0.016217057,0.027682954,0.05020029,0.019905329,0.015313949,0.0040792413,0.00391978,0.001500845,0.016009187,0.027834306,0.05070815,0.019882692,0.015143418,0.0039927317,0.31827775,0.25491047,0.83537114,6.427053,3.013467,0.0
2018-03-07,CTD10,4170388,695646,0.1165,0.0847,0.0642,0.0297,0.0244,0.0189,0.0169,0.0131,0.0116,0.0059,0.0007,0.0027,0.0018,0.009021678,0.017392352,0.029412689,0.009059243,0.0066608614,0.0018614255,0.0018269054,0.0007272004,0.008935661,0.017368218,0.02941379,0.009057044,0.0067765773,0.0018400811,0.15877251,0.17634729,0.72317946,2.5905478,1.8016095,0.0
2018-03-07,CTD11,4169609,700351,0.1167,0.0877,0.0686,0.0308,0.0247,0.0183,0.016,0.0129,0.0113,0.0058,0.0006,0.003,0.0018,0.009290086,0.018520333,0.0327493,0.010483906,0.0077864383,0.002167896,0.0021148454,0.00084344513,0.009177738,0.018604776,0.032779478,0.010425083,0.0078368625,0.002130985,0.17072749,0.17728545,0.81538075,3.2396326,1.9032637,0.0
2018-03-07,CTD12,4173438,695414,0.1177,0.086,0.0645,0.0303,0.0251,0.0197,0.0179,0.0142,0.0134,0.007,0.0008,0.0039,0.0028,0.007955336,0.015736394,0.026378391,0.0069992566,0.005304247,0.0014729594,0.0014470832,0.00057994033,0.007880335,0.015762769,0.026381353,0.006984563,0.0052719302,0.0014769012,0.1633004,0.15226406,0.6814434,1.9242289,1.4766294,0.0
2018-05-16,CTD1,4187246,695025,0.1292,0.1064,0.0865,0.0529,0.0455,0.0391,0.0388,0.0345,0.0328,0.011,0.0009,0.0241,0.0185,0.019138629,0.030643377,0.048624128,0.016312746,0.0130334785,0.003443368,0.003302821,0.001264472,0.018886687,0.030618511,0.04876507,0.01626025,0.0127444295,0.0033534777,0.3525434,0.15292726,0.49857983,5.985751,1.9207321,0.0
2018-05-16,CTD2,4181518,693105,0.1331,0.1087,0.0879,0.0577,0.0517,0.048,0.0476,0.0443,0.0431,0.014,0.001,0.0332,0.0266,0.011233032,0.022154784,0.033977337,0.007977901,0.005394012,0.0014324434,0.0013963565,0.0005497381,0.011193562,0.02235528,0.033787258,0.007984098,0.005550336,0.0014189233,0.118719995,0.079466105,0.4693048,2.3417265,1.0750583,0.0
2018-05-16,CTD3,4181698,695238,0.1319,0.1068,0.0854,0.0578,0.0524,0.0488,0.0483,0.0447,0.0441,0.0144,0.0009,0.0343,0.0275,0.009684341,0.019167285,0.029944427,0.007077435,0.004673094,0.0012265987,0.0011962738,0.00047616145,0.009611436,0.019294793,0.029950028,0.0070864707,0.004829846,0.0012177214,0.10163174,0.0826731,0.49253452,2.0243464,1.0013666,0.0
2018-05-16,CTD4,4180266,698264,0.1281,0.1032,0.0813,0.053,0.0474,0.0439,0.0434,0.0405,0.0392,0.0129,0.0008,0.0305,0.0244,0.009661468,0.019414866,0.030380523,0.0069533414,0.0045250556,0.0012018057,0.0011689038,0.00045936252,0.009592122,0.019708937,0.030317478,0.006937607,0.0047177915,0.0011892166,0.083479166,0.08398621,0.47684765,1.9788209,0.9228078,0.0
2018-05-16,CTD5,4179450,700268,0.1322,0.1107,0.0909,0.055,0.049,0.046,0.0458,0.0426,0.0418,0.0135,0.0008,0.0328,0.0261,0.011563013,0.02339574,0.034342874,0.0068822093,0.004156299,0.001089155,0.0010616314,0.00041409084,0.011504797,0.023655243,0.03434283,0.006883954,0.0044858954,0.001058938,0.060356412,0.047545604,0.3328119,1.7666659,0.9057961,0.0
2018-05-16,CTD6,4176009,695829,0.1353,0.1119,0.0884,0.0602,0.0541,0.0511,0.0506,0.0474,0.0471,0.0149,0.0009,0.0369,0.03,0.007147767,0.01612731,0.023005776,0.004189488,0.0025257082,0.00067793636,0.0006625881,0.00026350064,0.007089837,0.016507337,0.022980267,0.004129227,0.0026880475,0.0006642763,0.01045396,0.054970443,0.35668078,1.0138903,0.62590516,0.0
