Date,Buoy,Chl
2017-05-19,CTD1,0.8105
2017-05-19,CTD10,0.486
2017-05-19,CTD11,0.559
2017-05-19,CTD12,0.5650000000000001
2017-05-19,CTD2,1.0185
2017-05-19,CTD3,0.7849999999999999
2017-05-19,CTD4,0.713
2017-05-19,CTD6,0.504
2017-05-19,CTD7,0.5665
2017-05-19,CTD8,0.6935
2017-05-19,CTD9,0.47650000000000003
2017-05-24,CTD1,0.5825
2017-05-24,CTD10,0.41200000000000003
2017-05-24,CTD11,0.41200000000000003
2017-05-24,CTD12,0.493
2017-05-24,CTD2,0.7685
2017-05-24,CTD3,0.8975
2017-05-24,CTD4,0.35400000000000004
2017-05-24,CTD6,0.5275
2017-05-24,CTD7,1.0075
2017-05-24,CTD8,0.6315
2017-05-24,CTD9,0.1645
2017-06-02,CTD1,1.053
2017-06-02,CTD10,1.1545
2017-06-02,CTD11,0.68
2017-06-02,CTD12,0.94
2017-06-02,CTD2,1.9175
2017-06-02,CTD3,0.7060000000000001
2017-06-02,CTD4,0.4275
2017-06-02,CTD6,0.7705
2017-06-02,CTD7,1.1864999999999999
2017-06-02,CTD8,0.875
2017-06-02,CTD9,0.574
2017-06-06,CTD1,0.5215
2017-06-06,CTD10,1.2705
2017-06-06,CTD11,1.3885
2017-06-06,CTD12,0.6615
2017-06-06,CTD2,1.6589999999999998
2017-06-06,CTD3,0.577
2017-06-06,CTD4,0.6054999999999999
2017-06-06,CTD6,0.586
2017-06-06,CTD7,0.732
2017-06-06,CTD8,1.2469999999999999
2017-06-06,CTD9,0.29200000000000004
2017-06-13,CTD1,0.722
2017-06-13,CTD10,1.2970000000000002
2017-06-13,CTD11,0.5795
2017-06-13,CTD12,1.14
2017-06-13,CTD2,0.815
2017-06-13,CTD3,1.252
2017-06-13,CTD4,0.647
2017-06-13,CTD6,0.4955
2017-06-13,CTD7,1.222
2017-06-13,CTD8,0.702
2017-06-13,CTD9,0.601
2017-06-21,CTD1,0.948
2017-06-21,CTD10,0.314
2017-06-21,CTD11,0.5045
2017-06-21,CTD12,0.77
2017-06-21,CTD2,1.0675
2017-06-21,CTD3,0.909
2017-06-21,CTD4,1.2715
2017-06-21,CTD6,0.525
2017-06-21,CTD7,0.465
2017-06-21,CTD8,0.685
2017-06-21,CTD9,0.21850000000000003
2017-06-30,CTD1,0.8394999999999999
2017-06-30,CTD10,0.5325
