Date,Pluvio,Caudal,Nitratos,Fosfatos,Clorofila,Temperatura,Oxigeno
2021-03-28,0.0,157.7826086956522,,,,,
2021-03-29,0.0,156.02777777777777,,,,,
2021-03-30,0.0,173.77777777777774,3153.0239999999994,,,,
2021-03-31,0.0,171.10416666666666,,,,,
2021-04-01,0.0,170.63541666666669,,,,,
2021-04-02,0.0,161.83680555555557,,,,,
2021-04-03,3.56,172.90277777777777,,,,,
2021-04-04,0.0,159.13541666666663,,,,,
2021-04-05,0.23,152.97222222222223,,,,,
2021-04-06,0.0,152.41666666666669,,,0.46778128,18.603888,9.316512
2021-04-07,0.30000000000000004,118.22569444444444,1981.6518,,,,
2021-04-08,0.23,123.52083333333333,,,,,
2021-04-09,37.2,176.02777777777777,,,,,
2021-04-10,24.360000000000003,244.37499999999997,,,,,
2021-04-11,0.5,150.72222222222223,,,,,
2021-04-12,0.0,131.6284722222222,,,,,
2021-04-13,0.0,125.74652777777779,2009.9325000000003,,0.319667,17.8438,8.048761
2021-04-14,15.11,122.91319444444444,,,,,
2021-04-15,78.83,158.5625,,,,,
2021-04-16,10.96,288.7951388888889,,,,,
2021-04-17,0.0,154.44097222222223,,,,,
2021-04-18,0.0,142.80555555555554,,,,,
2021-04-19,0.0,144.6909722222222,,,,,
2021-04-20,0.2,153.91666666666669,2526.6960000000004,,0.69500256,18.95241,6.9168763
2021-04-21,0.5,120.71527777777777,,,,,
2021-04-22,104.3,221.5625,,,,,
2021-04-23,0.5,223.99652777777777,,,,,
2021-04-24,0.33,17.163194444444443,,,,,
2021-04-25,12.850000000000001,12.600694444444445,,,,,
2021-04-26,22.85,64.82291666666667,,,,,
2021-04-27,1.9900000000000002,22.975694444444443,289.8246,,0.6102712,18.575943,6.141933
2021-04-28,0.33,5.875,,,,,
2021-04-29,0.0,0.0,,,,,
2021-04-30,0.0,0.0,,,,,
2021-05-01,0.7000000000000001,0.0,,,,,
2021-05-02,0.0,0.0,,,,,
2021-05-03,17.92,0.0,,,,,
2021-05-04,0.43000000000000005,0.75,0.0,,,,
2021-05-05,0.0,16.180555555555557,,,,,
2021-05-06,0.0,40.826388888888886,,,0.71211475,22.216608,6.3226047
2021-05-07,0.0,46.11805555555556,,,,,
2021-05-08,0.0,41.49305555555556,,,,,
2021-05-09,0.0,36.23263888888889,,,,,
2021-05-10,13.22,36.11458333333333,,,,,
2021-05-11,0.0,39.41666666666667,500.62320000000005,,,,
2021-05-12,0.0,34.80902777777778,,,,,
2021-05-13,0.0,54.822916666666664,,,0.5532767,22.213589,5.424484
2021-05-14,0.0,99.90972222222221,,,,,
2021-05-15,0.0,108.47569444444444,,,,,
2021-05-16,0.0,95.22916666666667,,,,,
2021-05-17,0.0,102.31944444444444,,,,,
2021-05-18,0.0,97.70486111111111,1477.2975,,,,
2021-05-19,0.0,99.58680555555556,,,,,
2021-05-20,0.0,96.19791666666666,,,0.39123422,24.025467,4.0039806
2021-05-21,0.0,97.6875,,,,,
2021-05-22,0.0,105.91666666666667,,,,,
2021-05-23,308.77,178.375,,,,,
2021-05-24,2.33,1692.875,,,,,
2021-05-25,0.0,406.46180555555554,5513.5731,,0.35480377,24.02753,5.3868985
2021-05-26,0.0,274.05902777777777,,,,,
2021-05-27,4.0200000000000005,243.15972222222223,,,,,
2021-05-28,19.060000000000002,260.87847222222223,,,,,
2021-05-29,0.0,230.70486111111111,,,,,
2021-05-30,0.0,213.63541666666666,,,,,
2021-05-31,0.1,205.89583333333334,,,,,
2021-06-01,38.559999999999995,205.04166666666669,4198.5972,,,,
2021-06-02,0.0,203.25,,,0.65331435,24.057615,6.871936
2021-06-03,0.0,178.35763888888889,,,,,
2021-06-04,0.1,183.19097222222223,,,,,
2021-06-05,27.110000000000003,180.69097222222223,,,,,
2021-06-06,0.0,187.79513888888889,,,,,
2021-06-07,0.0,170.54166666666669,3020.6340000000005,,,,
2021-06-08,0.0,189.39583333333331,,,1.0143899,25.868408,7.912692
2021-06-09,0.0,195.69097222222223,,,,,
2021-06-10,0.0,180.80902777777777,,,,,
2021-06-11,0.0,181.26388888888889,,,,,
2021-06-12,0.4,178.90972222222223,,,,,
2021-06-13,0.0,179.43055555555557,,,,,
2021-06-14,0.0,185.47222222222223,3701.7288,,0.4986939,25.454578,5.768875
2021-06-15,0.0,180.05555555555554,,,,,
2021-06-16,0.0,160.13194444444443,,,,,
2021-06-17,1.69,143.89236111111111,,,,,
2021-06-18,0.0,147.29861111111111,,,,,
2021-06-19,0.6000000000000001,141.01041666666666,,,,,
2021-06-20,0.0,136.7465277777778,,,,,
2021-06-21,0.0,134.41666666666669,2415.6288000000004,,,,
2021-06-22,0.0,119.87152777777779,,,0.5560169,25.835575,6.6772237
2021-06-23,0.0,111.38888888888889,,,,,
2021-06-24,0.0,131.23611111111111,,,,,
2021-06-25,0.0,127.68055555555554,,,,,
2021-06-26,0.0,119.64583333333333,,,,,
2021-06-27,0.0,103.18402777777777,,,,,
2021-06-28,0.0,113.78125,1602.4041,,,,
2021-06-29,0.0,116.91666666666666,,,,,
2021-06-30,0.0,110.45833333333334,,,,,
2021-07-01,0.0,120.96527777777779,,,0.5483907,27.505157,5.8512664
2021-07-02,0.0,157.17361111111111,,,,,
2021-07-03,0.0,154.85763888888886,,,,,
2021-07-04,0.0,162.18055555555554,,,,,
2021-07-05,0.0,153.28819444444443,1827.6858,,,,
2021-07-06,0.0,141.67708333333331,,,0.68928957,29.263302,5.8553276
2021-07-07,0.0,120.44444444444446,,,,,
2021-07-08,0.0,115.3090277777778,,,,,
2021-07-09,0.0,127.4861111111111,,,,,
2021-07-10,0.0,100.94444444444444,,,,,
2021-07-11,0.0,108.94097222222223,,,,,
2021-07-12,0.0,134.08680555555554,1575.5736,,,,
2021-07-13,0.0,109.92708333333333,,,,,
2021-07-14,0.0,102.12847222222223,,,0.4610227,29.044838,6.9265842
2021-07-15,0.0,119.41319444444444,,,,,
2021-07-16,0.0,136.63888888888886,,,,,
2021-07-17,0.0,104.8576388888889,,,,,
2021-07-18,0.0,146.05208333333334,,,,,
2021-07-19,0.0,145.44444444444443,1696.4639999999997,,,,
2021-07-20,0.0,147.31597222222223,,,0.7673592,28.951773,6.01688
2021-07-21,0.0,108.61805555555556,,,,,
2021-07-22,0.0,124.45486111111109,,,,,
2021-07-23,0.0,123.47222222222223,,,,,
2021-07-24,0.0,112.59722222222221,,,,,
2021-07-25,0.0,132.0902777777778,,,,,
2021-07-26,23.950000000000003,145.97916666666666,1500.8994,,,,
2021-07-27,0.0,105.34722222222221,,,1.528017,29.022945,4.9308968
2021-07-28,0.0,100.00347222222223,,,,,
2021-07-29,0.0,128.35763888888889,,,,,
2021-07-30,0.0,121.98263888888889,,,,,
2021-07-31,0.0,102.09722222222223,,,,,
2021-08-01,0.0,91.72569444444446,,,,,
2021-08-02,0.0,88.86458333333333,1312.9209,,,,
2021-08-03,0.0,79.65625,,,3.741639,28.735538,6.157458
2021-08-04,0.0,68.82291666666667,,,,,
2021-08-05,0.0,89.60069444444444,,,,,
2021-08-06,0.0,77.13194444444443,,,,,
2021-08-07,0.0,67.51041666666667,,,,,
2021-08-08,0.0,71.75347222222223,,,,,
2021-08-09,0.0,58.045138888888886,766.7084879999999,,1.8688198,28.71204,7.2295995
2021-08-10,0.0,65.5,,,,,
2021-08-11,0.0,90.875,,,,,
2021-08-12,0.0,90.27777777777777,,,,,
2021-08-13,0.0,84.375,,,3.8829796,29.37699,6.037439
2021-08-14,0.0,84.55902777777779,,,,,
2021-08-15,0.0,87.875,,,,,
2021-08-16,0.0,95.73263888888889,1424.31786,,2.6770747,30.49666,4.23083
2021-08-17,0.0,113.06597222222223,,,,,
2021-08-18,0.0,124.97569444444446,,,,,
2021-08-19,0.0,125.21180555555556,,,3.448243,30.078793,5.232589
2021-08-20,0.0,110.32291666666666,,,,,
2021-08-21,0.0,106.00694444444444,,,,,
2021-08-22,0.0,111.4548611111111,,,,,
2021-08-23,0.0,112.65625,930.035925,22.289715000000005,,,
2021-08-24,0.0,80.95138888888889,719.70318,13.568747999999998,3.769844,28.178286,3.9415915
2021-08-25,0.0,86.93055555555557,863.7420000000001,12.768360000000001,,,
2021-08-26,0.0,66.94444444444444,607.32,9.37008,3.896286,29.108932,5.1008043
2021-08-27,0.0,72.70833333333333,869.3659799999999,5.151239999999999,,,
2021-08-28,0.0,76.28472222222221,1062.9964799999998,3.1636799999999994,,,
2021-08-29,0.0,61.177083333333336,810.2978100000001,1.05714,,,
2021-08-30,0.0,84.88541666666666,1068.871734,0.9534329999999999,1.4046121,29.664225,5.3242903
2021-08-31,0.1,87.59375,1210.896,0.6886971,,,
2021-09-01,0.43000000000000005,72.42361111111111,1017.077796,0.7946898000000001,,,
2021-09-02,0.9000000000000001,100.19791666666666,1350.5075999999997,1.0734804,2.898933,27.841343,5.1225915
2021-09-03,0.0,135.73263888888889,1802.720556,1.9350045,,,
2021-09-04,0.0,108.20833333333334,1244.752488,4.908330000000001,,,
2021-09-05,0.0,89.2326388888889,1097.7070860000003,3.2303642999999997,,,
2021-09-06,0.0,119.80902777777779,1428.196455,5.714028000000001,,,
2021-09-07,0.0,130.82986111111111,1526.903796,6.3639831,,,
2021-09-08,0.0,132.43055555555554,1614.6950399999998,5.583695999999999,,,
2021-09-09,0.0,129.53819444444446,1533.3177000000003,3.794121900000001,,,
2021-09-10,0.0,111.16666666666666,1450.3247999999999,2.1130559999999994,,,
2021-09-11,0.0,104.1875,1482.056352,1.4132825999999998,,,
2021-09-12,0.0,102.77777777777779,1415.3832,1.9980000000000002,,,
2021-09-13,0.8300000000000001,86.51736111111111,1153.781685,1.345518,2.8212202,28.151241,5.247547
2021-09-14,0.0,101.13194444444446,1425.746826,1.9834806000000003,,,
2021-09-15,1.5,105.26388888888889,1548.662544,2.2646052,,,
2021-09-16,0.0,111.93402777777777,1580.838006,0.9284256,,,
2021-09-17,0.0,88.04166666666666,1167.0352559999997,1.3387968,,,
2021-09-18,0.0,88.00347222222221,1116.1177649999997,1.4826825,,,
2021-09-19,0.0,104.77777777777779,1648.243296,1.2583392000000002,,,
2021-09-20,14.729999999999999,78.70833333333333,1149.60762,1.1628683999999998,0.066063374,26.252493,5.099918
2021-09-21,204.39000000000001,3238.8298611111113,,,,,
2021-09-22,0.2,400.4895833333333,,,,,
2021-09-23,0.0,106.89930555555554,1066.2153839999999,4.285550399999999,,,
2021-09-24,0.0,120.30555555555557,,,,,
2021-09-25,5.41,123.39236111111111,,,,,
2021-09-26,0.0,133.78125,,,,,
2021-09-27,0.0,114.78125,,,0.2467596,25.068064,4.9894266
2021-09-28,0.0,92.68055555555556,,,,,
2021-09-29,0.0,85.37847222222223,,,,,
2021-09-30,0.0,83.74652777777777,1122.2570699999997,1.012998,1.7389032,25.938574,4.9515276
2021-10-01,0.0,68.6701388888889,,,,,
2021-10-02,0.0,119.96180555555556,,,,,
2021-10-03,6.54,165.20833333333331,,,,,
2021-10-04,9.92,138.91319444444446,,,,,
2021-10-05,0.0,100.23958333333333,,,,,
2021-10-06,0.0,85.78819444444446,,,,,
2021-10-07,0.0,75.74305555555554,,,3.7754402,23.87293,5.8209243
2021-10-08,0.0,101.1875,1523.83518,0.0,,,
2021-10-09,0.0,101.19097222222223,,,,,
2021-10-10,0.0,102.38888888888889,,,,,
2021-10-11,5.4,133.00347222222223,,,2.2388973,23.315395,5.8308635
2021-10-12,0.0,117.9652777777778,,,,,
2021-10-13,0.0,101.13541666666666,,,,,
2021-10-14,0.0,84.14236111111111,,,,,
2021-10-15,0.0,77.70138888888889,1156.0474799999997,0.906309,,,
2021-10-16,0.0,82.09722222222221,,,,,
2021-10-17,0.0,118.04166666666667,,,,,
2021-10-18,0.0,137.51041666666666,,,1.2718074,22.650343,5.6925216
2021-10-19,0.0,90.37152777777779,,,,,
2021-10-20,0.0,68.79513888888889,,,,,
2021-10-21,0.0,85.21875,,,,,
2021-10-22,105.63000000000001,224.39583333333334,3582.8654400000005,4.168377,,,
2021-10-23,0.0,198.90972222222223,,,,,
2021-10-24,0.0,109.21874999999999,,,,,
2021-10-25,0.0,66.00347222222221,,,,,
2021-10-26,25.45,113.48263888888889,,,,,
2021-10-27,33.11000000000001,776.3854166666666,,,,,
2021-10-28,0.0,118.40624999999999,1104.8723999999997,4.992386399999999,1.4681804,19.876577,7.299485
2021-10-29,0.1,95.78819444444444,,,,,
2021-10-30,2.23,93.95833333333333,,,,,
2021-10-31,0.30000000000000004,86.20833333333333,,,,,
2021-11-01,0.0,78.98611111111111,,,,,
2021-11-02,3.8,89.25694444444444,,,,,
2021-11-03,3.9000000000000004,135.1111111111111,,,,,
2021-11-04,0.0,74.83333333333333,,,2.138868,19.431652,6.5854235
2021-11-05,24.53,97.06944444444444,1408.9824,3.606324,,,
2021-11-06,5.630000000000001,382.3888888888889,,,,,
2021-11-07,0.0,164.02430555555554,,,,,
2021-11-08,0.0,148.54861111111111,,,,,
2021-11-09,0.0,87.96875,,,,,
2021-11-10,0.0,132.90277777777777,,,,,
2021-11-11,0.0,149.52083333333331,2197.4538599999996,7.3506833999999985,0.6929813,15.20364,6.6956577
2021-11-12,0.0,150.7777777777778,,,,,
2021-11-13,0.0,118.33680555555556,,,,,
2021-11-14,0.0,132.84722222222223,,,,,
2021-11-15,0.0,106.34027777777779,,,,,
2021-11-16,0.0,79.56944444444444,,,,,
2021-11-17,41.11,97.87499999999999,,,,,
2021-11-18,101.16999999999999,413.49652777777777,6294.581559,10.825008299999999,1.6030345,15.807363,6.887419
2021-11-19,35.26,507.9895833333333,,,,,
2021-11-20,50.63,187.18402777777777,,,,,
2021-11-21,63.34,1528.111111111111,,,,,
2021-11-22,0.30000000000000004,451.81250000000006,,,,,
2021-11-23,0.93,261.29166666666663,,,,,
2021-11-24,1.43,227.84722222222223,,,,,
2021-11-25,0.0,232.22569444444443,3577.865976,13.603595399999998,,,
2021-11-26,0.0,238.61805555555554,,,1.874781,15.181209,7.185396
2021-11-27,0.0,192.84027777777777,,,,,
2021-11-28,0.0,176.42361111111111,,,,,
2021-11-29,0.0,178.89583333333334,,,,,
2021-11-30,0.0,170.35763888888889,,,,,
2021-12-01,0.0,181.40625,,,0.74552125,13.283527,7.1213818
2021-12-02,0.0,177.55208333333334,2979.892125,6.166881000000001,,,
2021-12-03,0.0,154.99652777777777,,,,,
2021-12-04,0.0,136.0034722222222,,,,,
2021-12-05,0.0,169.49999999999997,,,,,
2021-12-06,0.0,175.72916666666666,,,,,
2021-12-07,0.0,166.10763888888889,,,,,
2021-12-08,0.0,174.61458333333334,,,,,
2021-12-09,0.0,164.43402777777777,,,,,
2021-12-10,0.0,151.96875,2420.927838,6.2499275999999995,1.5103805,12.244696,7.4133215
2021-12-11,0.0,149.73611111111111,,,,,
2021-12-12,0.0,142.25,,,,,
2021-12-13,0.0,72.0486111111111,,,,,
2021-12-14,0.0,0.0,,,,,
2021-12-15,0.0,0.0,,,0.9360044,12.803268,7.7277937
2021-12-16,0.0,98.59722222222223,,,,,
2021-12-17,0.0,143.82638888888889,2087.6688,1.0065546,,,
2021-12-18,15.290000000000001,114.00694444444446,,,,,
2021-12-19,1.33,182.92708333333331,,,,,
2021-12-20,0.0,112.81250000000001,,,,,
2021-12-21,0.0,82.2013888888889,,,1.5301173,12.950365,7.4655952
2021-12-22,0.0,133.97222222222223,,,,,
2021-12-23,0.0,138.74652777777777,1950.998175,4.7830923,,,
2021-12-24,0.0,124.49305555555556,,,,,
2021-12-25,0.0,105.72222222222221,,,,,
2021-12-26,0.0,122.38541666666666,,,,,
2021-12-27,0.0,116.36111111111111,,,,,
2021-12-28,0.0,79.67708333333333,,,0.7066944,14.709441,6.7663693
2021-12-29,0.0,99.63194444444444,,,,,
2021-12-30,0.0,128.80208333333331,1883.6099099999994,4.429143,,,
2021-12-31,0.0,114.08333333333334,,,,,
2022-01-01,0.5,111.70138888888889,,,,,
2022-01-02,0.2,71.84722222222223,,,,,
2022-01-03,0.1,85.10416666666667,,,,,
2022-01-04,0.30000000000000004,89.13194444444444,1497.53646,3.103503,0.7381097,13.427045,7.147973
2022-01-05,0.6,74.62152777777779,,,,,
2022-01-06,1.23,70.86805555555556,,,,,
2022-01-07,0.23,46.19444444444445,,,,,
2022-01-08,0.0,53.895833333333336,,,,,
2022-01-09,0.0,83.84375,,,,,
2022-01-10,0.0,105.14583333333333,,,,,
2022-01-11,31.01,60.19097222222222,,,,,
2022-01-12,0.9000000000000001,81.7673611111111,,,0.42173025,12.14073,7.618347
2022-01-13,3.46,109.92708333333333,1625.531355,3.514149,,,
2022-01-14,0.0,58.67361111111111,,,,,
2022-01-15,6.9,92.95833333333333,,,,,
2022-01-16,0.0,101.50694444444444,,,,,
2022-01-17,0.0,92.06944444444444,,,,,
2022-01-18,0.0,67.86805555555556,,,,,
2022-01-19,0.0,74.4826388888889,,,0.31363273,12.004585,8.539193
2022-01-20,0.4,66.26041666666666,950.963139,7.6770909,,,
2022-01-21,1.7000000000000002,40.09027777777777,,,,,
2022-01-22,10.760000000000002,38.572916666666664,,,,,
2022-01-23,2.7600000000000002,58.302083333333336,,,,,
2022-01-24,0.0,44.364583333333336,,,,,
2022-01-25,22.81,73.98611111111111,1120.90734,3.0299976,,,
2022-01-26,0.23,40.02430555555556,,,,,
2022-01-27,0.0,88.8125,,,0.59333646,12.116069,8.248662
2022-01-28,0.6900000000000001,115.05208333333333,,,,,
2022-01-29,0.23,68.98263888888889,,,,,
2022-01-30,0.0,62.10069444444445,,,,,
2022-01-31,0.0,86.77083333333333,,,,,
2022-02-01,0.0,71.25347222222223,,,,,
2022-02-02,0.0,57.454861111111114,789.1429770000001,2.6756499000000002,0.4466978,12.1801,6.7943273
2022-02-03,0.0,79.10763888888889,,,,,
2022-02-04,0.0,75.45486111111111,,,,,
2022-02-05,0.0,66.9375,,,,,
2022-02-06,0.0,45.89930555555556,,,,,
2022-02-07,0.2,42.520833333333336,,,,,
2022-02-08,0.0,34.07638888888889,,,,,
2022-02-09,0.0,74.68055555555556,,,,,
2022-02-10,0.0,42.260416666666664,642.6288,1.6795980000000001,0.93239135,13.187657,7.289987
2022-02-11,0.0,40.22569444444444,,,,,
2022-02-12,0.0,37.142361111111114,,,,,
2022-02-13,0.0,37.96180555555556,,,,,
2022-02-14,0.0,36.03125,,,,,
2022-02-15,0.0,66.18402777777779,,,,,
2022-02-16,0.0,73.6875,1212.964632,2.132811,0.765264,13.291816,6.474014
2022-02-17,0.0,79.11805555555557,,,,,
2022-02-18,0.1,35.03472222222222,,,,,
2022-02-19,0.0,45.02777777777778,,,,,
2022-02-20,0.7000000000000001,27.180555555555554,,,,,
2022-02-21,0.0,28.71875,,,,,
2022-02-22,0.0,27.88888888888889,,,,,
2022-02-23,0.0,44.27777777777778,,,,,
2022-02-24,0.0,58.569444444444436,956.4155999999999,0.46555679999999994,0.37056795,14.521431,7.22322
2022-02-25,3.91,65.53819444444444,,,,,
2022-02-26,0.2,69.72569444444444,,,,,
2022-02-27,1.4000000000000001,85.9826388888889,,,,,
2022-02-28,0.0,124.375,,,,,
2022-03-01,0.0,129.23958333333334,,,,,
2022-03-02,0.0,124.73958333333334,1830.989475,1.961505,0.37845784,14.65267,6.3115506
2022-03-03,12.63,133.87152777777777,,,,,
2022-03-04,57.58000000000001,172.59375,,,,,
2022-03-05,29.96,151.28819444444443,,,,,
2022-03-06,72.25,227.3784722222222,,,,,
2022-03-07,17.560000000000002,322.97916666666663,,,,,
2022-03-08,0.43000000000000005,125.70833333333334,,,,,
2022-03-09,0.0,85.31944444444444,,,,,
2022-03-10,0.0,112.57638888888889,1719.8574119999998,2.1495786,,,
2022-03-11,5.290000000000001,115.59375,,,0.5588577,15.345376,7.02873
2022-03-12,6.32,74.47916666666667,,,,,
2022-03-13,0.0,81.30555555555556,,,,,
2022-03-14,14.84,77.18055555555556,,,,,
2022-03-15,0.0,77.125,1154.4687,1.532628,,,
2022-03-16,94.62000000000002,113.73611111111111,,,,,
2022-03-17,215.72,1438.295138888889,,,,,
2022-03-18,1.0,1221.4375,,,,,
2022-03-19,5.49,509.2916666666666,,,,,
2022-03-20,7.69,453.32291666666663,,,,,
2022-03-21,61.56,686.6631944444443,,,,,
2022-03-22,37.98,698.0277777777778,,,,,
2022-03-23,139.8,1420.1319444444446,,,,,
2022-03-24,3.3,1982.0381944444446,8459.65614,215.9438541,1.2351937,15.3359995,7.714162
2022-03-25,107.04000000000002,2026.3402777777778,,,,,
2022-03-26,1.7999999999999998,1772.875,,,,,
2022-03-27,0.0,914.4166666666666,,,,,
2022-03-28,0.0,788.1840277777777,,,0.722906,15.21838,7.7048726
2022-03-29,0.0,700.6840277777777,,,,,
2022-03-30,199.34,1554.340277777778,,,,,
2022-03-31,14.7,2164.684027777778,22622.991552,168.1388013,,,
2022-04-01,0.46,1246.4340277777778,,,,,
2022-04-02,0.0,978.3125,,,,,
2022-04-03,0.0,869.3680555555557,,,,,
2022-04-04,50.980000000000004,938.0173611111111,,,,,
2022-04-05,265.70000000000005,2068.347222222222,,,,,
2022-04-06,4.3,4909.17013888889,54775.028022,374.9506332000001,0.4227037,12.339309,6.667122
2022-04-07,0.0,1808.0208333333335,,,,,
2022-04-08,0.0,1531.142361111111,,,,,
2022-04-09,0.0,1247.6458333333333,,,,,
2022-04-10,0.0,1111.4965277777778,,,,,
2022-04-11,0.0,1085.4444444444443,11796.888096,52.51814399999999,2.6458707,15.548743,5.794705
2022-04-12,14.860000000000003,1033.21875,,,,,
2022-04-13,54.79999999999999,1014.2604166666666,,,,,
2022-04-14,5.700000000000001,1061.7222222222222,,,,,
2022-04-15,0.0,883.1354166666666,,,,,
2022-04-16,0.0,826.3263888888889,,,,,
2022-04-17,0.0,849.7951388888888,,,,,
2022-04-18,0.30000000000000004,753.4652777777777,,,,,
2022-04-19,5.5600000000000005,771.0347222222223,,,0.9650398,19.830082,7.1357884
2022-04-20,140.14,1173.232638888889,,,,,
2022-04-21,0.0,1368.3159722222222,9391.5954,95.40555750000001,,,
2022-04-22,0.0,939.5555555555554,,,1.449482,18.103996,5.4272966
2022-04-23,5.790000000000001,817.6875,,,,,
2022-04-24,0.0,726.1458333333333,,,,,
2022-04-25,0.0,692.5486111111111,,,,,
2022-04-26,0.0,616.9652777777777,,,,,
2022-04-27,7.390000000000001,662.4583333333334,7740.650736,47.7351576,1.0592777,18.82414,6.0838017
2022-04-28,57.599999999999994,787.1180555555555,,,,,
2022-04-29,0.1,825.2743055555555,,,,,
2022-04-30,0.0,689.0486111111112,,,,,
2022-05-01,2.5999999999999996,641.6944444444445,,,,,
2022-05-02,0.1,631.1597222222223,,,,,
2022-05-03,12.66,639.4097222222223,,,,,
2022-05-04,98.30000000000001,661.7847222222222,,,,,
2022-05-05,6.3,891.7812500000001,4864.930686,72.11870640000002,,,
2022-05-06,0.0,631.6041666666667,,,0.6274447,19.574797,6.6720357
2022-05-07,0.0,596.4583333333333,,,,,
2022-05-08,0.0,559.2430555555557,,,,,
2022-05-09,0.0,538.4826388888889,,,,,
2022-05-10,0.0,507.55555555555554,,,,,
2022-05-11,0.0,510.1006944444444,,,,,
2022-05-12,0.0,512.3368055555555,4499.186076,51.7468371,,,
2022-05-13,0.0,471.6284722222223,,,0.8038925,22.767578,6.902227
2022-05-14,0.0,471.125,,,,,
2022-05-15,0.0,467.01736111111114,,,,,
2022-05-16,0.0,459.42013888888886,,,,,
2022-05-17,0.0,407.5486111111111,,,,,
2022-05-18,0.0,401.6076388888889,,,0.7088064,24.543552,5.7946177
