Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
2018-05-16,CTD1,4187246,695025,0.010569831,0.0190564,0.036144383,0.009750329,0.006336257,0.0017217516,0.0016895978,0.0006703032,0.010522027,0.019233199,0.035909366,0.009665259,0.006738455,0.0016771683,0.27127507,0.0
2018-05-16,CTD2,4181518,693105,0.008694751,0.015813606,0.026243672,0.005407787,0.0034055726,0.00092296035,0.0009038078,0.00036380521,0.008668357,0.015927484,0.026161058,0.0053563253,0.0036630603,0.00091012014,0.14456548,0.0
2018-05-16,CTD3,4181698,695238,0.007154351,0.01277005,0.022525353,0.00536342,0.0033992433,0.00092558464,0.0009067981,0.00036535045,0.00712841,0.012846274,0.022448687,0.0053120917,0.003654865,0.0009115985,0.16190352,0.0
2018-05-16,CTD4,4180266,698264,0.007864264,0.013941308,0.022255318,0.0048671635,0.0030783603,0.0008410325,0.0008228751,0.00033193384,0.007838265,0.014011636,0.0222623,0.0048190495,0.003309926,0.00082795275,0.13660093,0.0
2018-05-16,CTD5,4179450,700268,0.012231711,0.022027457,0.03344486,0.005769327,0.0035424316,0.0009449264,0.00092303724,0.0003701811,0.012219642,0.022196788,0.03321941,0.0057246694,0.003805083,0.0009351948,0.12564875,0.0
2018-05-16,CTD6,4176009,695829,0.009106857,0.015927719,0.024889475,0.0048403554,0.0030191517,0.00082445925,0.00080669945,0.0003252299,0.009082382,0.01603053,0.02489242,0.004788987,0.0032484615,0.0008122888,0.11300792,0.0
2018-05-16,CTD7,4176724,690397,0.013952792,0.026609972,0.052871823,0.012482103,0.007992252,0.0020766754,0.0020266653,0.0007944296,0.013901852,0.026987035,0.0518097,0.012399417,0.00843269,0.002013044,0.28008518,0.0
2018-05-16,CTD8,4174178,693048,0.010792886,0.019970689,0.033588056,0.006335358,0.003961497,0.0010519411,0.0010299545,0.00041266286,0.010761423,0.02015565,0.03338903,0.0062769563,0.004251958,0.0010390176,0.15163921,0.0
2018-05-16,CTD9,4171106,693183,0.019532198,0.03216426,0.06502097,0.031343672,0.02439084,0.0073167267,0.007205114,0.0027512219,0.019485468,0.032730725,0.065220855,0.03050094,0.025722621,0.007237873,0.87220514,0.0
2018-05-16,CTD10,4170388,695646,0.00824704,0.015376271,0.028171072,0.006428311,0.0041527757,0.0011275685,0.0011080607,0.00044533017,0.008189909,0.015507175,0.027997632,0.006363093,0.00445622,0.0011101312,0.19372207,0.0
2018-05-16,CTD11,4169609,700351,0.007588136,0.013862192,0.026027687,0.006821745,0.0044950605,0.0012383353,0.0012203461,0.0004899559,0.0075649447,0.013963135,0.025903298,0.006764008,0.004808652,0.0012138189,0.23216578,0.0
2018-05-16,CTD12,4173438,695414,0.010073648,0.01832807,0.028823406,0.0052720844,0.0032933555,0.0008923951,0.0008744305,0.00035211683,0.010041413,0.01846491,0.028749606,0.00521742,0.003541954,0.00088139944,0.11876587,0.0
2018-06-20,CTD1,4187246,695025,0.007038249,0.012773742,0.024997193,0.00801895,0.005530911,0.0015563389,0.0015407027,0.00061927905,0.007011122,0.012846274,0.024952771,0.007912922,0.0058881,0.0015255646,0.28372195,0.0
2018-06-20,CTD2,4181518,693105,0.009780133,0.017327534,0.02560719,0.004870524,0.0029776995,0.00080232247,0.0007859462,0.000317306,0.009747509,0.017454172,0.02550123,0.0048240772,0.0031976886,0.0007933639,0.09806957,0.0
2018-06-20,CTD3,4181698,695238,0.007923393,0.014148703,0.0220204,0.00477725,0.0029599466,0.000815135,0.0008003839,0.00032426335,0.0078920545,0.01423974,0.021968117,0.004722819,0.003179743,0.00080179266,0.11703207,0.0
2018-06-20,CTD4,4180266,698264,0.007902062,0.013483592,0.020876158,0.0046873065,0.002964375,0.00081315066,0.0007947748,0.00032028905,0.00787331,0.013556231,0.020817151,0.0046494217,0.0031881053,0.0007982158,0.12598796,0.0
2018-06-20,CTD5,4179450,700268,0.015005737,0.026064273,0.033857707,0.005571508,0.0034017737,0.0009040596,0.00088679977,0.00035799074,0.015070697,0.026160885,0.03416011,0.0055271755,0.0036344535,0.0008914757,0.09681468,0.0
2018-06-20,CTD6,4176009,695829,0.009543787,0.017084971,0.026079694,0.005134284,0.0032157279,0.00087411056,0.00085690164,0.0003458957,0.009512439,0.017201973,0.026098385,0.0050801313,0.0034568831,0.0008615817,0.11639539,0.0
2018-06-20,CTD7,4176724,690397,0.007106842,0.012755291,0.02226843,0.0055543594,0.0035661862,0.0009796298,0.0009623023,0.00038831597,0.007085562,0.01282364,0.022207322,0.0054986696,0.003830682,0.00096367265,0.16655947,0.0
2018-06-20,CTD8,4174178,693048,0.010389314,0.019288486,0.033588056,0.006785105,0.004225139,0.0011262059,0.0011071524,0.0004447693,0.010342289,0.019439049,0.03334185,0.0067388746,0.0045257458,0.0011083425,0.15588933,0.0
2018-06-20,CTD9,4171106,693183,0.016444795,0.027983563,0.057370443,0.022772012,0.01686568,0.004839022,0.0047632665,0.0018526978,0.016331578,0.028433455,0.05717167,0.022180842,0.017552502,0.0047145607,0.5579906,0.0
2018-06-20,CTD10,4170388,695646,0.0073672626,0.013219413,0.024518885,0.0064653996,0.00429709,0.0011848124,0.0011681635,0.0004704809,0.0073328433,0.013286386,0.024502994,0.006384793,0.004597962,0.0011641498,0.20390052,0.0
2018-06-20,CTD11,4169609,700351,0.005585403,0.009516417,0.017474966,0.0061218143,0.0041957465,0.00117816,0.001153916,0.00046111425,0.0055821734,0.009529493,0.017504312,0.006099495,0.004462799,0.0011497212,0.23963514,0.0
2018-06-20,CTD12,4173438,695414,0.00852635,0.015739333,0.026808674,0.005852656,0.0037575564,0.0010242382,0.001006909,0.00040592864,0.008497189,0.015869465,0.026754426,0.005778025,0.0040324167,0.0010079751,0.1454823,0.0
2018-07-10,CTD1,4187246,695025,0.0063887886,0.011352783,0.02287166,0.00912748,0.0065648234,0.0019946056,0.0019867446,0.0007998277,0.0063697696,0.011404055,0.023022674,0.009001236,0.006938228,0.0019551157,0.3280165,0.0
2018-07-10,CTD2,4181518,693105,0.009538218,0.017459195,0.028719239,0.0060637887,0.003860402,0.0010498173,0.0010303782,0.00041440665,0.009501491,0.01758849,0.028640036,0.0060022017,0.0041415943,0.0010335717,0.13250995,0.0
2018-07-10,CTD3,4181698,695238,0.0076201675,0.013529971,0.022538593,0.0054994365,0.003510993,0.0009697581,0.0009528275,0.00038439428,0.007594399,0.013599653,0.022497218,0.005445823,0.0037697973,0.0009555064,0.14663512,0.0
2018-07-10,CTD4,4180266,698264,0.0057087783,0.010181105,0.018838672,0.005800941,0.0039527356,0.0011072932,0.0010940623,0.0004449562,0.005702205,0.010205954,0.018846503,0.005740431,0.0042268503,0.0010862158,0.23216578,0.0
2018-07-10,CTD5,4179450,700268,0.009098829,0.016858723,0.02923478,0.006365487,0.004060572,0.0011001687,0.0010828965,0.0004358858,0.009050776,0.016999332,0.02911432,0.0063005383,0.0043489584,0.0010822782,0.1399789,-1.1e-44
2018-07-10,CTD6,4176009,695829,0.0067575183,0.012073844,0.022737958,0.0066023082,0.0044152113,0.0012299167,0.0012143862,0.00048975134,0.006738588,0.01212359,0.022671258,0.006543011,0.0047160597,0.0012070178,0.24216624,0.0
2018-07-10,CTD7,4176724,690397,0.006404425,0.011413121,0.020801662,0.006088595,0.0040144473,0.0011280231,0.0011153523,0.00045344283,0.0063911825,0.011455462,0.02075869,0.0060227835,0.0042978195,0.0011047735,0.21756391,0.0
2018-07-10,CTD8,4174178,693048,0.00830374,0.015809229,0.031442363,0.008252072,0.0054132445,0.0014812476,0.001464032,0.00058683794,0.00827011,0.015967747,0.031214995,0.008163101,0.0057728523,0.0014548366,0.23952058,0.0
2018-07-10,CTD9,4171106,693183,0.014058243,0.023396783,0.046881195,0.02055012,0.015377315,0.004446986,0.0043695155,0.0017000862,0.013934669,0.023690546,0.04706932,0.019988386,0.015980355,0.0043108407,0.52911144,0.0
2018-07-10,CTD10,4170388,695646,0.005503447,0.00977752,0.019056391,0.0062161335,0.004206553,0.0011929383,0.0011791992,0.0004766247,0.0054932707,0.009802418,0.01908674,0.006153931,0.0044875494,0.0011702515,0.24343958,0.0
2018-07-10,CTD11,4169609,700351,0.0054042935,0.009410895,0.017999966,0.00623304,0.00421274,0.001197743,0.001184028,0.00047922344,0.0054023485,0.009427435,0.018043458,0.00616024,0.004480937,0.0011730778,0.26863635,0.0
2018-07-10,CTD12,4173438,695414,0.006671663,0.012151569,0.023229048,0.0064304876,0.0042876415,0.0011924589,0.0011758301,0.00047384083,0.006641106,0.012217486,0.023242792,0.006369596,0.0045793876,0.0011688407,0.20868485,0.0
2018-08-29,CTD1,4187246,695025,0.0045798407,0.008021382,0.015846828,0.005428236,0.003650523,0.0010242382,0.0010093987,0.00040850622,0.0045710346,0.008019663,0.015868472,0.0053563253,0.0038953947,0.0010039044,0.29998845,0.0
2018-08-29,CTD2,4181518,693105,0.006081584,0.010325019,0.015358727,0.0033316533,0.002104143,0.0005728146,0.0005566013,0.00022427361,0.0060785892,0.010349934,0.015303078,0.003277237,0.0022552053,0.00056305283,0.105253816,0.0
2018-08-29,CTD3,4181698,695238,0.0062822476,0.01025131,0.014884208,0.0034171548,0.0021366265,0.0005837929,0.00056631345,0.00022880179,0.0062828446,0.010283987,0.014808955,0.0033833561,0.0022962303,0.0005724641,0.094771706,0.0
2018-08-29,CTD4,4180266,698264,0.0047543705,0.007568024,0.01184327,0.0035650346,0.0022709176,0.00062967313,0.0006109633,0.00024492526,0.004768791,0.007558361,0.0117854765,0.0035248965,0.0024257454,0.00061499665,0.13250995,0.0
2018-08-29,CTD5,4179450,700268,0.008368243,0.014370734,0.022124557,0.004661448,0.0029083937,0.00078173087,0.000760356,0.00030525436,0.008355891,0.014445863,0.022077201,0.0046155434,0.0031323663,0.0007720483,0.13329133,0.0
2018-08-29,CTD6,4176009,695829,0.0062115104,0.010448902,0.017052079,0.0046453555,0.0030022794,0.00083185977,0.000811049,0.0003253682,0.0062216846,0.010463835,0.017017603,0.0046091173,0.003222978,0.00081526535,0.15998842,0.0
2018-08-29,CTD7,4176724,690397,0.0051726885,0.008893535,0.01585173,0.0044057285,0.0028695024,0.0007929256,0.00077592983,0.00031274938,0.0051667443,0.008898428,0.01583771,0.004366612,0.003072959,0.00077708607,0.19102682,0.0
2018-08-29,CTD8,4174178,693048,0.00716302,0.012123257,0.021233058,0.0064960886,0.004300244,0.0011848124,0.001161019,0.00046363362,0.0071542272,0.012159633,0.02121706,0.006467863,0.0045962706,0.0011594767,0.22033882,0.0
2018-08-29,CTD9,4171106,693183,0.010814473,0.018128555,0.03637111,0.016484654,0.012153296,0.003477982,0.0034382427,0.0013505566,0.010725247,0.01830103,0.036469422,0.016108353,0.012689183,0.0033724508,0.4077805,0.0
2018-08-29,CTD10,4170388,695646,0.0054076263,0.00894761,0.014888841,0.0044873515,0.0029138362,0.0007997192,0.0007801147,0.00031408283,0.0054174038,0.008948169,0.014871729,0.0044745714,0.0031194587,0.0007824747,0.1688849,0.0
2018-08-29,CTD11,4169609,700351,0.00548145,0.009100612,0.016093561,0.005488137,0.003627581,0.0010122901,0.0009937304,0.00039879378,0.0054932707,0.009101703,0.016080111,0.0054740747,0.0038809255,0.0009893811,0.23576416,0.0
2018-08-29,CTD12,4173438,695414,0.0073406175,0.0126377195,0.022183321,0.0062797475,0.0040966193,0.0011153611,0.0010918204,0.00043661965,0.0073350454,0.012681046,0.022159308,0.0062619913,0.004392546,0.0010941323,0.21126589,0.0
2018-10-03,CTD1,4187246,695025,0.005614709,0.009359941,0.014930592,0.004167984,0.0026466798,0.0007207363,0.000698808,0.00027949878,0.0056167217,0.0093608955,0.014881408,0.0041581998,0.0028344388,0.0007060082,0.15045388,0.0
2018-10-03,CTD2,4181518,693105,0.0069112577,0.0107611,0.012997993,0.0025752867,0.001570836,0.00042413696,0.0004074701,0.00016281672,0.0069268914,0.010785904,0.012899159,0.0025376254,0.0016820697,0.0004144458,0.048970904,0.0
2018-10-03,CTD3,4181698,695238,0.008141942,0.012151569,0.012543654,0.0024128535,0.001465414,0.00039450894,0.0003779832,0.00015079587,0.008144031,0.012181302,0.012461086,0.0023825415,0.0015696461,0.00038561906,0.038046863,0.0
2018-10-03,CTD4,4180266,698264,0.0059780204,0.008688114,0.009478866,0.0023582166,0.0014718759,0.00040031358,0.00038583242,0.00015424186,0.00601924,0.0086992355,0.009361096,0.0023256054,0.0015604079,0.00038821757,0.023882195,0.0
2018-10-03,CTD5,4179450,700268,0.01241301,0.019486811,0.02326979,0.0036061315,0.0021647622,0.0005776931,0.0005543144,0.00022096102,0.012433629,0.019610025,0.023292733,0.0035708807,0.0023309987,0.00057176995,0.10017359,0.0
