Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
2018-10-03,CTD5,4179450,700268,0.019730998,0.03117805,0.03979618,0.0079549495,0.0053844918,0.0013621167,0.0013164923,0.00050428096,0.0197979,0.031014826,0.040021896,0.008010599,0.0053821467,0.0013570936,0.20029329,0.0
2018-10-03,CTD6,4176009,695829,0.011549942,0.020937437,0.02983383,0.008017401,0.005622644,0.001494023,0.0014557197,0.00057268335,0.011447728,0.020857552,0.029889116,0.007968234,0.005739702,0.0014786562,0.1464912,0.0
2018-10-03,CTD7,4176724,690397,0.009921215,0.015855616,0.018285507,0.005119812,0.0035911256,0.0010428162,0.0010188693,0.00041409084,0.009893592,0.015820494,0.018112585,0.0050625526,0.0037153712,0.0010302339,0.08617935,0.0
2018-10-03,CTD8,4174178,693048,0.013477365,0.024499966,0.039762363,0.012103616,0.0089447,0.0024778838,0.0024056854,0.0009528489,0.013309744,0.024547623,0.039818596,0.012043555,0.008968153,0.0024154573,0.20029329,0.0
2018-10-03,CTD9,4171106,693183,0.02630219,0.040430855,0.069699116,0.0312388,0.02782387,0.00792347,0.0076013203,0.0028667448,0.026144464,0.040655687,0.07103909,0.031619884,0.026886906,0.008054685,0.45171857,0.0
2018-10-03,CTD10,4170388,695646,0.018756598,0.026129678,0.034793403,0.011644398,0.008721171,0.002463328,0.0023665375,0.0009398602,0.018481772,0.026135892,0.034963466,0.011508544,0.008623778,0.0023688655,0.22699192,0.0
2018-10-03,CTD11,4169609,700351,0.01784852,0.022669893,0.02814067,0.0077768876,0.005585522,0.0015325693,0.0014974705,0.00059536484,0.017751338,0.022663007,0.028163407,0.0077257887,0.0056392257,0.0015165545,0.17061087,0.0
2018-10-03,CTD12,4173438,695414,0.016493533,0.027059963,0.040636424,0.011811625,0.008473277,0.0023086735,0.002224977,0.00087520183,0.016311308,0.027057076,0.040809464,0.011764589,0.00851044,0.0022345104,0.19402374,0.0
2018-11-07,CTD1,4187246,695025,0.0040027555,0.0075091724,0.014100077,0.004000324,0.0025246267,0.0006644731,0.00064071064,0.0002577651,0.0040271445,0.0074756863,0.013987246,0.003956716,0.002626084,0.00065066543,0.023199676,0.0
2018-11-07,CTD2,4181518,693105,0.0018726825,0.0053944797,0.009732251,0.0015508247,0.0008064165,0.00019638884,0.00018436435,7.172496e-05,0.0018857094,0.005474719,0.009874942,0.001475562,0.0008378551,0.00018733673,2.7095339e-05,-1.435e-42
2018-11-07,CTD3,4181698,695238,0.0039344397,0.008883584,0.012735906,0.0027273712,0.0017549965,0.00045497378,0.00044207508,0.00017735396,0.0039094384,0.008942629,0.012726401,0.0026846367,0.0017970726,0.00045223994,0.041974537,0.0
2018-11-07,CTD4,4180266,698264,0.012720441,0.016154211,0.01884094,0.007212665,0.0058351145,0.0017283183,0.0016795765,0.0006880442,0.012667383,0.016125053,0.018697686,0.007115144,0.0056861923,0.0017096107,0.21354353,0.0
2018-11-07,CTD5,4179450,700268,0.01071399,0.021033302,0.021311514,0.005168031,0.004301478,0.0014171139,0.0013798568,0.00052967825,0.010578505,0.021305174,0.021636838,0.0049703387,0.004275622,0.0014082539,0.10795242,0.0
2018-11-07,CTD6,4176009,695829,0.003446561,0.008518392,0.015500777,0.002967637,0.00189487,0.00048440276,0.00046683478,0.0001845758,0.0034250356,0.008726282,0.015548157,0.0029067749,0.0019247079,0.00048100768,0.025282793,0.0
2018-11-07,CTD7,4176724,690397,0.0017772187,0.0044869254,0.009446467,0.002013183,0.0012277294,0.00030449036,0.00029044301,0.00011475126,0.0017856602,0.0045480365,0.009414071,0.0019512022,0.0012415285,0.00029672796,0.0009211762,0.0
2018-11-07,CTD8,4174178,693048,0.013077293,0.02275362,0.033095457,0.008319919,0.005748169,0.001566748,0.0015214446,0.0006022846,0.012959695,0.02272029,0.033172403,0.008301649,0.00587332,0.0015382608,0.13813612,0.0
2018-11-07,CTD9,4171106,693183,0.0144695565,0.024308175,0.040727958,0.01427671,0.010630729,0.0029472962,0.0028620013,0.0011238821,0.014276911,0.02439748,0.040852915,0.014228044,0.010621661,0.0028758172,0.30647528,0.0
2018-11-07,CTD10,4170388,695646,0.0028774454,0.00699015,0.011764012,0.0023603304,0.0014147147,0.00035680458,0.00034315497,0.00013527923,0.0028652702,0.0071106553,0.011804954,0.002298477,0.0014386368,0.000349927,0.002937068,0.0
2018-11-07,CTD11,4169609,700351,0.0055151363,0.009891762,0.016817562,0.004037407,0.0025311226,0.0007057683,0.00069479796,0.00028642415,0.0055495356,0.00985963,0.016859857,0.0039664204,0.0026479058,0.00070974766,0.0912533,0.0
2018-11-07,CTD12,4173438,695414,0.004904066,0.010569489,0.014610365,0.0027740437,0.0017263001,0.000454771,0.00044287607,0.00017591433,0.00488135,0.010704599,0.014560276,0.0027289381,0.0017937311,0.00045007642,0.041794118,0.0
2019-03-12,CTD1,4187246,695025,0.016394168,0.023795046,0.032946784,0.0128533,0.010309642,0.0030888387,0.0029953027,0.0011840243,0.01607735,0.02376125,0.033050418,0.012771023,0.010058002,0.003001322,0.28293642,0.0
2019-03-12,CTD2,4181518,693105,0.010584772,0.018461343,0.02352237,0.00488571,0.003023167,0.0008254819,0.00080516405,0.00031905595,0.010551723,0.018529754,0.023493383,0.0048543485,0.003231451,0.0008136104,0.0794406,0.0
2019-03-12,CTD3,4181698,695238,0.015274046,0.024669189,0.033174943,0.008367985,0.006163404,0.0016855731,0.0016432308,0.00065137376,0.0151285045,0.024553642,0.033370152,0.008345527,0.0060919398,0.0016738892,0.19180131,0.0
2019-03-12,CTD4,4180266,698264,0.009860131,0.013967567,0.014095104,0.0037418713,0.0024807178,0.00071778765,0.000700775,0.00028685786,0.009930384,0.013983327,0.013850677,0.003681378,0.0026221357,0.00071090227,0.03725726,0.0
2019-03-12,CTD5,4179450,700268,0.01794864,0.029477315,0.035154734,0.006066775,0.0037159368,0.0009999985,0.0009604387,0.00037561925,0.018077655,0.029512,0.035483465,0.006039295,0.003953783,0.0009770382,0.10939866,0.0
2019-03-12,CTD6,4176009,695829,0.007469123,0.016167672,0.01813026,0.003040244,0.0018721424,0.0004934248,0.00047957955,0.00019018601,0.007346064,0.016521113,0.018263156,0.002996478,0.0019632075,0.00048605286,0.028788792,0.0
2019-03-12,CTD7,4176724,690397,0.012250759,0.01682764,0.020169556,0.0067950287,0.005156438,0.0015191123,0.0014760778,0.00060038926,0.012176509,0.016765924,0.020042732,0.006682062,0.0051788082,0.0014874599,0.13334125,0.0
2019-03-12,CTD8,4174178,693048,0.011681145,0.016707955,0.02008177,0.0058590095,0.0044030813,0.0013086846,0.0012875339,0.0005294012,0.011664446,0.01666398,0.019929651,0.00576811,0.004394168,0.0013113262,0.13823175,0.0
2019-03-12,CTD9,4171106,693183,0.024945218,0.037196726,0.063722394,0.032723177,0.02959736,0.009245671,0.008908233,0.0034455385,0.024808263,0.03680674,0.064724796,0.033277545,0.029762996,0.009310772,0.50940603,0.0
2019-03-12,CTD10,4170388,695646,0.0068295645,0.011474197,0.016823366,0.0047295303,0.0035536075,0.0010483664,0.0010364621,0.00042495018,0.006899709,0.011531211,0.016897814,0.0046656374,0.0036412452,0.0010457581,0.10292465,0.0
2019-03-12,CTD11,4169609,700351,0.009265177,0.015604667,0.0185741,0.004297175,0.0029113316,0.00080957345,0.0007959175,0.0003192183,0.009255146,0.0156081505,0.018449971,0.0042552203,0.0030089968,0.00080735184,0.0784887,0.0
2019-03-12,CTD12,4173438,695414,0.014831393,0.02579333,0.0388121,0.008292575,0.005587989,0.0014282458,0.0013832777,0.0005327358,0.014726952,0.025731722,0.03887558,0.0083647845,0.005647369,0.0014172337,0.1744989,0.0
2019-06-25,CTD1,4187246,695025,0.019419933,0.024675036,0.03345423,0.012744326,0.00992854,0.0026947164,0.0025751295,0.0010172887,0.019162416,0.024439463,0.03350246,0.012659048,0.009715767,0.002616414,0.28405446,0.0
2019-06-25,CTD2,4181518,693105,0.010272847,0.018387778,0.029303558,0.010926103,0.007620767,0.0021372056,0.0020272236,0.0007996505,0.010190976,0.018539745,0.02933656,0.01079038,0.00769216,0.0020200028,0.1541505,0.0
2019-06-25,CTD3,4181698,695238,0.010311827,0.017486915,0.02646234,0.007974618,0.0053916303,0.0015183683,0.0014636831,0.00058024476,0.010260595,0.017694555,0.026405044,0.007912922,0.0055966447,0.0014617714,0.091446646,0.0
2019-06-25,CTD4,4180266,698264,0.010362972,0.018056706,0.02401697,0.0063131554,0.0039583333,0.0011104417,0.0010715631,0.00042671533,0.010310134,0.018035112,0.023913508,0.006291954,0.0042566806,0.001070547,0.065845855,0.0
2019-06-25,CTD5,4179450,700268,0.020463822,0.03180888,0.03712964,0.008496343,0.004992893,0.001309323,0.0012542714,0.0004851797,0.02060719,0.031808138,0.037515447,0.008469991,0.0054409807,0.0012493698,0.12148281,0.0
2019-06-25,CTD6,4176009,695829,0.012952856,0.021065317,0.02914043,0.009532653,0.006544449,0.0018595965,0.0017953583,0.0007075337,0.012821537,0.021222819,0.029122844,0.009419257,0.0066698273,0.001801926,0.15404454,0.0
2019-06-25,CTD7,4176724,690397,0.005065183,0.011205729,0.01709221,0.0033352773,0.0020767492,0.00054221076,0.00052602193,0.00020880529,0.005026018,0.011404055,0.017094225,0.0032760897,0.0021542758,0.0005340454,0.00095283147,0.0
2019-06-25,CTD8,4174178,693048,0.0067014755,0.01394738,0.020489587,0.0042148624,0.0026398168,0.0006904061,0.0006695319,0.00026508895,0.006663334,0.014157941,0.02050696,0.0041640177,0.0027670353,0.0006839862,0.034799397,0.0
2019-06-25,CTD9,4171106,693183,0.017076164,0.029063476,0.05295526,0.021829516,0.017520258,0.0047085504,0.004524671,0.0017293147,0.01685591,0.02907933,0.053282525,0.021765862,0.017185617,0.0046672053,0.40655455,0.0
2019-06-25,CTD10,4170388,695646,0.0076449276,0.017619884,0.029622702,0.007048378,0.004165453,0.001090209,0.0010548917,0.00041645454,0.0075491257,0.017844794,0.029585965,0.0069963457,0.0045140893,0.0010666639,0.0004105024,0.0
2019-06-25,CTD11,4169609,700351,0.00410465,0.011596307,0.021617651,0.00732634,0.0048839045,0.0013042252,0.0012667173,0.0005048079,0.0040309187,0.011916281,0.021832393,0.0072624823,0.005083462,0.0013024512,0.00011299957,-1.1e-44
2019-06-25,CTD12,4173438,695414,0.010720172,0.02044116,0.029595247,0.008265321,0.0055535473,0.0015153958,0.0014724212,0.000584524,0.010647189,0.020630743,0.029585965,0.0082362015,0.0058396608,0.0014880485,0.08006248,0.0
2019-07-10,CTD1,4187246,695025,0.017532881,0.025239771,0.0364347,0.013509321,0.011146585,0.0030873308,0.0029702263,0.0011679308,0.017193077,0.025202686,0.036650736,0.0134345,0.0107811345,0.0030143315,0.37711638,0.0
2019-07-10,CTD2,4181518,693105,0.00890586,0.019152192,0.031067125,0.007757705,0.004581265,0.0012100114,0.0011637376,0.0004531944,0.008834636,0.019480402,0.031062553,0.0078006964,0.005009795,0.0011608768,0.038591962,0.0
2019-07-10,CTD3,4181698,695238,0.009485616,0.020138608,0.03042719,0.0069504823,0.0041217036,0.0010652052,0.0010303945,0.00040687394,0.009414267,0.020453708,0.030361447,0.006911901,0.0044365376,0.0010365007,0.02833771,0.0
2019-07-10,CTD4,4180266,698264,0.009615846,0.016447626,0.023507046,0.008120347,0.005019414,0.0012915704,0.0012511797,0.00048416897,0.009515178,0.016356353,0.023450268,0.008141547,0.0053880042,0.0012538818,0.085270055,0.0
2019-07-10,CTD5,4179450,700268,0.013815202,0.024604926,0.03337426,0.0065294206,0.003923711,0.0010529308,0.0010223625,0.00040020284,0.0138001,0.02470437,0.033360716,0.006523043,0.004229981,0.0010227622,0.075806394,0.0
2019-07-10,CTD6,4176009,695829,0.020407679,0.028955681,0.037043624,0.010343197,0.0072963727,0.002013761,0.0019125148,0.00075058226,0.020250961,0.0289535,0.03723925,0.01031975,0.0074068755,0.0019111615,0.16840921,0.0
2019-07-10,CTD7,4176724,690397,0.015002759,0.024616603,0.035487384,0.010233622,0.007169135,0.001960033,0.0018907419,0.00074505934,0.0148599995,0.02459579,0.035592075,0.010199032,0.0072866376,0.0018986596,0.16691816,0.0
2019-07-10,CTD8,4174178,693048,0.018877491,0.030597918,0.04502272,0.012242205,0.008660449,0.0023098083,0.0022150348,0.00086235796,0.018824743,0.03055044,0.045096766,0.012207384,0.0086765,0.0022277574,0.20591548,0.0
2019-07-10,CTD9,4171106,693183,0.021655934,0.034926176,0.063766845,0.028193323,0.023453606,0.0060100635,0.0057243477,0.0021271086,0.021424288,0.03493815,0.06397699,0.028484149,0.023087043,0.0060212,0.46115252,0.0
2019-07-10,CTD10,4170388,695646,0.014001176,0.026316835,0.039526165,0.010453905,0.0066873324,0.0017574243,0.0016854334,0.0006506884,0.013887284,0.026518535,0.03974387,0.010524618,0.0069090356,0.0016850617,0.112740315,0.0
2019-07-10,CTD11,4169609,700351,0.010884982,0.021837043,0.03347424,0.009462461,0.0070844707,0.001913379,0.0018479398,0.0007260509,0.01078257,0.022134721,0.033568755,0.010012104,0.007225878,0.0018565493,0.17331205,0.0
2019-07-10,CTD12,4173438,695414,0.020454459,0.028012626,0.035633605,0.010175086,0.0069394084,0.0019745422,0.0018701483,0.00074270496,0.020076396,0.027801946,0.035760388,0.010150419,0.0071056453,0.0018623079,0.12258788,0.0
2019-07-30,CTD1,4187246,695025,0.000778234,0.0014394189,0.0037685453,0.005113558,0.004986285,0.0016707442,0.0016770726,0.00072796777,0.00079535466,0.0014441184,0.0037070021,0.005315765,0.0053860513,0.0016712701,0.27341363,-1.1e-44
2019-07-30,CTD2,4181518,693105,0.021372715,0.03138119,0.041060895,0.01060908,0.007134524,0.001920919,0.0018305462,0.00071277487,0.021253875,0.031337854,0.04136576,0.010574671,0.007271407,0.0018343835,0.16296503,0.0
2019-07-30,CTD3,4181698,695238,0.013357563,0.017307542,0.027859839,0.01240243,0.011551044,0.0033151344,0.0032049813,0.0012738074,0.0131443925,0.017051004,0.02797283,0.012460137,0.010484474,0.0033369458,0.3920873,-1.1e-44
2019-07-30,CTD4,4180266,698264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,CTD5,4179450,700268,0.016530888,0.022826329,0.029421797,0.008083669,0.005188414,0.0013985314,0.0013454583,0.0005260882,0.016323468,0.022708826,0.029473964,0.0080611585,0.00542327,0.0013522352,0.1472001,0.0
2019-07-30,CTD6,4176009,695829,0.025770664,0.035405446,0.04796139,0.015358604,0.0114082135,0.0030113729,0.0028478634,0.001103927,0.025447074,0.035366867,0.04837703,0.015310545,0.011105588,0.0028705958,0.30767757,0.0
2019-07-30,CTD7,4176724,690397,0.0218393,0.03161119,0.04193017,0.01351478,0.009774736,0.0026089076,0.0024785027,0.0009614378,0.021557312,0.03155182,0.042226214,0.013346177,0.009651633,0.0024970048,0.26122943,0.0
2019-07-30,CTD8,4174178,693048,0.027096208,0.038576372,0.055448048,0.015794398,0.011531246,0.0029429756,0.0027878394,0.0010616925,0.02686498,0.038465027,0.05586309,0.01581206,0.011230958,0.0028218927,0.3166257,0.0
2019-07-30,CTD9,4171106,693183,0.016041124,0.027491,0.05176611,0.021804286,0.018082025,0.004912661,0.004723631,0.0018081967,0.015797872,0.02753094,0.05196097,0.021799337,0.017636357,0.0049011516,0.4001516,0.0
2019-07-30,CTD10,4170388,695646,0.023923561,0.03257789,0.043071974,0.01299996,0.009229744,0.0024827546,0.0023442833,0.00091007433,0.023601498,0.032555025,0.04322219,0.012895453,0.009172062,0.0023493853,0.22054262,0.0
2019-07-30,CTD11,4169609,700351,0.015894743,0.025500884,0.033694945,0.01005486,0.007140805,0.0019190313,0.0018223647,0.00071202376,0.015885368,0.025534108,0.03364464,0.0098721655,0.007153033,0.0018103434,0.13899902,0.0
2019-07-30,CTD12,4173438,695414,0.014874116,0.024698429,0.037000664,0.011060862,0.008025621,0.0022055202,0.0021116894,0.0008249482,0.014700439,0.024656076,0.037106775,0.010992333,0.008055392,0.002126932,0.19494581,0.0
2019-08-14,CTD1,4187246,695025,0.012804617,0.021006646,0.032474257,0.010722527,0.008499247,0.002442851,0.0023949458,0.00094383786,0.012674206,0.020884665,0.032593574,0.010739511,0.008149781,0.0024674202,0.30289403,0.0
2019-08-14,CTD2,4181518,693105,0.0054884315,0.013269982,0.025763541,0.0064309156,0.004549059,0.0012355823,0.0012134941,0.0004867,0.0054224306,0.013524721,0.025755808,0.0064283935,0.004630208,0.0012398943,0.05276335,0.0
2019-08-14,CTD3,4181698,695238,0.00744594,0.01652953,0.028699804,0.0070021367,0.0048817494,0.0012877989,0.0012524154,0.00049956376,0.0073570968,0.016484393,0.028648453,0.0069963457,0.004904696,0.0013034923,0.12639937,0.0
2019-08-14,CTD4,4180266,698264,0.008935375,0.017359337,0.027999988,0.008361101,0.005817108,0.0016174978,0.0015854704,0.00063814205,0.008868206,0.017430265,0.028030725,0.0082634175,0.0059796097,0.0016158475,0.17354882,0.0
2019-08-14,CTD5,4179450,700268,0.02047787,0.031433698,0.044803277,0.011947047,0.008755505,0.002329184,0.0022294098,0.0008673811,0.020250961,0.0313999,0.04514312,0.011877766,0.008548083,0.0022574328,0.25950542,0.0
2019-08-14,CTD6,4176009,695829,0.007943114,0.017624645,0.03555,0.011020268,0.007997532,0.0020955834,0.0020181607,0.0007879194,0.007859276,0.017864248,0.035621736,0.010964775,0.008047107,0.0020955463,0.16419789,0.0
2019-08-14,CTD7,4176724,690397,0.022781854,0.03394054,0.051898956,0.013840558,0.009967345,0.0026012408,0.002476041,0.0009528489,0.022436941,0.033944283,0.052175704,0.013800362,0.009780236,0.0024997937,0.27576652,0.0
2019-08-14,CTD8,4174178,693048,0.012209913,0.025015412,0.044900723,0.0137126995,0.009544073,0.0025270176,0.0024357666,0.0009503373,0.01205107,0.025178239,0.044715494,0.013653141,0.009777005,0.0024628246,0.16363642,0.0
2019-08-14,CTD9,4171106,693183,0.014268114,0.024424313,0.047417488,0.021116238,0.019749796,0.005535716,0.0053829853,0.0020477618,0.014051784,0.02439748,0.04795475,0.021361055,0.018473642,0.005607621,0.56101507,0.0
2019-08-14,CTD10,4170388,695646,0.010006045,0.018842006,0.0318422,0.010334728,0.007501223,0.0020618548,0.0019981656,0.0007916711,0.009896419,0.018881697,0.031875953,0.01030337,0.0075654155,0.0020107292,0.20647174,0.0
2019-08-14,CTD11,4169609,700351,0.0037040834,0.009530651,0.02029163,0.006378303,0.004420577,0.0012047295,0.0011769877,0.00047442832,0.0036831507,0.009999355,0.02049412,0.0063479426,0.004540774,0.0012045976,8.5082174e-05,0.0
2019-08-14,CTD12,4173438,695414,0.007129889,0.017854208,0.03425123,0.0073082717,0.004561109,0.0011443046,0.0011100933,0.00042982292,0.007023834,0.018271346,0.034035496,0.007306468,0.0047857887,0.0011331787,0.056839738,0.0
2019-09-28,CTD1,4187246,695025,0.022890462,0.035976484,0.06534702,0.033378236,0.029153999,0.008253352,0.007908462,0.0029913152,0.02259741,0.03608385,0.06649008,0.033858214,0.029066013,0.008389403,0.50501317,0.0
2019-09-28,CTD2,4181518,693105,0.014230315,0.01682764,0.018662691,0.008637301,0.0075674113,0.0023429575,0.0022867022,0.00092704763,0.014081168,0.016840355,0.018432386,0.008403415,0.007033831,0.002292627,0.18452124,0.0
2019-09-28,CTD3,4181698,695238,0.013848553,0.018461343,0.024472283,0.011101599,0.009445033,0.0029386615,0.002881909,0.0011624099,0.013641256,0.018380357,0.024488114,0.0108312145,0.009074213,0.0029199868,0.30170873,0.0
2019-09-28,CTD4,4180266,698264,0.009630085,0.013281649,0.01639284,0.006604987,0.0051201372,0.0015567949,0.0015396822,0.0006361309,0.0096557,0.013232165,0.016199943,0.0065808776,0.0051825796,0.0015443406,0.15500073,0.0
2019-09-28,CTD5,4179450,700268,0.015874479,0.021760754,0.028281886,0.009678533,0.007817242,0.0021583247,0.0020855728,0.00082364265,0.015679065,0.02162561,0.028321598,0.009621831,0.0074689155,0.0021399257,0.21936157,0.0
2019-09-28,CTD6,4176009,695829,0.00970439,0.013967567,0.018969133,0.008409402,0.006719826,0.0020517414,0.0020312646,0.0008288772,0.009683447,0.013870545,0.01879877,0.008359279,0.006608811,0.0020332043,0.20178755,0.0
2019-09-28,CTD7,4176724,690397,0.0076024234,0.013196271,0.021460578,0.009262508,0.0072771483,0.0021625734,0.0021296346,0.00086099305,0.007571733,0.013170417,0.021529576,0.009241166,0.0072536725,0.0021382978,0.21599855,0.0
2019-09-28,CTD8,4174178,693048,0.018220128,0.0244185,0.033135183,0.016534898,0.014947148,0.004674935,0.004559854,0.0018063241,0.01773853,0.024259845,0.033228815,0.016297223,0.014221241,0.0045660404,0.44301257,0.0
2019-09-28,CTD9,4171106,693183,0.006091691,0.014868805,0.03954862,0.026890831,0.026187552,0.00799576,0.007836075,0.0029868362,0.0060266294,0.014924545,0.04065763,0.027253434,0.025606344,0.008510155,0.53482944,0.0
2019-09-28,CTD10,4170388,695646,0.009650046,0.014248359,0.020848526,0.008730158,0.0070378566,0.0021059127,0.0020690272,0.00084701524,0.009614198,0.014190615,0.020655101,0.008503447,0.007073376,0.0020511851,0.21936157,0.0
2019-09-28,CTD11,4169609,700351,0.013682332,0.018906774,0.025176048,0.011816436,0.00990275,0.0031528086,0.0030900275,0.0012355642,0.01348013,0.018836185,0.025035946,0.011580224,0.009571938,0.0030878119,0.2732334,0.0
2019-09-28,CTD12,4173438,695414,0.021081815,0.024529098,0.029122347,0.01512061,0.014484451,0.0047423905,0.0045576477,0.0018128862,0.020283207,0.024541607,0.0290462,0.014768612,0.013552862,0.0045990804,0.41804606,0.0
2019-10-03,CTD1,4187246,695025,0.014901344,0.028268937,0.05614011,0.041278016,0.042685725,0.015878068,0.015774246,0.006507792,0.014662619,0.028054914,0.058079816,0.04300314,0.044102382,0.0163144,0.6890425,0.0
2019-10-03,CTD2,4181518,693105,0.0039266297,0.008889219,0.0195419,0.0072483686,0.0049906895,0.0013741448,0.0013427981,0.0005377786,0.003908218,0.008920504,0.019661717,0.0072308592,0.005152475,0.0013838303,0.14348938,0.0
2019-10-03,CTD3,4181698,695238,0.0037102334,0.0080283,0.015446794,0.0060221525,0.0041672857,0.001185568,0.0011568865,0.00046975724,0.0037004326,0.008145971,0.015603661,0.0060022017,0.0043586097,0.0011749658,0.063268095,0.0
2019-10-03,CTD4,4180266,698264,0.0029207787,0.007821538,0.017460385,0.008548934,0.0060716122,0.0017072291,0.0016646102,0.00065000384,0.0029035893,0.007982124,0.017701276,0.008545424,0.0060485187,0.0017610458,0.19573939,0.0
2019-10-03,CTD5,4179450,700268,0.0018301636,0.004889398,0.010268932,0.0025079274,0.0016372981,0.00046733062,0.00045861996,0.00018744788,0.0018413549,0.0049721976,0.010093577,0.0024587875,0.0017327606,0.00046118995,0.00096888107,0.0
2019-10-03,CTD6,4176009,695829,0.0014645391,0.0037899492,0.01214954,0.007092009,0.005829964,0.0017005358,0.0016637828,0.00065446686,0.001475139,0.0038495974,0.0123833325,0.007175207,0.0058082594,0.001755567,0.21354353,0.0
2019-10-03,CTD7,4176724,690397,0.0039201328,0.009578558,0.022417068,0.010001414,0.0077048643,0.0020628688,0.002000156,0.0007645714,0.0038899563,0.009727582,0.022678243,0.010105217,0.007742818,0.0021570844,0.09452758,0.0
2019-10-03,CTD8,4174178,693048,0.0014390356,0.00470129,0.013663638,0.005480922,0.0039082333,0.0010750295,0.00103951,0.00041451954,0.001459503,0.004832111,0.013877892,0.005447702,0.003984765,0.001077484,0.00014418038,0.0
2019-10-03,CTD9,4171106,693183,0.0034488523,0.010456126,0.036011532,0.025735892,0.023361498,0.0063800346,0.006151793,0.0022851347,0.0034325132,0.0109567065,0.037597552,0.024592306,0.022740822,0.007021228,0.13699347,0.0
2019-10-03,CTD10,4170388,695646,0.0011032359,0.0028771395,0.009903332,0.0064019235,0.005269227,0.0015529839,0.0015086599,0.0005947398,0.0011332429,0.0028843386,0.010177635,0.0063761054,0.005329684,0.0015962813,0.21687123,0.0
2019-10-03,CTD11,4169609,700351,0.006380111,0.01037576,0.01649529,0.00845798,0.0068785613,0.0022295013,0.002187648,0.0008887062,0.0063911825,0.010305929,0.016442008,0.008345527,0.007014129,0.0021900972,0.26540992,0.0
2019-10-03,CTD12,4173438,695414,0.0021277391,0.005372927,0.011406167,0.0049881083,0.0034600804,0.0009562824,0.0009291689,0.00037736256,0.0021268623,0.0054365764,0.011523626,0.004947963,0.0035792154,0.0009504849,0.020426141,0.0
2019-11-27,CTD1,4187246,695025,0.011793514,0.016020028,0.023599112,0.009722321,0.008004545,0.0023672555,0.0023222356,0.000933432,0.011674077,0.015981184,0.02355097,0.009637322,0.0077937534,0.002330918,0.23439628,0.0
2019-11-27,CTD2,4181518,693105,0.011507532,0.018431893,0.03468038,0.014957835,0.01623914,0.0047719013,0.004732761,0.0018091337,0.011346799,0.017922698,0.035139456,0.01544376,0.014771482,0.004929591,0.68699694,0.0
2019-11-27,CTD3,4181698,695238,0.0033449982,0.010071823,0.027030118,0.011526331,0.008329969,0.0021850157,0.0021064403,0.00080558186,0.003298405,0.010454302,0.02729341,0.011313215,0.008444171,0.00225062,0.010402997,0.0
2019-11-27,CTD4,4180266,698264,0.009092283,0.01661629,0.02988909,0.01172534,0.009838548,0.00283972,0.0027864582,0.0011010219,0.009000919,0.01648898,0.030080872,0.011771865,0.009527537,0.0028157246,0.32623196,0.0
2019-11-27,CTD5,4179450,700268,0.006056697,0.014277075,0.016483879,0.002714797,0.001703023,0.00044913474,0.0004373035,0.00017357181,0.005938499,0.014683685,0.01652164,0.0026697274,0.0017632949,0.00044524868,0.030338021,0.0
2019-11-27,CTD6,4176009,695829,0.0031664597,0.008586556,0.028193563,0.01688667,0.01677183,0.0047018095,0.0046287472,0.001749177,0.0031520599,0.008685741,0.029259484,0.017245252,0.015558076,0.005063865,0.5147854,0.0
2019-11-27,CTD7,4176724,690397,0.008954197,0.014264763,0.025804732,0.013558531,0.01346005,0.004110814,0.004052067,0.0015615955,0.008881145,0.013963135,0.026153218,0.0138167925,0.012728627,0.0042793443,0.6898622,0.0
2019-11-27,CTD8,4174178,693048,0.0068360236,0.012805849,0.026766265,0.015693802,0.0151929185,0.0047446545,0.004662429,0.0018232438,0.0067836917,0.012651191,0.027131638,0.01586647,0.01469261,0.004839937,0.49879542,0.0
2019-11-27,CTD9,4171106,693183,0.008145509,0.015727587,0.03508226,0.020510903,0.019885855,0.006227323,0.0061141355,0.0023948494,0.008048156,0.01554224,0.035909366,0.020748878,0.019069593,0.006399535,0.588671,0.0
2019-11-27,CTD10,4170388,695646,0.011130946,0.019051775,0.03535198,0.018748738,0.018942373,0.00575627,0.005651307,0.0021623035,0.010952895,0.01872526,0.035809997,0.019060142,0.01769075,0.005948791,0.7182348,0.0
2019-11-27,CTD11,4169609,700351,0.0072083855,0.01776789,0.040317133,0.014767004,0.010589519,0.0027092837,0.0026085826,0.0010108683,0.0070706187,0.017932452,0.040225893,0.014751363,0.010921297,0.0027375498,0.08051771,0.0
2019-11-27,CTD12,4173438,695414,0.00446927,0.011346217,0.030250134,0.017451167,0.01631335,0.0049173404,0.0048249657,0.0018556131,0.0044183074,0.0114864,0.030857192,0.017462516,0.015589938,0.0050962134,0.41990072,0.0
2020-02-20,CTD1,4187246,695025,0.0071881316,0.011818685,0.020730617,0.0063861664,0.0051065907,0.0014529115,0.0014349378,0.00058238034,0.0071736444,0.011694449,0.020719793,0.0063804477,0.0049624313,0.0014722307,0.2053606,0.0
