Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Chl
2019-08-14,CTD12,37.68735,-0.783783,0.0385,0.0415,0.0496,0.0286,0.0262,0.0211,0.0199,0.021,0.0204,0.0146,0.0175,0.0153,6.0,3.38373525
2019-09-18,CTD1,37.8118,-0.784483,0.0238,0.036,0.0528,0.0343,0.0402,0.019,0.0204,0.0221,0.0175,0.0021,0.0152,0.0126,6.0,18.424093333333335
2019-09-18,CTD2,37.760617,-0.8078,0.0163,0.0302,0.0526,0.0296,0.0345,0.0132,0.0151,0.0192,0.0109,0.0006,0.0107,0.0096,6.0,12.612419999999998
2019-09-18,CTD3,37.761783,-0.78355,0.0039,0.0275,0.0579,0.0544,0.0403,0.0154,0.0101,0.0296,0.0085,0.0,0.0208,0.0096,10.0,11.31035505
2019-09-18,CTD4,37.748233,-0.749617,0.0043,0.0205,0.0324,0.0216,0.0234,0.0038,0.0044,0.0072,0.0051,0.0164,0.0154,0.0138,6.0,12.430343462500002
2019-09-18,CTD6,37.710417,-0.778383,0.0129,0.0259,0.0342,0.0215,0.0248,0.0074,0.0084,0.0107,0.0073,0.0,0.0085,0.008,6.0,14.363758187500002
2019-09-18,CTD7,37.718,-0.839783,0.0199,0.0304,0.0445,0.03,0.0371,0.0175,0.0191,0.0182,0.014,0.002,0.0108,0.0077,6.0,7.756056471428573
2019-09-18,CTD8,37.694517,-0.8104,0.0255,0.0377,0.0465,0.0326,0.0363,0.0151,0.017,0.0216,0.0166,0.0456,0.0223,0.0223,10.0,10.820155775
2019-09-18,CTD10,37.659833,-0.781967,0.0164,0.0285,0.0402,0.0248,0.0273,0.0136,0.0132,0.0144,0.0104,0.0,0.0103,0.0087,6.0,15.693482185714286
2019-09-18,CTD11,37.6518,-0.728883,0.0083,0.032,0.0415,0.026,0.0271,0.0127,0.014,0.0172,0.0117,0.0,0.0121,0.0103,6.0,21.01925533333333
2019-09-18,CTD12,37.68735,-0.783783,0.09,0.1016,0.0976,0.0802,0.0893,0.0669,0.0661,0.0744,0.0605,0.2291,0.0854,0.0682,10.0,13.0479581
2019-10-03,CTD1,37.8118,-0.784483,0.0413,0.0534,0.092,0.0596,0.0558,0.0196,0.0203,0.0188,0.0143,0.0096,0.0094,0.0087,6.0,3.6439805666666665
2019-10-03,CTD2,37.760617,-0.8078,0.0226,0.0223,0.0273,0.0167,0.0136,0.0103,0.0104,0.0101,0.0099,0.0073,0.0054,0.0049,6.0,5.438363675
2019-10-03,CTD3,37.761783,-0.78355,0.024,0.0233,0.0274,0.0165,0.0146,0.0108,0.0106,0.0101,0.0083,0.0065,0.006,0.0051,6.0,4.292157749999999
2019-10-03,CTD4,37.748233,-0.749617,0.014,0.0147,0.022,0.0139,0.0109,0.0074,0.007,0.0075,0.0067,0.0042,0.0053,0.0049,6.0,2.9218469125
2019-10-03,CTD6,37.710417,-0.778383,0.0198,0.0176,0.0246,0.0136,0.0116,0.0074,0.0073,0.0067,0.0064,0.0043,0.0035,0.0033,6.0,5.441725775
2019-10-03,CTD7,37.718,-0.839783,0.0243,0.024,0.0323,0.0185,0.0159,0.012,0.0116,0.0103,0.0093,0.0059,0.0044,0.0044,6.0,8.252757285714285
2019-10-03,CTD8,37.694517,-0.8104,0.0193,0.0186,0.0241,0.0134,0.0107,0.007,0.0068,0.0066,0.0056,0.0022,0.0033,0.0034,6.0,5.52340455
2019-10-03,CTD10,37.659833,-0.781967,0.0174,0.0155,0.0205,0.0126,0.0109,0.007,0.0069,0.0068,0.0061,0.002,0.0038,0.0026,6.0,6.436157657142857
2019-10-03,CTD11,37.6518,-0.728883,0.0119,0.0128,0.018,0.0094,0.0066,0.0028,0.0032,0.0034,0.0025,0.0005,0.0029,0.0028,6.0,4.90889035
2019-10-03,CTD12,37.68735,-0.783783,0.0182,0.0156,0.0197,0.011,0.0086,0.0064,0.0059,0.0057,0.0046,0.0021,0.0031,0.0025,6.0,5.1183528
2019-11-27,CTD1,37.8118,-0.784483,0.0,0.0081,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0013,6.0,5.206739
2019-11-27,CTD2,37.760617,-0.8078,0.0051,0.0151,0.0262,0.01,0.0069,0.0,0.0024,0.0004,0.0009,0.0,0.0013,0.0024,6.0,16.1985167125
2019-11-27,CTD3,37.761783,-0.78355,0.0059,0.0159,0.0287,0.0108,0.0082,0.0009,0.0009,0.0014,0.0,0.0,0.0014,0.0024,6.0,15.45191975
2019-11-27,CTD4,37.748233,-0.749617,0.0018,0.0112,0.0212,0.0053,0.0023,0.0,0.0,0.0,0.0,0.0,0.0023,0.0025,6.0,10.961762749999998
2019-11-27,CTD6,37.710417,-0.778383,0.0045,0.0131,0.0248,0.0119,0.0098,0.0,1e-04,0.0,1e-04,0.0045,0.0048,0.0049,10.0,11.63898695
2019-11-27,CTD7,37.718,-0.839783,0.0053,0.0147,0.0236,0.0113,0.0107,0.005,0.0077,0.0054,0.0059,0.0041,0.0043,0.0047,6.0,15.826358342857144
2019-11-27,CTD8,37.694517,-0.8104,0.001,0.013,0.022,0.0099,0.0065,0.0,0.0,1e-04,0.0,0.0016,0.0046,0.0054,10.0,11.609807412499999
2019-11-27,CTD10,37.659833,-0.781967,0.0046,0.0167,0.0253,0.013,0.0084,0.0,0.0026,0.0,1e-04,0.0045,0.0051,0.0057,10.0,7.3415937
2019-11-27,CTD11,37.6518,-0.728883,0.0049,0.0242,0.041,0.0134,0.0085,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0054,10.0,8.580980833333333
2019-11-27,CTD12,37.68735,-0.783783,0.0069,0.0204,0.031,0.0147,0.0125,0.001,0.0016,0.0022,0.0003,0.0077,0.0065,0.0069,10.0,9.383922875
2019-12-02,CTD1,37.8118,-0.784483,0.0,0.0081,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0013,6.0,6.811920433333333
2019-12-02,CTD2,37.760617,-0.8078,0.0051,0.0151,0.0262,0.01,0.0069,0.0,0.0024,0.0004,0.0009,0.0,0.0013,0.0024,6.0,8.87492525
2019-12-02,CTD3,37.761783,-0.78355,0.0059,0.0159,0.0287,0.0108,0.0082,0.0009,0.0009,0.0014,0.0,0.0,0.0014,0.0024,6.0,8.653749525
2019-12-02,CTD4,37.748233,-0.749617,0.0018,0.0112,0.0212,0.0053,0.0023,0.0,0.0,0.0,0.0,0.0,0.0023,0.0025,6.0,7.9942773375
2019-12-02,CTD6,37.710417,-0.778383,0.0045,0.0131,0.0248,0.0119,0.0098,0.0,1e-04,0.0,1e-04,0.0045,0.0048,0.0049,10.0,9.7220294375
2019-12-02,CTD7,37.718,-0.839783,0.0053,0.0147,0.0236,0.0113,0.0107,0.005,0.0077,0.0054,0.0059,0.0041,0.0043,0.0047,6.0,9.083602271428573
2019-12-02,CTD8,37.694517,-0.8104,0.001,0.013,0.022,0.0099,0.0065,0.0,0.0,1e-04,0.0,0.0016,0.0046,0.0054,10.0,7.673276225
2019-12-02,CTD10,37.659833,-0.781967,0.0046,0.0167,0.0253,0.013,0.0084,0.0,0.0026,0.0,1e-04,0.0045,0.0051,0.0057,10.0,6.509338642857143
2019-12-02,CTD11,37.6518,-0.728883,0.0049,0.0242,0.041,0.0134,0.0085,0.0,0.0,0.0,0.0,0.0006,0.0043,0.0054,10.0,6.2950405499999995
2019-12-02,CTD12,37.68735,-0.783783,0.0069,0.0204,0.031,0.0147,0.0125,0.001,0.0016,0.0022,0.0003,0.0077,0.0065,0.0069,10.0,6.6537105875
2020-02-20,CTD1,37.8118,-0.784483,0.0072,0.0094,0.0146,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0026,6.0,2.3856259133333335
2020-02-20,CTD2,37.760617,-0.8078,0.0104,0.0095,0.0182,0.0033,0.0007,0.0,0.0,0.0002,0.0,0.0,0.0008,0.0013,6.0,3.9806233000000004
2020-02-20,CTD3,37.761783,-0.78355,0.0098,0.0093,0.0192,0.0055,0.0021,0.0006,0.0002,0.0004,0.0002,0.0,0.0013,0.0022,6.0,4.506185575
2020-02-20,CTD4,37.748233,-0.749617,0.0055,0.0068,0.0172,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0022,6.0,4.953226750000001
2020-02-20,CTD6,37.710417,-0.778383,0.0086,0.0077,0.0154,0.0045,0.0009,0.0,0.0,0.0004,0.0009,0.0,0.0006,0.0012,6.0,5.011367225
2020-02-20,CTD7,37.718,-0.839783,0.0205,0.0282,0.0464,0.0168,0.0109,0.0023,0.0031,0.0022,0.0019,0.0,0.0009,0.0012,6.0,3.492289271428571
2020-02-20,CTD8,37.694517,-0.8104,0.0126,0.0127,0.0249,0.0081,0.0048,0.0009,0.0013,0.0011,0.0007,0.0,0.0012,0.0017,6.0,3.69503675
2020-02-20,CTD10,37.659833,-0.781967,0.0128,0.0162,0.028,0.009,0.0049,0.0016,0.0014,0.0017,0.0016,0.0,0.0019,0.0018,6.0,3.120285814285714
2020-02-20,CTD11,37.6518,-0.728883,0.038,0.0305,0.0372,0.0164,0.013,0.0093,0.0084,0.008,0.0083,0.0046,0.0047,0.0034,6.0,3.1498204333333333
2020-02-20,CTD12,37.68735,-0.783783,0.0091,0.0097,0.0168,0.0042,0.0016,0.0,0.0,0.0,0.0,0.0,0.0007,0.0023,6.0,3.31274625
2020-02-25,CTD1,37.8118,-0.784483,0.0022,0.0091,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0025,6.0,3.0149075666666665
2020-02-25,CTD2,37.760617,-0.8078,0.0052,0.0128,0.0188,0.0029,0.0007,0.0,0.0,0.0,0.0,0.0,0.0006,0.0015,6.0,2.2740424624999998
2020-02-25,CTD3,37.761783,-0.78355,0.0076,0.015,0.0212,0.0093,0.0073,0.0061,0.0065,0.0072,0.0052,0.0021,0.0078,0.005,6.0,11.19447875
2020-02-25,CTD4,37.748233,-0.749617,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,6.0,5.6829379
2020-02-25,CTD6,37.710417,-0.778383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,6.0,6.419182575
2020-02-25,CTD7,37.718,-0.839783,0.0086,0.0193,0.0316,0.0106,0.0069,0.0017,0.0025,0.0024,0.0,0.0,0.0003,0.001,6.0,1.9730936557142857
2020-02-25,CTD8,37.694517,-0.8104,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,6.0,3.6593990874999998
2020-02-25,CTD10,37.659833,-0.781967,0.0,0.0073,0.0232,0.0092,0.007,0.0071,0.0098,0.0081,0.0123,0.012,0.0215,0.0198,10.0,2.3749865857142853
2020-02-25,CTD11,37.6518,-0.728883,0.1192,0.1324,0.1334,0.1166,0.1218,0.1211,0.1245,0.141,0.1271,0.1984,0.1629,0.193,8.0,1.47419606
2020-02-25,CTD12,37.68735,-0.783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.4913486
2020-03-11,CTD1,37.8118,-0.784483,0.0114,0.0184,0.0309,0.0046,0.0015,0.0,0.0,0.0,0.0,0.0,0.0021,0.0024,6.0,4.220102
2020-03-11,CTD2,37.760617,-0.8078,0.0104,0.0157,0.0323,0.0102,0.006,0.0,0.0,0.0,0.0,0.0,0.0008,0.0016,6.0,9.445795187500002
2020-03-11,CTD3,37.761783,-0.78355,0.0059,0.0085,0.02,0.0049,0.0036,0.0,0.0,0.0,0.0,0.0,0.0003,0.0009,6.0,9.993392212499998
2020-03-11,CTD4,37.748233,-0.749617,0.0,0.0029,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,6.0,10.075244099999999
2020-03-11,CTD6,37.710417,-0.778383,0.0048,0.007,0.0238,0.0076,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,6.0,10.938850525000001
2020-03-11,CTD7,37.718,-0.839783,0.0128,0.0209,0.0456,0.0166,0.0118,0.0028,0.0024,0.0009,0.0002,0.0,0.0009,0.0011,6.0,8.294193485714285
2020-03-11,CTD8,37.694517,-0.8104,0.0051,0.008,0.0249,0.0084,0.0066,0.0,0.0,0.0,0.0,0.0,0.0007,0.0011,6.0,7.6438224875000005
2020-03-11,CTD10,37.659833,-0.781967,0.0034,0.007,0.0231,0.0048,0.0022,0.0,0.0,0.0,0.0,0.0,0.0003,0.0015,6.0,4.456201342857143
2020-03-11,CTD11,37.6518,-0.728883,0.0,0.0047,0.022,0.0037,0.0007,0.0,0.0,0.0,0.0,0.0,0.0011,0.0019,6.0,4.421660966666667
2020-03-11,CTD12,37.68735,-0.783783,0.0048,0.0068,0.0214,0.0042,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.026922212500001
2020-05-05,CTD1,37.8118,-0.784483,0.0491,0.0588,0.068,0.0514,0.0556,0.0505,0.0541,0.0526,0.0544,0.0653,0.0553,0.051,6.0,0.6126580500000001
2020-05-05,CTD2,37.760617,-0.8078,0.0482,0.0552,0.0632,0.0526,0.0536,0.0541,0.056,0.0552,0.0547,0.0717,0.0498,0.0437,6.0,0.6375719099999999
2020-05-05,CTD3,37.761783,-0.78355,0.0512,0.0636,0.0719,0.0545,0.0566,0.0539,0.0552,0.0571,0.0521,0.0671,0.0486,0.0424,6.0,1.19625308125
2020-05-05,CTD4,37.748233,-0.749617,0.0404,0.045,0.049,0.0358,0.0397,0.0368,0.0367,0.0371,0.0382,0.0586,0.0377,0.0338,6.0,1.3001660400000001
2020-05-05,CTD6,37.710417,-0.778383,0.0453,0.0596,0.0662,0.0547,0.0536,0.0472,0.0485,0.0489,0.0457,0.0783,0.0481,0.043,10.0,1.8198769449999999
2020-05-05,CTD7,37.718,-0.839783,0.0558,0.076,0.0942,0.06,0.0575,0.0534,0.0548,0.056,0.052,0.0623,0.046,0.0388,6.0,1.4295674628571429
2020-05-05,CTD8,37.694517,-0.8104,0.0417,0.0525,0.0584,0.0467,0.0501,0.0481,0.0488,0.0502,0.0458,0.0653,0.0427,0.0372,6.0,1.8192929875
2020-05-05,CTD10,37.659833,-0.781967,0.0375,0.0456,0.0541,0.04,0.0445,0.0406,0.0422,0.0426,0.042,0.0893,0.0467,0.042,10.0,1.5666599914285715
2020-05-05,CTD11,37.6518,-0.728883,0.0774,0.0844,0.0958,0.0742,0.0768,0.0683,0.0687,0.0618,0.0685,0.129,0.0694,0.065,10.0,0.66441166
2020-05-05,CTD12,37.68735,-0.783783,0.0436,0.059,0.064,0.0522,0.0519,0.0453,0.0453,0.0462,0.0452,0.0806,0.0475,0.0443,10.0,1.8202295499999999
2020-05-20,CTD1,37.8118,-0.784483,0.0445,0.0489,0.0606,0.0346,0.0383,0.0281,0.0279,0.0262,0.0258,0.0186,0.0255,0.0211,6.0,0.7981276200000001
2020-05-20,CTD2,37.760617,-0.8078,0.0294,0.0236,0.0265,0.0104,0.0085,0.0069,0.0068,0.0063,0.005,0.0097,0.0043,0.0043,6.0,1.25752008
2020-05-20,CTD3,37.761783,-0.78355,0.0334,0.0282,0.0367,0.0183,0.02,0.0142,0.0135,0.0168,0.0122,0.0126,0.0125,0.0102,6.0,3.13245935
2020-05-20,CTD4,37.748233,-0.749617,0.0652,0.0714,0.0774,0.0664,0.0635,0.0615,0.0584,0.0614,0.0567,0.0488,0.0566,0.0506,6.0,3.1161260625
2020-05-20,CTD6,37.710417,-0.778383,0.0388,0.0416,0.0432,0.0341,0.0324,0.0297,0.0281,0.0311,0.0266,0.0214,0.0249,0.0219,6.0,4.1264880250000004
2020-05-20,CTD7,37.718,-0.839783,0.0499,0.0414,0.0622,0.031,0.0346,0.0339,0.0309,0.0303,0.0304,0.0354,0.0311,0.0231,6.0,3.6817853
2020-05-20,CTD8,37.694517,-0.8104,0.0604,0.0658,0.07,0.0569,0.0586,0.0533,0.053,0.0561,0.0496,0.0421,0.0463,0.0411,6.0,4.818866262499999
2020-05-20,CTD10,37.659833,-0.781967,0.0282,0.0282,0.0344,0.0206,0.0185,0.0145,0.0142,0.0172,0.0131,0.0073,0.0089,0.0101,6.0,4.621256114285714
2020-05-20,CTD11,37.6518,-0.728883,0.0528,0.0392,0.044,0.0266,0.0271,0.0245,0.0259,0.0178,0.0249,0.0245,0.0184,0.02,6.0,1.2165177916666667
2020-05-20,CTD12,37.68735,-0.783783,0.0559,0.0574,0.0646,0.0502,0.053,0.0441,0.0417,0.0478,0.0402,0.0368,0.0402,0.0351,6.0,4.8712912875
2020-08-13,CTD1,37.8118,-0.784483,0.0205,0.035,0.0416,0.0282,0.0285,0.0273,0.0285,0.0272,0.0299,0.0173,0.0364,0.0323,6.0,0.6222133933333334
2020-08-13,CTD2,37.760617,-0.8078,0.0477,0.0542,0.054,0.0461,0.0452,0.0423,0.0447,0.0431,0.042,0.0323,0.0393,0.0336,6.0,1.0406128125
2020-08-13,CTD3,37.761783,-0.78355,0.0453,0.0523,0.0514,0.042,0.0401,0.0382,0.0386,0.0381,0.0369,0.0301,0.0334,0.0285,6.0,0.6825016112500001
2020-08-13,CTD4,37.748233,-0.749617,0.0409,0.0475,0.0487,0.0384,0.0367,0.0348,0.0377,0.036,0.0339,0.0258,0.0332,0.0285,6.0,0.39687354125
2020-08-13,CTD6,37.710417,-0.778383,0.0398,0.0492,0.0478,0.0367,0.0354,0.0338,0.0328,0.0334,0.0316,0.0246,0.0278,0.0238,6.0,0.9309419375000001
2020-08-13,CTD7,37.718,-0.839783,0.0456,0.0563,0.0593,0.0414,0.0406,0.0378,0.037,0.0369,0.0354,0.0285,0.032,0.026,6.0,2.116720128571429
2020-08-13,CTD8,37.694517,-0.8104,0.0428,0.0531,0.057,0.0408,0.0387,0.0349,0.0342,0.0331,0.0326,0.0245,0.029,0.0243,6.0,2.0680938125
2020-08-13,CTD10,37.659833,-0.781967,0.0391,0.0479,0.05,0.0382,0.0375,0.0347,0.036,0.0366,0.034,0.0279,0.0318,0.0267,6.0,1.2973504857142857
2020-08-13,CTD11,37.6518,-0.728883,0.0366,0.0428,0.0466,0.0293,0.0291,0.0267,0.0298,0.0248,0.0268,0.0242,0.0255,0.0224,6.0,0.73974449
2020-08-13,CTD12,37.68735,-0.783783,0.0345,0.0408,0.0418,0.0316,0.0305,0.0264,0.0281,0.0271,0.0264,0.0234,0.0225,0.02,6.0,1.6789971375000001
2020-12-21,CTD1,37.8118,-0.784483,0.0063,0.0118,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-04,0.0033,6.0,0.6747100766666666
2020-12-21,CTD2,37.760617,-0.8078,0.0091,0.0152,0.0112,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0009,6.0,0.89111487875
2020-12-21,CTD3,37.761783,-0.78355,0.008,0.0131,0.0117,0.0004,0.0,0.0,0.0006,0.0,0.0,0.0,0.0003,0.0007,6.0,0.9933206324999999
2020-12-21,CTD4,37.748233,-0.749617,0.004,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,6.0,1.184502765
2020-12-21,CTD6,37.710417,-0.778383,0.0065,0.0115,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,6.0,1.51148484625
2020-12-21,CTD7,37.718,-0.839783,0.0078,0.016,0.0129,0.0009,0.0,0.0,0.0009,0.0,0.0,0.0,0.001,0.0,6.0,0.9140678628571429
2020-12-21,CTD8,37.694517,-0.8104,0.0076,0.012,0.0123,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,1e-04,0.0004,6.0,1.2214582950000001
2020-12-21,CTD10,37.659833,-0.781967,0.0043,0.0108,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5894216571428572
2020-12-21,CTD11,37.6518,-0.728883,0.0013,0.0155,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,6.0,2.181638283333333
2020-12-21,CTD12,37.68735,-0.783783,0.0052,0.0107,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,6.0,1.2503442624999999
2021-01-05,CTD1,37.8118,-0.784483,0.0072,0.008,0.0184,0.0006,0.0012,0.0,0.0,0.0,0.0,0.0,0.0008,0.0022,6.0,0.43058145333333336
2021-01-05,CTD2,37.760617,-0.8078,0.0097,0.0101,0.012,0.0032,0.0022,0.0012,0.0002,0.0006,0.001,0.0,0.0005,0.0015,6.0,0.60899271
2021-01-05,CTD3,37.761783,-0.78355,0.0154,0.016,0.0167,0.0043,0.003,0.0013,0.0011,0.0005,0.0002,0.0,0.0003,0.0019,6.0,0.96786862625
2021-01-05,CTD4,37.748233,-0.749617,0.0085,0.0113,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0011,6.0,0.62385831625
2021-01-05,CTD6,37.710417,-0.778383,0.009,0.0113,0.0166,0.0026,0.0006,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0006,6.0,0.4850914075
2021-01-05,CTD7,37.718,-0.839783,0.0116,0.0129,0.0174,0.0028,0.0032,0.0013,0.0016,0.0009,0.0005,0.0,0.0009,0.0014,6.0,0.4164456857142857
2021-01-05,CTD8,37.694517,-0.8104,0.0086,0.0091,0.0138,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0005,6.0,0.7007862675000001
2021-01-05,CTD10,37.659833,-0.781967,0.0083,0.0119,0.0213,0.0034,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,6.0,0.90284212
2021-01-05,CTD11,37.6518,-0.728883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.39395443999999996
2021-01-05,CTD12,37.68735,-0.783783,0.0058,0.006,0.0118,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,6.0,0.5530722575
2021-04-20,CTD1,37.8118,-0.784483,0.04,0.0417,0.0404,0.0224,0.0245,0.0211,0.0214,0.0186,0.016,0.0121,0.0127,0.0106,6.0,0.61997672
2021-04-20,CTD2,37.760617,-0.8078,0.0393,0.0411,0.0368,0.0256,0.0237,0.0227,0.0229,0.0213,0.0201,0.0146,0.0143,0.0117,6.0,0.8688032112500002
2021-04-20,CTD3,37.761783,-0.78355,0.0431,0.0428,0.0378,0.0252,0.0257,0.0228,0.0242,0.0219,0.0229,0.0201,0.0161,0.0144,6.0,0.80305364375
2021-04-20,CTD4,37.748233,-0.749617,0.0331,0.0357,0.0338,0.014,0.0134,0.0105,0.0119,0.0091,0.0086,0.0104,0.0087,0.0073,6.0,0.6150903212500001
2021-04-20,CTD6,37.710417,-0.778383,0.0331,0.0344,0.0302,0.018,0.0176,0.0164,0.0153,0.0154,0.013,0.0103,0.0111,0.0093,6.0,0.6333371825
2021-04-20,CTD7,37.718,-0.839783,0.0387,0.0417,0.0412,0.0238,0.0232,0.0232,0.0231,0.0202,0.0199,0.0124,0.0143,0.0107,6.0,1.200846142857143
2021-04-20,CTD8,37.694517,-0.8104,0.0325,0.0344,0.0324,0.0172,0.0158,0.0148,0.0152,0.0128,0.0129,0.0089,0.0094,0.0073,6.0,0.9932469537499999
2021-04-20,CTD10,37.659833,-0.781967,0.0276,0.0272,0.025,0.0112,0.0103,0.0114,0.011,0.0089,0.0089,0.0058,0.0042,0.0029,6.0,0.7308828714285714
2021-04-20,CTD11,37.6518,-0.728883,0.0278,0.0327,0.0333,0.0081,0.0064,0.0052,0.0054,0.003,0.0035,0.001,0.0031,0.0023,6.0,0.40924283083333335
2021-04-20,CTD12,37.68735,-0.783783,0.0307,0.033,0.0298,0.0151,0.0165,0.0148,0.0146,0.0125,0.0111,0.0077,0.0095,0.0069,6.0,0.75738093625
2021-06-14,CTD1,37.8118,-0.784483,0.0217,0.0358,0.0573,0.0522,0.0572,0.0561,0.057,0.0628,0.0591,0.0708,0.0673,0.0561,6.0,0.3463882833333334
2021-06-14,CTD2,37.760617,-0.8078,0.0468,0.0586,0.0704,0.0656,0.0708,0.0708,0.0722,0.072,0.0716,0.0811,0.0699,0.06,6.0,0.44614036625
2021-06-14,CTD3,37.761783,-0.78355,0.0471,0.0602,0.0724,0.0636,0.0689,0.067,0.0667,0.0672,0.0666,0.0774,0.0627,0.0548,6.0,0.58747254625
2021-06-14,CTD4,37.748233,-0.749617,0.0376,0.0522,0.0656,0.06,0.0612,0.0587,0.0575,0.0597,0.0578,0.0737,0.0623,0.0552,6.0,0.46820949500000003
2021-06-14,CTD6,37.710417,-0.778383,0.0467,0.0602,0.0718,0.0656,0.0682,0.0677,0.065,0.067,0.0649,0.0773,0.0634,0.0562,6.0,0.51587200625
2021-06-14,CTD7,37.718,-0.839783,0.0494,0.0686,0.0888,0.0716,0.0752,0.0727,0.0746,0.0749,0.0743,0.083,0.0674,0.0584,6.0,1.1744372142857142
2021-06-14,CTD8,37.694517,-0.8104,0.048,0.062,0.075,0.0679,0.072,0.0703,0.0713,0.07,0.0703,0.0796,0.0661,0.0571,6.0,0.55535169
2021-06-14,CTD10,37.659833,-0.781967,0.0459,0.0628,0.0811,0.0708,0.0739,0.0728,0.0753,0.0756,0.0752,0.0841,0.0717,0.0622,6.0,0.8022821571428572
2021-06-14,CTD11,37.6518,-0.728883,0.0689,0.06,0.0792,0.0622,0.0655,0.0666,0.0669,0.0628,0.0673,0.0803,0.071,0.0628,6.0,0.7269037116666667
2021-06-14,CTD12,37.68735,-0.783783,0.0464,0.0604,0.0741,0.0687,0.0704,0.0691,0.0694,0.0682,0.0684,0.0808,0.0662,0.0577,6.0,0.7430151062499999
2021-07-14,CTD1,37.8118,-0.784483,0.062,0.0643,0.0714,0.0546,0.0582,0.0516,0.0499,0.0497,0.0508,0.0415,0.0494,0.0443,6.0,0.3902679166666667
2021-07-14,CTD2,37.760617,-0.8078,0.0668,0.0677,0.0709,0.0584,0.0588,0.0558,0.0552,0.0551,0.0552,0.0434,0.0504,0.0446,6.0,0.4669484012499999
2021-07-14,CTD3,37.761783,-0.78355,0.0648,0.0654,0.0706,0.0566,0.0578,0.0539,0.0538,0.0533,0.0518,0.0414,0.0487,0.0422,6.0,0.62756503625
2021-07-14,CTD4,37.748233,-0.749617,0.0623,0.062,0.0654,0.0525,0.0561,0.0532,0.051,0.0479,0.0519,0.0408,0.0514,0.045,6.0,0.831045865
2021-07-14,CTD6,37.710417,-0.778383,0.0595,0.0588,0.0646,0.0538,0.0531,0.0494,0.0474,0.0482,0.0463,0.0381,0.0436,0.0387,6.0,1.02882817125
2021-07-14,CTD7,37.718,-0.839783,0.0814,0.0939,0.1222,0.0824,0.0762,0.0581,0.0564,0.0554,0.0542,0.0435,0.0481,0.0428,6.0,1.05233701
2021-07-14,CTD8,37.694517,-0.8104,0.0627,0.066,0.07,0.0582,0.0578,0.0529,0.0518,0.0521,0.0505,0.0411,0.0474,0.0421,6.0,1.19192441625
2021-07-14,CTD10,37.659833,-0.781967,0.063,0.0637,0.0685,0.057,0.0572,0.0501,0.0517,0.0514,0.0511,0.0405,0.0481,0.0417,6.0,1.0873227385714286
2021-07-14,CTD11,37.6518,-0.728883,0.0842,0.0832,0.0934,0.077,0.0773,0.0737,0.0747,0.0666,0.0745,0.0613,0.0715,0.0666,6.0,0.693428295
2021-07-14,CTD12,37.68735,-0.783783,0.0634,0.0647,0.068,0.0594,0.0601,0.0546,0.0539,0.055,0.0519,0.0426,0.0507,0.0452,6.0,1.2528288575
2021-08-03,CTD1,37.8118,-0.784483,0.0329,0.0335,0.0406,0.0236,0.0247,0.0194,0.0196,0.0199,0.0185,0.0179,0.0198,0.0181,6.0,0.5125386900000001
